 Diffraction intensities for potential:ensembletest10003.in                    
#    -23    21       1.4030188089E-004
#    -23    22       1.7162339594E-004
#    -23    23       3.3565712183E-004
#    -23    24       5.7846933014E-006
#    -23    25       5.3770691397E-004
#    -23    26       1.8123428537E-004
#    -22   -21       2.1716706419E-005
#    -22   -20       1.5576815093E-004
#    -22   -19       1.2309892841E-005
#    -22   -18       2.7524191660E-004
#    -22   -17       1.0746857634E-004
#    -22   -16       9.0358476822E-005
#    -22   -15       2.3484323685E-004
#    -22   -14       2.4090109595E-005
#    -22   -13       1.7825560537E-004
#    -22   -12       3.5194333396E-005
#    -22   -11       7.6713780977E-005
#    -22   -10       7.9842933856E-005
#    -22    -9       9.8250127951E-006
#    -22    -8       5.5419775560E-005
#    -22    -7       3.1797141573E-005
#    -22    -6       2.7540089353E-005
#    -22    -5       1.2481517206E-004
#    -22    -4       8.7962178485E-006
#    -22    -3       4.5269051664E-005
#    -22    -2       3.1136204997E-005
#    -22    -1       8.8590866227E-005
#    -22     0       2.8035868846E-004
#    -22     1       3.5815806867E-005
#    -22     2       1.0265112907E-004
#    -22     3       4.1245073535E-005
#    -22     4       4.5857017502E-005
#    -22     5       2.0331709049E-004
#    -22     6       1.9190941804E-005
#    -22     7       2.5013708562E-004
#    -22     8       1.5148749304E-004
#    -22     9       2.0178639311E-004
#    -22    10       7.8435800777E-004
#    -22    11       6.8888022068E-005
#    -22    12       7.2679802836E-004
#    -22    13       2.7369051521E-004
#    -22    14       1.5729249542E-004
#    -22    15       2.4362891844E-004
#    -22    16       1.9591008051E-005
#    -22    17       2.6833006022E-004
#    -22    18       2.6077242122E-004
#    -22    19       8.3878135118E-005
#    -22    20       6.3878852892E-004
#    -22    21       1.7611130151E-005
#    -22    22       6.4674413278E-004
#    -22    23       5.1216733696E-005
#    -22    24       2.0799181771E-004
#    -22    25       8.2854930025E-006
#    -22    26       2.3935352286E-005
#    -21   -22       5.1357646205E-005
#    -21   -21       1.0996868237E-005
#    -21   -20       5.2481678885E-005
#    -21   -19       6.6450823538E-005
#    -21   -18       7.5664129421E-006
#    -21   -17       1.3828665465E-004
#    -21   -16       1.1388735320E-005
#    -21   -15       7.2210315707E-005
#    -21   -14       1.8743874411E-005
#    -21   -13       7.1894812246E-006
#    -21   -12       5.1123102263E-005
#    -21   -11       6.2684810021E-006
#    -21   -10       4.1465578656E-005
#    -21    -9       6.5246917626E-006
#    -21    -8       1.8923960395E-006
#    -21    -7       4.4838396738E-005
#    -21    -6       7.7293186388E-006
#    -21    -5       5.7427235259E-005
#    -21    -4       3.0868531267E-005
#    -21    -3       4.0502151846E-006
#    -21    -2       5.3164980290E-005
#    -21    -1       3.5751869162E-005
#    -21     0       1.8870647480E-005
#    -21     1       4.3723674891E-005
#    -21     2       6.3300137331E-006
#    -21     3       5.1844044112E-005
#    -21     4       5.8851403416E-005
#    -21     5       2.8692620671E-005
#    -21     6       4.4385604074E-005
#    -21     7       6.3504357567E-005
#    -21     8       1.6233715016E-004
#    -21     9       1.0142648747E-005
#    -21    10       2.4148405237E-004
#    -21    11       1.8376071725E-004
#    -21    12       6.6247704269E-005
#    -21    13       1.7095348980E-004
#    -21    14       2.4897166204E-005
#    -21    15       9.2823698994E-005
#    -21    16       8.5055282619E-005
#    -21    17       8.3207901227E-006
#    -21    18       9.8627698271E-005
#    -21    19       3.0749142890E-005
#    -21    20       8.0484873077E-005
#    -21    21       6.8353758745E-005
#    -21    22       1.6533130910E-004
#    -21    23       1.8691298625E-004
#    -21    24       5.8825422344E-005
#    -21    25       6.9724371490E-005
#    -20   -22       1.0754956397E-004
#    -20   -21       4.9784162053E-005
#    -20   -20       2.5629329508E-004
#    -20   -19       5.7268437744E-005
#    -20   -18       3.5539097402E-004
#    -20   -17       2.5702456569E-004
#    -20   -16       9.0374681445E-005
#    -20   -15       4.3025106309E-004
#    -20   -14       3.1406440649E-005
#    -20   -13       1.4207264197E-004
#    -20   -12       6.5932216344E-005
#    -20   -11       4.9672845726E-005
#    -20   -10       1.0712502010E-003
#    -20    -9       2.0663181555E-005
#    -20    -8       9.3562609594E-006
#    -20    -7       1.3417932299E-004
#    -20    -6       5.9266828871E-006
#    -20    -5       4.0304006738E-003
#    -20    -4       1.2183693273E-006
#    -20    -3       1.1151502515E-004
#    -20    -2       1.0209010372E-004
#    -20    -1       4.3818132143E-005
#    -20     0       1.3177520638E-002
#    -20     1       2.2916521174E-005
#    -20     2       3.1985060222E-005
#    -20     3       5.9503430891E-005
#    -20     4       5.6175564193E-005
#    -20     5       1.3102642298E-002
#    -20     6       6.5984105622E-005
#    -20     7       1.6782640686E-004
#    -20     8       2.7157888336E-004
#    -20     9       1.2549697213E-004
#    -20    10       8.0946325561E-003
#    -20    11       1.7326634200E-004
#    -20    12       4.3027394608E-004
#    -20    13       3.5169603648E-004
#    -20    14       9.6779909176E-005
#    -20    15       1.6988116889E-003
#    -20    16       4.0853753569E-005
#    -20    17       2.6577407833E-004
#    -20    18       2.0679864658E-004
#    -20    19       1.2560659321E-005
#    -20    20       2.6817899440E-003
#    -20    21       4.9268546350E-005
#    -20    22       2.3463605968E-004
#    -20    23       3.0653360405E-004
#    -20    24       5.1391819473E-004
#    -20    25       1.4042816735E-003
#    -19   -23       4.4512639075E-005
#    -19   -22       1.8317125354E-005
#    -19   -21       5.5808055154E-005
#    -19   -20       5.3595318265E-005
#    -19   -19       2.0156287423E-005
#    -19   -18       1.0029270871E-004
#    -19   -17       2.1235431901E-005
#    -19   -16       3.7137742502E-005
#    -19   -15       3.2753581051E-005
#    -19   -14       9.6452556157E-006
#    -19   -13       3.0734074511E-005
#    -19   -12       1.5776558589E-005
#    -19   -11       2.1026511995E-005
#    -19   -10       3.6377742772E-005
#    -19    -9       8.8696847018E-006
#    -19    -8       4.2237107147E-005
#    -19    -7       3.5076197601E-005
#    -19    -6       1.5166332219E-005
#    -19    -5       4.0574093274E-006
#    -19    -4       2.6038951394E-005
#    -19    -3       4.1034896757E-005
#    -19    -2       6.2827036812E-006
#    -19    -1       2.3039666845E-005
#    -19     0       1.1528200054E-005
#    -19     1       1.5977325679E-005
#    -19     2       3.4136940141E-005
#    -19     3       2.3872098844E-006
#    -19     4       2.7175010916E-005
#    -19     5       2.8062666351E-005
#    -19     6       2.3225824544E-005
#    -19     7       7.0655664327E-006
#    -19     8       1.5556069020E-005
#    -19     9       1.0911349875E-004
#    -19    10       5.2479484040E-005
#    -19    11       2.0782599749E-005
#    -19    12       9.9206732494E-005
#    -19    13       1.8987862284E-005
#    -19    14       4.0156029088E-005
#    -19    15       6.8088660256E-005
#    -19    16       3.1145074078E-005
#    -19    17       1.8308402225E-004
#    -19    18       3.6497168913E-006
#    -19    19       5.0610519736E-005
#    -19    20       4.5264184386E-006
#    -19    21       1.0773836533E-007
#    -19    22       1.5645056136E-004
#    -19    23       7.3657338537E-005
#    -19    24       4.1996731438E-005
#    -19    25       1.0377423201E-004
#    -18   -23       9.3051252923E-005
#    -18   -22       9.2848315187E-005
#    -18   -21       1.5766385766E-005
#    -18   -20       2.8874684161E-004
#    -18   -19       1.2224448228E-004
#    -18   -18       9.4172827066E-005
#    -18   -17       2.1084614703E-004
#    -18   -16       2.0296385416E-005
#    -18   -15       8.3350351312E-005
#    -18   -14       6.3957635395E-006
#    -18   -13       2.1250113217E-005
#    -18   -12       1.0227177241E-004
#    -18   -11       7.9353390444E-007
#    -18   -10       1.4595569426E-004
#    -18    -9       8.5396064117E-005
#    -18    -8       4.1575615280E-005
#    -18    -7       7.3837361429E-005
#    -18    -6       4.3475114559E-006
#    -18    -5       3.4430293095E-005
#    -18    -4       4.6004810280E-005
#    -18    -3       5.2017029842E-005
#    -18    -2       3.1986203789E-005
#    -18    -1       1.6083736724E-005
#    -18     0       2.6849517724E-004
#    -18     1       1.9428898331E-004
#    -18     2       2.0716270126E-004
#    -18     3       3.1449797111E-004
#    -18     4       2.8890539548E-005
#    -18     5       1.6096610505E-004
#    -18     6       2.0778829626E-004
#    -18     7       1.2123443538E-004
#    -18     8       4.8625791198E-004
#    -18     9       2.0208240941E-005
#    -18    10       1.4176447601E-004
#    -18    11       6.8400498688E-006
#    -18    12       8.0678856653E-006
#    -18    13       9.7252004673E-005
#    -18    14       1.4338760825E-005
#    -18    15       1.9133064174E-004
#    -18    16       1.7396870028E-004
#    -18    17       1.0845348697E-004
#    -18    18       4.2798845374E-005
#    -18    19       9.9185465324E-006
#    -18    20       1.8289999757E-005
#    -18    21       1.5217183170E-004
#    -18    22       2.6207450210E-004
#    -18    23       8.5985379628E-005
#    -18    24       1.5345392706E-005
#    -17   -24       1.1492593556E-005
#    -17   -23       1.5806323567E-004
#    -17   -22       9.4204992911E-005
#    -17   -21       1.2356220683E-004
#    -17   -20       2.8870321628E-004
#    -17   -19       1.3561536375E-005
#    -17   -18       2.0894749482E-004
#    -17   -17       8.4437012571E-005
#    -17   -16       4.7516905629E-005
#    -17   -15       3.0969327889E-005
#    -17   -14       4.9243019738E-007
#    -17   -13       6.0523421536E-005
#    -17   -12       6.4146446143E-005
#    -17   -11       5.7229634506E-005
#    -17   -10       3.2248392176E-004
#    -17    -9       7.8374436977E-006
#    -17    -8       8.8438763606E-005
#    -17    -7       4.8972621561E-006
#    -17    -6       5.4012526994E-005
#    -17    -5       2.0322436607E-004
#    -17    -4       5.9184027463E-005
#    -17    -3       5.9364221972E-005
#    -17    -2       3.4316370602E-005
#    -17    -1       1.9389527506E-004
#    -17     0       7.3443326858E-004
#    -17     1       9.6905586738E-005
#    -17     2       7.5767583076E-004
#    -17     3       2.9774664966E-004
#    -17     4       2.0913915319E-004
#    -17     5       7.2974610665E-004
#    -17     6       4.9500779199E-005
#    -17     7       9.1489580487E-004
#    -17     8       2.9026594224E-004
#    -17     9       1.5480468784E-004
#    -17    10       6.0534211627E-005
#    -17    11       5.3386003141E-007
#    -17    12       3.7987746426E-005
#    -17    13       9.9378453815E-006
#    -17    14       2.7899068757E-005
#    -17    15       8.2319522863E-005
#    -17    16       8.3189664484E-006
#    -17    17       3.1590780894E-006
#    -17    18       1.2122605375E-004
#    -17    19       5.4268144283E-005
#    -17    20       5.2176732861E-004
#    -17    21       7.4551761967E-006
#    -17    22       3.5926890739E-007
#    -17    23       6.5345342672E-004
#    -17    24       2.5042564993E-004
#    -16   -24       3.9197722302E-005
#    -16   -23       1.8722902350E-005
#    -16   -22       1.5525297962E-004
#    -16   -21       1.3470613893E-005
#    -16   -20       9.2897760732E-005
#    -16   -19       1.0211720651E-004
#    -16   -18       3.2994916070E-006
#    -16   -17       1.3422511585E-004
#    -16   -16       1.8359593265E-006
#    -16   -15       5.8840029937E-006
#    -16   -14       2.4292197861E-005
#    -16   -13       2.8186661443E-005
#    -16   -12       1.8607135797E-004
#    -16   -11       1.6493839820E-005
#    -16   -10       1.1415561282E-004
#    -16    -9       4.3878832854E-005
#    -16    -8       4.7234831559E-006
#    -16    -7       4.6855648931E-006
#    -16    -6       1.9156547836E-005
#    -16    -5       2.8480945495E-005
#    -16    -4       5.6114552163E-005
#    -16    -3       2.3277504671E-006
#    -16    -2       2.0705965253E-004
#    -16    -1       9.6992862340E-005
#    -16     0       3.1101085447E-004
#    -16     1       4.2356184610E-004
#    -16     2       5.4069515982E-005
#    -16     3       5.0629570130E-004
#    -16     4       1.5335862363E-004
#    -16     5       2.2334443508E-004
#    -16     6       3.4073279525E-004
#    -16     7       5.6239876776E-005
#    -16     8       1.2287385726E-004
#    -16     9       8.5987025655E-007
#    -16    10       1.6178046029E-005
#    -16    11       5.5060830238E-005
#    -16    12       9.1650670195E-006
#    -16    13       6.4691981593E-006
#    -16    14       8.8527026286E-006
#    -16    15       8.7517826519E-006
#    -16    16       1.8079229420E-005
#    -16    17       4.9194815340E-006
#    -16    18       1.4499455205E-004
#    -16    19       7.9777532910E-006
#    -16    20       2.2881796233E-004
#    -16    21       1.0713778277E-004
#    -16    22       1.6794347678E-004
#    -16    23       1.4755497327E-004
#    -15   -25       1.3375970354E-004
#    -15   -24       1.3710313205E-004
#    -15   -23       3.3471426381E-004
#    -15   -22       2.6584537110E-004
#    -15   -21       1.1953406828E-004
#    -15   -20       4.5345057499E-004
#    -15   -19       5.6782802416E-005
#    -15   -18       2.2914161599E-004
#    -15   -17       7.6063434709E-005
#    -15   -16       2.1308655575E-006
#    -15   -15       5.2727613687E-004
#    -15   -14       3.7093256901E-005
#    -15   -13       3.1280299901E-004
#    -15   -12       4.8841559678E-004
#    -15   -11       7.8841001670E-005
#    -15   -10       5.8338788377E-003
#    -15    -9       5.7007246774E-006
#    -15    -8       5.1412271550E-005
#    -15    -7       2.5102745661E-004
#    -15    -6       4.4910406291E-005
#    -15    -5       1.3102502754E-002
#    -15    -4       2.7377839276E-005
#    -15    -3       3.1414908003E-004
#    -15    -2       7.5865706065E-004
#    -15    -1       4.2324292378E-004
#    -15     0       2.4003959271E-002
#    -15     1       5.1478898036E-004
#    -15     2       1.1907909427E-003
#    -15     3       8.6645060992E-004
#    -15     4       2.2450128224E-004
#    -15     5       2.3052983108E-002
#    -15     6       1.8935878380E-004
#    -15     7       3.3981994978E-004
#    -15     8       6.5189782837E-005
#    -15     9       7.5309278711E-007
#    -15    10       1.2731366114E-002
#    -15    11       1.4191982485E-004
#    -15    12       1.1987193843E-004
#    -15    13       5.8085747973E-005
#    -15    14       5.5274161507E-005
#    -15    15       1.5224011015E-002
#    -15    16       7.9016597348E-006
#    -15    17       2.9830732675E-004
#    -15    18       6.9157989025E-004
#    -15    19       1.3072784143E-004
#    -15    20       8.9975202108E-004
#    -15    21       1.8972482871E-004
#    -15    22       5.5127467123E-004
#    -15    23       4.7390243829E-004
#    -14   -25       8.3147531114E-005
#    -14   -24       1.8515113666E-005
#    -14   -23       5.6853268349E-005
#    -14   -22       2.2276219962E-005
#    -14   -21       1.0007134952E-004
#    -14   -20       6.1669385095E-005
#    -14   -19       3.0250811088E-005
#    -14   -18       4.7905707051E-005
#    -14   -17       1.1944672176E-005
#    -14   -16       4.6434354459E-006
#    -14   -15       7.4061020662E-006
#    -14   -14       2.5758675117E-005
#    -14   -13       1.6200925569E-004
#    -14   -12       5.1059103062E-005
#    -14   -11       5.0398170625E-005
#    -14   -10       5.9283899799E-005
#    -14    -9       6.2618737439E-006
#    -14    -8       1.5143390558E-004
#    -14    -7       6.3235636847E-005
#    -14    -6       6.5766456712E-005
#    -14    -5       2.7876831547E-005
#    -14    -4       2.8696636935E-005
#    -14    -3       2.9797129724E-004
#    -14    -2       5.4256999362E-005
#    -14    -1       5.1426444812E-004
#    -14     0       5.7641802916E-004
#    -14     1       4.2389298843E-005
#    -14     2       3.2137964300E-004
#    -14     3       1.6858254896E-005
#    -14     4       1.3407805267E-004
#    -14     5       7.2666960176E-005
#    -14     6       2.1114242148E-005
#    -14     7       1.0330912971E-004
#    -14     8       1.3910930152E-006
#    -14     9       1.8622165777E-004
#    -14    10       1.3189941252E-004
#    -14    11       7.4346408036E-005
#    -14    12       1.1163569638E-004
#    -14    13       1.7954134432E-005
#    -14    14       4.0847333567E-006
#    -14    15       5.5169868876E-005
#    -14    16       5.8640180460E-006
#    -14    17       2.5038866279E-004
#    -14    18       7.6541605321E-007
#    -14    19       1.8436493825E-004
#    -14    20       2.7797892449E-004
#    -14    21       1.0020334992E-004
#    -14    22       2.9414459878E-004
#    -13   -26       1.1855540732E-005
#    -13   -25       1.5456931224E-004
#    -13   -24       1.4397681560E-004
#    -13   -23       1.4647033192E-004
#    -13   -22       1.8551554717E-004
#    -13   -21       1.4620884761E-005
#    -13   -20       1.5363097065E-004
#    -13   -19       6.3490356788E-005
#    -13   -18       2.7093459727E-005
#    -13   -17       4.2952309896E-007
#    -13   -16       5.4034539811E-007
#    -13   -15       1.2457445553E-004
#    -13   -14       9.4538954609E-005
#    -13   -13       1.5115664115E-004
#    -13   -12       2.8519023193E-004
#    -13   -11       3.9723102762E-006
#    -13   -10       3.3939716487E-004
#    -13    -9       2.0302606849E-004
#    -13    -8       1.6159845786E-004
#    -13    -7       1.6799456735E-004
#    -13    -6       2.2824845734E-005
#    -13    -5       1.6102382008E-004
#    -13    -4       2.0970862920E-004
#    -13    -3       5.0551660590E-004
#    -13    -2       1.1914266243E-003
#    -13    -1       4.2449022938E-005
#    -13     0       4.5450115921E-004
#    -13     1       4.5810445384E-005
#    -13     2       1.8992912654E-005
#    -13     3       2.7988298972E-006
#    -13     4       1.9775363171E-007
#    -13     5       3.6361707187E-004
#    -13     6       2.1357426789E-004
#    -13     7       2.1136802349E-004
#    -13     8       7.3162497806E-004
#    -13     9       1.8277902248E-005
#    -13    10       6.7316711295E-004
#    -13    11       2.2891697692E-004
#    -13    12       2.1367624258E-004
#    -13    13       1.0211883193E-004
#    -13    14       2.6898477633E-005
#    -13    15       3.8242269872E-004
#    -13    16       2.6788859420E-004
#    -13    17       5.3161091925E-005
#    -13    18       9.7880329237E-005
#    -13    19       5.9220724220E-007
#    -13    20       7.3166166311E-004
#    -13    21       1.7426023111E-004
#    -12   -26       9.5597782451E-006
#    -12   -25       1.3897897353E-004
#    -12   -24       1.3746505530E-005
#    -12   -23       1.4703632947E-004
#    -12   -22       1.1521334921E-004
#    -12   -21       5.6965233420E-005
#    -12   -20       1.0883316670E-004
#    -12   -19       5.8251514602E-006
#    -12   -18       9.8158207250E-006
#    -12   -17       8.5543527081E-006
#    -12   -16       6.0407412714E-005
#    -12   -15       1.2754950531E-004
#    -12   -14       4.7055123641E-007
#    -12   -13       2.2064318376E-004
#    -12   -12       1.7518854151E-004
#    -12   -11       1.9013941715E-004
#    -12   -10       7.8546237298E-004
#    -12    -9       1.0417780490E-005
#    -12    -8       2.7137833974E-004
#    -12    -7       7.2446596779E-006
#    -12    -6       2.0722023528E-004
#    -12    -5       7.3126662572E-004
#    -12    -4       1.5313267217E-004
#    -12    -3       8.6631037032E-004
#    -12    -2       3.2183771872E-004
#    -12    -1       4.5621172018E-005
#    -12     0       2.3606260347E-005
#    -12     1       1.0785702740E-005
#    -12     2       2.9934923193E-004
#    -12     3       2.0212284987E-004
#    -12     4       4.3033492947E-004
#    -12     5       1.5469756962E-003
#    -12     6       1.6669517444E-004
#    -12     7       1.9010931807E-003
#    -12     8       6.2019592932E-004
#    -12     9       5.7952997245E-004
#    -12    10       9.7437528052E-004
#    -12    11       6.2820600723E-006
#    -12    12       2.5028775577E-004
#    -12    13       7.3842666055E-006
#    -12    14       1.2155098514E-004
#    -12    15       3.3781500483E-004
#    -12    16       8.4634950094E-005
#    -12    17       2.5445004258E-004
#    -12    18       1.9698520122E-005
#    -12    19       3.2295393614E-004
#    -12    20       4.5684584454E-004
#    -12    21       9.9497563398E-005
#    -11   -26       3.3473606671E-005
#    -11   -25       1.8200157601E-005
#    -11   -24       1.2990947834E-004
#    -11   -23       1.4777589137E-005
#    -11   -22       1.4131355878E-004
#    -11   -21       7.6795715449E-006
#    -11   -20       7.6769584211E-006
#    -11   -19       2.5418058177E-006
#    -11   -18       1.2108562829E-005
#    -11   -17       1.3376923691E-006
#    -11   -16       2.1073616823E-005
#    -11   -15       2.6091793457E-005
#    -11   -14       5.4596712339E-005
#    -11   -13       2.5995102337E-005
#    -11   -12       2.3973242863E-004
#    -11   -11       6.9232685794E-005
#    -11   -10       2.4026491093E-004
#    -11    -9       1.2567377153E-004
#    -11    -8       1.5202732932E-005
#    -11    -7       1.2126456209E-004
#    -11    -6       4.9824409356E-005
#    -11    -5       2.2324345087E-004
#    -11    -4       2.2497496881E-004
#    -11    -3       1.6753167679E-005
#    -11    -2       1.9010855596E-005
#    -11    -1       1.0718761826E-005
#    -11     0       1.4485641118E-004
#    -11     1       3.6458021903E-004
#    -11     2       7.0866127799E-005
#    -11     3       7.6464271352E-004
#    -11     4       1.4392538091E-004
#    -11     5       6.4393392043E-004
#    -11     6       4.2795015032E-004
#    -11     7       1.6193401635E-004
#    -11     8       4.7708315281E-004
#    -11     9       5.5220388229E-005
#    -11    10       3.2404044072E-004
#    -11    11       1.3820808388E-004
#    -11    12       3.3936881558E-006
#    -11    13       1.7481098659E-004
#    -11    14       8.7181671016E-005
#    -11    15       7.7398254262E-005
#    -11    16       6.4591929749E-005
#    -11    17       7.0616241580E-007
#    -11    18       1.8035299962E-004
#    -11    19       7.9099610020E-005
#    -11    20       6.2902111731E-005
#    -10   -27       9.5178316003E-005
#    -10   -26       1.2582064917E-005
#    -10   -25       2.6879099348E-004
#    -10   -24       1.3372144108E-004
#    -10   -23       3.0113849424E-004
#    -10   -22       1.8875128358E-004
#    -10   -21       4.8852384417E-005
#    -10   -20       1.0576049972E-005
#    -10   -19       3.4225129227E-006
#    -10   -18       3.9667855554E-005
#    -10   -17       2.4577353204E-005
#    -10   -16       1.2723376886E-005
#    -10   -15       2.9511250080E-003
#    -10   -14       4.5470225778E-005
#    -10   -13       4.3361710129E-004
#    -10   -12       7.2814160107E-004
#    -10   -11       1.8345780425E-004
#    -10   -10       8.0951522743E-003
#    -10    -9       1.0979890208E-004
#    -10    -8       4.8509300611E-004
#    -10    -7       9.1610607268E-004
#    -10    -6       3.3955958768E-004
#    -10    -5       2.3048606855E-002
#    -10    -4       1.3436480266E-004
#    -10    -3       2.8575080817E-006
#    -10    -2       2.9914614388E-004
#    -10    -1       3.6507213836E-004
#    -10     0       3.4516986640E-002
#    -10     1       6.8548059299E-004
#    -10     2       2.2545812913E-003
#    -10     3       1.8468331921E-003
#    -10     4       6.7071742252E-004
#    -10     5       1.3603588077E-002
#    -10     6       7.4847317353E-004
#    -10     7       1.3388202558E-003
#    -10     8       9.8118348070E-004
#    -10     9       1.8516449598E-004
#    -10    10       1.5665234371E-002
#    -10    11       4.4764679557E-006
#    -10    12       2.7553665367E-004
#    -10    13       5.2223793964E-004
#    -10    14       3.8629084665E-004
#    -10    15       1.9613312581E-002
#    -10    16       1.6077872248E-004
#    -10    17       7.2067672185E-004
#    -10    18       7.2237996059E-004
#    -10    19       5.4902318161E-004
#     -9   -27       9.4346695349E-006
#     -9   -26       6.4593811470E-005
#     -9   -25       2.6121059250E-005
#     -9   -24       6.4199037114E-005
#     -9   -23       2.3040807593E-004
#     -9   -22       2.1131616672E-005
#     -9   -21       5.5894857998E-005
#     -9   -20       4.7279119747E-005
#     -9   -19       1.3837913546E-005
#     -9   -18       4.8464226652E-005
#     -9   -17       2.3552497792E-006
#     -9   -16       2.5613492511E-005
#     -9   -15       3.6177775902E-005
#     -9   -14       2.2018135585E-005
#     -9   -13       2.7342581602E-004
#     -9   -12       6.6163876522E-005
#     -9   -11       1.7290591990E-004
#     -9   -10       5.2628068917E-005
#     -9    -9       2.0032587538E-005
#     -9    -8       2.9104969201E-004
#     -9    -7       5.6612219830E-005
#     -9    -6       1.8953782047E-004
#     -9    -5       7.2858359973E-005
#     -9    -4       2.0780681869E-007
#     -9    -3       2.0210019495E-004
#     -9    -2       7.0843409961E-005
#     -9    -1       6.8576179772E-004
#     -9     0       6.6106055836E-004
#     -9     1       1.1235747573E-004
#     -9     2       6.3806054332E-004
#     -9     3       6.9179096028E-005
#     -9     4       2.3083253805E-004
#     -9     5       3.9841411416E-004
#     -9     6       8.7742998561E-006
#     -9     7       3.9807813600E-004
#     -9     8       6.6171502277E-005
#     -9     9       8.6016969454E-005
#     -9    10       3.3901040462E-005
#     -9    11       1.6571559893E-005
#     -9    12       1.5297625739E-004
#     -9    13       4.3446613929E-005
#     -9    14       9.6326256347E-005
#     -9    15       3.2878119837E-004
#     -9    16       3.2126858306E-005
#     -9    17       5.4906212715E-004
#     -9    18       5.0706715402E-005
#     -9    19       2.2354253560E-004
#     -8   -27       8.3799857800E-005
#     -8   -26       1.0222237615E-005
#     -8   -25       2.1825654087E-004
#     -8   -24       1.1695657864E-004
#     -8   -23       1.3829251326E-004
#     -8   -22       2.3982754939E-004
#     -8   -21       7.6119763431E-006
#     -8   -20       1.1106249768E-004
#     -8   -19       1.7171801955E-005
#     -8   -18       5.3979442681E-006
#     -8   -17       4.4875052398E-005
#     -8   -16       1.3625604079E-005
#     -8   -15       2.4354979348E-004
#     -8   -14       1.5783505883E-004
#     -8   -13       1.7013902119E-004
#     -8   -12       4.3018107483E-004
#     -8   -11       2.1065022297E-005
#     -8   -10       1.4115099570E-004
#     -8    -9       1.5525628961E-004
#     -8    -8       1.2214060474E-004
#     -8    -7       3.3988401368E-004
#     -8    -6       2.1355239489E-005
#     -8    -5       3.6364435167E-004
#     -8    -4       4.3012418906E-004
#     -8    -3       7.6597076692E-004
#     -8    -2       2.2549554845E-003
#     -8    -1       1.1234838200E-004
#     -8     0       1.3930969186E-003
#     -8     1       2.9118060803E-004
#     -8     2       1.6847507118E-004
#     -8     3       2.5463201883E-004
#     -8     4       2.8541797659E-005
#     -8     5       1.1265732649E-004
#     -8     6       5.2368967207E-005
#     -8     7       1.5467314657E-004
#     -8     8       1.1500526279E-004
#     -8     9       1.7458587302E-005
#     -8    10       3.2856843856E-004
#     -8    11       2.1173901374E-004
#     -8    12       5.4304684982E-004
#     -8    13       4.9865223398E-005
#     -8    14       1.2042869531E-005
#     -8    15       5.2397426340E-004
#     -8    16       6.2068738265E-004
#     -8    17       1.0197841379E-003
#     -8    18       6.9968451339E-004
#     -7   -27       1.2046320844E-005
#     -7   -26       6.9773872555E-005
#     -7   -25       2.0021696779E-004
#     -7   -24       2.3860558912E-005
#     -7   -23       6.5392603405E-004
#     -7   -22       9.1348702975E-005
#     -7   -21       5.8599161424E-005
#     -7   -20       1.2417951975E-004
#     -7   -19       5.2150547701E-005
#     -7   -18       8.1158348346E-005
#     -7   -17       1.5274313350E-005
#     -7   -16       8.2261038618E-005
#     -7   -15       2.4365718868E-004
#     -7   -14       2.5072913808E-005
#     -7   -13       3.5112556181E-004
#     -7   -12       9.9342675416E-005
#     -7   -11       6.8563279888E-006
#     -7   -10       6.0726029485E-005
#     -7    -9       9.1108514317E-007
#     -7    -8       6.5001318881E-005
#     -7    -7       1.0335439174E-004
#     -7    -6       2.1398391188E-004
#     -7    -5       1.5464480092E-003
#     -7    -4       1.4394613163E-004
#     -7    -3       1.8476841162E-003
#     -7    -2       6.3790513662E-004
#     -7    -1       2.9145151491E-004
#     -7     0       2.4293863834E-004
#     -7     1       5.5929414082E-006
#     -7     2       8.5824453792E-005
#     -7     3       1.4668777947E-006
#     -7     4       1.5313727037E-004
#     -7     5       4.2582752210E-004
#     -7     6       9.1075247698E-005
#     -7     7       5.4811627624E-004
#     -7     8       5.9191499301E-005
#     -7     9       6.3787626454E-005
#     -7    10       1.0613257556E-003
#     -7    11       8.1838442910E-005
#     -7    12       9.7457559380E-004
#     -7    13       1.8311602723E-004
#     -7    14       1.6500887362E-004
#     -7    15       8.0129767394E-004
#     -7    16       1.1227721879E-004
#     -7    17       6.2069569489E-004
#     -6   -27       2.3564800632E-005
#     -6   -26       2.4808055690E-005
#     -6   -25       9.4030563055E-005
#     -6   -24       1.7211303739E-004
#     -6   -23       6.6035583300E-005
#     -6   -22       8.8361496341E-005
#     -6   -21       3.5434255366E-005
#     -6   -20       3.2316440432E-005
#     -6   -19       3.8863268641E-005
#     -6   -18       1.1731155761E-005
#     -6   -17       2.6259109163E-005
#     -6   -16       1.9645944082E-005
#     -6   -15       9.2296532781E-005
#     -6   -14       9.6702853079E-005
#     -6   -13       1.8735655931E-005
#     -6   -12       8.0027179584E-006
#     -6   -11       5.2200576708E-007
#     -6   -10       1.6291727874E-005
#     -6    -9       7.4558073953E-007
#     -6    -8       1.3587064248E-006
#     -6    -7       2.1149265721E-004
#     -6    -6       1.6632967070E-004
#     -6    -5       6.4469091171E-004
#     -6    -4       6.7079922471E-004
#     -6    -3       6.9347140956E-005
#     -6    -2       1.6868422464E-004
#     -6    -1       5.6079037788E-006
#     -6     0       5.9448120769E-005
