 Diffraction intensities for potential:restest_16_5010001.in                   
#    -23    21       4.8776376380E-005
#    -23    22       5.4123767505E-005
#    -23    23       7.7393002203E-005
#    -23    24       6.9783990436E-005
#    -23    25       2.5365591774E-005
#    -23    26       3.0403883990E-005
#    -22   -21       8.3935705518E-006
#    -22   -20       2.2635069580E-005
#    -22   -19       3.2226339706E-005
#    -22   -18       4.5012852362E-005
#    -22   -17       4.3039524586E-005
#    -22   -16       3.6954363771E-005
#    -22   -15       3.9721657010E-005
#    -22   -14       2.9807445169E-005
#    -22   -13       2.1503596844E-005
#    -22   -12       1.4894193500E-005
#    -22   -11       1.0320366587E-005
#    -22   -10       6.5307198038E-006
#    -22    -9       3.0805226356E-006
#    -22    -8       6.0703261464E-006
#    -22    -7       1.2605547228E-005
#    -22    -6       2.1908657912E-005
#    -22    -5       2.7488060770E-005
#    -22    -4       2.1613447392E-005
#    -22    -3       8.4789977626E-006
#    -22    -2       1.1271457530E-005
#    -22    -1       3.2921867216E-005
#    -22     0       5.2557396842E-005
#    -22     1       5.2243127315E-005
#    -22     2       3.4194317783E-005
#    -22     3       1.7729603924E-005
#    -22     4       1.0628175802E-005
#    -22     5       1.8097300354E-005
#    -22     6       3.5598919336E-005
#    -22     7       4.9204747770E-005
#    -22     8       7.1150752591E-005
#    -22     9       8.3099431730E-005
#    -22    10       9.5938826739E-005
#    -22    11       1.0583921400E-004
#    -22    12       1.0807034122E-004
#    -22    13       1.0874835521E-004
#    -22    14       7.5904088948E-005
#    -22    15       5.4485199531E-005
#    -22    16       4.3353253890E-005
#    -22    17       2.7787479983E-005
#    -22    18       3.1565702510E-005
#    -22    19       3.7660685579E-005
#    -22    20       5.8670534065E-005
#    -22    21       4.8801240729E-005
#    -22    22       1.2892272881E-004
#    -22    23       3.7622018699E-005
#    -22    24       4.3526162496E-005
#    -22    25       5.3360845244E-006
#    -22    26       2.9162772497E-005
#    -21   -22       1.9034824132E-005
#    -21   -21       1.7679283042E-005
#    -21   -20       3.2019268886E-005
#    -21   -19       4.5455785108E-005
#    -21   -18       6.5629651875E-005
#    -21   -17       5.1284072268E-005
#    -21   -16       4.4991755985E-005
#    -21   -15       4.0380297237E-005
#    -21   -14       3.2432904973E-005
#    -21   -13       2.2098269317E-005
#    -21   -12       1.3376584918E-005
#    -21   -11       7.3490060910E-006
#    -21   -10       3.1201575690E-006
#    -21    -9       1.4944544946E-006
#    -21    -8       3.6845766411E-006
#    -21    -7       1.7827464717E-005
#    -21    -6       2.8289181907E-005
#    -21    -5       2.5429570165E-005
#    -21    -4       1.2455464739E-005
#    -21    -3       1.5520650490E-005
#    -21    -2       3.1035283830E-005
#    -21    -1       5.2215586044E-005
#    -21     0       5.7347604058E-005
#    -21     1       4.0811595435E-005
#    -21     2       2.0369338981E-005
#    -21     3       1.2146236666E-005
#    -21     4       1.7589863630E-005
#    -21     5       3.6765900821E-005
#    -21     6       5.7214380622E-005
#    -21     7       7.8105682553E-005
#    -21     8       7.6054926410E-005
#    -21     9       8.7053890425E-005
#    -21    10       9.4444288154E-005
#    -21    11       1.1784557319E-004
#    -21    12       1.3402901143E-004
#    -21    13       1.0113382516E-004
#    -21    14       1.0681358606E-004
#    -21    15       6.7468928478E-005
#    -21    16       2.8716595058E-005
#    -21    17       1.0643578128E-005
#    -21    18       2.7909954778E-005
#    -21    19       3.5197956214E-005
#    -21    20       2.0076677524E-005
#    -21    21       6.3071331417E-005
#    -21    22       1.5559893591E-004
#    -21    23       8.2517255743E-005
#    -21    24       8.8211473880E-005
#    -21    25       4.7325691020E-005
#    -20   -22       1.6277601069E-005
#    -20   -21       3.0337171908E-005
#    -20   -20       2.0315892205E-005
#    -20   -19       4.8988225632E-005
#    -20   -18       9.9249697775E-005
#    -20   -17       4.7718119872E-005
#    -20   -16       4.5403854346E-005
#    -20   -15       1.7167877521E-004
#    -20   -14       2.4161690200E-005
#    -20   -13       2.1278923860E-005
#    -20   -12       7.1606825049E-006
#    -20   -11       3.7571833191E-006
#    -20   -10       9.0344529946E-004
#    -20    -9       2.2715794363E-006
#    -20    -8       8.1753832441E-006
#    -20    -7       2.4939543704E-005
#    -20    -6       2.7100584388E-005
#    -20    -5       4.4789592376E-003
#    -20    -4       9.6011973256E-006
#    -20    -3       2.2066501892E-005
#    -20    -2       3.4153467011E-005
#    -20    -1       4.0787234012E-005
#    -20     0       1.3073857530E-002
#    -20     1       9.6495331321E-006
#    -20     2       3.1278830662E-006
#    -20     3       8.5395623981E-006
#    -20     4       1.9146138464E-005
#    -20     5       1.5298076910E-002
#    -20     6       4.3737054597E-005
#    -20     7       3.8624430730E-005
#    -20     8       2.9663745772E-005
#    -20     9       3.9999904508E-005
#    -20    10       1.1491008707E-002
#    -20    11       1.0076279170E-004
#    -20    12       8.2428693034E-005
#    -20    13       7.8902599629E-005
#    -20    14       8.5873466053E-005
#    -20    15       2.9596470910E-003
#    -20    16       1.0153020345E-005
#    -20    17       3.0481606434E-005
#    -20    18       2.6844088824E-005
#    -20    19       1.1495597380E-005
#    -20    20       2.3443725467E-003
#    -20    21       9.0893060524E-005
#    -20    22       5.0792267297E-005
#    -20    23       5.2023267149E-005
#    -20    24       7.4770164657E-005
#    -20    25       4.9753359322E-004
#    -19   -23       2.8871847201E-005
#    -19   -22       2.9331593719E-005
#    -19   -21       4.7290490608E-005
#    -19   -20       2.9610423586E-005
#    -19   -19       5.1307114490E-005
#    -19   -18       4.3553061301E-005
#    -19   -17       4.7189706531E-005
#    -19   -16       3.9138298821E-005
#    -19   -15       2.2897796479E-005
#    -19   -14       2.0879313066E-005
#    -19   -13       8.6149277038E-006
#    -19   -12       3.2963357601E-006
#    -19   -11       5.0785874464E-006
#    -19   -10       5.9745429690E-006
#    -19    -9       8.5725908283E-006
#    -19    -8       1.9357888088E-005
#    -19    -7       2.5117493317E-005
#    -19    -6       1.9142777939E-005
#    -19    -5       5.0899473080E-006
#    -19    -4       6.6226043898E-006
#    -19    -3       1.7699087954E-005
#    -19    -2       2.0341442011E-005
#    -19    -1       9.6392762340E-006
#    -19     0       4.1471549435E-007
#    -19     1       5.1673467690E-006
#    -19     2       1.4016170676E-005
#    -19     3       2.0535234088E-005
#    -19     4       2.3522530475E-005
#    -19     5       1.1930170895E-005
#    -19     6       3.1261900912E-006
#    -19     7       4.7375246027E-006
#    -19     8       2.0254247560E-005
#    -19     9       4.3846564008E-005
#    -19    10       4.6545621696E-005
#    -19    11       4.6516559626E-005
#    -19    12       5.1119884971E-005
#    -19    13       4.3600579406E-005
#    -19    14       5.0010506861E-005
#    -19    15       7.1711041880E-005
#    -19    16       4.0392256574E-005
#    -19    17       4.7984443711E-005
#    -19    18       4.0078837566E-005
#    -19    19       8.3900275522E-006
#    -19    20       1.6522174358E-006
#    -19    21       1.7754740367E-005
#    -19    22       1.1963920851E-004
#    -19    23       1.7634169501E-004
#    -19    24       1.9862523164E-005
#    -19    25       7.0505181640E-005
#    -18   -23       1.6202310212E-005
#    -18   -22       4.8684771518E-006
#    -18   -21       3.1117497764E-005
#    -18   -20       4.4915322248E-005
#    -18   -19       5.0534513230E-005
#    -18   -18       4.8963967999E-005
#    -18   -17       2.3799647291E-005
#    -18   -16       2.5657482284E-005
#    -18   -15       1.8186831520E-005
#    -18   -14       1.1330735564E-005
#    -18   -13       3.3623608126E-006
#    -18   -12       5.2780623209E-006
#    -18   -11       1.5911586517E-005
#    -18   -10       2.1295404704E-005
#    -18    -9       2.2829782250E-005
#    -18    -8       1.9960577410E-005
#    -18    -7       1.3434358121E-005
#    -18    -6       2.8534713107E-006
#    -18    -5       1.1723353489E-006
#    -18    -4       1.0628200662E-005
#    -18    -3       1.2132003295E-005
#    -18    -2       3.1216048203E-006
#    -18    -1       5.1719049939E-006
#    -18     0       3.1255194734E-005
#    -18     1       6.5146607242E-005
#    -18     2       7.4240420822E-005
#    -18     3       4.8278366662E-005
#    -18     4       2.3076313715E-005
#    -18     5       1.1366043360E-005
#    -18     6       2.5077133875E-005
#    -18     7       4.7008213495E-005
#    -18     8       6.5349723931E-005
#    -18     9       5.9145031918E-005
#    -18    10       4.2739103702E-005
#    -18    11       1.5136364427E-005
#    -18    12       1.4089237092E-005
#    -18    13       3.0644876903E-005
#    -18    14       4.0543015103E-005
#    -18    15       2.2215523507E-005
#    -18    16       3.2409921440E-005
#    -18    17       2.5807799949E-005
#    -18    18       4.8606098913E-006
#    -18    19       3.2634508789E-006
#    -18    20       3.3833652405E-006
#    -18    21       6.4229928428E-005
#    -18    22       1.1332384083E-004
#    -18    23       2.4595335448E-005
#    -18    24       3.6468004945E-005
#    -17   -24       1.5142364753E-005
#    -17   -23       1.2920822267E-005
#    -17   -22       2.6496497706E-005
#    -17   -21       4.0192098805E-005
#    -17   -20       4.4041337320E-005
#    -17   -19       4.7306595545E-005
#    -17   -18       2.9337300204E-005
#    -17   -17       3.3896698643E-005
#    -17   -16       2.4745646560E-005
#    -17   -15       1.1296022674E-005
#    -17   -14       1.6491377637E-006
#    -17   -13       7.6816878005E-006
#    -17   -12       1.8003423857E-005
#    -17   -11       3.6302830557E-005
#    -17   -10       3.9670765668E-005
#    -17    -9       2.7753030900E-005
#    -17    -8       1.4217099762E-005
#    -17    -7       2.2642837326E-006
#    -17    -6       6.6375925270E-006
#    -17    -5       1.8134610957E-005
#    -17    -4       1.7596439195E-005
#    -17    -3       8.5413233472E-006
#    -17    -2       1.4022588849E-005
#    -17    -1       6.5152786916E-005
#    -17     0       1.3506730065E-004
#    -17     1       1.7089073060E-004
#    -17     2       1.4661961225E-004
#    -17     3       1.0548114663E-004
#    -17     4       7.3751091534E-005
#    -17     5       8.2048398734E-005
#    -17     6       9.9267619097E-005
#    -17     7       1.0592474666E-004
#    -17     8       1.1517167296E-004
#    -17     9       6.5411063857E-005
#    -17    10       2.0894364378E-005
#    -17    11       2.6230478755E-006
#    -17    12       1.5438765297E-005
#    -17    13       2.1505293672E-005
#    -17    14       1.3456458550E-005
#    -17    15       8.9747613518E-006
#    -17    16       2.8499938493E-006
#    -17    17       8.5634634138E-007
#    -17    18       1.9913712707E-006
#    -17    19       2.2521268094E-005
#    -17    20       5.9350280737E-005
#    -17    21       3.4487343519E-005
#    -17    22       4.1150455485E-006
#    -17    23       4.0520355868E-005
#    -17    24       4.5602402925E-005
#    -16   -24       2.6951168457E-005
#    -16   -23       4.3147695415E-005
#    -16   -22       4.3747620673E-005
#    -16   -21       3.6623197896E-005
#    -16   -20       4.0939938254E-005
#    -16   -19       4.5689625192E-005
#    -16   -18       4.7754429167E-005
#    -16   -17       3.3280091181E-005
#    -16   -16       1.3056616790E-005
#    -16   -15       2.6122771645E-006
#    -16   -14       2.1422043772E-006
#    -16   -13       1.6470407668E-005
#    -16   -12       4.7178222084E-005
#    -16   -11       5.8384135955E-005
#    -16   -10       3.2846513361E-005
#    -16    -9       9.7772013336E-006
#    -16    -8       3.7139712778E-006
#    -16    -7       1.7240338495E-005
#    -16    -6       3.5674617264E-005
#    -16    -5       3.6801539025E-005
#    -16    -4       1.9152641836E-005
#    -16    -3       2.0541005686E-005
#    -16    -2       7.4245120093E-005
#    -16    -1       1.7088775449E-004
#    -16     0       2.5482699418E-004
#    -16     1       2.5698482257E-004
#    -16     2       2.1735156659E-004
#    -16     3       1.6040243538E-004
#    -16     4       1.2640519764E-004
#    -16     5       1.3443296265E-004
#    -16     6       1.3583525281E-004
#    -16     7       1.5151692560E-004
#    -16     8       7.6300051077E-005
#    -16     9       3.2295798400E-005
#    -16    10       2.0424968196E-006
#    -16    11       1.0857438075E-005
#    -16    12       4.0418943761E-005
#    -16    13       8.2501677690E-006
#    -16    14       6.2842549656E-006
#    -16    15       2.8757562084E-006
#    -16    16       2.8560889899E-006
#    -16    17       3.5996779270E-006
#    -16    18       5.4689623298E-005
#    -16    19       1.6258677352E-005
#    -16    20       1.0180046908E-004
#    -16    21       1.2111211512E-004
#    -16    22       1.7832701498E-004
#    -16    23       6.8702700822E-005
#    -15   -25       5.0489337523E-006
#    -15   -24       4.1707029468E-005
#    -15   -23       1.2100023922E-005
#    -15   -22       2.5615340889E-005
#    -15   -21       4.6038511962E-005
#    -15   -20       8.1485751757E-005
#    -15   -19       2.3170707703E-005
#    -15   -18       1.7586379823E-005
#    -15   -17       9.2836208279E-006
#    -15   -16       6.7900108764E-006
#    -15   -15       6.3474575374E-004
#    -15   -14       2.5776759604E-005
#    -15   -13       4.7004717791E-005
#    -15   -12       8.1445957648E-005
#    -15   -11       4.3350650297E-005
#    -15   -10       4.8666926508E-003
#    -15    -9       5.0379711731E-006
#    -15    -8       3.3953897762E-005
#    -15    -7       4.9302044396E-005
#    -15    -6       5.7283855253E-005
#    -15    -5       1.5297537529E-002
#    -15    -4       2.3525317174E-005
#    -15    -3       4.8281424012E-005
#    -15    -2       1.4661478020E-004
#    -15    -1       2.5697182278E-004
#    -15     0       3.4618564361E-002
#    -15     1       3.2154432148E-004
#    -15     2       2.1884358794E-004
#    -15     3       1.3397130589E-004
#    -15     4       9.9821191166E-005
#    -15     5       2.8149103154E-002
#    -15     6       9.7311748059E-005
#    -15     7       5.5818867305E-005
#    -15     8       2.0992674991E-005
#    -15     9       2.8343303398E-007
#    -15    10       1.4683193879E-002
#    -15    11       7.6935822874E-005
#    -15    12       3.4098157341E-005
#    -15    13       1.6980319022E-005
#    -15    14       2.8393760123E-005
#    -15    15       1.5306960726E-002
#    -15    16       2.3749606665E-007
#    -15    17       5.0233213971E-005
#    -15    18       5.8116138166E-005
#    -15    19       1.7102207416E-005
#    -15    20       1.7614517474E-003
#    -15    21       2.1308704720E-004
#    -15    22       6.7613878456E-005
#    -15    23       1.2157922638E-004
#    -14   -25       5.4721961925E-005
#    -14   -24       5.3273712474E-005
#    -14   -23       4.5587487852E-005
#    -14   -22       3.6910110227E-005
#    -14   -21       6.6137613168E-005
#    -14   -20       3.8379310790E-005
#    -14   -19       2.0949840500E-005
#    -14   -18       2.8343400458E-005
#    -14   -17       6.0409157288E-006
#    -14   -16       4.2988015178E-006
#    -14   -15       7.9332151236E-006
#    -14   -14       4.4642270342E-005
#    -14   -13       5.4701551051E-005
#    -14   -12       5.3436769038E-005
#    -14   -11       1.4670152039E-005
#    -14   -10       1.2439154698E-005
#    -14    -9       3.7889943471E-005
#    -14    -8       7.1264772182E-005
#    -14    -7       7.8205116330E-005
#    -14    -6       4.3777522675E-005
#    -14    -5       1.1935346529E-005
#    -14    -4       2.3077899848E-005
#    -14    -3       1.0547451153E-004
#    -14    -2       2.1733011259E-004
#    -14    -1       3.2152197646E-004
#    -14     0       2.8425122200E-004
#    -14     1       1.7640956293E-004
#    -14     2       1.1012508771E-004
#    -14     3       4.7747130587E-005
#    -14     4       3.5974712244E-005
#    -14     5       2.5081989252E-005
#    -14     6       2.4948901297E-005
#    -14     7       1.2678742023E-005
#    -14     8       1.1133609738E-005
#    -14     9       3.8962380050E-005
#    -14    10       7.9657281275E-005
#    -14    11       6.9203697522E-005
#    -14    12       6.5348699529E-005
#    -14    13       2.1249519648E-005
#    -14    14       2.7715689180E-005
#    -14    15       6.9420024653E-005
#    -14    16       4.5541280323E-005
#    -14    17       7.7510278593E-005
#    -14    18       6.3639410996E-005
#    -14    19       2.9191252561E-005
#    -14    20       7.6085338308E-006
#    -14    21       4.6740344283E-004
#    -14    22       3.8987947957E-004
#    -13   -26       1.2106880375E-005
#    -13   -25       1.5251261781E-005
#    -13   -24       3.0232480964E-005
#    -13   -23       3.4783174072E-005
#    -13   -22       3.2247209434E-005
#    -13   -21       2.7750882504E-005
#    -13   -20       1.5771909708E-005
#    -13   -19       9.4505502097E-006
#    -13   -18       3.6553056747E-006
#    -13   -17       3.8245557907E-006
#    -13   -16       4.2240553964E-006
#    -13   -15       2.5073518240E-005
#    -13   -14       5.0789080918E-005
#    -13   -13       5.0565153241E-005
#    -13   -12       3.3784123893E-005
#    -13   -11       2.3206842059E-005
#    -13   -10       4.9639554602E-005
#    -13    -9       8.3182039395E-005
#    -13    -8       7.6152356042E-005
#    -13    -7       3.8673630241E-005
#    -13    -6       3.1322681316E-006
#    -13    -5       1.1366297913E-005
#    -13    -4       7.3749068699E-005
#    -13    -3       1.6038355904E-004
#    -13    -2       2.1881044848E-004
#    -13    -1       1.7638749309E-004
#    -13     0       9.7380659469E-005
#    -13     1       3.1899939967E-005
#    -13     2       5.0368652209E-006
#    -13     3       3.0467825630E-007
#    -13     4       1.1227358132E-005
#    -13     5       5.4489354126E-005
#    -13     6       9.5024542953E-005
#    -13     7       8.8001952960E-005
#    -13     8       1.1706801209E-004
#    -13     9       1.1654482549E-004
#    -13    10       1.3579648880E-004
#    -13    11       1.1426157189E-004
#    -13    12       9.0737118816E-005
#    -13    13       2.8209778461E-005
#    -13    14       4.6544259775E-005
#    -13    15       2.9233540671E-005
#    -13    16       6.0676427370E-005
#    -13    17       7.0536944592E-006
#    -13    18       1.0135362249E-005
#    -13    19       4.7117528458E-006
#    -13    20       9.2636444695E-005
#    -13    21       1.1252694448E-004
#    -12   -26       1.9306403554E-005
#    -12   -25       1.5203356607E-005
#    -12   -24       4.5555374289E-005
#    -12   -23       5.9593551709E-005
#    -12   -22       4.1343773459E-005
#    -12   -21       2.8342929915E-005
#    -12   -20       1.1382817433E-005
#    -12   -19       5.9779828746E-006
#    -12   -18       5.1263864870E-006
#    -12   -17       2.9887565363E-006
#    -12   -16       1.4379675311E-005
#    -12   -15       2.9230363786E-005
#    -12   -14       2.8797431539E-005
#    -12   -13       2.7770227436E-005
#    -12   -12       3.8845268065E-005
#    -12   -11       6.0577118592E-005
#    -12   -10       9.5984224224E-005
#    -12    -9       8.7144070422E-005
#    -12    -8       2.9706013309E-005
#    -12    -7       4.7439012189E-006
#    -12    -6       2.5069442674E-005
#    -12    -5       8.2044214571E-005
#    -12    -4       1.2639134186E-004
#    -12    -3       1.3393855682E-004
#    -12    -2       1.1009260610E-004
#    -12    -1       3.1888137723E-005
#    -12     0       6.7894212573E-007
#    -12     1       1.5302863895E-005
#    -12     2       5.2758065606E-005
#    -12     3       8.8592984424E-005
#    -12     4       1.5997780638E-004
#    -12     5       2.3014435449E-004
#    -12     6       2.7165030051E-004
#    -12     7       2.3328112533E-004
#    -12     8       2.2694428705E-004
#    -12     9       1.8446914042E-004
#    -12    10       1.9709609544E-004
#    -12    11       1.2722173340E-004
#    -12    12       7.7652792280E-005
#    -12    13       3.5311596241E-005
#    -12    14       3.4140281053E-005
#    -12    15       3.5236602765E-005
#    -12    16       6.4291596697E-005
#    -12    17       5.6103752806E-005
#    -12    18       4.7725829053E-005
#    -12    19       2.7885650950E-005
#    -12    20       7.0999904360E-005
#    -12    21       2.1589267056E-004
#    -11   -26       1.2021534626E-005
#    -11   -25       1.7458404651E-005
#    -11   -24       4.9312442135E-005
#    -11   -23       6.0587658273E-005
#    -11   -22       4.6883481290E-005
#    -11   -21       1.5005094244E-005
#    -11   -20       4.9871489934E-006
#    -11   -19       1.7702419700E-007
#    -11   -18       1.9852713154E-006
#    -11   -17       5.4674032767E-006
#    -11   -16       1.6063165514E-005
#    -11   -15       2.0846644986E-005
#    -11   -14       1.9180888074E-005
#    -11   -13       4.5838468552E-005
#    -11   -12       7.3748538078E-005
#    -11   -11       1.0586278118E-004
#    -11   -10       9.4497887124E-005
#    -11    -9       4.0032727264E-005
#    -11    -8       2.0247332332E-005
#    -11    -7       4.6986369870E-005
#    -11    -6       9.9248971462E-005
#    -11    -5       1.3441787743E-004
#    -11    -4       9.9799009183E-005
#    -11    -3       4.7721038023E-005
#    -11    -2       5.0280643433E-006
#    -11    -1       1.5311758745E-005
#    -11     0       8.6962129416E-005
#    -11     1       1.5736349597E-004
#    -11     2       2.2220152584E-004
#    -11     3       2.8792106156E-004
#    -11     4       3.5613413384E-004
#    -11     5       3.6650248818E-004
#    -11     6       2.9277746723E-004
#    -11     7       2.7502208950E-004
#    -11     8       1.8233788666E-004
#    -11     9       1.7623285400E-004
#    -11    10       1.7114827314E-004
#    -11    11       1.0489348770E-004
#    -11    12       1.0382442046E-005
#    -11    13       7.0118867470E-005
#    -11    14       7.5600301529E-005
#    -11    15       6.2426242722E-005
#    -11    16       4.7601471982E-005
#    -11    17       8.1811938091E-006
#    -11    18       1.3573933338E-004
#    -11    19       1.3283136434E-004
#    -11    20       6.1130789625E-005
#    -10   -27       3.0421410242E-005
#    -10   -26       1.2147674174E-005
#    -10   -25       3.6493589250E-005
#    -10   -24       8.4799475330E-005
#    -10   -23       4.2993718911E-005
#    -10   -22       3.1551998754E-005
#    -10   -21       2.5936512752E-005
#    -10   -20       4.5316346500E-005
#    -10   -19       7.1446118076E-007
#    -10   -18       1.3851240175E-005
#    -10   -17       5.7033025211E-006
#    -10   -16       1.3499897070E-005
#    -10   -15       2.2834329427E-003
#    -10   -14       2.8826008161E-005
#    -10   -13       8.8329852217E-005
#    -10   -12       1.0809789317E-004
#    -10   -11       1.1788882374E-004
#    -10   -10       1.1490882323E-002
#    -10    -9       4.3843543759E-005
#    -10    -8       6.5319783316E-005
#    -10    -7       1.0588879505E-004
#    -10    -6       1.3580570936E-004
#    -10    -5       2.8149100018E-002
#    -10    -4       3.5950808564E-005
#    -10    -3       3.0516996052E-007
#    -10    -2       5.2783050668E-005
#    -10    -1       1.5739004829E-004
#    -10     0       4.5622900167E-002
#    -10     1       4.1748116837E-004
#    -10     2       3.6563075814E-004
#    -10     3       3.0224930086E-004
#    -10     4       3.0499911819E-004
#    -10     5       2.2823657929E-002
#    -10     6       3.0437182002E-004
#    -10     7       1.7582109959E-004
#    -10     8       1.5714764625E-004
#    -10     9       1.4196725843E-004
#    -10    10       1.8599083016E-002
#    -10    11       2.4766060543E-005
#    -10    12       4.1620620347E-005
#    -10    13       7.6255650928E-005
#    -10    14       1.6414591222E-004
#    -10    15       2.5554388281E-002
#    -10    16       8.2568774673E-005
#    -10    17       1.7909559226E-004
#    -10    18       1.1851181317E-004
#    -10    19       1.5498739708E-004
#     -9   -27       1.9002038773E-005
#     -9   -26       6.3217360422E-005
#     -9   -25       1.5525275457E-005
#     -9   -24       2.2524156657E-005
#     -9   -23       5.8697951268E-005
#     -9   -22       4.6777346571E-005
#     -9   -21       4.9570497544E-005
#     -9   -20       1.3085308030E-005
#     -9   -19       6.9666134028E-006
#     -9   -18       1.1872828166E-005
#     -9   -17       4.7206261871E-006
#     -9   -16       1.4496256701E-005
#     -9   -15       2.3020388474E-005
#     -9   -14       5.6546525004E-005
#     -9   -13       1.0879455613E-004
#     -9   -12       1.3408488676E-004
#     -9   -11       1.0080053657E-004
#     -9   -10       4.6558485467E-005
#     -9    -9       5.9125776325E-005
#     -9    -8       1.1512918103E-004
#     -9    -7       1.5146822897E-004
#     -9    -6       9.7274817902E-005
#     -9    -5       2.5059038195E-005
#     -9    -4       1.1230064973E-005
#     -9    -3       8.8629772740E-005
#     -9    -2       2.2225418514E-004
#     -9    -1       4.1752742065E-004
#     -9     0       3.8772407287E-004
#     -9     1       3.3767979681E-004
#     -9     2       2.6999102220E-004
#     -9     3       1.4471412082E-004
#     -9     4       1.6028290510E-004
#     -9     5       1.2980753237E-004
#     -9     6       4.5150635824E-005
#     -9     7       1.0615306812E-004
#     -9     8       1.1223596390E-004
#     -9     9       8.0076660855E-005
#     -9    10       4.3272984973E-005
#     -9    11       1.4732634641E-004
#     -9    12       1.6355253099E-005
#     -9    13       2.5071678749E-005
#     -9    14       6.0621324397E-005
#     -9    15       2.0850888578E-004
#     -9    16       1.0040320556E-004
#     -9    17       3.4249638814E-004
#     -9    18       2.3445064133E-004
#     -9    19       3.6166511633E-006
#     -8   -27       6.2309227903E-005
#     -8   -26       4.9457034194E-005
#     -8   -25       6.7084092694E-005
#     -8   -24       4.2839382604E-005
#     -8   -23       3.2912946187E-005
#     -8   -22       4.6345871435E-005
#     -8   -21       4.1502062656E-005
#     -8   -20       1.1857181887E-005
#     -8   -19       7.1295713430E-006
#     -8   -18       8.5272547731E-006
#     -8   -17       4.3075085703E-006
#     -8   -16       2.3229794528E-005
#     -8   -15       3.9038153145E-005
#     -8   -14       7.5965128988E-005
#     -8   -13       1.0120323287E-004
#     -8   -12       8.2485824031E-005
#     -8   -11       4.6549342872E-005
#     -8   -10       4.2741345206E-005
#     -8    -9       6.5385521016E-005
#     -8    -8       7.6266237230E-005
#     -8    -7       5.5791230608E-005
#     -8    -6       2.4942918413E-005
#     -8    -5       5.4500709614E-005
#     -8    -4       1.6002014566E-004
#     -8    -3       2.8798672914E-004
#     -8    -2       3.6569408018E-004
#     -8    -1       3.3771385428E-004
#     -8     0       2.5290217197E-004
#     -8     1       1.3546316318E-004
#     -8     2       6.7133953327E-005
#     -8     3       3.5288995601E-005
#     -8     4       1.5537693312E-005
#     -8     5       1.0955089819E-005
#     -8     6       2.6542627620E-005
#     -8     7       5.1139896966E-005
#     -8     8       3.0440096688E-005
#     -8     9       2.6223718812E-005
#     -8    10       5.4971506774E-005
#     -8    11       6.6351127691E-005
#     -8    12       1.5366926545E-004
#     -8    13       1.6367988016E-005
#     -8    14       3.5569997393E-005
#     -8    15       8.5880822466E-005
#     -8    16       2.7925644148E-004
#     -8    17       2.8875331027E-004
#     -8    18       9.9999764451E-005
#     -7   -27       1.4419826811E-005
#     -7   -26       3.8699907266E-005
#     -7   -25       5.0628113628E-005
#     -7   -24       4.7813581533E-005
#     -7   -23       1.1484008190E-004
#     -7   -22       3.9553656065E-005
#     -7   -21       2.6601129882E-005
#     -7   -20       1.3309585539E-005
#     -7   -19       2.5687025514E-005
#     -7   -18       1.0503313163E-005
#     -7   -17       6.2650669171E-006
#     -7   -16       2.7170380231E-005
#     -7   -15       5.4551981738E-005
#     -7   -14       1.0689920897E-004
#     -7   -13       7.8963704009E-005
#     -7   -12       5.1164325381E-005
#     -7   -11       1.5158785835E-005
#     -7   -10       2.0887586527E-005
#     -7    -9       3.2281797970E-005
#     -7    -8       2.0984822734E-005
#     -7    -7       1.2686075683E-005
#     -7    -6       9.5065947107E-005
#     -7    -5       2.3020410751E-004
#     -7    -4       3.5620624238E-004
#     -7    -3       3.0231093944E-004
#     -7    -2       2.7003899427E-004
#     -7    -1       1.3548332959E-004
#     -7     0       7.7270825766E-005
#     -7     1       2.3881719508E-005
#     -7     2       1.1821747031E-005
#     -7     3       2.4442991651E-006
#     -7     4       5.5367618253E-005
#     -7     5       9.3606421524E-005
#     -7     6       1.1560532468E-004
#     -7     7       8.1779708188E-005
#     -7     8       2.8401457041E-005
#     -7     9       1.6795077678E-005
#     -7    10       1.2661281962E-004
#     -7    11       2.3361860509E-004
#     -7    12       1.7398425273E-004
#     -7    13       2.4592011242E-006
#     -7    14       5.7442571162E-005
#     -7    15       1.5873401404E-004
#     -7    16       2.3786968313E-004
#     -7    17       3.8540174512E-005
#     -6   -27       2.3815508806E-005
#     -6   -26       4.5293273455E-005
#     -6   -25       4.3116065554E-005
#     -6   -24       8.6119212036E-005
#     -6   -23       6.9261866395E-005
#     -6   -22       6.2790995027E-005
#     -6   -21       3.4394325451E-005
#     -6   -20       2.4119577179E-005
#     -6   -19       2.4124174014E-005
#     -6   -18       1.2069772532E-005
#     -6   -17       1.7964009950E-005
#     -6   -16       4.3423679145E-005
#     -6   -15       6.7544495584E-005
#     -6   -14       8.5943959491E-005
#     -6   -13       4.3631797180E-005
#     -6   -12       1.4110892864E-005
#     -6   -11       2.6341156831E-006
#     -6   -10       2.0319507733E-006
#     -6    -9       2.8723655324E-007
#     -6    -8       1.1147961521E-005
#     -6    -7       8.8050257220E-005
#     -6    -6       2.7171663975E-004
#     -6    -5       3.6656972013E-004
#     -6    -4       3.0505368020E-004
#     -6    -3       1.4474763869E-004
#     -6    -2       6.7153720204E-005
#     -6    -1       2.3886097058E-005
#     -6     0       1.4826672796E-005
