 Diffraction intensities for potential:7x7MoS210001.in                         
#    -44    19       2.2271880235E-006
#    -44    20       3.3848337322E-006
#    -44    21       3.5731562044E-006
#    -44    22       2.2383608974E-006
#    -44    23       9.4530583107E-007
#    -44    24       5.4173112563E-007
#    -44    25       2.6141423480E-007
#    -44    26       3.6592381101E-007
#    -44    27       1.9418673856E-006
#    -44    28       7.0812572476E-006
#    -44    29       8.9571547406E-006
#    -44    30       9.7305333358E-006
#    -44    31       1.6631691286E-005
#    -44    32       1.5214250810E-005
#    -44    33       1.5754284234E-005
#    -44    34       1.9353750179E-005
#    -44    35       1.0340187377E-005
#    -44    36       7.9804969103E-006
#    -44    37       7.2896894983E-006
#    -44    38       3.9575335539E-006
#    -44    39       9.6388764489E-006
#    -43   -20       8.8639712465E-007
#    -43   -19       4.8300848894E-006
#    -43   -18       6.2998045734E-006
#    -43   -17       3.9805070557E-006
#    -43   -16       7.0558610183E-006
#    -43   -15       8.4324368456E-006
#    -43   -14       6.4851641891E-006
#    -43   -13       6.5849372539E-006
#    -43   -12       5.8820907230E-006
#    -43   -11       6.0203110929E-006
#    -43   -10       4.5492787692E-006
#    -43    -9       3.6099345056E-006
#    -43    -8       5.5231656985E-006
#    -43    -7       5.3450500660E-006
#    -43    -6       6.6093332194E-006
#    -43    -5       6.3921516392E-006
#    -43    -4       7.1930981133E-006
#    -43    -3       6.5211789745E-006
#    -43    -2       5.7986754811E-006
#    -43    -1       7.4681491225E-006
#    -43     0       6.5996458203E-006
#    -43     1       5.2628923231E-006
#    -43     2       4.8190368715E-006
#    -43     3       3.4848084004E-006
#    -43     4       2.3923173687E-006
#    -43     5       1.8303803838E-006
#    -43     6       1.7887561524E-006
#    -43     7       1.7573213311E-006
#    -43     8       1.1194165411E-006
#    -43     9       1.7777240656E-006
#    -43    10       1.5149941793E-006
#    -43    11       8.4092125501E-007
#    -43    12       7.6547299625E-007
#    -43    13       1.0447073060E-006
#    -43    14       1.3233124459E-006
#    -43    15       1.6682246921E-006
#    -43    16       2.3642946211E-006
#    -43    17       2.3549530441E-006
#    -43    18       2.4915723724E-006
#    -43    19       2.3801186952E-006
#    -43    20       2.7626903486E-006
#    -43    21       1.5638389877E-006
#    -43    22       8.0195689491E-007
#    -43    23       6.4842526055E-007
#    -43    24       6.7088294976E-008
#    -43    25       4.3347508894E-007
#    -43    26       6.5665798255E-007
#    -43    27       3.7786930632E-006
#    -43    28       3.5597872364E-006
#    -43    29       6.3020719346E-006
#    -43    30       1.3906649275E-005
#    -43    31       1.5890816637E-005
#    -43    32       1.4557568922E-005
#    -43    33       2.1895480433E-005
#    -43    34       9.5518711331E-006
#    -43    35       9.7059661061E-006
#    -43    36       7.1415360504E-006
#    -43    37       5.6000227494E-006
#    -43    38       4.3889612151E-006
#    -43    39       1.8378674963E-005
#    -42   -21       3.5462316728E-006
#    -42   -20       1.7355122542E-006
#    -42   -19       2.6920792896E-006
#    -42   -18       6.0865442999E-006
#    -42   -17       4.2667184512E-006
#    -42   -16       6.6110410332E-006
#    -42   -15       5.7741209600E-006
#    -42   -14       1.9467156234E-005
#    -42   -13       4.7161349440E-006
#    -42   -12       5.6804470334E-006
#    -42   -11       5.8023663391E-006
#    -42   -10       4.8501221724E-006
#    -42    -9       5.1543533043E-006
#    -42    -8       3.2501632272E-006
#    -42    -7       1.9250534422E-005
#    -42    -6       5.1596893819E-006
#    -42    -5       5.8120130157E-006
#    -42    -4       6.6493969226E-006
#    -42    -3       6.3613952084E-006
#    -42    -2       5.3207148574E-006
#    -42    -1       5.2716358135E-006
#    -42     0       3.0463522946E-004
#    -42     1       2.7707956575E-006
#    -42     2       2.4619268321E-006
#    -42     3       2.6150126261E-006
#    -42     4       2.1704866414E-006
#    -42     5       1.6336272533E-006
#    -42     6       2.0928193745E-006
#    -42     7       7.6292141350E-004
#    -42     8       1.6893637976E-006
#    -42     9       1.6057704029E-006
#    -42    10       1.7876149622E-006
#    -42    11       1.2752590038E-006
#    -42    12       2.9671498380E-007
#    -42    13       4.9029834828E-007
#    -42    14       8.6683172607E-004
#    -42    15       7.6356943676E-007
#    -42    16       2.0641266650E-006
#    -42    17       2.1964130630E-006
#    -42    18       3.4669526234E-006
#    -42    19       3.9558578747E-006
#    -42    20       3.5748408584E-006
#    -42    21       6.5900901054E-004
#    -42    22       2.4289660303E-006
#    -42    23       5.8405693027E-007
#    -42    24       9.3546157626E-007
#    -42    25       1.0462275273E-006
#    -42    26       1.7032534880E-006
#    -42    27       2.8923451552E-006
#    -42    28       6.0647410773E-005
#    -42    29       5.5798977917E-006
#    -42    30       8.5939639027E-006
#    -42    31       9.5419149594E-006
#    -42    32       1.1056269334E-005
#    -42    33       1.6261167891E-005
#    -42    34       1.0716672253E-005
#    -42    35       2.5885844455E-005
#    -42    36       9.1227439961E-006
#    -42    37       1.4952024393E-005
#    -42    38       9.0918517879E-006
#    -42    39       6.8033559821E-006
#    -41   -22       3.0184781850E-006
#    -41   -21       3.8319400316E-006
#    -41   -20       5.9656027260E-006
#    -41   -19       7.7327240608E-006
#    -41   -18       5.1088873873E-006
#    -41   -17       7.1220429465E-006
#    -41   -16       9.2219337237E-006
#    -41   -15       6.6776845177E-006
#    -41   -14       9.4899582846E-006
#    -41   -13       9.3327816432E-006
#    -41   -12       8.3242765089E-006
#    -41   -11       5.2703305919E-006
#    -41   -10       5.7409187963E-006
#    -41    -9       6.4347130219E-006
#    -41    -8       3.4528027961E-006
#    -41    -7       5.6577271189E-006
#    -41    -6       6.6984601307E-006
#    -41    -5       5.9615903007E-006
#    -41    -4       5.1717991096E-006
#    -41    -3       5.0635200366E-006
#    -41    -2       4.8372363171E-006
#    -41    -1       2.7776328032E-006
#    -41     0       2.5207552857E-006
#    -41     1       2.2383715328E-006
#    -41     2       2.2582711379E-006
#    -41     3       1.8340331844E-006
#    -41     4       2.5836161028E-006
#    -41     5       2.4625785350E-006
#    -41     6       2.2101845916E-006
#    -41     7       3.3245345396E-006
#    -41     8       3.1371100867E-006
#    -41     9       3.5935041642E-006
#    -41    10       2.4490761959E-006
#    -41    11       1.6945119505E-006
#    -41    12       1.2080604847E-006
#    -41    13       2.2536059014E-008
#    -41    14       2.6050626378E-007
#    -41    15       7.7089740805E-007
#    -41    16       3.1047054860E-006
#    -41    17       4.1199938984E-006
#    -41    18       6.3493481247E-006
#    -41    19       8.5203562485E-006
#    -41    20       5.7361827310E-006
#    -41    21       5.8216725084E-006
#    -41    22       5.1903113984E-006
#    -41    23       2.3834394964E-006
#    -41    24       2.0013724018E-006
#    -41    25       1.5930895295E-006
#    -41    26       5.2159601342E-007
#    -41    27       4.1651035521E-006
#    -41    28       4.1764653808E-006
#    -41    29       9.7613149447E-006
#    -41    30       1.2918316871E-005
#    -41    31       9.5151600317E-006
#    -41    32       1.0739882514E-005
#    -41    33       2.2632248507E-005
#    -41    34       1.0466944531E-005
#    -41    35       6.9796870986E-006
#    -41    36       6.3486881167E-006
#    -41    37       8.3536484786E-006
#    -41    38       1.1011075500E-005
#    -41    39       4.9966980166E-006
#    -40   -23       2.0794764438E-007
#    -40   -22       6.9638027560E-006
#    -40   -21       3.8199199838E-006
#    -40   -20       5.8349661526E-006
#    -40   -19       9.6662027270E-006
#    -40   -18       8.3880698145E-006
#    -40   -17       7.9396419556E-006
#    -40   -16       5.7261028767E-006
#    -40   -15       8.8442236620E-006
#    -40   -14       8.1706726421E-006
#    -40   -13       6.9578925377E-006
#    -40   -12       9.7993127290E-006
#    -40   -11       5.9033545611E-006
#    -40   -10       5.1629113408E-006
#    -40    -9       3.8043129360E-006
#    -40    -8       4.0741297996E-006
#    -40    -7       4.1040098472E-006
#    -40    -6       4.9229345432E-006
#    -40    -5       5.4778990731E-006
#    -40    -4       4.2582749536E-006
#    -40    -3       3.5081449061E-006
#    -40    -2       2.4737026581E-006
#    -40    -1       2.2425560649E-006
#    -40     0       2.1637941866E-006
#    -40     1       2.5451414881E-006
#    -40     2       3.2227285905E-006
#    -40     3       2.1444505695E-006
#    -40     4       2.8334674056E-006
#    -40     5       2.7669942585E-006
#    -40     6       4.2213336384E-006
#    -40     7       4.4320783387E-006
#    -40     8       5.2166081645E-006
#    -40     9       4.7378643160E-006
#    -40    10       2.9499017192E-006
#    -40    11       2.6607403622E-006
#    -40    12       1.1758224583E-006
#    -40    13       9.8668994386E-007
#    -40    14       1.8627525471E-006
#    -40    15       3.4666518128E-006
#    -40    16       5.5023720386E-006
#    -40    17       6.1830527049E-006
#    -40    18       9.6452596197E-006
#    -40    19       9.8944919273E-006
#    -40    20       1.1066968273E-005
#    -40    21       1.0197804695E-005
#    -40    22       7.2298056940E-006
#    -40    23       6.1659522001E-006
#    -40    24       4.6405175030E-006
#    -40    25       6.8104131576E-006
#    -40    26       4.4031362603E-006
#    -40    27       3.8880344009E-006
#    -40    28       3.2841335636E-006
#    -40    29       5.7104278575E-006
#    -40    30       5.6678304281E-006
#    -40    31       1.7842715957E-005
#    -40    32       3.5687951336E-006
#    -40    33       1.1452576408E-005
#    -40    34       1.0606138633E-005
#    -40    35       1.3405473666E-005
#    -40    36       1.5277185924E-005
#    -40    37       1.3280564810E-005
#    -40    38       1.8926282861E-007
#    -40    39       2.5625772320E-005
#    -39   -23       3.8188561899E-006
#    -39   -22       6.4056326677E-006
#    -39   -21       7.5384331689E-006
#    -39   -20       9.7289907536E-006
#    -39   -19       5.8689375999E-006
#    -39   -18       8.8105436735E-006
#    -39   -17       9.6460745899E-006
#    -39   -16       1.1906509953E-005
#    -39   -15       1.1055000220E-005
#    -39   -14       9.4659137844E-006
#    -39   -13       1.1245624939E-005
#    -39   -12       5.8379265777E-006
#    -39   -11       4.8298292824E-006
#    -39   -10       5.5229229280E-006
#    -39    -9       5.4835323320E-006
#    -39    -8       4.3483390951E-006
#    -39    -7       3.9017831161E-006
#    -39    -6       4.8419931240E-006
#    -39    -5       2.9160827053E-006
#    -39    -4       2.4190273162E-006
#    -39    -3       2.6343463960E-006
#    -39    -2       2.2636515879E-006
#    -39    -1       2.5458796761E-006
#    -39     0       3.0435730995E-006
#    -39     1       4.1524550843E-006
#    -39     2       3.5992116523E-006
#    -39     3       3.1836552274E-006
#    -39     4       3.6631729718E-006
#    -39     5       4.4112837329E-006
#    -39     6       5.0693394678E-006
#    -39     7       5.9581706469E-006
#    -39     8       6.2367414772E-006
#    -39     9       6.9733233105E-006
#    -39    10       5.7117790128E-006
#    -39    11       3.5906957369E-006
#    -39    12       3.4915711010E-006
#    -39    13       3.2012486609E-006
#    -39    14       4.2893421217E-006
#    -39    15       6.7028951091E-006
#    -39    16       1.0721623487E-005
#    -39    17       1.5293087483E-005
#    -39    18       1.4376761392E-005
#    -39    19       1.6567182427E-005
#    -39    20       1.3744841342E-005
#    -39    21       1.3353299274E-005
#    -39    22       1.0895715030E-005
#    -39    23       6.2178950318E-006
#    -39    24       2.4798394622E-006
#    -39    25       4.8346873774E-006
#    -39    26       3.3698448151E-006
#    -39    27       4.8084797231E-006
#    -39    28       6.5588529501E-006
#    -39    29       7.7152798684E-006
#    -39    30       1.3776110413E-005
#    -39    31       1.3396511464E-005
#    -39    32       1.1733329705E-005
#    -39    33       1.0247409501E-005
#    -39    34       1.0955435716E-005
#    -39    35       3.5807639488E-006
#    -39    36       6.1055754000E-006
#    -39    37       3.4759295803E-006
#    -39    38       2.0993529271E-005
#    -38   -24       5.0128855994E-006
#    -38   -23       3.0244202338E-006
#    -38   -22       4.5656653525E-006
#    -38   -21       9.5431966328E-006
#    -38   -20       9.1854242241E-006
#    -38   -19       8.7111342870E-006
#    -38   -18       1.1680911637E-005
#    -38   -17       1.0349023181E-005
#    -38   -16       1.1655631778E-005
#    -38   -15       9.9698470858E-006
#    -38   -14       1.0916475369E-005
#    -38   -13       8.5087341755E-006
#    -38   -12       4.8438012500E-006
#    -38   -11       5.5819948088E-006
#    -38   -10       3.4699069716E-006
#    -38    -9       4.1318019385E-006
#    -38    -8       3.4543455897E-006
#    -38    -7       3.6343324931E-006
#    -38    -6       2.3992928525E-006
#    -38    -5       1.8604400056E-006
#    -38    -4       2.1915225794E-006
#    -38    -3       1.8401520552E-006
#    -38    -2       3.2219462087E-006
#    -38    -1       4.1502402814E-006
#    -38     0       4.6066153735E-006
#    -38     1       4.5427352237E-006
#    -38     2       3.3101649157E-006
#    -38     3       3.0838940345E-006
#    -38     4       3.2786991543E-006
#    -38     5       4.9420132200E-006
#    -38     6       7.0844506148E-006
#    -38     7       7.9683556807E-006
#    -38     8       8.4397681389E-006
#    -38     9       8.3232078997E-006
#    -38    10       6.6867364730E-006
#    -38    11       5.4568302608E-006
#    -38    12       5.4748486569E-006
#    -38    13       7.9577473358E-006
#    -38    14       8.0872671658E-006
#    -38    15       1.1581066507E-005
#    -38    16       1.2900493847E-005
#    -38    17       1.7005405477E-005
#    -38    18       1.7620503392E-005
#    -38    19       1.7761639400E-005
#    -38    20       1.7666455188E-005
#    -38    21       1.4127552979E-005
#    -38    22       1.1620177717E-005
#    -38    23       7.9955626415E-006
#    -38    24       4.3475031836E-006
#    -38    25       4.9596262048E-006
#    -38    26       5.6147246172E-006
#    -38    27       7.1214082781E-006
#    -38    28       2.1559965466E-006
#    -38    29       5.7699638590E-006
#    -38    30       4.9208595786E-006
#    -38    31       1.2234965984E-005
#    -38    32       9.7398801046E-006
#    -38    33       5.1678211017E-006
#    -38    34       7.0268753488E-006
#    -38    35       2.2754031355E-005
#    -38    36       2.1298015388E-005
#    -38    37       1.7619390083E-005
#    -38    38       3.5448657000E-006
#    -37   -25       1.2140413062E-006
#    -37   -24       8.5034990235E-006
#    -37   -23       7.0436131357E-006
#    -37   -22       1.0753939535E-005
#    -37   -21       1.0208509196E-005
#    -37   -20       9.0598600187E-006
#    -37   -19       6.2241525983E-006
#    -37   -18       1.2967383327E-005
#    -37   -17       1.2678993748E-005
#    -37   -16       1.2968029451E-005
#    -37   -15       1.2149341742E-005
#    -37   -14       8.9742629058E-006
#    -37   -13       5.8013065459E-006
#    -37   -12       3.3999828048E-006
#    -37   -11       4.6255807077E-006
#    -37   -10       1.9450645986E-006
#    -37    -9       2.6817597178E-006
#    -37    -8       2.5702881637E-006
#    -37    -7       2.3159053794E-006
#    -37    -6       1.8226421867E-006
#    -37    -5       1.6550918857E-006
#    -37    -4       2.5904874728E-006
#    -37    -3       2.1445073643E-006
#    -37    -2       3.5941443208E-006
#    -37    -1       4.5367303219E-006
#    -37     0       4.1719228052E-006
#    -37     1       3.5474569854E-006
#    -37     2       2.4820321321E-006
#    -37     3       2.4551444260E-006
#    -37     4       3.6106347686E-006
#    -37     5       4.6004476149E-006
#    -37     6       6.3918456532E-006
#    -37     7       9.3313062102E-006
#    -37     8       8.8131048758E-006
#    -37     9       8.4562474643E-006
#    -37    10       7.3369227243E-006
#    -37    11       7.0529158669E-006
#    -37    12       7.6045338933E-006
#    -37    13       8.9072797796E-006
#    -37    14       1.2754865540E-005
#    -37    15       1.2561264717E-005
#    -37    16       1.3763912584E-005
#    -37    17       1.7011570204E-005
#    -37    18       1.6222921867E-005
#    -37    19       2.2331525383E-005
#    -37    20       1.7486115417E-005
#    -37    21       1.1028079496E-005
#    -37    22       8.5354060165E-006
#    -37    23       9.4514323079E-006
#    -37    24       6.6255981800E-006
#    -37    25       9.3827191757E-006
#    -37    26       8.5080844267E-007
#    -37    27       8.0525074744E-006
#    -37    28       5.9570943988E-006
#    -37    29       9.0059855148E-006
#    -37    30       9.7447448064E-006
#    -37    31       5.1755975386E-006
#    -37    32       4.2757243503E-006
#    -37    33       2.1042547313E-005
#    -37    34       4.8856581441E-006
#    -37    35       1.8309557112E-005
#    -37    36       1.2895571233E-005
#    -37    37       7.0871094282E-006
#    -37    38       1.9658535257E-005
#    -36   -26       3.1923906193E-006
#    -36   -25       5.1168652625E-006
#    -36   -24       6.5841538689E-006
#    -36   -23       1.2021592807E-005
#    -36   -22       6.8480949351E-006
#    -36   -21       1.1709512325E-005
#    -36   -20       1.0236674040E-005
#    -36   -19       1.5806668568E-005
#    -36   -18       1.5703240296E-005
#    -36   -17       1.1493814951E-005
#    -36   -16       1.2325156979E-005
#    -36   -15       8.2785162235E-006
#    -36   -14       7.4204752300E-006
#    -36   -13       4.3080874743E-006
#    -36   -12       4.3633034895E-006
#    -36   -11       2.6349584727E-006
#    -36   -10       1.7936588506E-006
#    -36    -9       1.6554764347E-006
#    -36    -8       1.9409346025E-006
#    -36    -7       1.7920854609E-006
#    -36    -6       2.1189469262E-006
#    -36    -5       2.4711192231E-006
#    -36    -4       2.8329839788E-006
#    -36    -3       3.1760507198E-006
#    -36    -2       3.3016640833E-006
#    -36    -1       3.5414288932E-006
#    -36     0       2.4095634817E-006
#    -36     1       1.8202496112E-006
#    -36     2       1.2489543613E-006
#    -36     3       1.9855176095E-006
#    -36     4       3.2272039878E-006
#    -36     5       4.9220126501E-006
#    -36     6       6.6103236220E-006
#    -36     7       7.0511990015E-006
#    -36     8       6.7849540379E-006
#    -36     9       7.3912648438E-006
#    -36    10       5.7357825841E-006
#    -36    11       6.0466213275E-006
#    -36    12       7.3349221812E-006
#    -36    13       6.9966347004E-006
#    -36    14       7.7690323418E-006
#    -36    15       1.1118153729E-005
#    -36    16       1.1734447188E-005
#    -36    17       1.2114442071E-005
#    -36    18       1.9950633802E-005
#    -36    19       1.7889606895E-005
#    -36    20       1.4023093225E-005
#    -36    21       1.2437280917E-005
#    -36    22       8.6011020963E-006
#    -36    23       6.9528626758E-006
#    -36    24       8.8123662367E-006
#    -36    25       2.2158105285E-006
#    -36    26       5.7151152657E-006
#    -36    27       3.0298717903E-006
#    -36    28       5.5175147250E-006
#    -36    29       9.9918527581E-006
#    -36    30       8.1217173715E-006
#    -36    31       5.8202961137E-006
#    -36    32       1.4634378531E-005
#    -36    33       1.4639528231E-005
#    -36    34       2.1424634677E-005
#    -36    35       1.0553825166E-005
#    -36    36       2.1036551226E-005
#    -36    37       1.6092011714E-005
#    -36    38       1.3513924558E-005
#    -35   -27       5.1059850457E-006
#    -35   -26       8.1106207800E-006
#    -35   -25       6.6196897730E-006
#    -35   -24       7.5626744140E-006
#    -35   -23       8.5729471967E-006
#    -35   -22       1.1935646280E-005
#    -35   -21       4.4065857035E-006
#    -35   -20       1.3158028228E-005
#    -35   -19       1.3506494854E-005
#    -35   -18       1.4951677745E-005
#    -35   -17       1.2103748683E-005
#    -35   -16       9.8257143069E-006
#    -35   -15       7.2638002177E-006
#    -35   -14       1.2371019137E-004
#    -35   -13       3.1686046576E-006
#    -35   -12       1.7360104982E-006
#    -35   -11       1.9004958215E-006
#    -35   -10       1.2864387985E-006
#    -35    -9       1.1955853549E-006
#    -35    -8       1.1455621548E-006
#    -35    -7       7.6379076680E-004
#    -35    -6       2.2288303823E-006
#    -35    -5       2.7737361594E-006
#    -35    -4       3.6557329251E-006
#    -35    -3       3.0733655608E-006
#    -35    -2       2.4720372201E-006
#    -35    -1       1.8136491147E-006
#    -35     0       2.4201731747E-003
#    -35     1       3.4203704200E-007
#    -35     2       8.8776131337E-007
#    -35     3       2.0936319488E-006
#    -35     4       3.1558895444E-006
#    -35     5       4.7875224061E-006
#    -35     6       5.4106518854E-006
#    -35     7       4.5860977839E-003
#    -35     8       4.5245710384E-006
#    -35     9       4.1623200264E-006
#    -35    10       3.4613359765E-006
#    -35    11       3.2841029731E-006
#    -35    12       2.9777406711E-006
#    -35    13       3.2209577568E-006
#    -35    14       4.7246728627E-003
#    -35    15       6.1409388626E-006
#    -35    16       7.7007381664E-006
#    -35    17       1.1999717497E-005
#    -35    18       1.4390726708E-005
#    -35    19       1.4170042713E-005
#    -35    20       1.2020829153E-005
#    -35    21       2.2380791734E-003
#    -35    22       8.7232036747E-006
#    -35    23       8.5534243963E-006
#    -35    24       5.8084773031E-006
#    -35    25       3.5269569560E-006
#    -35    26       6.7388300847E-006
#    -35    27       5.8885098604E-006
#    -35    28       6.1447809264E-004
#    -35    29       7.5455533803E-006
#    -35    30       1.6414258934E-005
#    -35    31       9.0743334281E-006
#    -35    32       1.8991716954E-005
#    -35    33       1.1730583295E-005
#    -35    34       1.7145932333E-005
#    -35    35       1.0075376737E-004
#    -35    36       1.7181973291E-005
#    -35    37       6.5060472489E-006
#    -35    38       2.6086504085E-006
#    -34   -27       3.5088906641E-006
#    -34   -26       3.0119689088E-006
#    -34   -25       6.0604693701E-006
#    -34   -24       7.2837151954E-006
#    -34   -23       7.2616427150E-006
#    -34   -22       1.5295811922E-005
#    -34   -21       1.2205691825E-005
#    -34   -20       1.6182120374E-005
#    -34   -19       1.3893432395E-005
#    -34   -18       1.2231326508E-005
#    -34   -17       9.6084619676E-006
#    -34   -16       6.4311283246E-006
#    -34   -15       6.1405221259E-006
#    -34   -14       3.8320182032E-006
#    -34   -13       2.8344773486E-006
#    -34   -12       1.9786710960E-006
#    -34   -11       1.0982487219E-006
#    -34   -10       1.0450166661E-006
#    -34    -9       1.8171312021E-006
#    -34    -8       1.7109155738E-006
#    -34    -7       3.3473585464E-006
#    -34    -6       4.2340687354E-006
#    -34    -5       4.4092550005E-006
#    -34    -4       3.2738416861E-006
#    -34    -3       2.4479479153E-006
#    -34    -2       1.2442256794E-006
#    -34    -1       3.4171940704E-007
#    -34     0       2.2639619726E-007
#    -34     1       8.5913838257E-007
#    -34     2       1.6684068653E-006
#    -34     3       2.9585804007E-006
#    -34     4       3.4232601616E-006
#    -34     5       3.0609412718E-006
#    -34     6       3.7075094277E-006
#    -34     7       2.6840866589E-006
#    -34     8       1.5109659410E-006
#    -34     9       1.2560696680E-006
#    -34    10       6.1160237902E-007
#    -34    11       2.7735175850E-007
#    -34    12       5.4859714019E-007
#    -34    13       7.1368053247E-007
#    -34    14       2.1096890370E-006
#    -34    15       4.5645546638E-006
#    -34    16       7.8462613881E-006
#    -34    17       1.1798747867E-005
#    -34    18       1.5097849098E-005
#    -34    19       1.2467325730E-005
#    -34    20       1.3442907964E-005
#    -34    21       1.2862819973E-005
#    -34    22       1.2905509368E-005
#    -34    23       1.0017050698E-005
#    -34    24       7.9302137797E-006
#    -34    25       4.8852181154E-006
#    -34    26       8.0510008397E-006
#    -34    27       6.2173955826E-006
#    -34    28       6.2218585346E-006
#    -34    29       4.4734265435E-006
#    -34    30       6.4132473258E-006
#    -34    31       8.3651705160E-006
#    -34    32       1.3054180826E-005
#    -34    33       1.4092869579E-005
#    -34    34       2.5975187062E-005
#    -34    35       1.7378337070E-005
#    -34    36       3.1325112897E-005
#    -34    37       1.6931946656E-005
#    -33   -28       3.9795761376E-006
#    -33   -27       7.6199202050E-006
#    -33   -26       5.5480842756E-006
#    -33   -25       6.2108538504E-006
#    -33   -24       1.0469757159E-005
#    -33   -23       1.0022125634E-005
#    -33   -22       1.6659084541E-005
#    -33   -21       1.4617672705E-005
#    -33   -20       1.6444467890E-005
#    -33   -19       1.2561196893E-005
#    -33   -18       1.0317606744E-005
#    -33   -17       8.9209604862E-006
#    -33   -16       5.6847909335E-006
#    -33   -15       5.5746523711E-006
#    -33   -14       2.8091300779E-006
#    -33   -13       2.2578248820E-006
#    -33   -12       1.5186160158E-006
#    -33   -11       1.1505085499E-006
#    -33   -10       1.5357522798E-006
#    -33    -9       1.6273510762E-006
#    -33    -8       3.1553495702E-006
#    -33    -7       4.4476785910E-006
#    -33    -6       5.0783275614E-006
#    -33    -5       4.9437416709E-006
#    -33    -4       3.6124069817E-006
#    -33    -3       1.9883447477E-006
#    -33    -2       8.9269748488E-007
#    -33    -1       8.6424372423E-007
#    -33     0       2.0002435946E-006
#    -33     1       3.3948407117E-006
#    -33     2       3.8493091837E-006
#    -33     3       4.8128178327E-006
#    -33     4       4.4796695524E-006
#    -33     5       3.3808505203E-006
#    -33     6       1.5687082383E-006
#    -33     7       5.1936224884E-007
#    -33     8       4.1776610952E-008
#    -33     9       1.1099739995E-007
#    -33    10       7.7408290399E-007
#    -33    11       1.5808304589E-006
#    -33    12       1.1994778490E-006
#    -33    13       2.6085947593E-006
#    -33    14       5.2800577386E-006
#    -33    15       9.6204359325E-006
#    -33    16       1.3031175985E-005
#    -33    17       1.5989320356E-005
#    -33    18       2.7048408750E-005
#    -33    19       1.9063673853E-005
#    -33    20       1.8452599654E-005
#    -33    21       1.7291220159E-005
#    -33    22       1.4495235102E-005
#    -33    23       1.0497862745E-005
#    -33    24       1.4520367814E-005
#    -33    25       1.9125973846E-006
#    -33    26       8.5935914475E-006
#    -33    27       7.4481449479E-006
#    -33    28       4.4376568612E-006
#    -33    29       1.0611441862E-005
#    -33    30       9.9060195072E-006
#    -33    31       2.0435313960E-006
#    -33    32       2.4725028945E-005
#    -33    33       2.5349151994E-005
#    -33    34       2.1088845573E-005
#    -33    35       3.5552612103E-005
#    -33    36       7.0998379472E-006
#    -33    37       5.1417457017E-006
#    -32   -29       1.1708232030E-006
#    -32   -28       6.0610414741E-006
#    -32   -27       4.3154675334E-006
#    -32   -26       7.5835732306E-006
#    -32   -25       7.5763980385E-006
#    -32   -24       1.4099393134E-005
#    -32   -23       1.0687857921E-005
#    -32   -22       1.4264562615E-005
#    -32   -21       1.6036675899E-005
#    -32   -20       8.7828359937E-006
#    -32   -19       1.2432398169E-005
#    -32   -18       8.1681948840E-006
#    -32   -17       8.7787409141E-006
#    -32   -16       4.7083698840E-006
#    -32   -15       4.1109676612E-006
#    -32   -14       2.9693089455E-006
#    -32   -13       9.2516881039E-007
#    -32   -12       1.5274285420E-006
#    -32   -11       8.4851949297E-007
#    -32   -10       1.8052276999E-006
#    -32    -9       3.6225241780E-006
#    -32    -8       5.2380571619E-006
#    -32    -7       5.9769792658E-006
#    -32    -6       7.0958635282E-006
#    -32    -5       4.6047932974E-006
#    -32    -4       3.2377911359E-006
#    -32    -3       2.1080889104E-006
#    -32    -2       1.6832846276E-006
#    -32    -1       3.4072089874E-006
#    -32     0       5.4582058735E-006
#    -32     1       6.0668485351E-006
#    -32     2       7.0689686478E-006
#    -32     3       5.4278140308E-006
#    -32     4       3.7564358024E-006
#    -32     5       1.7599280887E-006
#    -32     6       7.6292665120E-007
#    -32     7       6.9381203231E-007
#    -32     8       1.4492353072E-006
#    -32     9       3.2461730803E-006
#    -32    10       3.6401794813E-006
#    -32    11       6.6570940190E-006
#    -32    12       6.5206451984E-006
#    -32    13       1.0178596902E-005
#    -32    14       1.1876682057E-005
#    -32    15       1.4443136280E-005
#    -32    16       2.0754078398E-005
#    -32    17       1.9924672612E-005
#    -32    18       2.4788773063E-005
#    -32    19       2.2714634003E-005
#    -32    20       2.5062794797E-005
#    -32    21       2.3610703204E-005
#    -32    22       1.9496144858E-005
#    -32    23       1.7142710042E-005
#    -32    24       1.5374595005E-005
#    -32    25       1.1106749465E-005
#    -32    26       9.1295340019E-006
#    -32    27       8.6398420567E-006
#    -32    28       4.4552216247E-006
#    -32    29       6.0860256804E-006
#    -32    30       4.5266745918E-006
#    -32    31       1.3272295118E-005
#    -32    32       1.6807632454E-005
#    -32    33       2.4672439604E-005
#    -32    34       2.6532355240E-005
#    -32    35       1.0611185518E-004
#    -32    36       3.3640853406E-005
#    -32    37       2.1833982939E-005
#    -31   -29       4.4503503636E-006
#    -31   -28       8.5705018418E-006
#    -31   -27       3.3692656859E-006
#    -31   -26       6.2668338778E-006
#    -31   -25       9.8676724402E-006
#    -31   -24       1.3286816566E-005
#    -31   -23       1.0648479642E-005
#    -31   -22       1.3619892502E-005
#    -31   -21       1.5044227582E-005
#    -31   -20       9.0304508395E-006
#    -31   -19       8.8853564217E-006
#    -31   -18       7.7230431234E-006
#    -31   -17       6.8868251921E-006
#    -31   -16       4.1081139894E-006
#    -31   -15       3.5461594796E-006
#    -31   -14       2.2166647649E-006
#    -31   -13       1.3426402261E-006
#    -31   -12       7.5346884837E-007
