 Diffraction intensities for potential:x6x6_05D10001.in                        
#    -19   -28       4.8326273297E-005
#    -19   -27       8.0551094631E-005
#    -19   -26       9.6874454494E-005
#    -19   -25       5.0142799220E-005
#    -19   -24       6.8109664775E-005
#    -19   -23       5.7063977978E-005
#    -19   -22       1.9918445815E-005
#    -19   -21       4.7666196723E-005
#    -19   -20       1.5516386080E-005
#    -19   -19       1.1939373286E-005
#    -19   -18       9.7281472285E-006
#    -19   -17       2.7784769740E-006
#    -19   -16       2.6130109898E-005
#    -19   -15       3.2306574068E-005
#    -19   -14       6.6154763878E-005
#    -19   -13       5.0615918075E-005
#    -19   -12       2.5310928076E-005
#    -19   -11       2.8675827186E-006
#    -19   -10       8.9330801661E-006
#    -19    -9       2.0987390365E-005
#    -19    -8       1.0231442176E-004
#    -19    -7       8.7859051493E-005
#    -19    -6       5.7695122814E-005
#    -19    -5       2.2042928185E-005
#    -19    -4       5.4141935457E-005
#    -19    -3       1.0529800679E-004
#    -19    -2       7.1300078095E-005
#    -19    -1       2.6234176791E-004
#    -19     0       3.6930677567E-004
#    -19     1       5.4538591192E-004
#    -19     2       2.6090850551E-004
#    -19     3       3.0777086471E-004
#    -19     4       2.3390545682E-004
#    -19     5       2.2389895987E-004
#    -19     6       2.3244296026E-004
#    -19     7       3.2410713811E-004
#    -19     8       1.3541184818E-004
#    -19     9       3.1344670380E-004
#    -19    10       5.2632954605E-005
#    -19    11       6.0962667729E-005
#    -19    12       6.5573550093E-005
#    -19    13       6.3196400731E-005
#    -19    14       8.5071749456E-005
#    -19    15       2.1172481454E-004
#    -19    16       3.8545455247E-006
#    -19    17       2.0945131968E-005
#    -19    18       1.8514893148E-006
#    -19    19       1.1247055316E-004
#    -19    20       1.6663904791E-005
#    -19    21       1.2795666292E-005
#    -19    22       2.4806124816E-005
#    -19    23       1.3196562226E-004
#    -19    24       1.8396819710E-004
#    -19    25       9.8788833719E-005
#    -19    26       7.0521216835E-005
#    -19    27       2.0817804788E-004
#    -19    28       9.2146326520E-005
#    -18   -30       9.7258134466E-005
#    -18   -29       2.2300339640E-005
#    -18   -28       5.8797985116E-005
#    -18   -27       4.3820796296E-005
#    -18   -26       1.1889478229E-004
#    -18   -25       5.0860572281E-005
#    -18   -24       5.6339527034E-004
#    -18   -23       4.8597264165E-005
#    -18   -22       3.9574333423E-005
#    -18   -21       4.8819634263E-006
#    -18   -20       1.3371168117E-005
#    -18   -19       9.0800966322E-006
#    -18   -18       8.5656737276E-004
#    -18   -17       3.5532292654E-005
#    -18   -16       6.7135566655E-005
#    -18   -15       1.7697648723E-005
#    -18   -14       1.2117428805E-004
#    -18   -13       5.9897192712E-005
#    -18   -12       5.3652775616E-003
#    -18   -11       1.0796027697E-006
#    -18   -10       6.3036568623E-005
#    -18    -9       4.2787976672E-005
#    -18    -8       1.5380246465E-004
#    -18    -7       1.3825757178E-004
#    -18    -6       1.2253666158E-002
#    -18    -5       3.9750489781E-005
#    -18    -4       3.8474771638E-005
#    -18    -3       4.9055163089E-005
#    -18    -2       3.2416387683E-004
#    -18    -1       6.5377767138E-004
#    -18     0       2.0525939079E-002
#    -18     1       4.1057484354E-004
#    -18     2       3.5008626127E-004
#    -18     3       7.3056918577E-005
#    -18     4       2.3528997754E-004
#    -18     5       2.2373885359E-004
#    -18     6       2.0795415005E-002
#    -18     7       2.0234425297E-004
#    -18     8       1.5787815601E-004
#    -18     9       1.5786664381E-005
#    -18    10       5.9053189886E-005
#    -18    11       3.5521381218E-005
#    -18    12       1.1640082766E-002
#    -18    13       2.2855921014E-004
#    -18    14       1.2843864139E-004
#    -18    15       3.4608113163E-005
#    -18    16       2.8756382130E-005
#    -18    17       9.9635770188E-007
#    -18    18       1.4719221846E-002
#    -18    19       1.9819017210E-005
#    -18    20       1.0228654974E-004
#    -18    21       3.7983418172E-005
#    -18    22       2.5741178169E-005
#    -18    23       7.5523550574E-005
#    -18    24       5.9275244470E-004
#    -18    25       1.9731375799E-004
#    -18    26       1.0856679162E-004
#    -18    27       3.0782757225E-006
#    -17   -30       3.7166543632E-005
#    -17   -29       2.6827815702E-005
#    -17   -28       4.7863754462E-005
#    -17   -27       1.1457604338E-004
#    -17   -26       5.8552925270E-005
#    -17   -25       1.0173854073E-004
#    -17   -24       4.5424367517E-005
#    -17   -23       3.9405619682E-005
#    -17   -22       1.3207383632E-005
#    -17   -21       7.3219168383E-006
#    -17   -20       9.4415543252E-007
#    -17   -19       2.3243819042E-006
#    -17   -18       3.8350344051E-005
#    -17   -17       5.2754460007E-005
#    -17   -16       9.0230125110E-005
#    -17   -15       7.2664110860E-005
#    -17   -14       1.5971140675E-005
#    -17   -13       3.7525038124E-006
#    -17   -12       2.6921429637E-005
#    -17   -11       6.1761669610E-005
#    -17   -10       1.4708405961E-004
#    -17    -9       7.9394136329E-005
#    -17    -8       8.6152319639E-005
#    -17    -7       2.3756641542E-005
#    -17    -6       4.4672653251E-005
#    -17    -5       1.8707882602E-005
#    -17    -4       6.8450429677E-005
#    -17    -3       2.1016592277E-004
#    -17    -2       5.8540916053E-004
#    -17    -1       2.1382018414E-004
#    -17     0       7.2281247325E-004
#    -17     1       3.3800497092E-004
#    -17     2       1.7692197506E-004
#    -17     3       8.0914994682E-005
#    -17     4       6.9161526863E-005
#    -17     5       5.0593410262E-005
#    -17     6       2.4558969376E-004
#    -17     7       1.2114724596E-004
#    -17     8       5.5133683383E-005
#    -17     9       1.5136371829E-005
#    -17    10       5.2718965529E-005
#    -17    11       5.0977876653E-005
#    -17    12       2.5771170257E-004
#    -17    13       2.5988819651E-004
#    -17    14       1.6816465146E-004
#    -17    15       1.5992840652E-004
#    -17    16       3.0135958009E-005
#    -17    17       1.2418962436E-004
#    -17    18       8.4434167317E-006
#    -17    19       1.8126917567E-007
#    -17    20       3.3303176563E-005
#    -17    21       7.5031461757E-005
#    -17    22       1.5275630314E-005
#    -17    23       3.2541566031E-005
#    -17    24       3.5387427137E-005
#    -17    25       1.3213711129E-004
#    -17    26       3.3421318739E-004
#    -17    27       2.5061668506E-004
#    -16   -31       7.9853585402E-006
#    -16   -30       2.4358376507E-005
#    -16   -29       2.2609475326E-004
#    -16   -28       3.3348896515E-004
#    -16   -27       3.5285177710E-004
#    -16   -26       2.0282000569E-005
#    -16   -25       3.7348617864E-005
#    -16   -24       1.2597016008E-005
#    -16   -23       1.1992625408E-004
#    -16   -22       3.2938193336E-005
#    -16   -21       1.4967032104E-005
#    -16   -20       2.8492045094E-006
#    -16   -19       8.9018492998E-007
#    -16   -18       2.6237764079E-005
#    -16   -17       2.8278085290E-004
#    -16   -16       3.8933127914E-004
#    -16   -15       1.7990771270E-004
#    -16   -14       1.6176990547E-005
#    -16   -13       1.9716018569E-006
#    -16   -12       6.5192286437E-005
#    -16   -11       3.5199475489E-004
#    -16   -10       3.5783612372E-004
#    -16    -9       4.9661182525E-004
#    -16    -8       1.3019983249E-005
#    -16    -7       1.0268557711E-005
#    -16    -6       5.6475624762E-006
#    -16    -5       3.2912011600E-004
#    -16    -4       7.9112643678E-004
#    -16    -3       1.3839022577E-003
#    -16    -2       1.4223945071E-004
#    -16    -1       9.4153020926E-005
#    -16     0       2.1244945397E-004
#    -16     1       7.1781166604E-004
#    -16     2       1.2208361520E-004
#    -16     3       9.3391582194E-005
#    -16     4       4.6875086773E-006
#    -16     5       3.4724879060E-006
#    -16     6       1.2158279944E-005
#    -16     7       1.1920596132E-004
#    -16     8       3.3115542880E-004
#    -16     9       3.3474972469E-004
#    -16    10       2.0965835428E-005
#    -16    11       1.6652151304E-005
#    -16    12       1.3720274416E-004
#    -16    13       1.0169396914E-003
#    -16    14       6.7025862068E-004
#    -16    15       4.0704794801E-004
#    -16    16       5.2811965344E-005
#    -16    17       4.7088036927E-005
#    -16    18       2.0029177813E-005
#    -16    19       1.3792288226E-004
#    -16    20       3.7674673194E-004
#    -16    21       4.9874095111E-004
#    -16    22       1.2279219253E-007
#    -16    23       7.2540919296E-006
#    -16    24       4.7632209889E-005
#    -16    25       1.0757517274E-003
#    -16    26       1.8630489744E-003
#    -15   -31       1.1270969129E-005
#    -15   -30       2.2731842532E-004
#    -15   -29       7.6855048933E-007
#    -15   -28       1.3288835538E-006
#    -15   -27       1.3314463676E-004
#    -15   -26       3.2027500917E-006
#    -15   -25       1.7850598259E-006
#    -15   -24       1.5585846208E-004
#    -15   -23       1.8903855893E-006
#    -15   -22       3.6654315769E-006
#    -15   -21       1.0426585810E-005
#    -15   -20       8.3110378586E-006
#    -15   -19       4.0573290217E-006
#    -15   -18       1.1043865451E-004
#    -15   -17       1.2646039044E-005
#    -15   -16       8.6424456749E-006
#    -15   -15       1.4410833854E-004
#    -15   -14       3.9973547191E-006
#    -15   -13       8.4567166989E-006
#    -15   -12       3.0359761906E-004
#    -15   -11       1.5467335399E-005
#    -15   -10       2.9558689080E-006
#    -15    -9       1.9676411511E-004
#    -15    -8       7.3874345464E-006
#    -15    -7       6.0522104177E-006
#    -15    -6       2.9372270672E-004
#    -15    -5       1.1217396856E-005
#    -15    -4       6.0113651541E-007
#    -15    -3       9.6534805183E-004
#    -15    -2       1.0409446950E-005
#    -15    -1       9.6567508523E-006
#    -15     0       9.3289416962E-005
#    -15     1       5.0282941456E-005
#    -15     2       5.3049804119E-006
#    -15     3       4.1917926406E-005
#    -15     4       1.9642757707E-005
#    -15     5       1.4581033192E-005
#    -15     6       4.5212534016E-004
#    -15     7       3.4641042199E-005
#    -15     8       7.7685364140E-006
#    -15     9       5.6008781877E-004
#    -15    10       4.6456098059E-007
#    -15    11       5.8889181976E-006
#    -15    12       7.4600602630E-004
#    -15    13       2.7960381127E-005
#    -15    14       1.5341019635E-005
#    -15    15       2.4116010107E-004
#    -15    16       1.1362585618E-005
#    -15    17       2.2052593616E-005
#    -15    18       3.3313391477E-004
#    -15    19       2.3950425020E-005
#    -15    20       1.8391260542E-005
#    -15    21       2.3819415564E-004
#    -15    22       1.9770190516E-005
#    -15    23       8.4853526626E-005
#    -15    24       2.4960562739E-004
#    -15    25       9.3276919154E-005
#    -14   -31       1.0459974166E-004
#    -14   -30       5.7093785757E-006
#    -14   -29       1.9958457830E-005
#    -14   -28       1.6327010986E-005
#    -14   -27       2.4793737193E-004
#    -14   -26       1.5837223506E-004
#    -14   -25       1.9586894379E-004
#    -14   -24       1.2071564177E-005
#    -14   -23       1.1541524215E-006
#    -14   -22       4.9039260002E-006
#    -14   -21       2.7242974430E-005
#    -14   -20       1.0449764652E-004
#    -14   -19       2.0081811743E-004
#    -14   -18       8.8042530067E-006
#    -14   -17       2.6307241311E-005
#    -14   -16       2.4128537094E-005
#    -14   -15       3.2123626361E-004
#    -14   -14       2.5686342618E-004
#    -14   -13       5.0292083426E-004
#    -14   -12       3.2962909255E-005
#    -14   -11       4.8125885655E-005
#    -14   -10       1.2312031406E-005
#    -14    -9       4.3230329668E-005
#    -14    -8       2.0983313833E-004
#    -14    -7       5.8868370728E-004
#    -14    -6       1.0877162528E-004
#    -14    -5       9.3398667870E-005
#    -14    -4       1.4377178922E-004
#    -14    -3       7.9144712004E-004
#    -14    -2       2.1727104906E-004
#    -14    -1       4.6965427651E-006
#    -14     0       5.9384072976E-005
#    -14     1       4.4219066189E-005
#    -14     2       2.8149641936E-005
#    -14     3       7.3472603670E-004
#    -14     4       7.8936080321E-004
#    -14     5       1.2019145624E-003
#    -14     6       1.7587946759E-004
#    -14     7       9.1096674407E-005
#    -14     8       1.6881605373E-004
#    -14     9       1.1328555633E-003
#    -14    10       8.1451930857E-004
#    -14    11       7.8307484126E-004
#    -14    12       2.4541642740E-005
#    -14    13       1.2430788024E-004
#    -14    14       2.3208066705E-005
#    -14    15       5.3376665964E-004
#    -14    16       3.8681724384E-004
#    -14    17       3.6795968007E-004
#    -14    18       1.2366838547E-004
#    -14    19       9.3494171947E-005
#    -14    20       2.0048983392E-005
#    -14    21       2.6225641736E-004
#    -14    22       3.3221071509E-006
#    -14    23       4.2382285776E-004
#    -14    24       2.1375994915E-004
#    -14    25       8.8393598753E-005
#    -13   -32       3.5455801940E-006
#    -13   -31       6.4936032527E-005
#    -13   -30       2.7833807106E-005
#    -13   -29       3.9968095185E-005
#    -13   -28       8.7320152378E-005
#    -13   -27       8.3280424126E-005
#    -13   -26       5.9777813310E-005
#    -13   -25       5.1044955809E-005
#    -13   -24       1.3550485525E-005
#    -13   -23       8.5791777831E-006
#    -13   -22       8.5542477209E-006
#    -13   -21       4.6788660722E-006
#    -13   -20       2.2066882434E-005
#    -13   -19       7.5120215924E-005
#    -13   -18       6.9862800569E-005
#    -13   -17       4.1055258670E-005
#    -13   -16       4.2100913109E-005
#    -13   -15       4.0100109032E-005
#    -13   -14       1.3528283742E-004
#    -13   -13       1.7870936858E-004
#    -13   -12       1.1619628586E-004
#    -13   -11       6.3797704452E-005
#    -13   -10       9.9151814673E-005
#    -13    -9       1.3159804512E-004
#    -13    -8       7.9288672671E-005
#    -13    -7       2.8010595766E-004
#    -13    -6       2.3599149581E-004
#    -13    -5       2.3238456621E-004
#    -13    -4       1.0387650446E-004
#    -13    -3       5.5858848959E-006
#    -13    -2       6.9472825899E-005
#    -13    -1       1.3897974687E-004
#    -13     0       3.3345433141E-004
#    -13     1       4.8864385156E-004
#    -13     2       3.6168049247E-004
#    -13     3       4.2882462796E-004
#    -13     4       2.3340097325E-004
#    -13     5       3.4473789608E-004
#    -13     6       4.4327490620E-004
#    -13     7       5.5620784013E-004
#    -13     8       4.2235274837E-004
#    -13     9       4.4711383904E-004
#    -13    10       4.3389467925E-004
#    -13    11       2.3576516779E-004
#    -13    12       1.8166154382E-004
#    -13    13       1.0987665578E-004
#    -13    14       4.1538278911E-005
#    -13    15       9.7110436635E-006
#    -13    16       5.7258448791E-005
#    -13    17       1.3154749351E-004
#    -13    18       1.0680610119E-004
#    -13    19       5.7149625957E-004
#    -13    20       5.8655013649E-005
#    -13    21       4.1346818310E-005
#    -13    22       5.4640088330E-007
#    -13    23       8.0877870785E-005
#    -13    24       2.0940206985E-006
#    -12   -32       1.1980000330E-005
#    -12   -31       4.9602221693E-005
#    -12   -30       3.8424007823E-004
#    -12   -29       8.2405778648E-005
#    -12   -28       6.8812805332E-005
#    -12   -27       4.4294337256E-005
#    -12   -26       8.3571740642E-005
#    -12   -25       6.1473441648E-005
#    -12   -24       6.0840737448E-005
#    -12   -23       3.7202697575E-005
#    -12   -22       4.8963598548E-006
#    -12   -21       9.0357642934E-006
#    -12   -20       1.1030952967E-005
#    -12   -19       7.5685060860E-005
#    -12   -18       3.8426935278E-003
#    -12   -17       5.9232070608E-005
#    -12   -16       6.2667494615E-005
#    -12   -15       2.6149089597E-005
#    -12   -14       2.5236231940E-004
#    -12   -13       3.0219599434E-004
#    -12   -12       7.9270274035E-003
#    -12   -11       1.3344825342E-004
#    -12   -10       7.7863390726E-005
#    -12    -9       4.8431469223E-005
#    -12    -8       2.6270601163E-004
#    -12    -7       4.0199548308E-004
#    -12    -6       2.2309056925E-002
#    -12    -5       8.8787963356E-005
#    -12    -4       2.5877524892E-005
#    -12    -3       5.0736765295E-006
#    -12    -2       2.4708026892E-004
#    -12    -1       4.8893396155E-004
#    -12     0       2.9580215323E-002
#    -12     1       6.7554930866E-004
#    -12     2       6.2767250343E-004
#    -12     3       1.3782343377E-004
#    -12     4       5.7735579904E-004
#    -12     5       5.7661187959E-004
#    -12     6       1.0821639812E-002
#    -12     7       6.4989183369E-004
#    -12     8       4.0747532574E-004
#    -12     9       1.0855139951E-004
#    -12    10       3.7485054236E-004
#    -12    11       2.5853254776E-004
#    -12    12       1.4651116478E-002
#    -12    13       8.1256653372E-005
#    -12    14       1.0958787493E-004
#    -12    15       2.9034169557E-006
#    -12    16       1.9964294367E-004
#    -12    17       2.2743621986E-004
#    -12    18       1.8291113354E-002
#    -12    19       1.3416906121E-004
#    -12    20       1.7147514770E-004
#    -12    21       4.2364919282E-005
#    -12    22       7.5545811322E-005
#    -12    23       1.2630541829E-004
#    -11   -32       2.3702860844E-005
#    -11   -31       3.7881472244E-005
#    -11   -30       4.1110835971E-005
#    -11   -29       3.7650927940E-005
#    -11   -28       4.5736082522E-005
#    -11   -27       1.2031853109E-004
#    -11   -26       5.3619772988E-005
#    -11   -25       5.6832299027E-005
#    -11   -24       1.2947941995E-005
#    -11   -23       2.6904442721E-005
#    -11   -22       2.1523850871E-005
#    -11   -21       1.7009475443E-006
#    -11   -20       1.8656432855E-005
#    -11   -19       2.8292811079E-005
#    -11   -18       7.4483242181E-005
#    -11   -17       1.3317947040E-004
#    -11   -16       9.1047318132E-005
#    -11   -15       1.2008533695E-004
#    -11   -14       1.4557749451E-004
#    -11   -13       8.1906834985E-005
#    -11   -12       4.3823482884E-005
#    -11   -11       4.3026462976E-005
#    -11   -10       1.1461700996E-004
#    -11    -9       1.4648127923E-004
#    -11    -8       2.9929784214E-004
#    -11    -7       1.2100414578E-004
#    -11    -6       2.2737236783E-004
#    -11    -5       5.7571835548E-005
#    -11    -4       5.9682576516E-005
#    -11    -3       1.1489322600E-004
#    -11    -2       6.2911345289E-004
#    -11    -1       2.9990527082E-004
#    -11     0       1.4498943989E-003
#    -11     1       8.5172538818E-004
#    -11     2       3.5312600938E-004
#    -11     3       3.7587409816E-004
#    -11     4       3.8083050249E-004
#    -11     5       4.4735507082E-004
#    -11     6       4.4247164984E-004
#    -11     7       3.0755044971E-004
#    -11     8       3.4121881474E-004
#    -11     9       1.0546182341E-004
#    -11    10       1.4460498551E-004
#    -11    11       6.2631923572E-005
#    -11    12       1.2075302135E-004
#    -11    13       2.1399113743E-005
#    -11    14       1.3626541349E-004
#    -11    15       3.5168934305E-005
#    -11    16       1.2247596523E-004
#    -11    17       1.2565998580E-004
#    -11    18       1.3915958773E-005
#    -11    19       1.7901470717E-004
#    -11    20       1.4775602541E-004
#    -11    21       8.4478961059E-005
#    -11    22       1.0509203730E-006
#    -11    23       7.9138761400E-005
#    -10   -32       1.1065084720E-005
#    -10   -31       1.2072372792E-005
#    -10   -30       1.6066541505E-005
#    -10   -29       3.2922327104E-004
#    -10   -28       3.3915067850E-004
#    -10   -27       2.0175186123E-004
#    -10   -26       2.4392377633E-005
#    -10   -25       2.5883595887E-006
#    -10   -24       1.7276498145E-006
#    -10   -23       3.3142034704E-005
#    -10   -22       6.9008962895E-005
#    -10   -21       9.8366525607E-005
#    -10   -20       1.5597131393E-005
#    -10   -19       5.3642722154E-006
#    -10   -18       1.7878825088E-005
#    -10   -17       4.9746064584E-004
#    -10   -16       7.0433269182E-004
#    -10   -15       7.3059911182E-004
#    -10   -14       3.1310850236E-005
#    -10   -13       1.5126928615E-005
#    -10   -12       2.7657871709E-006
#    -10   -11       2.9386395359E-004
#    -10   -10       4.2917199918E-004
#    -10    -9       8.3524366282E-004
#    -10    -8       1.3359935266E-006
#    -10    -7       4.3717205649E-005
#    -10    -6       2.1504418150E-006
#    -10    -5       4.6250249222E-004
#    -10    -4       1.2013191019E-003
#    -10    -3       1.9473881218E-003
#    -10    -2       1.3170446509E-004
#    -10    -1       1.6850888344E-004
#    -10     0       2.7290175309E-004
#    -10     1       2.2084073419E-003
#    -10     2       9.4696083248E-004
#    -10     3       9.2331844977E-004
#    -10     4       7.6167838462E-005
#    -10     5       4.4593442195E-005
#    -10     6       1.2660034944E-005
#    -10     7       3.1695015973E-004
#    -10     8       2.7587629145E-004
#    -10     9       3.2892962713E-004
#    -10    10       1.6503599042E-005
#    -10    11       4.6338858626E-005
#    -10    12       8.8775421709E-006
#    -10    13       1.4985611515E-004
#    -10    14       4.8067097189E-004
#    -10    15       3.7411806859E-004
#    -10    16       9.4287480228E-006
#    -10    17       6.8662116969E-005
#    -10    18       3.3236312794E-006
#    -10    19       9.6860922709E-004
#    -10    20       1.0840075939E-003
#    -10    21       1.1373964305E-003
#    -10    22       6.8842133518E-005
#     -9   -33       8.1901978386E-005
#     -9   -32       4.2567038147E-006
#     -9   -31       3.7657356631E-006
#     -9   -30       1.4532537214E-004
#     -9   -29       4.2608761592E-006
#     -9   -28       9.6134667656E-006
#     -9   -27       2.1024524278E-004
#     -9   -26       2.8193451976E-006
#     -9   -25       6.3421893503E-006
#     -9   -24       3.9324984749E-005
#     -9   -23       1.6096352536E-005
#     -9   -22       4.2737429971E-006
#     -9   -21       1.1419659104E-004
#     -9   -20       2.4730358302E-005
#     -9   -19       5.0682472856E-006
#     -9   -18       1.5373163403E-004
#     -9   -17       1.2639383024E-006
#     -9   -16       4.2205889550E-005
#     -9   -15       3.8726061498E-004
#     -9   -14       1.0393922937E-006
#     -9   -13       2.7635583382E-005
#     -9   -12       4.9414369585E-005
#     -9   -11       3.7514356824E-005
#     -9   -10       3.2606783531E-005
#     -9    -9       2.4876679147E-004
#     -9    -8       1.4504858114E-005
#     -9    -7       1.0174786424E-005
#     -9    -6       4.5795273248E-004
#     -9    -5       1.5323175890E-006
#     -9    -4       7.1525374234E-006
#     -9    -3       1.8842570917E-003
#     -9    -2       7.3370704648E-006
#     -9    -1       4.8791712322E-006
#     -9     0       7.7448205928E-004
#     -9     1       1.1863896110E-005
#     -9     2       4.9885706657E-006
#     -9     3       2.9363594142E-005
#     -9     4       2.9159793968E-005
#     -9     5       1.8831451097E-006
#     -9     6       1.5846534478E-004
#     -9     7       2.2562661093E-005
#     -9     8       2.2608321106E-006
#     -9     9       3.5775424158E-004
#     -9    10       4.7258924665E-006
#     -9    11       3.7453589442E-005
#     -9    12       5.0129972558E-004
#     -9    13       1.3971311718E-005
#     -9    14       1.9455944674E-005
#     -9    15       4.5517700123E-004
#     -9    16       1.0753415281E-004
#     -9    17       4.5643419841E-005
#     -9    18       2.8462899657E-004
#     -9    19       2.0779953413E-005
#     -9    20       2.2658244734E-005
#     -9    21       9.5454102120E-004
#     -8   -33       1.2999617926E-004
#     -8   -32       1.5676011238E-004
#     -8   -31       1.5458025546E-004
#     -8   -30       2.7796044059E-005
#     -8   -29       2.0977945856E-005
#     -8   -28       4.1487316877E-005
#     -8   -27       1.8432162775E-004
#     -8   -26       2.8223774465E-004
#     -8   -25       1.1817881908E-004
#     -8   -24       1.0054386706E-005
#     -8   -23       8.8710451148E-007
#     -8   -22       1.3877872232E-006
#     -8   -21       5.5109384182E-005
#     -8   -20       2.4005134272E-004
#     -8   -19       3.1566374267E-004
#     -8   -18       4.0544860815E-005
#     -8   -17       5.3638710952E-005
#     -8   -16       8.0417216576E-005
#     -8   -15       4.2133803384E-004
#     -8   -14       1.8138725477E-004
#     -8   -13       1.2610174434E-005
#     -8   -12       1.6133503646E-005
#     -8   -11       4.0045825555E-006
#     -8   -10       1.0840510436E-005
#     -8    -9       6.3391031108E-005
#     -8    -8       4.5235308068E-004
#     -8    -7       1.3767729265E-003
#     -8    -6       3.3511032793E-004
#     -8    -5       1.0737617011E-004
#     -8    -4       3.0893336129E-004
#     -8    -3       1.7229833857E-003
#     -8    -2       1.1341726026E-003
#     -8    -1       4.0807365506E-004
#     -8     0       5.2128544916E-005
#     -8     1       1.5744604817E-005
#     -8     2       6.8011517347E-006
#     -8     3       5.1838057775E-005
#     -8     4       1.5846513003E-004
#     -8     5       4.3903523260E-004
#     -8     6       2.2850151691E-005
#     -8     7       8.7748403066E-005
#     -8     8       2.3421702254E-004
#     -8     9       2.4959231766E-004
#     -8    10       9.9778634465E-006
#     -8    11       4.9595886581E-004
#     -8    12       9.3481887629E-005
#     -8    13       6.3830741967E-005
#     -8    14       6.3783179284E-005
#     -8    15       7.3335125733E-004
#     -8    16       2.3709216280E-004
#     -8    17       1.7003220166E-004
#     -8    18       4.2733249729E-004
#     -8    19       6.5067473828E-005
#     -8    20       1.5072323018E-005
#     -7   -33       1.1394842602E-005
#     -7   -32       4.2924514925E-005
#     -7   -31       9.9487697159E-005
#     -7   -30       4.1965946724E-005
#     -7   -29       9.5916004263E-005
#     -7   -28       3.4951963234E-005
#     -7   -27       7.4347626083E-005
#     -7   -26       3.3294899571E-005
#     -7   -25       6.0881205481E-005
#     -7   -24       3.3246574509E-005
#     -7   -23       9.4119291931E-006
#     -7   -22       7.4387072415E-006
#     -7   -21       5.1225941597E-005
#     -7   -20       4.6968298332E-005
#     -7   -19       1.0792804706E-004
#     -7   -18       2.2729704344E-004
#     -7   -17       8.5163480637E-005
#     -7   -16       5.4595833530E-005
#     -7   -15       1.9512365883E-005
#     -7   -14       5.2156597327E-005
#     -7   -13       3.4259191483E-005
#     -7   -12       5.2246987701E-005
#     -7   -11       2.8673843231E-005
#     -7   -10       6.8134161436E-005
#     -7    -9       2.6546291173E-004
#     -7    -8       8.1851515819E-005
#     -7    -7       5.6826239717E-004
#     -7    -6       5.3530459071E-004
#     -7    -5       3.7044393919E-004
#     -7    -4       2.8269658353E-004
#     -7    -3       1.2299659014E-004
#     -7    -2       2.1718187455E-004
#     -7    -1       7.5831570257E-005
#     -7     0       5.5083104894E-005
#     -7     1       1.3146461473E-004
#     -7     2       9.4522845717E-005
#     -7     3       1.0784301975E-004
#     -7     4       2.7387638688E-004
#     -7     5       1.9723240103E-004
#     -7     6       1.7778488405E-004
#     -7     7       2.4366500586E-004
#     -7     8       1.3479029581E-004
#     -7     9       1.0991541642E-004
#     -7    10       6.2126530718E-005
#     -7    11       4.7889222943E-004
#     -7    12       5.3948091661E-004
#     -7    13       9.1995860737E-004
#     -7    14       4.3472908678E-004
#     -7    15       3.2335770131E-005
#     -7    16       3.6498362722E-005
#     -7    17       1.4427828728E-004
#     -7    18       3.5584279979E-004
#     -7    19       5.4602327098E-004
#     -6   -33       6.2014736604E-006
#     -6   -32       1.7958613140E-005
#     -6   -31       3.5917571143E-005
#     -6   -30       4.2122892485E-004
#     -6   -29       9.0410688767E-005
#     -6   -28       1.0272416945E-004
#     -6   -27       1.0459022308E-005
#     -6   -26       1.7429232593E-005
#     -6   -25       2.3037128739E-005
#     -6   -24       1.1920476670E-003
#     -6   -23       8.9577335637E-005
#     -6   -22       5.6760775737E-005
#     -6   -21       1.1325248869E-005
#     -6   -20       6.0316659997E-005
#     -6   -19       1.3177346164E-004
#     -6   -18       1.1864881661E-003
#     -6   -17       1.0599393826E-004
#     -6   -16       1.0042945611E-004
#     -6   -15       1.4718352648E-006
#     -6   -14       3.2906675687E-005
#     -6   -13       1.5275460033E-004
#     -6   -12       1.2024093240E-002
#     -6   -11       6.6967276020E-005
#     -6   -10       1.5682520123E-004
#     -6    -9       9.2545648110E-005
#     -6    -8       3.6275972434E-004
#     -6    -7       6.5984810356E-004
#     -6    -6       1.1733266011E-002
#     -6    -5       5.9456826429E-004
#     -6    -4       1.4232787716E-004
#     -6    -3       4.3309653141E-005
#     -6    -2       4.0028967558E-005
#     -6    -1       2.1545773527E-004
#     -6     0       8.1530596563E-003
#     -6     1       3.5011834877E-004
#     -6     2       2.8882698401E-004
#     -6     3       1.5351134500E-004
#     -6     4       3.4509277721E-004
#     -6     5       2.7580954881E-004
#     -6     6       5.6187897972E-004
#     -6     7       4.3603717346E-004
#     -6     8       5.6797134204E-005
#     -6     9       1.2058518290E-005
#     -6    10       6.7587493714E-004
#     -6    11       1.6244562962E-003
#     -6    12       4.2061647833E-002
#     -6    13       1.1800061697E-003
#     -6    14       8.7125920957E-004
#     -6    15       1.9557578793E-004
#     -6    16       6.8237200804E-005
#     -6    17       3.8195970256E-004
#     -6    18       1.8705361093E-002
#     -5   -33       4.5136963193E-005
#     -5   -32       5.6579953872E-005
#     -5   -31       5.6528890889E-005
#     -5   -30       5.2074564573E-005
#     -5   -29       5.9250701951E-005
#     -5   -28       7.4667117975E-005
#     -5   -27       1.8750460516E-005
#     -5   -26       3.8943504821E-005
#     -5   -25       9.6186981545E-005
#     -5   -24       3.6464378472E-005
#     -5   -23       5.2073640930E-005
#     -5   -22       8.2094992380E-005
