 Diffraction intensities for potential:x6x6_03D10003.in                        
#    -33   -20       6.4256936615E-006
#    -33   -19       3.3772022959E-005
#    -33   -18       1.0492552230E-005
#    -33   -17       2.9090330929E-005
#    -33   -16       3.0981219744E-005
#    -33   -15       1.5228934636E-004
#    -33   -14       2.2113063131E-005
#    -33   -13       4.9649912396E-005
#    -33   -12       1.5549190944E-005
#    -33   -11       4.1858004163E-005
#    -33   -10       8.4703176534E-006
#    -33    -9       7.2033457888E-005
#    -33    -8       7.6072242106E-006
#    -33    -7       1.8817080442E-005
#    -33    -6       1.1972326230E-005
#    -33    -5       1.5261209341E-005
#    -33    -4       1.9129379942E-006
#    -33    -3       5.4141914863E-005
#    -33    -2       1.4610739518E-005
#    -33    -1       2.3806612337E-005
#    -33     0       2.9968718142E-005
#    -33     1       2.7006997490E-005
#    -33     2       1.2632359203E-005
#    -33     3       9.1551919364E-005
#    -33     4       2.0784061626E-005
#    -33     5       3.2552241048E-005
#    -33     6       6.5207021088E-006
#    -33     7       1.7515368163E-005
#    -33     8       1.4374089140E-005
#    -33     9       7.4614541561E-005
#    -33    10       1.5139378037E-005
#    -33    11       5.1649827309E-005
#    -33    12       2.3919287758E-005
#    -33    13       8.0687702065E-005
#    -33    14       2.7254999091E-005
#    -33    15       2.1952394106E-004
#    -33    16       3.9423831604E-005
#    -33    17       6.2582430933E-005
#    -33    18       1.8231495919E-005
#    -33    19       8.5083731645E-006
#    -33    20       3.8726081414E-006
#    -33    21       6.8326947680E-005
#    -33    22       2.8911487837E-006
#    -33    23       3.5900706663E-005
#    -33    24       5.7003059424E-006
#    -33    25       2.5640590287E-005
#    -33    26       1.0151820830E-005
#    -33    27       8.4855382188E-005
#    -33    28       2.0292875610E-005
#    -33    29       3.8998291354E-005
#    -33    30       3.7412560753E-005
#    -33    31       5.4457531354E-005
#    -33    32       1.3384817032E-005
#    -33    33       3.2856344670E-004
#    -32   -21       7.5932839652E-006
#    -32   -20       6.4081793102E-005
#    -32   -19       6.7131141940E-006
#    -32   -18       3.8328955517E-005
#    -32   -17       8.9015583210E-006
#    -32   -16       5.7848901138E-005
#    -32   -15       2.3206008016E-005
#    -32   -14       1.5414788043E-004
#    -32   -13       1.3539150850E-005
#    -32   -12       3.5087229297E-005
#    -32   -11       5.2106153943E-006
#    -32   -10       1.9072259235E-005
#    -32    -9       2.5725091234E-006
#    -32    -8       3.8204750540E-005
#    -32    -7       5.0019542428E-006
#    -32    -6       1.2273993000E-005
#    -32    -5       6.0880930603E-006
#    -32    -4       4.3326729084E-006
#    -32    -3       1.6090972676E-006
#    -32    -2       6.5187225926E-005
#    -32    -1       1.5929202396E-005
#    -32     0       4.2466620042E-005
#    -32     1       2.9615566645E-005
#    -32     2       7.9616361207E-006
#    -32     3       1.0919429992E-005
#    -32     4       5.3193449388E-005
#    -32     5       8.3391076301E-006
#    -32     6       3.2076407271E-005
#    -32     7       1.7041189373E-005
#    -32     8       4.5546889886E-005
#    -32     9       1.1959421261E-005
#    -32    10       1.7866132913E-004
#    -32    11       3.4727697846E-005
#    -32    12       8.3746151276E-005
#    -32    13       2.7459911580E-005
#    -32    14       7.0142072860E-005
#    -32    15       3.3231099259E-005
#    -32    16       1.9841865498E-004
#    -32    17       3.7655138598E-005
#    -32    18       4.6056785980E-005
#    -32    19       8.2498536449E-006
#    -32    20       7.2556962445E-006
#    -32    21       4.2786892328E-006
#    -32    22       4.0799567088E-005
#    -32    23       3.9210652606E-006
#    -32    24       4.8842000752E-005
#    -32    25       1.9105298419E-005
#    -32    26       2.5114330057E-005
#    -32    27       1.2478019555E-005
#    -32    28       1.7927338024E-004
#    -32    29       2.6035729595E-005
#    -32    30       1.7034085830E-005
#    -32    31       1.7181431097E-005
#    -32    32       7.8746511097E-005
#    -32    33       1.1847825344E-005
#    -31   -22       5.2963892320E-006
#    -31   -21       2.7267285129E-005
#    -31   -20       1.0364154098E-005
#    -31   -19       1.1893007275E-004
#    -31   -18       1.4111066917E-005
#    -31   -17       4.4529390519E-005
#    -31   -16       2.0049111207E-005
#    -31   -15       6.4489336566E-005
#    -31   -14       2.2878847018E-005
#    -31   -13       1.5196969089E-004
#    -31   -12       1.2567770656E-005
#    -31   -11       1.3293652727E-005
#    -31   -10       4.2182033537E-006
#    -31    -9       9.6486076975E-006
#    -31    -8       1.5723992118E-006
#    -31    -7       2.8070075709E-005
#    -31    -6       3.2259339789E-006
#    -31    -5       9.1064183387E-006
#    -31    -4       1.0121933476E-005
#    -31    -3       1.3031387540E-005
#    -31    -2       6.1709952640E-006
#    -31    -1       1.0581437824E-004
#    -31     0       1.9605549201E-005
#    -31     1       3.6264043039E-005
#    -31     2       1.1282111149E-005
#    -31     3       3.0459688720E-006
#    -31     4       7.3339615966E-006
#    -31     5       6.5709033309E-005
#    -31     6       2.4381870028E-006
#    -31     7       2.9502891309E-005
#    -31     8       2.5586214507E-005
#    -31     9       7.0516889207E-005
#    -31    10       1.3271860417E-005
#    -31    11       2.0408137599E-004
#    -31    12       3.7464217761E-005
#    -31    13       6.2250568724E-005
#    -31    14       2.2534858992E-005
#    -31    15       4.1447539134E-005
#    -31    16       2.8013432409E-005
#    -31    17       1.3133064609E-004
#    -31    18       1.9783373498E-005
#    -31    19       5.8881237556E-005
#    -31    20       8.8799823648E-006
#    -31    21       6.0972178936E-006
#    -31    22       6.0570412221E-006
#    -31    23       5.0976517455E-005
#    -31    24       5.0814614016E-006
#    -31    25       2.7915879049E-005
#    -31    26       2.1121173691E-005
#    -31    27       1.0641779424E-004
#    -31    28       1.7909531870E-005
#    -31    29       1.2735989691E-004
#    -31    30       4.3498760008E-005
#    -31    31       1.1487917121E-004
#    -31    32       7.0881297144E-006
#    -30   -23       1.0048566658E-005
#    -30   -22       4.9515038126E-005
#    -30   -21       9.3240350481E-006
#    -30   -20       3.6430178107E-005
#    -30   -19       2.1383645037E-005
#    -30   -18       1.1423421227E-004
#    -30   -17       2.8111242860E-005
#    -30   -16       5.6338669620E-005
#    -30   -15       1.9923368765E-005
#    -30   -14       5.3891405930E-005
#    -30   -13       9.0112361331E-006
#    -30   -12       2.6942926332E-004
#    -30   -11       5.9290165236E-006
#    -30   -10       5.4458617621E-006
#    -30    -9       9.1690118190E-007
#    -30    -8       6.9288928394E-006
#    -30    -7       1.1201979254E-006
#    -30    -6       8.6389838839E-004
#    -30    -5       9.1663755722E-006
#    -30    -4       1.4732660655E-005
#    -30    -3       1.7634721503E-005
#    -30    -2       9.5715391778E-006
#    -30    -1       8.1070117771E-006
#    -30     0       2.2476036988E-003
#    -30     1       1.0476762384E-005
#    -30     2       2.0573150372E-005
#    -30     3       1.8409453905E-007
#    -30     4       2.5765271015E-005
#    -30     5       7.7058529267E-006
#    -30     6       3.6794092705E-003
#    -30     7       1.2266578685E-005
#    -30     8       2.1707947230E-005
#    -30     9       2.1769847406E-005
#    -30    10       3.9602664299E-005
#    -30    11       6.8753359567E-006
#    -30    12       5.7688889527E-003
#    -30    13       2.6962335780E-005
#    -30    14       4.1099096468E-005
#    -30    15       1.5549722960E-005
#    -30    16       3.6098582229E-005
#    -30    17       1.4789821351E-005
#    -30    18       2.7496004973E-003
#    -30    19       1.5487862305E-005
#    -30    20       3.5659809763E-005
#    -30    21       1.1592865986E-005
#    -30    22       1.4049456052E-005
#    -30    23       5.3344318211E-006
#    -30    24       9.9032463363E-004
#    -30    25       7.5175885430E-006
#    -30    26       2.5777771881E-005
#    -30    27       1.4652336252E-005
#    -30    28       1.1378982386E-004
#    -30    29       3.5441711381E-005
#    -30    30       1.6838461256E-004
#    -30    31       4.4049116422E-005
#    -30    32       1.3189551023E-004
#    -29   -24       1.5207384568E-006
#    -29   -23       3.1492911249E-005
#    -29   -22       1.2780891921E-005
#    -29   -21       6.2867356701E-005
#    -29   -20       2.2158244696E-005
#    -29   -19       2.3442399561E-005
#    -29   -18       2.3926365241E-005
#    -29   -17       1.6952639844E-004
#    -29   -16       3.1620170164E-005
#    -29   -15       5.4171846877E-005
#    -29   -14       1.9348395616E-005
#    -29   -13       2.5375180326E-005
#    -29   -12       2.0540721737E-006
#    -29   -11       1.7390372851E-005
#    -29   -10       1.8854248793E-006
#    -29    -9       3.2665886672E-006
#    -29    -8       1.1626906569E-006
#    -29    -7       5.8521096512E-006
#    -29    -6       2.5968266997E-006
#    -29    -5       4.0778476468E-005
#    -29    -4       1.3088307192E-005
#    -29    -3       2.7113356958E-005
#    -29    -2       1.3526739048E-005
#    -29    -1       5.2110488297E-007
#    -29     0       1.6622751200E-006
#    -29     1       6.1113111421E-006
#    -29     2       9.3089417504E-007
#    -29     3       2.0621250445E-005
#    -29     4       1.0195338473E-005
#    -29     5       4.7622907834E-005
#    -29     6       7.4376663111E-006
#    -29     7       5.0908863403E-005
#    -29     8       8.8339682069E-006
#    -29     9       8.0372702976E-006
#    -29    10       8.5121914812E-006
#    -29    11       2.1506101609E-005
#    -29    12       9.1198395030E-006
#    -29    13       1.4576287465E-004
#    -29    14       4.2094563794E-005
#    -29    15       5.5830197652E-005
#    -29    16       2.0710581655E-005
#    -29    17       2.7828251427E-005
#    -29    18       1.1009543387E-005
#    -29    19       8.1663768950E-005
#    -29    20       8.4583126025E-006
#    -29    21       2.4565736217E-005
#    -29    22       2.7544769919E-006
#    -29    23       3.5158045333E-005
#    -29    24       1.1309699641E-005
#    -29    25       1.5739608360E-004
#    -29    26       1.2061455310E-005
#    -29    27       8.2166973921E-005
#    -29    28       6.5909929694E-005
#    -29    29       1.3967846494E-004
#    -29    30       6.3433576758E-005
#    -29    31       1.8703089620E-004
#    -29    32       3.7252071194E-005
#    -28   -24       1.6489371979E-005
#    -28   -23       4.9689799111E-006
#    -28   -22       1.8466220912E-004
#    -28   -21       8.5792773722E-006
#    -28   -20       7.3203630389E-005
#    -28   -19       2.8340697819E-005
#    -28   -18       4.5572659609E-005
#    -28   -17       2.3540435437E-005
#    -28   -16       2.0112297856E-004
#    -28   -15       1.8372958170E-005
#    -28   -14       2.9502670270E-005
#    -28   -13       1.2929694786E-005
#    -28   -12       1.2367408763E-005
#    -28   -11       2.2047139773E-007
#    -28   -10       8.2067085852E-006
#    -28    -9       2.5752882787E-006
#    -28    -8       4.2497168689E-006
#    -28    -7       2.3538624806E-006
#    -28    -6       2.0678814879E-005
#    -28    -5       5.0021960929E-006
#    -28    -4       4.6039129217E-005
#    -28    -3       8.4551932581E-006
#    -28    -2       1.0437256118E-005
#    -28    -1       3.9008369273E-006
#    -28     0       3.6265057706E-005
#    -28     1       3.2008693530E-006
#    -28     2       1.1008826913E-004
#    -28     3       1.0113766865E-005
#    -28     4       1.4295591032E-005
#    -28     5       1.4623997967E-005
#    -28     6       1.9987116288E-005
#    -28     7       2.8989620073E-006
#    -28     8       1.5411855588E-006
#    -28     9       1.1268792537E-006
#    -28    10       2.5033753562E-005
#    -28    11       2.3195239554E-005
#    -28    12       7.6384919125E-005
#    -28    13       2.4577707240E-005
#    -28    14       3.0203775239E-004
#    -28    15       4.7178406119E-005
#    -28    16       7.0776071404E-005
#    -28    17       1.9558510899E-005
#    -28    18       1.7958552420E-005
#    -28    19       1.7739018982E-005
#    -28    20       1.0969809762E-004
#    -28    21       1.2169258470E-005
#    -28    22       3.6714486806E-005
#    -28    23       1.1658591008E-005
#    -28    24       9.4958034815E-005
#    -28    25       5.6139733101E-006
#    -28    26       1.4587951860E-004
#    -28    27       2.5302721453E-005
#    -28    28       1.6124700195E-004
#    -28    29       3.2342473628E-005
#    -28    30       6.4729688880E-005
#    -28    31       7.6843080555E-005
#    -28    32       2.7740615266E-004
#    -27   -25       8.5013715164E-006
#    -27   -24       1.3281180825E-005
#    -27   -23       4.5209367300E-005
#    -27   -22       2.6071726903E-005
#    -27   -21       1.6023332524E-004
#    -27   -20       1.5077143883E-005
#    -27   -19       6.8929648697E-005
#    -27   -18       3.1839574908E-005
#    -27   -17       4.7543564838E-005
#    -27   -16       2.9019646354E-005
#    -27   -15       1.1065191789E-004
#    -27   -14       9.6972988305E-006
#    -27   -13       7.2726304680E-006
#    -27   -12       3.7728711026E-006
#    -27   -11       5.1341135778E-006
#    -27   -10       1.5706826013E-007
#    -27    -9       1.1397952179E-005
#    -27    -8       1.1695074897E-005
#    -27    -7       1.4698371436E-005
#    -27    -6       2.0677458203E-006
#    -27    -5       3.0323885351E-005
#    -27    -4       7.2390254550E-006
#    -27    -3       1.7123967655E-005
#    -27    -2       2.8209303562E-007
#    -27    -1       1.6388033720E-005
#    -27     0       1.4618554640E-005
#    -27     1       1.0491657882E-004
#    -27     2       1.5306724281E-005
#    -27     3       1.4543939353E-004
#    -27     4       2.4784211454E-005
#    -27     5       7.2771873324E-006
#    -27     6       5.0585095198E-006
#    -27     7       4.2044934687E-006
#    -27     8       6.1906392806E-006
#    -27     9       1.2038821438E-004
#    -27    10       3.6512919955E-005
#    -27    11       8.7134145864E-005
#    -27    12       5.5474620454E-005
#    -27    13       1.7887897615E-004
#    -27    14       4.8866020514E-005
#    -27    15       3.8539434115E-004
#    -27    16       5.4456101881E-005
#    -27    17       1.1030455516E-004
#    -27    18       2.3100118595E-005
#    -27    19       2.3760486290E-005
#    -27    20       5.8452574178E-006
#    -27    21       1.2524171235E-004
#    -27    22       7.7837039200E-007
#    -27    23       6.0787317245E-005
#    -27    24       1.9836630974E-005
#    -27    25       9.8482408957E-005
#    -27    26       3.1892203848E-005
#    -27    27       1.8780809461E-004
#    -27    28       1.0784939190E-004
#    -27    29       7.5765363688E-005
#    -27    30       1.1633274002E-005
#    -27    31       5.3755572619E-005
#    -26   -26       5.0538376317E-005
#    -26   -25       1.4553696130E-005
#    -26   -24       4.3186318027E-005
#    -26   -23       2.1244798745E-005
#    -26   -22       1.1941674453E-004
#    -26   -21       2.6977397086E-005
#    -26   -20       1.7670447598E-004
#    -26   -19       2.3651033372E-005
#    -26   -18       8.3548273057E-005
#    -26   -17       2.6910489502E-005
#    -26   -16       4.8201986798E-005
#    -26   -15       1.9109940286E-005
#    -26   -14       5.4756021744E-005
#    -26   -13       3.0271053983E-006
#    -26   -12       7.0520546256E-006
#    -26   -11       1.2382446221E-006
#    -26   -10       3.4796289850E-006
#    -26    -9       5.9918297140E-006
#    -26    -8       6.8698535918E-005
#    -26    -7       2.1827916100E-005
#    -26    -6       2.0513149569E-005
#    -26    -5       3.8283634865E-006
#    -26    -4       1.9489109917E-005
#    -26    -3       9.4564108642E-006
#    -26    -2       8.2470675111E-005
#    -26    -1       1.0390441915E-005
#    -26     0       4.4289670047E-005
#    -26     1       3.0017122051E-005
#    -26     2       8.1769968286E-005
#    -26     3       1.6918464649E-005
#    -26     4       5.6113116859E-005
#    -26     5       1.9771449050E-005
#    -26     6       4.3615913442E-005
#    -26     7       7.4240470042E-006
#    -26     8       6.6383295459E-005
#    -26     9       2.2808508845E-005
#    -26    10       3.9235176419E-004
#    -26    11       8.4877669440E-005
#    -26    12       1.7257333590E-004
#    -26    13       6.5546836379E-005
#    -26    14       1.7580749155E-004
#    -26    15       4.7565357158E-005
#    -26    16       3.4734508480E-004
#    -26    17       5.5342498171E-005
#    -26    18       1.6166929942E-004
#    -26    19       1.8215764558E-005
#    -26    20       3.4076217010E-005
#    -26    21       5.2189432897E-006
#    -26    22       1.0843745015E-004
#    -26    23       2.1087612974E-005
#    -26    24       1.9474192193E-005
#    -26    25       1.7354558881E-005
#    -26    26       1.1870136499E-004
#    -26    27       3.6959747845E-005
#    -26    28       4.1496445028E-004
#    -26    29       8.0292057568E-006
#    -26    30       1.1883565030E-004
#    -26    31       8.0254923857E-006
#    -25   -26       5.6839295634E-006
#    -25   -25       3.7035481022E-005
#    -25   -24       1.0332165592E-005
#    -25   -23       7.3375903010E-005
#    -25   -22       2.5770291153E-005
#    -25   -21       5.8751533122E-005
#    -25   -20       1.7192311700E-005
#    -25   -19       1.2757380345E-004
#    -25   -18       2.0393099418E-005
#    -25   -17       5.5296654994E-005
#    -25   -16       1.5282887127E-005
#    -25   -15       3.3421516825E-005
#    -25   -14       4.1900292315E-006
#    -25   -13       1.7592254196E-005
#    -25   -12       4.7274715186E-007
#    -25   -11       2.1150920596E-007
#    -25   -10       1.9219583799E-006
#    -25    -9       1.8955142460E-005
#    -25    -8       3.4309514267E-005
#    -25    -7       1.4363299434E-004
#    -25    -6       1.3979593683E-005
#    -25    -5       1.2122237044E-005
#    -25    -4       1.5789765839E-005
#    -25    -3       3.9233332799E-005
#    -25    -2       1.3352560994E-005
#    -25    -1       1.6958047271E-004
#    -25     0       2.4797235120E-005
#    -25     1       1.7212464428E-005
#    -25     2       1.8298597001E-005
#    -25     3       1.5262939263E-005
#    -25     4       1.2145104912E-005
#    -25     5       6.5174868306E-005
#    -25     6       7.7875318020E-006
#    -25     7       7.2060309744E-005
#    -25     8       3.1341652331E-005
#    -25     9       1.5391634968E-004
#    -25    10       4.1428343117E-005
#    -25    11       4.9013209358E-004
#    -25    12       9.8715166381E-005
#    -25    13       1.8031713512E-004
#    -25    14       4.3176337168E-005
#    -25    15       1.4657040715E-004
#    -25    16       4.3173648009E-005
#    -25    17       2.9263541581E-004
#    -25    18       3.0314692531E-005
#    -25    19       1.1804524568E-004
#    -25    20       1.1735813042E-005
#    -25    21       6.2607520153E-005
#    -25    22       7.1339863187E-006
#    -25    23       1.5755775793E-004
#    -25    24       8.7289981961E-006
#    -25    25       1.4035635604E-005
#    -25    26       2.6547069731E-005
#    -25    27       7.1735625754E-005
#    -25    28       2.3863343871E-005
#    -25    29       1.9984040899E-004
#    -25    30       1.6500941486E-005
#    -25    31       9.4988995129E-005
#    -24   -27       7.6443338606E-006
#    -24   -26       2.4125158401E-005
#    -24   -25       1.8362383952E-005
#    -24   -24       1.3438448308E-004
#    -24   -23       1.9085538378E-005
#    -24   -22       6.4400040130E-005
#    -24   -21       2.5019453796E-005
#    -24   -20       4.2667094034E-005
#    -24   -19       3.0239454241E-005
#    -24   -18       3.0876378172E-004
#    -24   -17       2.2530745234E-005
#    -24   -16       2.4329832458E-005
#    -24   -15       1.2244938207E-005
#    -24   -14       9.8956401275E-006
#    -24   -13       2.7518843306E-006
#    -24   -12       9.2310822489E-004
#    -24   -11       1.4913128188E-006
#    -24   -10       1.6498066459E-005
#    -24    -9       1.0954124140E-005
#    -24    -8       6.1054856666E-005
#    -24    -7       4.9119485815E-005
#    -24    -6       3.6769748761E-003
#    -24    -5       2.4988759180E-006
#    -24    -4       1.8919485585E-005
#    -24    -3       3.4732831697E-005
#    -24    -2       5.0874901149E-005
#    -24    -1       9.5876623938E-006
#    -24     0       1.3081320580E-002
#    -24     1       1.7228369910E-005
#    -24     2       5.7936847593E-006
#    -24     3       1.8308421087E-006
#    -24     4       1.6589096409E-005
#    -24     5       6.8920567348E-006
#    -24     6       1.3769722518E-002
#    -24     7       1.4427820086E-005
#    -24     8       4.6671353364E-005
#    -24     9       3.5042535752E-005
#    -24    10       9.0644604283E-005
#    -24    11       3.8789593983E-005
#    -24    12       9.5770701193E-003
#    -24    13       5.2473613575E-005
#    -24    14       1.4371372173E-004
#    -24    15       3.2818236575E-005
#    -24    16       7.0265020052E-005
#    -24    17       2.9272064027E-005
#    -24    18       2.1263227828E-003
#    -24    19       1.8861723812E-005
#    -24    20       6.6025641068E-005
#    -24    21       6.6422775728E-006
#    -24    22       9.4236788544E-005
#    -24    23       9.6313141405E-006
#    -24    24       2.2925755142E-003
#    -24    25       2.4692598641E-005
#    -24    26       4.4373472661E-005
#    -24    27       3.9512018102E-005
#    -24    28       4.4299726828E-005
#    -24    29       9.0296818217E-006
#    -24    30       1.1482837594E-003
#    -23   -27       2.6304242750E-005
#    -23   -26       2.0693613045E-005
#    -23   -25       7.8713037068E-005
#    -23   -24       2.0465967207E-005
#    -23   -23       1.6201804001E-004
#    -23   -22       1.7161557213E-005
#    -23   -21       7.4567307367E-005
#    -23   -20       1.9326347254E-005
#    -23   -19       2.8914258443E-005
#    -23   -18       2.4819416696E-005
#    -23   -17       8.7528927747E-005
#    -23   -16       1.1253788106E-005
#    -23   -15       8.6637155583E-006
#    -23   -14       4.0681083371E-006
#    -23   -13       1.2623373398E-005
#    -23   -12       1.7636503770E-006
#    -23   -11       7.0097622802E-005
#    -23   -10       1.1715900976E-005
#    -23    -9       4.6531406339E-005
#    -23    -8       2.3458688211E-005
#    -23    -7       4.2558697746E-005
#    -23    -6       3.2731757889E-005
#    -23    -5       5.5442209006E-005
#    -23    -4       1.0007962980E-005
#    -23    -3       1.8342794777E-005
#    -23    -2       1.9660312092E-005
#    -23    -1       1.7107664380E-005
#    -23     0       1.2612379253E-006
#    -23     1       1.1199955374E-005
#    -23     2       1.7516695706E-006
#    -23     3       4.0551056382E-005
#    -23     4       7.2578983418E-006
#    -23     5       7.8502643957E-005
#    -23     6       1.5101612806E-005
#    -23     7       9.6004010900E-005
#    -23     8       2.4482205957E-005
#    -23     9       2.3004914697E-005
#    -23    10       1.2632000608E-005
#    -23    11       5.6729581641E-005
#    -23    12       4.3208277796E-005
#    -23    13       2.1524928257E-004
#    -23    14       1.6386869273E-005
#    -23    15       9.2481714182E-005
#    -23    16       1.5652433418E-005
#    -23    17       7.6231247312E-005
#    -23    18       2.6039015461E-005
#    -23    19       1.8308031881E-004
#    -23    20       9.1697274514E-006
#    -23    21       3.7228929843E-005
#    -23    22       1.7775395452E-005
#    -23    23       3.6304204825E-005
#    -23    24       7.0651679685E-006
#    -23    25       1.4844602245E-004
#    -23    26       2.6502846633E-005
#    -23    27       2.7094650058E-005
#    -23    28       1.8367116192E-005
#    -23    29       5.7100637135E-005
#    -23    30       6.5404425217E-005
#    -22   -28       6.7935429405E-005
#    -22   -27       2.8940903678E-005
#    -22   -26       3.1409581194E-005
#    -22   -25       1.8690548443E-005
#    -22   -24       5.9860523752E-005
#    -22   -23       1.3423035698E-005
#    -22   -22       1.6576530967E-004
#    -22   -21       1.5984771815E-005
#    -22   -20       7.2483921442E-005
#    -22   -19       1.9993439305E-005
#    -22   -18       2.1410682171E-005
#    -22   -17       1.3210655594E-005
#    -22   -16       3.8152546114E-005
#    -22   -15       4.4425202164E-006
#    -22   -14       4.1227260567E-007
#    -22   -13       1.3046739863E-006
#    -22   -12       3.7860673618E-005
#    -22   -11       2.0380323769E-005
#    -22   -10       1.7721749184E-004
#    -22    -9       1.3268827080E-005
#    -22    -8       2.3279646787E-005
#    -22    -7       2.1939835796E-005
#    -22    -6       3.7766591646E-006
#    -22    -5       3.2053521204E-006
#    -22    -4       4.0558942166E-005
#    -22    -3       1.3727082711E-005
#    -22    -2       2.0938816568E-006
#    -22    -1       4.9163266210E-006
#    -22     0       5.9055858349E-005
#    -22     1       7.4119090997E-006
#    -22     2       2.4332905483E-004
#    -22     3       1.5556162291E-005
#    -22     4       3.9710548433E-005
#    -22     5       1.8749798244E-005
#    -22     6       2.9607129202E-005
#    -22     7       1.6896540056E-005
#    -22     8       7.1904999224E-005
#    -22     9       1.1173807661E-005
#    -22    10       6.9659338329E-005
#    -22    11       9.6519111173E-006
#    -22    12       3.7081339993E-005
#    -22    13       9.8805864092E-006
#    -22    14       8.5716175210E-005
#    -22    15       1.3166753597E-005
#    -22    16       5.5779234880E-005
#    -22    17       1.5629424101E-005
#    -22    18       1.1571433916E-004
#    -22    19       2.2965172584E-005
#    -22    20       1.4141299221E-004
#    -22    21       7.4694708854E-006
#    -22    22       3.6597966296E-006
#    -22    23       1.7535967560E-006
#    -22    24       5.3282364123E-005
#    -22    25       4.0751000698E-005
#    -22    26       1.1015438848E-004
#    -22    27       3.7343800731E-005
#    -22    28       8.5089502918E-005
#    -22    29       5.0249599940E-005
#    -21   -28       1.7689887759E-005
#    -21   -27       1.1258027605E-004
#    -21   -26       1.9438333656E-005
#    -21   -25       5.1963122960E-005
#    -21   -24       1.7598291192E-005
#    -21   -23       4.7506582793E-005
#    -21   -22       1.4439521819E-005
#    -21   -21       1.2784083017E-004
#    -21   -20       1.2725863300E-005
#    -21   -19       5.3349721300E-005
#    -21   -18       1.6675816733E-005
#    -21   -17       3.6113526698E-006
#    -21   -16       7.0614644318E-006
#    -21   -15       1.6959273564E-005
#    -21   -14       5.5128580107E-006
#    -21   -13       3.7351401401E-005
#    -21   -12       1.1175835819E-005
#    -21   -11       6.5006741443E-005
#    -21   -10       3.1707268066E-005
#    -21    -9       1.0978810612E-004
#    -21    -8       6.7079251936E-007
#    -21    -7       3.6546885473E-006
#    -21    -6       9.9969339820E-006
#    -21    -5       1.6548177462E-005
#    -21    -4       3.3129861498E-006
#    -21    -3       1.1303211066E-005
#    -21    -2       2.0329520852E-007
#    -21    -1       4.9535752772E-005
#    -21     0       4.2797447347E-005
#    -21     1       2.7161913771E-004
#    -21     2       4.4189341184E-005
#    -21     3       4.3479854881E-004
#    -21     4       4.3184310848E-005
#    -21     5       3.3581731527E-005
#    -21     6       2.9912394001E-005
#    -21     7       4.5614040478E-005
#    -21     8       3.3613318991E-005
#    -21     9       2.5806489868E-004
#    -21    10       7.8630827605E-006
#    -21    11       2.8155755929E-005
#    -21    12       9.5793276338E-006
#    -21    13       1.0643918579E-006
#    -21    14       3.1353740472E-006
#    -21    15       8.6603958575E-005
#    -21    16       1.1327980736E-005
#    -21    17       3.2923808359E-005
#    -21    18       1.7921574089E-005
#    -21    19       1.0635215792E-004
#    -21    20       1.9819117942E-005
#    -21    21       1.0958745901E-005
#    -21    22       1.2534603382E-005
#    -21    23       1.1426189834E-005
#    -21    24       2.5504581306E-005
#    -21    25       9.4651298687E-005
#    -21    26       1.7717430197E-005
#    -21    27       2.1664737842E-004
#    -21    28       1.3158021060E-004
#    -21    29       1.0742499898E-004
#    -20   -29       5.0830392052E-006
#    -20   -28       5.6081387868E-006
#    -20   -27       1.2443301406E-005
#    -20   -26       2.3598092677E-004
#    -20   -25       3.0150421271E-005
#    -20   -24       4.5868252501E-005
#    -20   -23       1.9973974491E-005
#    -20   -22       4.1310429474E-005
#    -20   -21       1.1689429946E-005
#    -20   -20       1.3867768663E-004
#    -20   -19       1.0862499131E-005
#    -20   -18       1.8372234605E-005
#    -20   -17       7.3718376174E-006
#    -20   -16       2.0706357424E-005
#    -20   -15       7.6850691684E-006
#    -20   -14       1.1570583983E-004
#    -20   -13       1.0173380424E-005
#    -20   -12       6.5399309435E-005
#    -20   -11       1.5812916388E-005
#    -20   -10       2.2773107986E-005
#    -20    -9       9.3757067944E-006
#    -20    -8       4.7366619836E-006
#    -20    -7       1.4353574262E-005
#    -20    -6       3.3241851447E-005
#    -20    -5       9.4808531229E-008
#    -20    -4       2.7550932349E-005
#    -20    -3       1.4596323534E-005
#    -20    -2       2.5898389714E-004
#    -20    -1       4.7528776557E-005
#    -20     0       2.1744134237E-004
#    -20     1       1.2722428746E-004
#    -20     2       3.4212624398E-004
#    -20     3       8.4445516482E-005
#    -20     4       4.3382054033E-004
#    -20     5       7.1022571230E-005
#    -20     6       1.9951294411E-004
#    -20     7       4.7884702530E-005
#    -20     8       1.5013791362E-004
#    -20     9       3.6390994601E-005
#    -20    10       1.9929323201E-004
#    -20    11       2.0191111446E-005
#    -20    12       7.3726728842E-006
#    -20    13       5.8271678067E-006
#    -20    14       1.1214565532E-005
#    -20    15       4.8164232807E-006
#    -20    16       2.9090463920E-005
#    -20    17       7.7562836151E-006
#    -20    18       5.5615035154E-006
#    -20    19       3.2295757586E-006
#    -20    20       3.7758926751E-005
#    -20    21       7.5004251701E-006
#    -20    22       3.4026030822E-005
#    -20    23       2.2992240538E-005
#    -20    24       3.5556747294E-005
#    -20    25       1.7250338070E-005
#    -20    26       8.8685641079E-005
#    -20    27       4.5579865600E-005
#    -20    28       4.1391445481E-004
#    -19   -29       1.5070929792E-005
#    -19   -28       1.3837123540E-005
#    -19   -27       7.6102324263E-005
#    -19   -26       3.0186459901E-005
