 Diffraction intensities for potential:ensembletest210006.in                   
#     -6    -5       9.9487683412E-004
#     -6    -4       1.7302686741E-004
#     -6    -3       2.9141108878E-005
#     -6    -2       8.7488041201E-005
#     -6    -1       3.5749150291E-005
#     -6     0       5.4498028696E-005
#     -6     1       5.2405223510E-005
#     -6     2       2.3252355798E-005
#     -6     3       3.2940700745E-004
#     -6     4       7.8162785610E-004
#     -6     5       4.9917179522E-004
#     -6     6       2.9626126561E-005
#     -6     7       1.1692494752E-005
#     -6     8       5.7345676168E-005
#     -6     9       5.2607157370E-004
#     -6    10       1.2883124203E-003
#     -6    11       3.5199860955E-004
#     -6    12       1.7289290510E-004
#     -6    13       2.2755727664E-004
#     -6    14       1.0801065816E-004
#     -6    15       4.8924980669E-004
#     -6    16       4.8328747790E-005
#     -5   -27       2.4456707421E-005
#     -5   -26       7.9153326996E-005
#     -5   -25       1.3092828894E-004
#     -5   -24       1.4758914231E-004
#     -5   -23       1.7921484552E-005
#     -5   -22       2.7034408080E-005
#     -5   -21       3.8781689183E-005
#     -5   -20       9.5746873190E-004
#     -5   -19       4.6920354935E-005
#     -5   -18       5.5877575941E-006
#     -5   -17       1.0850617852E-005
#     -5   -16       6.8661358766E-005
#     -5   -15       2.4419459301E-003
#     -5   -14       6.4767649923E-005
#     -5   -13       3.4860492306E-006
#     -5   -12       5.5606812606E-006
#     -5   -11       2.6769878897E-005
#     -5   -10       1.3459236166E-002
#     -5    -9       1.1805681411E-004
#     -5    -8       2.6823518579E-005
#     -5    -7       1.2583483732E-004
#     -5    -6       8.7958472478E-004
#     -5    -5       1.6950368714E-002
#     -5    -4       6.7028283196E-004
#     -5    -3       9.1862759393E-005
#     -5    -2       1.6909180551E-005
#     -5    -1       9.3995652464E-005
#     -5     0       8.9720887691E-003
#     -5     1       3.0896139023E-004
#     -5     2       8.7502172463E-005
#     -5     3       6.1651603052E-005
#     -5     4       5.1722885578E-004
#     -5     5       2.1529739790E-003
#     -5     6       4.4457312413E-004
#     -5     7       1.2225007534E-005
#     -5     8       1.4169891322E-004
#     -5     9       1.1616491123E-003
#     -5    10       6.2561024388E-002
#     -5    11       6.9765508625E-004
#     -5    12       1.1873853431E-004
#     -5    13       8.0538539437E-005
#     -5    14       5.2695889601E-004
#     -5    15       2.0310738787E-002
#     -4   -28       5.8569119448E-005
#     -4   -27       5.4532281666E-006
#     -4   -26       9.4825412794E-006
#     -4   -25       8.8532574630E-005
#     -4   -24       2.0088724997E-004
#     -4   -23       1.3121472116E-004
#     -4   -22       1.6894206877E-005
#     -4   -21       1.2151230638E-005
#     -4   -20       7.7495310389E-005
#     -4   -19       1.1316950102E-004
#     -4   -18       1.0136067347E-004
#     -4   -17       1.0216975764E-005
#     -4   -16       2.4918998257E-006
#     -4   -15       1.0785163559E-004
#     -4   -14       8.7456577849E-005
#     -4   -13       6.4339303911E-006
#     -4   -12       3.7741018638E-005
#     -4   -11       1.0149567953E-005
#     -4   -10       2.0728807021E-004
#     -4    -9       3.7475069513E-004
#     -4    -8       4.5498704369E-004
#     -4    -7       8.0125155533E-005
#     -4    -6       1.1391764186E-004
#     -4    -5       4.2741817567E-004
#     -4    -4       2.1719597830E-004
#     -4    -3       3.3166155100E-005
#     -4    -2       2.9698371576E-005
#     -4    -1       5.8575081875E-005
#     -4     0       8.9160731578E-005
#     -4     1       1.9918068967E-004
#     -4     2       1.1721695603E-004
#     -4     3       1.1219534669E-005
#     -4     4       6.5203696559E-005
#     -4     5       3.0775907748E-004
#     -4     6       1.6894376660E-004
#     -4     7       5.2361544844E-004
#     -4     8       2.0319661286E-004
#     -4     9       1.7025040962E-004
#     -4    10       6.9141712320E-004
#     -4    11       2.4524106301E-003
#     -4    12       2.3905069563E-004
#     -4    13       3.7392715483E-005
#     -4    14       3.9240812812E-005
#     -3   -28       2.1359439570E-004
#     -3   -27       7.0279835796E-005
#     -3   -26       9.0368999903E-007
#     -3   -25       6.5522862823E-006
#     -3   -24       9.4460320651E-005
#     -3   -23       1.5515106673E-004
#     -3   -22       1.2010380470E-004
#     -3   -21       1.4691956883E-005
#     -3   -20       1.7562215137E-005
#     -3   -19       6.1445061908E-005
#     -3   -18       1.2049524124E-004
#     -3   -17       1.0476173192E-004
#     -3   -16       1.3560652425E-005
#     -3   -15       8.6116102130E-006
#     -3   -14       1.9834676945E-005
#     -3   -13       1.2031006164E-006
#     -3   -12       9.5106721400E-005
#     -3   -11       5.9232378925E-005
#     -3   -10       6.2814663099E-005
#     -3    -9       4.3080690488E-004
#     -3    -8       6.7268351713E-004
#     -3    -7       4.9728168034E-004
#     -3    -6       5.0988892925E-005
#     -3    -5       2.2257486029E-006
#     -3    -4       7.6780000012E-005
#     -3    -3       2.6310888994E-004
#     -3    -2       2.3322922064E-004
#     -3    -1       5.9509827060E-005
#     -3     0       1.4796048084E-005
#     -3     1       4.5172400575E-005
#     -3     2       1.6818888993E-005
#     -3     3       8.4636582759E-006
#     -3     4       8.7832349027E-006
#     -3     5       2.3083816026E-005
#     -3     6       3.3682359859E-004
#     -3     7       6.6319784999E-004
#     -3     8       3.3107026172E-004
#     -3     9       6.5192933133E-005
#     -3    10       1.0902252922E-004
#     -3    11       5.8371308249E-004
#     -3    12       4.5628340895E-005
#     -3    13       4.5004158595E-005
#     -2   -28       6.7775918799E-006
#     -2   -27       1.2195392356E-004
#     -2   -26       8.0841439056E-005
#     -2   -25       2.4295048401E-005
#     -2   -24       3.6750119393E-005
#     -2   -23       8.9687438716E-005
#     -2   -22       2.2018306809E-004
#     -2   -21       1.3160923287E-004
#     -2   -20       3.1323765007E-005
#     -2   -19       1.1749469376E-005
#     -2   -18       8.4863649725E-005
#     -2   -17       2.4825389579E-004
#     -2   -16       1.3487320132E-004
#     -2   -15       6.1873798713E-006
#     -2   -14       6.9070323064E-006
#     -2   -13       3.2692665544E-005
#     -2   -12       2.0842491685E-004
#     -2   -11       2.4000656656E-004
#     -2   -10       4.0896258353E-005
#     -2    -9       1.1249714881E-004
#     -2    -8       5.1819324262E-004
#     -2    -7       5.1906503580E-004
#     -2    -6       1.1830009838E-004
#     -2    -5       8.4947882429E-006
#     -2    -4       1.1890798296E-004
#     -2    -3       2.3325231945E-004
#     -2    -2       5.1556744894E-005
#     -2    -1       2.4030665279E-005
#     -2     0       5.3703677866E-006
#     -2     1       7.6306766265E-005
#     -2     2       2.6621245158E-004
#     -2     3       2.0794518200E-004
#     -2     4       8.5338623764E-005
#     -2     5       4.9113519225E-006
#     -2     6       1.5977258675E-005
#     -2     7       1.6998520924E-005
#     -2     8       1.1539021918E-004
#     -2     9       1.8120180979E-004
#     -2    10       3.5711709780E-005
#     -2    11       5.1801935221E-005
#     -2    12       3.0944725446E-004
#     -1   -27       1.0620246948E-004
#     -1   -26       1.4402299608E-004
#     -1   -25       1.4020027579E-004
#     -1   -24       3.4344370892E-005
#     -1   -23       3.7320191423E-006
#     -1   -22       1.4975459191E-004
#     -1   -21       1.6085423846E-004
#     -1   -20       8.0453477484E-005
#     -1   -19       1.7320600363E-005
#     -1   -18       1.9048063531E-005
#     -1   -17       1.3089265913E-004
#     -1   -16       3.4926090567E-005
#     -1   -15       1.6201386147E-005
#     -1   -14       2.6546160843E-006
#     -1   -13       2.1359633909E-006
#     -1   -12       1.5898222627E-004
#     -1   -11       3.4512191359E-004
#     -1   -10       2.5492624940E-004
#     -1    -9       1.1350059830E-005
#     -1    -8       9.3463674065E-005
#     -1    -7       2.3217268278E-004
#     -1    -6       4.0176202453E-004
#     -1    -5       4.4121303133E-004
#     -1    -4       8.7375431585E-005
#     -1    -3       8.3329930084E-006
#     -1    -2       2.5815182427E-005
#     -1    -1       3.3172927726E-004
#     -1     0       5.0315300924E-004
#     -1     1       2.3291665813E-004
#     -1     2       3.3691446435E-005
#     -1     3       7.7173532974E-005
#     -1     4       4.0939564106E-005
#     -1     5       6.4256000357E-005
#     -1     6       8.7235486512E-005
#     -1     7       2.7822164910E-005
#     -1     8       1.0745402908E-004
#     -1     9       1.4829375152E-004
#     -1    10       2.1091221037E-004
#     -1    11       1.4912036752E-004
#      0   -27       1.7639085472E-005
#      0   -26       3.3141474224E-004
#      0   -25       2.6379866659E-004
#      0   -24       2.6752069810E-004
#      0   -23       4.9643634592E-005
#      0   -22       3.2217095292E-005
#      0   -21       1.8576738889E-004
#      0   -20       2.3411682423E-003
#      0   -19       5.2274098039E-005
#      0   -18       1.3285812148E-005
#      0   -17       5.6689846749E-007
#      0   -16       5.7170152040E-007
#      0   -15       1.5503520742E-002
#      0   -14       3.0642152120E-005
#      0   -13       7.0027684561E-006
#      0   -12       2.9206539753E-005
#      0   -11       2.2993059057E-004
#      0   -10       1.7445022157E-002
#      0    -9       1.3065961580E-004
#      0    -8       3.3443784444E-006
#      0    -7       7.5803906459E-005
#      0    -6       3.8333454893E-004
#      0    -5       1.9766529156E-003
#      0    -4       2.9270906788E-004
#      0    -3       4.4350609171E-005
#      0    -2       1.5604977807E-004
#      0    -1       1.0751954460E-003
#      0     0       4.8631429530E-002
#      0     1       1.1947844864E-003
#      0     2       2.6208046225E-004
#      0     3       2.8623539869E-005
#      0     4       1.3713319427E-004
#      0     5       1.1360069484E-002
#      0     6       7.7401448497E-004
#      0     7       5.5941719891E-005
#      0     8       1.1279943088E-004
#      0     9       2.8306473396E-004
#      0    10       1.6372307181E-002
#      1   -27       3.7547589839E-006
#      1   -26       5.4432196869E-005
#      1   -25       2.4609251572E-004
#      1   -24       3.0419380369E-004
#      1   -23       1.2814783999E-004
#      1   -22       4.4644038328E-005
#      1   -21       5.5347722123E-005
#      1   -20       1.4235115045E-005
#      1   -19       2.3442662128E-005
#      1   -18       2.7897122547E-005
#      1   -17       6.4263269590E-006
#      1   -16       3.5444220097E-006
#      1   -15       8.4010182289E-005
#      1   -14       1.3331299992E-004
#      1   -13       4.4702272336E-005
#      1   -12       7.2765829437E-007
#      1   -11       3.5701700491E-005
#      1   -10       7.8101473087E-005
#      1    -9       1.0341816666E-004
#      1    -8       6.6950790795E-005
#      1    -7       1.9789662431E-006
#      1    -6       1.3832349560E-004
#      1    -5       2.5763557085E-004
#      1    -4       1.4075871562E-004
#      1    -3       1.4906642638E-004
#      1    -2       1.4723943486E-004
#      1    -1       2.0036763239E-004
#      1     0       1.2017827871E-003
#      1     1       1.1062151106E-003
#      1     2       2.4178634298E-004
#      1     3       3.4054419453E-005
#      1     4       2.7403074117E-005
#      1     5       8.3881566765E-004
#      1     6       5.4104619298E-004
#      1     7       2.3598037144E-004
#      1     8       1.0640232117E-004
#      1     9       8.6732616330E-005
#      2   -27       5.3388334104E-005
#      2   -26       1.0486896587E-004
#      2   -25       9.7989426508E-006
#      2   -24       2.2874423526E-004
#      2   -23       2.9263020219E-004
#      2   -22       1.0637192549E-004
#      2   -21       1.4387161149E-005
#      2   -20       1.1735554820E-006
#      2   -19       3.7422906915E-005
#      2   -18       1.8902707810E-004
#      2   -17       1.2194669537E-004
#      2   -16       3.1496856039E-005
#      2   -15       9.7204797971E-006
#      2   -14       8.9877367970E-005
#      2   -13       2.5183679712E-004
#      2   -12       1.1577183797E-004
#      2   -11       5.7923193416E-005
#      2   -10       9.0051750093E-006
#      2    -9       1.0832707807E-005
#      2    -8       3.0900336098E-005
#      2    -7       8.8362424910E-005
#      2    -6       9.5422752652E-006
#      2    -5       3.2326716560E-005
#      2    -4       9.0708263839E-005
#      2    -3       3.7483205895E-004
#      2    -2       6.4056936985E-004
#      2    -1       1.5995950624E-004
#      2     0       8.1226534449E-005
#      2     1       2.3550257951E-004
#      2     2       3.4439276527E-005
#      2     3       7.3677358910E-005
#      2     4       1.2913906900E-004
#      2     5       6.7959031162E-005
#      2     6       4.6156137255E-004
#      2     7       3.2522856461E-004
#      2     8       1.8129160699E-004
#      3   -26       4.8709018414E-005
#      3   -25       7.0608319375E-006
#      3   -24       1.4067777556E-004
#      3   -23       1.8406009652E-004
#      3   -22       2.9918702045E-004
#      3   -21       1.3433230431E-004
#      3   -20       1.0057269511E-005
#      3   -19       1.6814949027E-005
#      3   -18       2.2871583327E-004
#      3   -17       4.2763988996E-004
#      3   -16       2.8727596366E-004
#      3   -15       6.1513719827E-005
#      3   -14       2.7303908668E-005
#      3   -13       2.0456630173E-004
#      3   -12       1.6368127424E-004
#      3   -11       2.8490577855E-004
#      3   -10       7.7413319409E-005
#      3    -9       2.4755693103E-005
#      3    -8       5.7353397819E-004
#      3    -7       7.1142255726E-004
#      3    -6       3.5407532980E-004
#      3    -5       1.1773224582E-005
#      3    -4       1.1035035358E-005
#      3    -3       6.2211813022E-005
#      3    -2       4.6517489858E-004
#      3    -1       4.5338689587E-004
#      3     0       1.3313387787E-004
#      3     1       3.0230370406E-004
#      3     2       1.3454038918E-003
#      3     3       1.1934863224E-003
#      3     4       5.4837596609E-004
#      3     5       2.1364946899E-005
#      3     6       5.3125622866E-005
#      4   -26       1.3114952740E-004
#      4   -25       8.7328812039E-005
#      4   -24       7.3346666454E-007
#      4   -23       6.5174615535E-005
#      4   -22       2.7904208883E-004
#      4   -21       1.2653994671E-004
#      4   -20       2.0352235892E-004
#      4   -19       9.8252578797E-006
#      4   -18       7.4562544350E-005
#      4   -17       9.1980410954E-005
#      4   -16       2.8372467536E-004
#      4   -15       2.8289988418E-004
#      4   -14       9.6403115292E-005
#      4   -13       1.2553531752E-005
#      4   -12       4.1641206874E-004
#      4   -11       1.0857901267E-003
#      4   -10       1.1942571417E-003
#      4    -9       1.5972225063E-004
#      4    -8       1.9657461032E-004
#      4    -7       3.8135307209E-004
#      4    -6       9.5052068128E-005
#      4    -5       3.9101411117E-005
#      4    -4       9.8135440797E-006
#      4    -3       8.1337673437E-005
#      4    -2       1.9302034548E-004
#      4    -1       9.4285342495E-004
#      4     0       9.1582260396E-004
#      4     1       2.5146707700E-004
#      4     2       3.9208170359E-004
#      4     3       4.9687971678E-004
#      4     4       7.4303520927E-004
#      4     5       2.8927346227E-004
#      5   -25       9.6844646016E-004
#      5   -24       8.8387054431E-005
#      5   -23       2.9547644979E-005
#      5   -22       2.9967498782E-006
#      5   -21       2.3415081149E-004
#      5   -20       1.1694684119E-003
#      5   -19       1.2685185953E-004
#      5   -18       6.7466591351E-006
#      5   -17       1.3819543662E-005
#      5   -16       1.0892214001E-004
#      5   -15       2.2394526964E-002
#      5   -14       1.5307556401E-004
#      5   -13       2.1858001047E-007
#      5   -12       1.2017424408E-004
#      5   -11       1.5603783649E-003
#      5   -10       6.2185134355E-002
#      5    -9       1.1953003960E-003
#      5    -8       1.6164555132E-005
#      5    -7       3.3360013035E-005
#      5    -6       2.5835867510E-004
#      5    -5       1.1361377088E-002
#      5    -4       6.7909607642E-005
#      5    -3       2.7776925423E-005
#      5    -2       6.8137854559E-005
#      5    -1       1.2835423791E-003
#      5     0       7.7248227804E-002
#      5     1       1.3091331228E-003
#      5     2       1.1896093208E-004
#      5     3       1.7153179114E-004
#      6   -25       2.3949087721E-004
#      6   -24       2.6009712141E-004
#      6   -23       7.6509697302E-005
#      6   -22       5.5631968211E-005
#      6   -21       1.4485318872E-004
#      6   -20       2.8983012253E-004
#      6   -19       1.5332899586E-004
#      6   -18       4.7253965892E-005
#      6   -17       4.3610088800E-005
#      6   -16       3.2999435183E-005
#      6   -15       3.9024268306E-004
#      6   -14       1.4038928940E-004
#      6   -13       4.4376876267E-005
#      6   -12       7.7125754582E-005
#      6   -11       1.4600857500E-004
#      6   -10       8.7577682378E-004
#      6    -9       7.6223659106E-004
#      6    -8       3.1442211136E-004
#      6    -7       2.1962141648E-005
#      6    -6       6.7598946418E-005
#      6    -5       7.6073326598E-004
#      6    -4       6.8679650993E-004
#      6    -3       1.0469651106E-004
#      6    -2       3.7347237077E-004
#      6    -1       1.1393211679E-004
#      6     0       9.0114231736E-004
#      6     1       1.3724942917E-003
#      6     2       3.8543518156E-004
#      7   -24       2.8246418375E-004
#      7   -23       2.5908384373E-004
#      7   -22       1.6564125923E-004
#      7   -21       6.3790280334E-005
#      7   -20       5.5563135527E-005
#      7   -19       3.3857618650E-004
#      7   -18       2.2788864431E-004
#      7   -17       1.6493068873E-004
#      7   -16       9.3217866990E-006
#      7   -15       6.5193191716E-005
#      7   -14       1.6163653939E-004
#      7   -13       3.2055527045E-004
#      7   -12       5.5895321860E-004
#      7   -11       2.9242387195E-004
#      7   -10       1.3881523301E-004
#      7    -9       3.5370202319E-004
#      7    -8       5.3484679197E-005
#      7    -7       3.1948188867E-004
#      7    -6       7.0562155258E-005
#      7    -5       1.3201140036E-005
#      7    -4       7.0034333965E-004
#      7    -3       8.3367225326E-004
#      7    -2       7.0094372049E-004
#      7    -1       2.3851396166E-004
#      7     0       2.3212329975E-004
#      8   -23       4.1427576859E-004
#      8   -22       6.9383998345E-004
#      8   -21       2.2828709761E-004
#      8   -20       3.5087417657E-005
#      8   -19       1.9192597095E-004
#      8   -18       2.1941891202E-004
#      8   -17       7.8054024068E-004
#      8   -16       4.9977393198E-004
#      8   -15       3.9476017472E-005
#      8   -14       4.6038584079E-005
#      8   -13       8.4947384970E-005
#      8   -12       2.2428859998E-004
#      8   -11       5.7428344879E-004
#      8   -10       3.9791590616E-005
#      8    -9       3.4954402459E-005
#      8    -8       1.6657608440E-004
#      8    -7       1.3406753241E-004
#      8    -6       5.0575667402E-004
#      8    -5       1.1089566869E-005
#      8    -4       3.8583074104E-005
#      8    -3       2.6066511746E-005
#      8    -2       7.9803042002E-004
#      9   -21       6.5758825523E-004
#      9   -20       1.6127308251E-004
#      9   -19       2.3128985975E-006
#      9   -18       1.0046635467E-004
#      9   -17       6.4925569361E-004
#      9   -16       8.0279657871E-004
#      9   -15       4.3276541736E-004
#      9   -14       5.4136723520E-005
#      9   -13       3.1487710758E-005
#      9   -12       7.9770996022E-005
#      9   -11       3.5196380838E-004
#      9   -10       2.6311884793E-004
#      9    -9       5.0040486544E-005
#      9    -8       1.0659184577E-004
#      9    -7       4.4777451852E-004
#      9    -6       4.0880056117E-004
#      9    -5       1.7381548798E-004
#     10   -19       5.3011964618E-005
#     10   -18       3.2612411597E-005
#     10   -17       8.0017788079E-006
#     10   -16       5.9393528838E-004
#     10   -15       2.3012453170E-002
#     10   -14       1.0448507858E-004
#     10   -13       6.9572800683E-005
#     10   -12       1.9979863044E-005
#     10   -11       1.0774467634E-004
#     10   -10       1.5068554871E-002
#     10    -9       4.1643878536E-004
#     10    -8       4.9833988511E-005
