 Diffraction intensities for potential:5x5MoS210001.in                         
#     -6     1       4.0838232061E-005
#     -6     2       8.6828318878E-005
#     -6     3       1.2282287309E-004
#     -6     4       2.1465397658E-004
#     -6     5       2.2747076686E-004
#     -6     6       1.0137369314E-004
#     -6     7       1.7465123850E-005
#     -6     8       2.4552887905E-005
#     -6     9       1.2606118953E-004
#     -6    10       4.3486748780E-004
#     -6    11       5.9753421982E-004
#     -6    12       2.7241156058E-004
#     -6    13       1.0258793566E-004
#     -6    14       2.6649405351E-005
#     -6    15       2.2563872660E-004
#     -6    16       3.6186463712E-004
#     -5   -27       4.9791876463E-005
#     -5   -26       2.8849344871E-005
#     -5   -25       4.3493659353E-005
#     -5   -24       7.1212505871E-005
#     -5   -23       4.8238312094E-005
#     -5   -22       5.4419646740E-005
#     -5   -21       1.8180216379E-005
#     -5   -20       7.7419414395E-004
#     -5   -19       2.2222863317E-005
#     -5   -18       1.6731509115E-005
#     -5   -17       2.7875603352E-005
#     -5   -16       2.8761913875E-005
#     -5   -15       2.9590586679E-003
#     -5   -14       5.0011140643E-005
#     -5   -13       3.0619544150E-005
#     -5   -12       1.5429806168E-005
#     -5   -11       1.0848718521E-005
#     -5   -10       1.4684239293E-002
#     -5    -9       3.8965844580E-005
#     -5    -8       1.1704010809E-004
#     -5    -7       2.3327398120E-004
#     -5    -6       2.9280455269E-004
#     -5    -5       2.2826069412E-002
#     -5    -4       1.6030420451E-004
#     -5    -3       3.5312075857E-005
#     -5    -2       1.1850422210E-005
#     -5    -1       4.0845854286E-005
#     -5     0       1.0065030408E-002
#     -5     1       7.9070334394E-005
#     -5     2       1.3283268482E-004
#     -5     3       1.3156491888E-004
#     -5     4       1.6263020786E-004
#     -5     5       3.7859106619E-003
#     -5     6       1.8655400993E-004
#     -5     7       3.5290243961E-005
#     -5     8       2.4625916856E-004
#     -5     9       4.0680358901E-004
#     -5    10       7.5698165485E-002
#     -5    11       1.9334584298E-004
#     -5    12       2.1128781846E-004
#     -5    13       9.3978981342E-005
#     -5    14       1.8197075672E-004
#     -5    15       2.4587224085E-002
#     -4   -28       7.4028776957E-005
#     -4   -27       8.7856688717E-006
#     -4   -26       3.0382396671E-005
#     -4   -25       3.4721961798E-005
#     -4   -24       6.2327280102E-005
#     -4   -23       6.7432622951E-005
#     -4   -22       3.7035101513E-005
#     -4   -21       4.0640509122E-005
#     -4   -20       4.4245920985E-005
#     -4   -19       3.0193808042E-005
#     -4   -18       3.1672241032E-005
#     -4   -17       1.0715637718E-005
#     -4   -16       1.0188784100E-005
#     -4   -15       7.1762970136E-005
#     -4   -14       4.0575031516E-005
#     -4   -13       2.1478114414E-005
#     -4   -12       4.0335481172E-005
#     -4   -11       7.6867356679E-005
#     -4   -10       7.9630574884E-005
#     -4    -9       1.1653014993E-004
#     -4    -8       2.2690036753E-004
#     -4    -7       2.7488405860E-004
#     -4    -6       3.0435264322E-004
#     -4    -5       1.2987861083E-004
#     -4    -4       1.5542045309E-005
#     -4    -3       2.4285777959E-006
#     -4    -2       8.6848153149E-005
#     -4    -1       7.9080747477E-005
#     -4     0       3.5838079763E-005
#     -4     1       3.6387597037E-005
#     -4     2       3.6393467237E-005
#     -4     3       6.4457356029E-005
#     -4     4       6.8523655962E-005
#     -4     5       9.1230280781E-005
#     -4     6       3.2710275038E-005
#     -4     7       1.8471575494E-004
#     -4     8       3.6881398815E-004
#     -4     9       4.5084275029E-004
#     -4    10       3.1516371798E-004
#     -4    11       7.4613826888E-004
#     -4    12       5.9582308618E-005
#     -4    13       2.1583332054E-005
#     -4    14       2.6225278169E-005
#     -3   -28       4.1982101497E-005
#     -3   -27       3.2091264188E-005
#     -3   -26       2.4238903382E-005
#     -3   -25       6.6136411375E-005
#     -3   -24       6.9144697962E-005
#     -3   -23       4.1923142830E-005
#     -3   -22       5.0060627330E-005
#     -3   -21       5.7320261785E-005
#     -3   -20       7.3899793344E-005
#     -3   -19       3.7723267181E-005
#     -3   -18       2.7989688144E-005
#     -3   -17       3.0567890426E-005
#     -3   -16       4.0421794684E-005
#     -3   -15       2.2217502234E-005
#     -3   -14       1.3467898815E-005
#     -3   -13       8.2415742583E-006
#     -3   -12       3.4052851561E-005
#     -3   -11       6.9163498393E-005
#     -3   -10       1.3571218248E-004
#     -3    -9       1.8443089292E-004
#     -3    -8       1.8232349447E-004
#     -3    -7       1.7584562029E-004
#     -3    -6       4.5176196671E-005
#     -3    -5       1.0975806698E-005
#     -3    -4       5.5384264975E-005
#     -3    -3       1.2285208507E-004
#     -3    -2       1.3285168666E-004
#     -3    -1       3.6392669614E-005
#     -3     0       6.8489228201E-007
#     -3     1       1.0661804006E-005
#     -3     2       4.5565602689E-006
#     -3     3       2.4095084948E-006
#     -3     4       1.4053481033E-005
#     -3     5       5.2928807046E-005
#     -3     6       9.5937498001E-005
#     -3     7       1.0600733410E-004
#     -3     8       1.1565659242E-004
#     -3     9       1.8350072871E-004
#     -3    10       2.8304530916E-004
#     -3    11       2.0627955451E-004
#     -3    12       1.8340472992E-005
#     -3    13       4.1059295923E-005
#     -2   -28       2.5649932079E-006
#     -2   -27       1.6899356383E-005
#     -2   -26       3.8249118893E-005
#     -2   -25       5.1816584934E-005
#     -2   -24       1.1654084305E-004
#     -2   -23       5.1984052093E-005
#     -2   -22       5.4958132534E-005
#     -2   -21       4.8837841758E-005
#     -2   -20       5.8724357493E-005
#     -2   -19       3.5127406427E-005
#     -2   -18       2.6871466076E-005
#     -2   -17       4.8070285541E-005
#     -2   -16       3.2481437157E-005
#     -2   -15       8.9994735820E-006
#     -2   -14       6.2771041665E-006
#     -2   -13       1.6924485841E-005
#     -2   -12       6.5277036343E-005
#     -2   -11       1.1417948010E-004
#     -2   -10       1.9702390826E-004
#     -2    -9       1.7613573853E-004
#     -2    -8       1.5711657796E-004
#     -2    -7       1.0617344440E-004
#     -2    -6       2.6601230033E-005
#     -2    -5       9.3622343645E-005
#     -2    -4       2.1469916724E-004
#     -2    -3       1.3159494844E-004
#     -2    -2       3.6395132613E-005
#     -2    -1       1.0661330155E-005
#     -2     0       3.5800042655E-005
#     -2     1       1.0340993069E-004
#     -2     2       1.4861463581E-004
#     -2     3       7.7091421840E-006
#     -2     4       2.1505798754E-005
#     -2     5       3.8292231127E-006
#     -2     6       3.5762289493E-006
#     -2     7       2.2675551657E-006
#     -2     8       1.0371341159E-004
#     -2     9       9.1396729523E-005
#     -2    10       1.4128671872E-004
#     -2    11       8.9271994464E-005
#     -2    12       9.1566099114E-005
#     -1   -27       1.2377291822E-005
#     -1   -26       3.4853445594E-005
#     -1   -25       3.4863424061E-005
#     -1   -24       3.1531381780E-005
#     -1   -23       3.9334461759E-005
#     -1   -22       5.4218000942E-005
#     -1   -21       4.8789065093E-005
#     -1   -20       2.0106905501E-005
#     -1   -19       1.1469773337E-005
#     -1   -18       4.0180529626E-005
#     -1   -17       2.5884940870E-005
#     -1   -16       2.8799928193E-006
#     -1   -15       2.8958943107E-006
#     -1   -14       2.8337651964E-005
#     -1   -13       2.1226477421E-005
#     -1   -12       9.0691466803E-005
#     -1   -11       1.2707910916E-004
#     -1   -10       1.7103417643E-004
#     -1    -9       1.4186759767E-004
#     -1    -8       1.1222927260E-004
#     -1    -7       5.1216580453E-005
#     -1    -6       1.1567790360E-004
#     -1    -5       2.2753075982E-004
#     -1    -4       1.6266800128E-004
#     -1    -3       6.4485415719E-005
#     -1    -2       4.5545266602E-006
#     -1    -1       1.0340123017E-004
#     -1     0       2.4826105648E-004
#     -1     1       3.7893389803E-004
#     -1     2       3.1690495764E-004
#     -1     3       5.6419118456E-005
#     -1     4       1.6931663198E-005
#     -1     5       5.9717267109E-005
#     -1     6       1.0660013718E-004
#     -1     7       5.8557643415E-005
#     -1     8       1.7815697291E-005
#     -1     9       4.5146159455E-005
#     -1    10       1.1214956665E-004
#     -1    11       9.6605216691E-005
#      0   -27       4.6259988713E-005
#      0   -26       9.5281602849E-005
#      0   -25       1.2776335074E-004
#      0   -24       9.8230903589E-005
#      0   -23       7.7429320274E-005
#      0   -22       1.2886651694E-004
#      0   -21       6.3122347085E-005
#      0   -20       2.3436892744E-003
#      0   -19       8.3956012296E-006
#      0   -18       4.8840818782E-006
#      0   -17       8.4633755389E-007
#      0   -16       2.8656221564E-006
#      0   -15       1.5302427326E-002
#      0   -14       2.7672562895E-005
#      0   -13       2.8180248814E-005
#      0   -12       7.7594468923E-005
#      0   -11       1.0481688872E-004
#      0   -10       1.8597667482E-002
#      0    -9       8.0019529113E-005
#      0    -8       3.0461976811E-005
#      0    -7       8.1859871794E-005
#      0    -6       1.0141555871E-004
#      0    -5       3.7856104740E-003
#      0    -4       6.8549399690E-005
#      0    -3       2.4158963618E-006
#      0    -2       1.4858457041E-004
#      0    -1       3.7890772983E-004
#      0     0       6.0381731668E-002
#      0     1       3.5637967515E-004
#      0     2       2.2416299977E-004
#      0     3       9.0738862100E-006
#      0     4       7.5056602480E-005
#      0     5       1.1477256351E-002
#      0     6       3.7968336776E-004
#      0     7       1.1513774946E-004
#      0     8       1.0741745092E-004
#      0     9       8.0950625298E-005
#      0    10       1.7511306616E-002
#      1   -27       6.5031533879E-005
#      1   -26       5.0410510423E-005
#      1   -25       3.2153730802E-005
#      1   -24       6.9750403008E-005
#      1   -23       3.7635673583E-005
#      1   -22       1.5552065936E-004
#      1   -21       9.0919309487E-005
#      1   -20       1.6369288435E-006
#      1   -19       3.2418333439E-006
#      1   -18       1.9805176262E-006
#      1   -17       3.6169030776E-006
#      1   -16       2.3999338790E-007
#      1   -15       6.9410256372E-005
#      1   -14       4.6516819221E-005
#      1   -13       3.5312900640E-005
#      1   -12       1.0416088963E-005
#      1   -11       2.4723145100E-005
#      1   -10       4.3195006519E-005
#      1    -9       2.6215237080E-005
#      1    -8       2.8435013328E-005
#      1    -7       1.7475668735E-005
#      1    -6       1.8659386716E-004
#      1    -5       9.1238272033E-005
#      1    -4       1.4048466731E-005
#      1    -3       7.7009759580E-006
#      1    -2       3.1685624717E-004
#      1    -1       3.5634955222E-004
#      1     0       3.6386646209E-004
#      1     1       2.2891607092E-004
#      1     2       6.3013477695E-005
#      1     3       3.6121608507E-005
#      1     4       9.9211797706E-005
#      1     5       4.8845208014E-004
#      1     6       1.8964058042E-004
#      1     7       9.2968962516E-005
#      1     8       1.9617623582E-004
#      1     9       1.1246390159E-004
#      2   -27       1.6610184142E-005
#      2   -26       4.2804237858E-005
#      2   -25       2.5470389130E-005
#      2   -24       4.3539494404E-005
#      2   -23       8.2430926854E-005
#      2   -22       5.0757032332E-005
#      2   -21       1.7796348516E-005
#      2   -20       3.3551304712E-006
#      2   -19       2.2512661706E-005
#      2   -18       5.4671968329E-005
#      2   -17       5.0232997827E-005
#      2   -16       4.5532572558E-005
#      2   -15       2.9212353817E-005
#      2   -14       3.4124340086E-005
#      2   -13       7.0062688192E-005
#      2   -12       4.1567835353E-005
#      2   -11       1.4718441849E-004
#      2   -10       5.4872292844E-005
#      2    -9       1.6749546017E-005
#      2    -8       2.4533766391E-005
#      2    -7       3.5281275926E-005
#      2    -6       3.2706837220E-005
#      2    -5       5.2911962416E-005
#      2    -4       2.1487656597E-005
#      2    -3       5.6395145964E-005
#      2    -2       2.2413553305E-004
#      2    -1       2.2889760738E-004
#      2     0       1.2127293429E-004
#      2     1       1.2587002732E-004
#      2     2       1.4864425990E-005
#      2     3       2.6673723680E-005
#      2     4       2.3969739548E-004
#      2     5       4.5766836717E-004
#      2     6       1.8146938410E-004
#      2     7       1.0648296398E-004
#      2     8       1.3531221477E-004
#      3   -26       3.0390721878E-005
#      3   -25       5.3425290714E-006
#      3   -24       8.8454884016E-005
#      3   -23       5.2088732383E-005
#      3   -22       1.1948247984E-004
#      3   -21       6.4133143236E-005
#      3   -20       5.9321838644E-005
#      3   -19       1.6249805857E-005
#      3   -18       5.8153205889E-005
#      3   -17       7.7489219083E-005
#      3   -16       6.0625134055E-005
#      3   -15       3.5197750469E-005
#      3   -14       7.5631013129E-005
#      3   -13       7.6179195904E-005
#      3   -12       1.6321481942E-005
#      3   -11       6.6270278746E-005
#      3   -10       1.2657406345E-004
#      3    -9       1.2603052464E-004
#      3    -8       2.4620839530E-004
#      3    -7       1.8467807707E-004
#      3    -6       9.5912026518E-005
#      3    -5       3.8358422057E-006
#      3    -4       1.6933394065E-005
#      3    -3       9.0666791318E-006
#      3    -2       6.3003146396E-005
#      3    -1       1.2585808553E-004
#      3     0       2.3584044724E-004
#      3     1       3.2042347599E-004
#      3     2       4.2401244792E-004
#      3     3       1.6638606164E-005
#      3     4       2.1702856811E-004
#      3     5       2.4918338611E-005
#      3     6       8.9037278285E-005
#      4   -26       2.9142376055E-005
#      4   -25       4.7335422042E-005
#      4   -24       7.4835925642E-005
#      4   -23       1.7624152861E-004
#      4   -22       1.1318385846E-004
#      4   -21       3.4440219304E-005
#      4   -20       1.0173428468E-004
#      4   -19       1.7085888239E-005
#      4   -18       6.3640790288E-005
#      4   -17       7.0341971613E-006
#      4   -16       6.4279887388E-005
#      4   -15       6.2404727327E-005
#      4   -14       1.6403527765E-004
#      4   -13       2.5063055448E-005
#      4   -12       1.5366722488E-004
#      4   -11       2.3351190942E-004
#      4   -10       4.3482914034E-004
#      4    -9       4.0675875707E-004
#      4    -8       3.6876676801E-004
#      4    -7       1.0598279637E-004
#      4    -6       3.5804335410E-006
#      4    -5       5.9738248479E-005
#      4    -4       7.5078715554E-005
#      4    -3       3.6125790997E-005
#      4    -2       1.4858981971E-005
#      4    -1       3.2041364276E-004
#      4     0       6.2072629146E-004
#      4     1       6.3106871199E-004
#      4     2       5.7988290807E-004
#      4     3       1.2448744688E-004
#      4     4       1.2564209928E-004
#      4     5       5.5341300445E-005
#      5   -25       4.9747688651E-004
#      5   -24       1.9865232292E-005
#      5   -23       2.4580652695E-005
#      5   -22       4.1196336842E-006
#      5   -21       1.2107826658E-004
#      5   -20       1.7623849580E-003
#      5   -19       2.9212022830E-005
#      5   -18       1.0128550004E-005
#      5   -17       5.6059916111E-005
#      5   -16       4.7561863052E-005
#      5   -15       2.5550107829E-002
#      5   -14       6.0558988053E-005
#      5   -13       1.6364566424E-005
#      5   -12       1.7395676384E-004
#      5   -11       5.9753034069E-004
#      5   -10       7.5698514584E-002
#      5    -9       4.5079176718E-004
#      5    -8       1.1563175902E-004
#      5    -7       2.2694217917E-006
#      5    -6       1.0662716855E-004
#      5    -5       1.1477127769E-002
#      5    -4       9.9231288821E-005
#      5    -3       2.6677838860E-005
#      5    -2       4.2402271150E-004
#      5    -1       6.3106940252E-004
#      5     0       9.1396951139E-002
#      5     1       4.4875227489E-004
#      5     2       2.4330085382E-004
#      5     3       2.3992862199E-005
#      6   -25       7.0531740382E-005
#      6   -24       3.6467150948E-005
#      6   -23       4.0591777167E-005
#      6   -22       1.7815838248E-004
#      6   -21       2.1305359224E-004
#      6   -20       7.6055955497E-006
#      6   -19       4.7180679943E-006
#      6   -18       4.7721380138E-005
#      6   -17       8.0321824161E-006
#      6   -16       8.2497376567E-005
#      6   -15       2.0847800655E-004
#      6   -14       3.5535387000E-005
#      6   -13       2.4719083290E-006
#      6   -12       2.7243480260E-004
#      6   -11       1.9335203471E-004
#      6   -10       3.1514845339E-004
#      6    -9       1.8347009865E-004
#      6    -8       1.0371968454E-004
#      6    -7       5.8575207695E-005
#      6    -6       3.7968822307E-004
#      6    -5       4.8849914701E-004
#      6    -4       2.3972360488E-004
#      6    -3       1.6640376672E-005
#      6    -2       5.7989735359E-004
#      6    -1       4.4873484908E-004
#      6     0       3.9428550223E-004
#      6     1       2.9297339751E-004
#      6     2       8.6379650978E-005
#      7   -24       4.5581969732E-005
#      7   -23       6.8663826294E-005
#      7   -22       6.7591417219E-005
#      7   -21       4.6732194011E-004
#      7   -20       9.2777432085E-005
#      7   -19       2.7882442206E-005
#      7   -18       1.3569379919E-004
#      7   -17       1.7909363116E-004
#      7   -16       1.0037248147E-004
#      7   -15       8.5889666246E-005
#      7   -14       5.7485745896E-005
#      7   -13       1.0259736325E-004
#      7   -12       2.1128376428E-004
#      7   -11       7.4612253743E-004
#      7   -10       2.8301386056E-004
#      7    -9       9.1371640182E-005
#      7    -8       1.7825913975E-005
#      7    -7       1.1516297786E-004
#      7    -6       1.8965723777E-004
#      7    -5       4.5770370502E-004
#      7    -4       2.1705230829E-004
#      7    -3       1.2449649721E-004
#      7    -2       2.4330947967E-004
#      7    -1       2.9297278138E-004
#      7     0       9.6888794027E-005
#      8   -23       1.2154263452E-004
#      8   -22       3.8981928262E-004
#      8   -21       1.1244611891E-004
#      8   -20       7.0948991456E-005
#      8   -19       1.3300837646E-004
#      8   -18       1.1862877928E-004
#      8   -17       3.4256565932E-004
#      8   -16       2.7933579206E-004
#      8   -15       1.5877688661E-004
#      8   -14       2.6640381607E-005
#      8   -13       9.3986328845E-005
#      8   -12       5.9571249909E-005
#      8   -11       2.0625822503E-004
#      8   -10       1.4125978283E-004
#      8    -9       4.5130124965E-005
#      8    -8       1.0744057295E-004
#      8    -7       9.2983543076E-005
#      8    -6       1.8148942938E-004
#      8    -5       2.4921772326E-005
#      8    -4       1.2564939331E-004
#      8    -3       2.3993589657E-005
#      8    -2       8.6383505375E-005
#      9   -21       2.1591518995E-004
#      9   -20       6.1081457811E-005
#      9   -19       1.5484399413E-004
#      9   -18       2.3456212237E-004
#      9   -17       2.8859480290E-004
#      9   -16       2.3786969926E-004
#      9   -15       2.2561375596E-004
#      9   -14       1.8195079162E-004
#      9   -13       2.1573670510E-005
#      9   -12       1.8334538127E-005
#      9   -11       8.9259244552E-005
#      9   -10       1.1213687153E-004
#      9    -9       8.0944148998E-005
#      9    -8       1.9616999722E-004
#      9    -7       1.0647814973E-004
#      9    -6       8.9042179836E-005
#      9    -5       5.5342573268E-005
#     10   -19       3.6485849718E-006
#     10   -18       1.0001600692E-004
#     10   -17       3.8498955538E-005
#     10   -16       3.6187138419E-004
#     10   -15       2.4587444574E-002
#     10   -14       2.6218892376E-005
#     10   -13       4.1050242374E-005
#     10   -12       9.1565072953E-005
#     10   -11       9.6608998642E-005
#     10   -10       1.7511306168E-002
#     10    -9       1.1246037432E-004
#     10    -8       1.3531338260E-004
