 Diffraction intensities for potential:restest_32_2510001.in                   
#     -6    -9       7.2993057416E-006
#     -6    -8       1.2444573116E-005
#     -6    -7       7.7529407167E-005
#     -6    -6       2.3761206602E-004
#     -6    -5       3.2923145235E-004
#     -6    -4       2.6742419961E-004
#     -6    -3       1.4936671432E-004
#     -6    -2       5.8735153903E-005
#     -6    -1       2.2384670599E-005
#     -6     0       2.9561841641E-005
#     -6     1       7.5586324098E-005
#     -6     2       9.2402318698E-005
#     -6     3       9.8696323174E-005
#     -6     4       1.3188562059E-004
#     -6     5       1.0806086791E-004
#     -6     6       2.7247399743E-005
#     -6     7       3.4851718130E-007
#     -6     8       1.9126902511E-005
#     -6     9       1.2175919127E-004
#     -6    10       4.9322428891E-004
#     -6    11       6.5299850203E-004
#     -6    12       3.4953078843E-004
#     -6    13       6.2369382791E-005
#     -6    14       5.8045579681E-005
#     -6    15       1.4064639614E-004
#     -6    16       1.0051815906E-004
#     -5   -27       4.8370185279E-005
#     -5   -26       2.4810314235E-005
#     -5   -25       2.9852815425E-005
#     -5   -24       1.0195460617E-004
#     -5   -23       6.0600517042E-005
#     -5   -22       5.7897203228E-005
#     -5   -21       2.5594791235E-005
#     -5   -20       7.6848700225E-004
#     -5   -19       2.6172090009E-005
#     -5   -18       3.3643835763E-005
#     -5   -17       4.8234669026E-005
#     -5   -16       4.5633245347E-005
#     -5   -15       2.9573586874E-003
#     -5   -14       4.8603588417E-005
#     -5   -13       3.8192217385E-005
#     -5   -12       4.1364206318E-005
#     -5   -11       3.0735928791E-005
#     -5   -10       1.5358418384E-002
#     -5    -9       6.6236070050E-005
#     -5    -8       1.2627622362E-004
#     -5    -7       2.0523278815E-004
#     -5    -6       2.4644307612E-004
#     -5    -5       2.3362646610E-002
#     -5    -4       1.5598900565E-004
#     -5    -3       4.1420202782E-005
#     -5    -2       1.1860441668E-005
#     -5    -1       7.5579709911E-005
#     -5     0       1.0688069384E-002
#     -5     1       1.3978126543E-004
#     -5     2       1.7119353866E-004
#     -5     3       1.1336201713E-004
#     -5     4       6.5543227701E-005
#     -5     5       4.9236906176E-003
#     -5     6       6.1264552494E-005
#     -5     7       5.8161627774E-006
#     -5     8       1.8603689471E-004
#     -5     9       4.5711280356E-004
#     -5    10       7.2891666211E-002
#     -5    11       2.9840236755E-004
#     -5    12       2.1912280390E-004
#     -5    13       4.7132689316E-005
#     -5    14       1.5439904279E-004
#     -5    15       2.5399151871E-002
#     -4   -28       5.4177742279E-005
#     -4   -27       1.7141408585E-005
#     -4   -26       3.8952156622E-005
#     -4   -25       2.7669994982E-005
#     -4   -24       5.3644667795E-005
#     -4   -23       7.4203774034E-005
#     -4   -22       4.4892589386E-005
#     -4   -21       4.2612137388E-005
#     -4   -20       6.4692131412E-005
#     -4   -19       5.3690078941E-005
#     -4   -18       6.8696493867E-005
#     -4   -17       2.6752099378E-005
#     -4   -16       1.4627977419E-005
#     -4   -15       7.0443022538E-005
#     -4   -14       3.2996753131E-005
#     -4   -13       2.3428750248E-005
#     -4   -12       5.5221076157E-005
#     -4   -11       1.0822922134E-004
#     -4   -10       1.1705300163E-004
#     -4    -9       1.3991758746E-004
#     -4    -8       2.1995940905E-004
#     -4    -7       2.0261988713E-004
#     -4    -6       2.6588054285E-004
#     -4    -5       1.2526408675E-004
#     -4    -4       2.4155927475E-005
#     -4    -3       5.0806061426E-007
#     -4    -2       9.2387706989E-005
#     -4    -1       1.3977052587E-004
#     -4     0       8.9896971318E-005
#     -4     1       9.5433609733E-005
#     -4     2       3.4986234256E-005
#     -4     3       4.7161899136E-005
#     -4     4       3.7703887383E-005
#     -4     5       9.2971374536E-006
#     -4     6       2.7074597662E-006
#     -4     7       9.7573557029E-005
#     -4     8       2.5611057139E-004
#     -4     9       4.8296453680E-004
#     -4    10       4.5836070156E-004
#     -4    11       5.8866809094E-004
#     -4    12       4.7032760494E-005
#     -4    13       1.4125787210E-005
#     -4    14       1.4271226815E-005
#     -3   -28       3.2828467915E-005
#     -3   -27       2.8945919313E-005
#     -3   -26       3.6914089213E-005
#     -3   -25       5.0601322185E-005
#     -3   -24       5.4154978172E-005
#     -3   -23       3.8503547244E-005
#     -3   -22       4.5346307223E-005
#     -3   -21       7.2124655968E-005
#     -3   -20       7.8318048238E-005
#     -3   -19       2.9019702014E-005
#     -3   -18       4.1061547466E-005
#     -3   -17       3.3246193489E-005
#     -3   -16       1.9970139279E-005
#     -3   -15       8.8986670058E-006
#     -3   -14       1.3358725847E-006
#     -3   -13       1.9085487908E-005
#     -3   -12       7.5096686209E-005
#     -3   -11       1.2883642193E-004
#     -3   -10       1.6513585071E-004
#     -3    -9       1.6748115607E-004
#     -3    -8       1.5008384443E-004
#     -3    -7       1.4658055331E-004
#     -3    -6       5.1508618757E-005
#     -3    -5       4.0645893762E-006
#     -3    -4       2.7174366312E-005
#     -3    -3       9.8686596669E-005
#     -3    -2       1.7118471400E-004
#     -3    -1       9.5429534684E-005
#     -3     0       6.5974929755E-006
#     -3     1       3.0947011975E-006
#     -3     2       5.3824320430E-007
#     -3     3       1.0080722075E-005
#     -3     4       1.5268648918E-006
#     -3     5       6.1840753966E-006
#     -3     6       2.2061689972E-005
#     -3     7       5.9180529549E-005
#     -3     8       8.4807657418E-005
#     -3     9       2.3215929071E-004
#     -3    10       3.0591325088E-004
#     -3    11       2.3021784557E-004
#     -3    12       1.8343988812E-005
#     -3    13       6.0810231312E-005
#     -2   -28       8.9803282049E-006
#     -2   -27       4.9422272952E-005
#     -2   -26       4.3649579760E-005
#     -2   -25       4.7595953819E-005
#     -2   -24       4.6183056610E-005
#     -2   -23       6.4090721204E-005
#     -2   -22       8.7918361595E-005
#     -2   -21       6.1822260350E-005
#     -2   -20       8.5854644639E-005
#     -2   -19       1.4539879580E-005
#     -2   -18       2.1608718451E-005
#     -2   -17       4.6742870269E-005
#     -2   -16       2.1218790757E-005
#     -2   -15       1.6011052821E-006
#     -2   -14       1.2383772407E-005
#     -2   -13       3.1847148810E-005
#     -2   -12       1.1091275638E-004
#     -2   -11       1.5575251039E-004
#     -2   -10       2.1319378100E-004
#     -2    -9       1.3740966445E-004
#     -2    -8       1.1543659845E-004
#     -2    -7       7.8926029913E-005
#     -2    -6       6.9366376787E-006
#     -2    -5       3.4539403733E-005
#     -2    -4       1.3187891075E-004
#     -2    -3       1.1334920281E-004
#     -2    -2       3.4987090678E-005
#     -2    -1       3.0931454485E-006
#     -2     0       5.6951983730E-006
#     -2     1       4.4945175768E-005
#     -2     2       1.1160790768E-004
#     -2     3       1.4670424754E-005
#     -2     4       7.3399423601E-006
#     -2     5       3.9159952483E-005
#     -2     6       3.1425126830E-005
#     -2     7       1.0708163246E-005
#     -2     8       1.8908793487E-005
#     -2     9       1.6905360801E-004
#     -2    10       1.9482146395E-004
#     -2    11       1.1240433006E-004
#     -2    12       5.1927885859E-005
#     -1   -27       3.1950758868E-005
#     -1   -26       2.5865531185E-005
#     -1   -25       2.3526715218E-005
#     -1   -24       1.5794637211E-005
#     -1   -23       5.1745996931E-005
#     -1   -22       5.7289266550E-005
#     -1   -21       5.1799819172E-005
#     -1   -20       3.7754682240E-005
#     -1   -19       1.0249401600E-005
#     -1   -18       2.7221805692E-005
#     -1   -17       2.4761835029E-005
#     -1   -16       7.5357828360E-006
#     -1   -15       2.6971934095E-006
#     -1   -14       3.7500244325E-005
#     -1   -13       6.6004980173E-005
#     -1   -12       1.1197661591E-004
#     -1   -11       1.2818913497E-004
#     -1   -10       1.3971777858E-004
#     -1    -9       1.0125217680E-004
#     -1    -8       7.6145364127E-005
#     -1    -7       2.6411951491E-005
#     -1    -6       4.4860856696E-005
#     -1    -5       1.0804525663E-004
#     -1    -4       6.5532794650E-005
#     -1    -3       4.7153881206E-005
#     -1    -2       5.3729722813E-007
#     -1    -1       4.4946802258E-005
#     -1     0       1.5226260037E-004
#     -1     1       3.5236331866E-004
#     -1     2       2.4595943955E-004
#     -1     3       3.2169860695E-005
#     -1     4       6.0943217282E-005
#     -1     5       1.5375106518E-004
#     -1     6       2.0494432292E-004
#     -1     7       4.1297524196E-005
#     -1     8       2.5902038139E-008
#     -1     9       1.2061360935E-004
#     -1    10       1.5285660302E-004
#     -1    11       1.5810099945E-005
#      0   -27       4.2476184918E-005
#      0   -26       8.8772365556E-005
#      0   -25       1.6165463905E-004
#      0   -24       1.4930303911E-004
#      0   -23       7.5149231177E-005
#      0   -22       1.0064788802E-004
#      0   -21       6.7173911838E-005
#      0   -20       2.5983590894E-003
#      0   -19       4.6881560360E-006
#      0   -18       1.7907804969E-006
#      0   -17       7.5303625607E-006
#      0   -16       9.3073735197E-006
#      0   -15       1.4801604417E-002
#      0   -14       2.8458588077E-005
#      0   -13       3.0207609640E-005
#      0   -12       7.3003837845E-005
#      0   -11       8.6845535239E-005
#      0   -10       2.0046895887E-002
#      0    -9       4.2579394412E-005
#      0    -8       1.0776275228E-005
#      0    -7       3.6232317052E-005
#      0    -6       2.7232296544E-005
#      0    -5       4.9238386408E-003
#      0    -4       3.7688474325E-005
#      0    -3       1.0069868295E-005
#      0    -2       1.1161436024E-004
#      0    -1       3.5237630627E-004
#      0     0       5.7375257944E-002
#      0     1       3.7851281869E-004
#      0     2       2.0126021681E-004
#      0     3       2.1218635963E-005
#      0     4       1.2331913224E-004
#      0     5       8.3192418373E-003
#      0     6       3.3933587482E-004
#      0     7       4.5829640420E-005
#      0     8       3.2124484355E-005
#      0     9       1.0958225081E-004
#      0    10       2.0740556784E-002
#      1   -27       6.6225626295E-005
#      1   -26       8.5176858953E-005
#      1   -25       7.7931049693E-005
#      1   -24       4.6023730944E-005
#      1   -23       9.2290563925E-006
#      1   -22       1.0996271973E-004
#      1   -21       8.5216120041E-005
#      1   -20       3.2354209550E-006
#      1   -19       3.9591227626E-006
#      1   -18       1.3961370419E-005
#      1   -17       3.4466325684E-007
#      1   -16       3.6186152507E-006
#      1   -15       9.5500256895E-005
#      1   -14       3.9131122621E-005
#      1   -13       7.2305025715E-006
#      1   -12       1.6660565928E-005
#      1   -11       1.4442736609E-005
#      1   -10       1.2281361625E-005
#      1    -9       7.1670796195E-006
#      1    -8       1.4697621990E-005
#      1    -7       3.4777875316E-007
#      1    -6       6.1257182147E-005
#      1    -5       9.3058248027E-006
#      1    -4       1.5216796498E-006
#      1    -3       1.4683711212E-005
#      1    -2       2.4597827212E-004
#      1    -1       3.7851880190E-004
#      1     0       4.1128419955E-004
#      1     1       3.2284719036E-004
#      1     2       5.5432297100E-005
#      1     3       8.0528565384E-005
#      1     4       1.5275106407E-004
#      1     5       7.0805648967E-004
#      1     6       1.6687667657E-004
#      1     7       1.8527696936E-005
#      1     8       2.7733647097E-004
#      1     9       9.7842067859E-005
#      2   -27       3.0963006994E-005
#      2   -26       3.7624233012E-005
#      2   -25       4.8807314677E-005
#      2   -24       1.2874339150E-004
#      2   -23       5.2283319117E-005
#      2   -22       4.1025471677E-005
#      2   -21       6.8580066140E-006
#      2   -20       2.8966713076E-006
#      2   -19       1.6089223017E-005
#      2   -18       4.7513852457E-005
#      2   -17       3.7410174855E-005
#      2   -16       1.4440387610E-005
#      2   -15       2.6666413680E-005
#      2   -14       3.8891854330E-005
#      2   -13       4.7026098165E-005
#      2   -12       1.4282285944E-005
#      2   -11       3.8296489085E-005
#      2   -10       2.4348454150E-005
#      2    -9       1.5371653482E-005
#      2    -8       1.9151804055E-005
#      2    -7       5.8284581414E-006
#      2    -6       2.7063866594E-006
#      2    -5       6.1947231775E-006
#      2    -4       7.3327524091E-006
#      2    -3       3.2176760940E-005
#      2    -2       2.0126540386E-004
#      2    -1       3.2285334068E-004
#      2     0       3.0432480128E-004
#      2     1       2.2280942684E-004
#      2     2       2.8441621149E-005
#      2     3       8.4293500493E-006
#      2     4       2.7523748801E-004
#      2     5       6.2931023975E-004
#      2     6       1.5229365446E-004
#      2     7       1.4029966823E-004
#      2     8       2.5929137744E-004
#      3   -26       3.2994399953E-005
#      3   -25       1.5193999335E-006
#      3   -24       1.3461723518E-004
#      3   -23       6.4699600889E-005
#      3   -22       4.8757167836E-005
#      3   -21       4.5436779406E-005
#      3   -20       5.1292233603E-005
#      3   -19       1.2071614870E-005
#      3   -18       5.1093841961E-005
#      3   -17       4.3987691851E-005
#      3   -16       3.8588035784E-005
#      3   -15       4.8359778877E-005
#      3   -14       1.2245188174E-004
#      3   -13       5.6560537289E-005
#      3   -12       3.9573583342E-005
#      3   -11       7.8593036325E-005
#      3   -10       1.7412704194E-004
#      3    -9       1.2182252695E-004
#      3    -8       1.8611428036E-004
#      3    -7       9.7622087403E-005
#      3    -6       2.2081236033E-005
#      3    -5       3.9136975083E-005
#      3    -4       6.0916998816E-005
#      3    -3       2.1213441445E-005
#      3    -2       5.5431460147E-005
#      3    -1       2.2281824019E-004
#      3     0       3.2550545964E-004
#      3     1       3.7162080825E-004
#      3     2       3.4389179532E-004
#      3     3       1.3452975627E-004
#      3     4       1.9178935264E-004
#      3     5       1.9618782002E-005
#      3     6       1.3257717856E-004
#      4   -26       3.7950609203E-005
#      4   -25       3.6105696848E-005
#      4   -24       8.8945019361E-005
#      4   -23       1.1176571018E-004
#      4   -22       1.1040929309E-004
#      4   -21       2.4424674344E-005
#      4   -20       8.3177118799E-005
#      4   -19       1.9079486874E-005
#      4   -18       8.3572785961E-006
#      4   -17       9.2082433550E-006
#      4   -16       1.2654556593E-004
#      4   -15       1.2492718167E-004
#      4   -14       2.2899820550E-004
#      4   -13       9.1275011728E-005
#      4   -12       1.9376399653E-004
#      4   -11       2.7613672143E-004
#      4   -10       4.9334440949E-004
#      4    -9       4.5722173385E-004
#      4    -8       2.5618971702E-004
#      4    -7       5.9210340390E-005
#      4    -6       3.1407402516E-005
#      4    -5       1.5370914552E-004
#      4    -4       1.2329030114E-004
#      4    -3       8.0504838504E-005
#      4    -2       2.8448416329E-005
#      4    -1       3.7163778859E-004
#      4     0       5.9672317093E-004
#      4     1       4.8095290938E-004
#      4     2       4.5479976024E-004
#      4     3       1.7390182930E-004
#      4     4       1.5602573735E-004
#      4     5       1.0041843877E-004
#      5   -25       4.3824197040E-004
#      5   -24       6.1741480480E-005
#      5   -23       2.5200411806E-005
#      5   -22       3.2606313909E-006
#      5   -21       7.4891993782E-005
#      5   -20       2.2601855019E-003
#      5   -19       3.9104346414E-005
#      5   -18       9.4460441511E-006
#      5   -17       1.0681712136E-004
#      5   -16       1.5033166978E-004
#      5   -15       2.3684617875E-002
#      5   -14       9.0329675051E-005
#      5   -13       1.0388964439E-005
#      5   -12       1.7531848979E-004
#      5   -11       6.5311870390E-004
#      5   -10       7.2890410395E-002
#      5    -9       4.8306640545E-004
#      5    -8       8.4845966880E-005
#      5    -7       1.0708583091E-005
#      5    -6       2.0490417060E-004
#      5    -5       8.3193546038E-003
#      5    -4       1.5272472720E-004
#      5    -3       8.4324236148E-006
#      5    -2       3.4390894349E-004
#      5    -1       4.8096068359E-004
#      5     0       8.9994493170E-002
#      5     1       3.3841785746E-004
#      5     2       2.0457508540E-004
#      5     3       1.9652118046E-005
#      6   -25       1.1938879186E-004
#      6   -24       3.7412448573E-005
#      6   -23       2.0323967478E-004
#      6   -22       8.1645647373E-005
#      6   -21       1.5530387489E-004
#      6   -20       4.1627483984E-005
#      6   -19       2.6340373033E-006
#      6   -18       4.5221715716E-005
#      6   -17       2.3036166135E-005
#      6   -16       1.5307244590E-004
#      6   -15       4.1160893032E-004
#      6   -14       5.7891543707E-005
#      6   -13       7.5499322826E-005
#      6   -12       3.4954518526E-004
#      6   -11       2.9845221027E-004
#      6   -10       4.5843951883E-004
#      6    -9       2.3221868452E-004
#      6    -8       1.8901017265E-005
#      6    -7       4.1292939535E-005
#      6    -6       3.3931586106E-004
#      6    -5       7.0801859856E-004
#      6    -4       2.7522376096E-004
#      6    -3       1.3451141031E-004
#      6    -2       4.5481206558E-004
#      6    -1       3.3842090200E-004
#      6     0       7.9599620425E-005
#      6     1       2.5532606068E-004
#      6     2       1.7886215247E-004
#      7   -24       1.1786200523E-004
#      7   -23       5.3127841254E-005
#      7   -22       6.1452555574E-005
#      7   -21       3.1057136241E-004
#      7   -20       1.3389022654E-004
#      7   -19       1.2768724157E-004
#      7   -18       1.1376319836E-004
#      7   -17       1.8148326541E-004
#      7   -16       1.5643488778E-004
#      7   -15       1.2112007991E-004
#      7   -14       5.7632821759E-005
#      7   -13       6.2396268147E-005
#      7   -12       2.1917477938E-004
#      7   -11       5.8876531476E-004
#      7   -10       3.0597256051E-004
#      7    -9       1.6907790027E-004
#      7    -8       2.5611409470E-008
#      7    -7       4.5818173948E-005
#      7    -6       1.6685703929E-004
#      7    -5       6.2927678216E-004
#      7    -4       1.9178168007E-004
#      7    -3       1.7388912752E-004
#      7    -2       2.0457960413E-004
#      7    -1       2.5532798881E-004
#      7     0       1.2086315669E-004
#      8   -23       6.8068347006E-005
#      8   -22       2.0470800202E-005
#      8   -21       7.2655921958E-005
#      8   -20       5.9196164909E-005
#      8   -19       1.9298480901E-004
#      8   -18       9.2090310777E-005
#      8   -17       2.9277418933E-004
#      8   -16       2.9272745773E-004
#      8   -15       1.6183163441E-004
#      8   -14       5.8029684873E-005
#      8   -13       4.7151783922E-005
#      8   -12       4.7050469213E-005
#      8   -11       2.3025790456E-004
#      8   -10       1.9484790292E-004
#      8    -9       1.2062780284E-004
#      8    -8       3.2128706018E-005
#      8    -7       1.8531734656E-005
#      8    -6       1.5228531147E-004
#      8    -5       1.9618773818E-005
#      8    -4       1.5602817850E-004
#      8    -3       1.9647995939E-005
#      8    -2       1.7886676456E-004
#      9   -21       1.3227225742E-004
#      9   -20       2.4401820026E-005
#      9   -19       1.5437710798E-004
#      9   -18       1.5190736332E-004
#      9   -17       1.3463057916E-004
#      9   -16       1.4382110462E-004
#      9   -15       1.4063456270E-004
#      9   -14       1.5440189969E-004
#      9   -13       1.4125841646E-005
#      9   -12       1.8352447978E-005
#      9   -11       1.1242604714E-004
#      9   -10       1.5288628089E-004
#      9    -9       1.0960774438E-004
#      9    -8       2.7735823770E-004
#      9    -7       1.4030829693E-004
#      9    -6       1.3257862765E-004
#      9    -5       1.0041692561E-004
#     10   -19       8.4489013861E-006
#     10   -18       4.8627635347E-005
#     10   -17       2.4219368253E-005
#     10   -16       1.0051716645E-004
#     10   -15       2.5399253162E-002
#     10   -14       1.4273240765E-005
#     10   -13       6.0816767826E-005
#     10   -12       5.1941932394E-005
#     10   -11       1.5818828426E-005
#     10   -10       2.0740197144E-002
#     10    -9       9.7854591444E-005
#     10    -8       2.5929595527E-004
