 Diffraction intensities for potential:restest_10_5010001.in                   
#    -23    21       4.8832526803E-005
#    -23    22       5.4127285788E-005
#    -23    23       7.7371072292E-005
#    -23    24       6.9780836579E-005
#    -23    25       2.5263474625E-005
#    -23    26       3.0491798725E-005
#    -22   -21       8.3181027079E-006
#    -22   -20       2.2312592164E-005
#    -22   -19       3.1678933962E-005
#    -22   -18       4.4179222875E-005
#    -22   -17       4.2551961089E-005
#    -22   -16       3.7006043471E-005
#    -22   -15       4.0259980335E-005
#    -22   -14       3.0610646933E-005
#    -22   -13       2.2061455666E-005
#    -22   -12       1.4869946681E-005
#    -22   -11       9.8950943418E-006
#    -22   -10       6.0653169001E-006
#    -22    -9       2.7505505021E-006
#    -22    -8       5.6567556579E-006
#    -22    -7       1.2069542951E-005
#    -22    -6       2.1289902398E-005
#    -22    -5       2.7015271257E-005
#    -22    -4       2.1438684074E-005
#    -22    -3       8.4272204345E-006
#    -22    -2       1.1006211366E-005
#    -22    -1       3.2284510809E-005
#    -22     0       5.1769213242E-005
#    -22     1       5.1633731615E-005
#    -22     2       3.3809175933E-005
#    -22     3       1.7483751959E-005
#    -22     4       1.0210912895E-005
#    -22     5       1.7417275914E-005
#    -22     6       3.4770871265E-005
#    -22     7       4.8409066074E-005
#    -22     8       7.0466418078E-005
#    -22     9       8.2439881025E-005
#    -22    10       9.5301699603E-005
#    -22    11       1.0521653977E-004
#    -22    12       1.0764298185E-004
#    -22    13       1.0864952893E-004
#    -22    14       7.5999806016E-005
#    -22    15       5.4679883766E-005
#    -22    16       4.3596195380E-005
#    -22    17       2.8056111011E-005
#    -22    18       3.1672102403E-005
#    -22    19       3.7668584966E-005
#    -22    20       5.8715862119E-005
#    -22    21       4.8867771702E-005
#    -22    22       1.2896065887E-004
#    -22    23       3.7580965201E-005
#    -22    24       4.3437206141E-005
#    -22    25       5.2672150350E-006
#    -22    26       2.9257188982E-005
#    -21   -22       1.8934297054E-005
#    -21   -21       1.7433958420E-005
#    -21   -20       3.1492329905E-005
#    -21   -19       4.4670839323E-005
#    -21   -18       6.5201377886E-005
#    -21   -17       5.1267099937E-005
#    -21   -16       4.5414264726E-005
#    -21   -15       4.1190214897E-005
#    -21   -14       3.3090656624E-005
#    -21   -13       2.2176779444E-005
#    -21   -12       1.2919832915E-005
#    -21   -11       6.8865154101E-006
#    -21   -10       2.8704202311E-006
#    -21    -9       1.2879467916E-006
#    -21    -8       3.4119013751E-006
#    -21    -7       1.7177227038E-005
#    -21    -6       2.7593816082E-005
#    -21    -5       2.4980144622E-005
#    -21    -4       1.2238655242E-005
#    -21    -3       1.5142172186E-005
#    -21    -2       3.0271573583E-005
#    -21    -1       5.1189769553E-005
#    -21     0       5.6388538843E-005
#    -21     1       4.0244051248E-005
#    -21     2       2.0001757850E-005
#    -21     3       1.1676217674E-005
#    -21     4       1.6972823748E-005
#    -21     5       3.5980649666E-005
#    -21     6       5.6597737968E-005
#    -21     7       7.7560374169E-005
#    -21     8       7.5608625831E-005
#    -21     9       8.6582620769E-005
#    -21    10       9.3754064268E-005
#    -21    11       1.1729467480E-004
#    -21    12       1.3342733220E-004
#    -21    13       1.0096190019E-004
#    -21    14       1.0694420326E-004
#    -21    15       6.7636163189E-005
#    -21    16       2.8824124275E-005
#    -21    17       1.0695020190E-005
#    -21    18       2.7868586157E-005
#    -21    19       3.5105435698E-005
#    -21    20       2.0054646543E-005
#    -21    21       6.3122061668E-005
#    -21    22       1.5581185699E-004
#    -21    23       8.2612167321E-005
#    -21    24       8.7640300087E-005
#    -21    25       4.7226034305E-005
#    -20   -22       1.6136130366E-005
#    -20   -21       2.9980267248E-005
#    -20   -20       1.9923504664E-005
#    -20   -19       4.8364312495E-005
#    -20   -18       9.8430541375E-005
#    -20   -17       4.8079819989E-005
#    -20   -16       4.6399713366E-005
#    -20   -15       1.7341063041E-004
#    -20   -14       2.4461476558E-005
#    -20   -13       2.1042605056E-005
#    -20   -12       6.7433917853E-006
#    -20   -11       3.6284104040E-006
#    -20   -10       9.0778803560E-004
#    -20    -9       2.1470931676E-006
#    -20    -8       7.6882067019E-006
#    -20    -7       2.4138405223E-005
#    -20    -6       2.6478626220E-005
#    -20    -5       4.4832086816E-003
#    -20    -4       9.2745853860E-006
#    -20    -3       2.1360733491E-005
#    -20    -2       3.3235827039E-005
#    -20    -1       3.9917723460E-005
#    -20     0       1.3097959174E-002
#    -20     1       9.3065585585E-006
#    -20     2       2.8674760993E-006
#    -20     3       8.1897528501E-006
#    -20     4       1.8671833019E-005
#    -20     5       1.5308988396E-002
#    -20     6       4.3365066947E-005
#    -20     7       3.8298129178E-005
#    -20     8       2.9343103801E-005
#    -20     9       3.9447916575E-005
#    -20    10       1.1503388829E-002
#    -20    11       1.0011052037E-004
#    -20    12       8.2072174698E-005
#    -20    13       7.8811749821E-005
#    -20    14       8.5988490273E-005
#    -20    15       2.9597237731E-003
#    -20    16       1.0176405722E-005
#    -20    17       3.0474202018E-005
#    -20    18       2.6836199724E-005
#    -20    19       1.1465634426E-005
#    -20    20       2.3412817680E-003
#    -20    21       9.0897465354E-005
#    -20    22       5.0694316445E-005
#    -20    23       5.1707905229E-005
#    -20    24       7.5090754830E-005
#    -20    25       4.9763575660E-004
#    -19   -23       2.8647424706E-005
#    -19   -22       2.8954927221E-005
#    -19   -21       4.6905757723E-005
#    -19   -20       2.9167389268E-005
#    -19   -19       5.1096765227E-005
#    -19   -18       4.3858956171E-005
#    -19   -17       4.8036215070E-005
#    -19   -16       4.0228894559E-005
#    -19   -15       2.3299439134E-005
#    -19   -14       2.0676402357E-005
#    -19   -13       8.1893079113E-006
#    -19   -12       3.2077727232E-006
#    -19   -11       5.4117484874E-006
#    -19   -10       6.2793604275E-006
#    -19    -9       8.3707846711E-006
#    -19    -8       1.8660653257E-005
#    -19    -7       2.4273218585E-005
#    -19    -6       1.8568242406E-005
#    -19    -5       4.8215626354E-006
#    -19    -4       6.2131321210E-006
#    -19    -3       1.6958603817E-005
#    -19    -2       1.9556096710E-005
#    -19    -1       9.1358095523E-006
#    -19     0       4.0836020521E-007
#    -19     1       5.3619656546E-006
#    -19     2       1.4022228096E-005
#    -19     3       2.0331995138E-005
#    -19     4       2.3220842471E-005
#    -19     5       1.1728076445E-005
#    -19     6       3.0400422089E-006
#    -19     7       4.5297220567E-006
#    -19     8       1.9625728696E-005
#    -19     9       4.3042637568E-005
#    -19    10       4.5880089900E-005
#    -19    11       4.6164973318E-005
#    -19    12       5.0899065060E-005
#    -19    13       4.3644482794E-005
#    -19    14       4.9966665430E-005
#    -19    15       7.1671430230E-005
#    -19    16       4.0273287739E-005
#    -19    17       4.8051243531E-005
#    -19    18       3.9933350681E-005
#    -19    19       8.3661025045E-006
#    -19    20       1.6586480488E-006
#    -19    21       1.7785157785E-005
#    -19    22       1.2012012252E-004
#    -19    23       1.7650093198E-004
#    -19    24       1.9852486247E-005
#    -19    25       7.0363623401E-005
#    -18   -23       1.6008247949E-005
#    -18   -22       4.8561127844E-006
#    -18   -21       3.0731611161E-005
#    -18   -20       4.4535668958E-005
#    -18   -19       5.0657729136E-005
#    -18   -18       4.9816719912E-005
#    -18   -17       2.4615050445E-005
#    -18   -16       2.6330732102E-005
#    -18   -15       1.8203765506E-005
#    -18   -14       1.0949731828E-005
#    -18   -13       3.1873363571E-006
#    -18   -12       5.6245293933E-006
#    -18   -11       1.6359114592E-005
#    -18   -10       2.1303346816E-005
#    -18    -9       2.2240150853E-005
#    -18    -8       1.9134150898E-005
#    -18    -7       1.2859192679E-005
#    -18    -6       2.7712054596E-006
#    -18    -5       1.1635076202E-006
#    -18    -4       1.0304908124E-005
#    -18    -3       1.1586017723E-005
#    -18    -2       2.8541843566E-006
#    -18    -1       5.5078757931E-006
#    -18     0       3.1869656217E-005
#    -18     1       6.5680607262E-005
#    -18     2       7.4455872313E-005
#    -18     3       4.8181688015E-005
#    -18     4       2.2928479102E-005
#    -18     5       1.1162602323E-005
#    -18     6       2.4716981221E-005
#    -18     7       4.6323409120E-005
#    -18     8       6.4448985395E-005
#    -18     9       5.8280017766E-005
#    -18    10       4.2110656041E-005
#    -18    11       1.4924907134E-005
#    -18    12       1.3988762183E-005
#    -18    13       3.0500597633E-005
#    -18    14       4.0394587936E-005
#    -18    15       2.2125747043E-005
#    -18    16       3.2212889334E-005
#    -18    17       2.5659890974E-005
#    -18    18       4.8233777339E-006
#    -18    19       3.2740893496E-006
#    -18    20       3.3832043188E-006
#    -18    21       6.4292839681E-005
#    -18    22       1.1324298635E-004
#    -18    23       2.4595649713E-005
#    -18    24       3.6553031976E-005
#    -17   -24       1.5060739059E-005
#    -17   -23       1.2741941697E-005
#    -17   -22       2.6170270577E-005
#    -17   -21       3.9916770670E-005
#    -17   -20       4.3997499720E-005
#    -17   -19       4.7792025519E-005
#    -17   -18       3.0109556032E-005
#    -17   -17       3.4683040164E-005
#    -17   -16       2.4917638804E-005
#    -17   -15       1.1066346317E-005
#    -17   -14       1.4956585034E-006
#    -17   -13       8.0592572608E-006
#    -17   -12       1.8465886400E-005
#    -17   -11       3.6428264958E-005
#    -17   -10       3.9129381492E-005
#    -17    -9       2.6867875113E-005
#    -17    -8       1.3495765252E-005
#    -17    -7       2.3241578713E-006
#    -17    -6       7.0849220978E-006
#    -17    -5       1.8362411829E-005
#    -17    -4       1.7452815810E-005
#    -17    -3       8.5815263244E-006
#    -17    -2       1.4537350637E-005
#    -17    -1       6.6180633571E-005
#    -17     0       1.3608728260E-004
#    -17     1       1.7162932509E-004
#    -17     2       1.4697933588E-004
#    -17     3       1.0541107459E-004
#    -17     4       7.3444530736E-005
#    -17     5       8.1459230768E-005
#    -17     6       9.8439931512E-005
#    -17     7       1.0497822226E-004
#    -17     8       1.1404599790E-004
#    -17     9       6.4599287735E-005
#    -17    10       2.0624341552E-005
#    -17    11       2.5265670955E-006
#    -17    12       1.5337795645E-005
#    -17    13       2.1356645171E-005
#    -17    14       1.3363101300E-005
#    -17    15       8.8395799673E-006
#    -17    16       2.7759032791E-006
#    -17    17       8.7917440208E-007
#    -17    18       2.0334176548E-006
#    -17    19       2.2480487950E-005
#    -17    20       5.9334388198E-005
#    -17    21       3.4467072130E-005
#    -17    22       4.0715211774E-006
#    -17    23       4.0351383364E-005
#    -17    24       4.5616956571E-005
#    -16   -24       2.6798655888E-005
#    -16   -23       4.2657431562E-005
#    -16   -22       4.3290924681E-005
#    -16   -21       3.6446328761E-005
#    -16   -20       4.1147577353E-005
#    -16   -19       4.6541075780E-005
#    -16   -18       4.8652038852E-005
#    -16   -17       3.3588605266E-005
#    -16   -16       1.2939061138E-005
#    -16   -15       2.4593859530E-006
#    -16   -14       2.3311389479E-006
#    -16   -13       1.6879533252E-005
#    -16   -12       4.7422199851E-005
#    -16   -11       5.7876196669E-005
#    -16   -10       3.1941060403E-005
#    -16    -9       9.1454875781E-006
#    -16    -8       3.9551093538E-006
#    -16    -7       1.8068096230E-005
#    -16    -6       3.6523133612E-005
#    -16    -5       3.7202428205E-005
#    -16    -4       1.9387333450E-005
#    -16    -3       2.1171009073E-005
#    -16    -2       7.5531414819E-005
#    -16    -1       1.7243175996E-004
#    -16     0       2.5622013984E-004
#    -16     1       2.5801877026E-004
#    -16     2       2.1791439459E-004
#    -16     3       1.6033072056E-004
#    -16     4       1.2594363594E-004
#    -16     5       1.3347861849E-004
#    -16     6       1.3486606619E-004
#    -16     7       1.5034593577E-004
#    -16     8       7.5525068335E-005
#    -16     9       3.1815547982E-005
#    -16    10       2.1088606879E-006
#    -16    11       1.1053674938E-005
#    -16    12       4.0695866379E-005
#    -16    13       8.1659721435E-006
#    -16    14       6.4216443283E-006
#    -16    15       2.7836066841E-006
#    -16    16       2.7680584851E-006
#    -16    17       3.5585655962E-006
#    -16    18       5.4615259241E-005
#    -16    19       1.6268385579E-005
#    -16    20       1.0137472444E-004
#    -16    21       1.2048129238E-004
#    -16    22       1.7895725563E-004
#    -16    23       6.8810739017E-005
#    -15   -25       5.0506239209E-006
#    -15   -24       4.1558718671E-005
#    -15   -23       1.1853139923E-005
#    -15   -22       2.5493437443E-005
#    -15   -21       4.6156737754E-005
#    -15   -20       8.1930283011E-005
#    -15   -19       2.3675770218E-005
#    -15   -18       1.7986081507E-005
#    -15   -17       9.2368836339E-006
#    -15   -16       6.5672694580E-006
#    -15   -15       6.3228208970E-004
#    -15   -14       2.6332318214E-005
#    -15   -13       4.7233424070E-005
#    -15   -12       8.1099350331E-005
#    -15   -11       4.2496877560E-005
#    -15   -10       4.8545133246E-003
#    -15    -9       5.0509642117E-006
#    -15    -8       3.5162300373E-005
#    -15    -7       5.0573386915E-005
#    -15    -6       5.8228527646E-005
#    -15    -5       1.5280469785E-002
#    -15    -4       2.4175060944E-005
#    -15    -3       4.9433299248E-005
#    -15    -2       1.4839724862E-004
#    -15    -1       2.5892283232E-004
#    -15     0       3.4625398449E-002
#    -15     1       3.2248762271E-004
#    -15     2       2.1897398657E-004
#    -15     3       1.3368811356E-004
#    -15     4       9.9283175608E-005
#    -15     5       2.8144157707E-002
#    -15     6       9.6558797020E-005
#    -15     7       5.5152344160E-005
#    -15     8       2.0582037644E-005
#    -15     9       2.4183285704E-007
#    -15    10       1.4672067267E-002
#    -15    11       7.7500148680E-005
#    -15    12       3.4403021443E-005
#    -15    13       1.7405116638E-005
#    -15    14       2.8814039797E-005
#    -15    15       1.5297362662E-002
#    -15    16       2.2506305229E-007
#    -15    17       5.0442860337E-005
#    -15    18       5.8158876390E-005
#    -15    19       1.7126322164E-005
#    -15    20       1.7531843015E-003
#    -15    21       2.1264569121E-004
#    -15    22       6.7573233190E-005
#    -15    23       1.2141915935E-004
#    -14   -25       5.4737250515E-005
#    -14   -24       5.2929436490E-005
#    -14   -23       4.5651810275E-005
#    -14   -22       3.6989017816E-005
#    -14   -21       6.6698793808E-005
#    -14   -20       3.9149589365E-005
#    -14   -19       2.1458737029E-005
#    -14   -18       2.8529450983E-005
#    -14   -17       5.8388516337E-006
#    -14   -16       4.1004580531E-006
#    -14   -15       8.1869681747E-006
#    -14   -14       4.4860205333E-005
#    -14   -13       5.4519284720E-005
#    -14   -12       5.2642004422E-005
#    -14   -11       1.3912478103E-005
#    -14   -10       1.2322620258E-005
#    -14    -9       3.8826071537E-005
#    -14    -8       7.2850810009E-005
#    -14    -7       7.9535760731E-005
#    -14    -6       4.4472152144E-005
#    -14    -5       1.2303436574E-005
#    -14    -4       2.3931578085E-005
#    -14    -3       1.0706662575E-004
#    -14    -2       2.1952168173E-004
#    -14    -1       3.2349260520E-004
#    -14     0       2.8536903978E-004
#    -14     1       1.7687640935E-004
#    -14     2       1.1008372891E-004
#    -14     3       4.7523211451E-005
#    -14     4       3.5612108170E-005
#    -14     5       2.4694052232E-005
#    -14     6       2.4578795921E-005
#    -14     7       1.2383361334E-005
#    -14     8       1.1174785982E-005
#    -14     9       3.9115394830E-005
#    -14    10       7.9983534828E-005
#    -14    11       6.9793373838E-005
#    -14    12       6.5893519240E-005
#    -14    13       2.1604186647E-005
#    -14    14       2.8165083835E-005
#    -14    15       7.0028711352E-005
#    -14    16       4.5753227964E-005
#    -14    17       7.8077769726E-005
#    -14    18       6.3530209983E-005
#    -14    19       2.8977800580E-005
#    -14    20       7.5868039429E-006
#    -14    21       4.6643540524E-004
#    -14    22       3.9072661173E-004
#    -13   -26       1.2018903308E-005
#    -13   -25       1.5135839586E-005
#    -13   -24       3.0087727629E-005
#    -13   -23       3.4863492812E-005
#    -13   -22       3.2765644443E-005
#    -13   -21       2.8247639220E-005
#    -13   -20       1.6159042001E-005
#    -13   -19       9.6829066223E-006
#    -13   -18       3.6056447351E-006
#    -13   -17       3.7022526060E-006
#    -13   -16       4.3843968500E-006
#    -13   -15       2.5411764400E-005
#    -13   -14       5.0659300915E-005
#    -13   -13       4.9724651463E-005
#    -13   -12       3.2696919247E-005
#    -13   -11       2.2667601701E-005
#    -13   -10       5.0211079817E-005
#    -13    -9       8.4598322184E-005
#    -13    -8       7.7488903983E-005
#    -13    -7       3.9416068164E-005
#    -13    -6       3.2949929492E-006
#    -13    -5       1.1769197212E-005
#    -13    -4       7.4955335938E-005
#    -13    -3       1.6229208135E-004
#    -13    -2       2.2052461682E-004
#    -13    -1       1.7754513942E-004
#    -13     0       9.7910140873E-005
#    -13     1       3.1959376190E-005
#    -13     2       4.9839614307E-006
#    -13     3       3.2620937979E-007
#    -13     4       1.1271618171E-005
#    -13     5       5.4396603704E-005
#    -13     6       9.5022291796E-005
#    -13     7       8.7982344144E-005
#    -13     8       1.1693791043E-004
#    -13     9       1.1657316011E-004
#    -13    10       1.3624080116E-004
#    -13    11       1.1489148707E-004
#    -13    12       9.1385913798E-005
#    -13    13       2.8789917089E-005
#    -13    14       4.7142026608E-005
#    -13    15       2.9629717815E-005
#    -13    16       6.1043913025E-005
#    -13    17       7.1544333935E-006
#    -13    18       1.0200419013E-005
#    -13    19       4.7202535556E-006
#    -13    20       9.2368859546E-005
#    -13    21       1.1271219938E-004
#    -12   -26       1.9215849746E-005
#    -12   -25       1.5092150904E-005
#    -12   -24       4.5511620420E-005
#    -12   -23       5.9801712727E-005
#    -12   -22       4.1793626323E-005
#    -12   -21       2.8820825843E-005
#    -12   -20       1.1662302634E-005
#    -12   -19       6.0065584343E-006
#    -12   -18       4.8968023226E-006
#    -12   -17       3.1592688934E-006
#    -12   -16       1.4681826302E-005
#    -12   -15       2.9347372681E-005
#    -12   -14       2.8377495458E-005
#    -12   -13       2.6909408579E-005
#    -12   -12       3.7870820997E-005
#    -12   -11       6.0418634281E-005
#    -12   -10       9.6868420787E-005
#    -12    -9       8.8341747781E-005
#    -12    -8       3.0352132339E-005
#    -12    -7       4.9946124080E-006
#    -12    -6       2.5265417532E-005
#    -12    -5       8.2962765151E-005
#    -12    -4       1.2793914941E-004
#    -12    -3       1.3544560331E-004
#    -12    -2       1.1109715848E-004
#    -12    -1       3.2182405950E-005
#    -12     0       6.9541190204E-007
#    -12     1       1.5338231725E-005
#    -12     2       5.2987380417E-005
#    -12     3       8.9062066422E-005
#    -12     4       1.6038932841E-004
#    -12     5       2.3018169820E-004
#    -12     6       2.7125501382E-004
#    -12     7       2.3274940621E-004
#    -12     8       2.2622422524E-004
#    -12     9       1.8399956948E-004
#    -12    10       1.9725195411E-004
#    -12    11       1.2783673943E-004
#    -12    12       7.8400600370E-005
#    -12    13       3.5899688501E-005
#    -12    14       3.4685083677E-005
#    -12    15       3.5534578058E-005
#    -12    16       6.4246335248E-005
#    -12    17       5.6062193359E-005
#    -12    18       4.7887488109E-005
#    -12    19       2.7890087908E-005
#    -12    20       7.1171343122E-005
#    -12    21       2.1591696427E-004
#    -11   -26       1.2013646661E-005
#    -11   -25       1.7384053800E-005
#    -11   -24       4.9645065893E-005
#    -11   -23       6.0847495174E-005
#    -11   -22       4.7293223031E-005
#    -11   -21       1.5333240723E-005
#    -11   -20       5.1402147138E-006
#    -11   -19       1.5410619078E-007
#    -11   -18       2.1132858464E-006
#    -11   -17       5.6575625800E-006
#    -11   -16       1.6269396561E-005
#    -11   -15       2.0692383546E-005
#    -11   -14       1.8567201660E-005
#    -11   -13       4.4867890236E-005
#    -11   -12       7.3125120442E-005
#    -11   -11       1.0588649214E-004
#    -11   -10       9.4937285497E-005
#    -11    -9       4.0411756333E-005
#    -11    -8       2.0323081888E-005
#    -11    -7       4.7176260981E-005
#    -11    -6       9.9871732628E-005
#    -11    -5       1.3556976272E-004
#    -11    -4       1.0104264740E-004
#    -11    -3       4.8477579470E-005
#    -11    -2       5.1554590340E-006
#    -11    -1       1.5193752533E-005
#    -11     0       8.7050174083E-005
#    -11     1       1.5778466529E-004
#    -11     2       2.2283273537E-004
#    -11     3       2.8862946839E-004
#    -11     4       3.5636607497E-004
#    -11     5       3.6605494555E-004
#    -11     6       2.9230065522E-004
#    -11     7       2.7441040622E-004
#    -11     8       1.8139803424E-004
#    -11     9       1.7546927074E-004
#    -11    10       1.7087036260E-004
#    -11    11       1.0493018436E-004
#    -11    12       1.0336608648E-005
#    -11    13       7.0700721228E-005
#    -11    14       7.5717712215E-005
#    -11    15       6.2556656891E-005
#    -11    16       4.7642444565E-005
#    -11    17       8.5517638779E-006
#    -11    18       1.3568276836E-004
#    -11    19       1.3261975333E-004
#    -11    20       6.1192173497E-005
#    -10   -27       3.0541234954E-005
#    -10   -26       1.2169549434E-005
#    -10   -25       3.6531435330E-005
#    -10   -24       8.5162597283E-005
#    -10   -23       4.3263446658E-005
#    -10   -22       3.1908054705E-005
#    -10   -21       2.6301813116E-005
#    -10   -20       4.4874184707E-005
#    -10   -19       7.0316418627E-007
#    -10   -18       1.4149028286E-005
#    -10   -17       5.8486647204E-006
#    -10   -16       1.3339615813E-005
#    -10   -15       2.2782193496E-003
#    -10   -14       2.8127854873E-005
#    -10   -13       8.7436072389E-005
#    -10   -12       1.0756962986E-004
#    -10   -11       1.1770562856E-004
#    -10   -10       1.1496475288E-002
#    -10    -9       4.3779032113E-005
#    -10    -8       6.5402762767E-005
#    -10    -7       1.0633002580E-004
#    -10    -6       1.3694286327E-004
#    -10    -5       2.8128094231E-002
#    -10    -4       3.6593433682E-005
#    -10    -3       2.6693815914E-007
#    -10    -2       5.2452122173E-005
#    -10    -1       1.5746530959E-004
#    -10     0       4.5597188726E-002
#    -10     1       4.1844092298E-004
#    -10     2       3.6625580281E-004
#    -10     3       3.0265196606E-004
#    -10     4       3.0503661760E-004
#    -10     5       2.2796268911E-002
#    -10     6       3.0349723978E-004
#    -10     7       1.7470675657E-004
#    -10     8       1.5611029986E-004
#    -10     9       1.4118412810E-004
#    -10    10       1.8603610391E-002
#    -10    11       2.4802383604E-005
#    -10    12       4.1816361624E-005
#    -10    13       7.5993554504E-005
#    -10    14       1.6388462184E-004
#    -10    15       2.5530732408E-002
#    -10    16       8.2630647421E-005
#    -10    17       1.7928641317E-004
#    -10    18       1.1809326821E-004
#    -10    19       1.5512228377E-004
#     -9   -27       1.9044005101E-005
#     -9   -26       6.2883342082E-005
#     -9   -25       1.5494160106E-005
#     -9   -24       2.2706993142E-005
#     -9   -23       5.8879923089E-005
#     -9   -22       4.7099518687E-005
#     -9   -21       4.9868130692E-005
#     -9   -20       1.3303930714E-005
#     -9   -19       7.1229810399E-006
#     -9   -18       1.2059246712E-005
#     -9   -17       4.6369485572E-006
#     -9   -16       1.4125411200E-005
#     -9   -15       2.2437799922E-005
#     -9   -14       5.5720822841E-005
#     -9   -13       1.0802622946E-004
#     -9   -12       1.3324229387E-004
#     -9   -11       1.0026771354E-004
#     -9   -10       4.6328539309E-005
#     -9    -9       5.9075858859E-005
#     -9    -8       1.1545222050E-004
#     -9    -7       1.5244819205E-004
#     -9    -6       9.8326034968E-005
#     -9    -5       2.5548191460E-005
#     -9    -4       1.0909086484E-005
#     -9    -3       8.8093470888E-005
#     -9    -2       2.2202473913E-004
#     -9    -1       4.1806977146E-004
#     -9     0       3.8830292061E-004
#     -9     1       3.3861091875E-004
#     -9     2       2.7046646706E-004
#     -9     3       1.4491095421E-004
#     -9     4       1.6025465745E-004
#     -9     5       1.2932698507E-004
#     -9     6       4.4672021984E-005
#     -9     7       1.0523632771E-004
#     -9     8       1.1160442390E-004
#     -9     9       7.9594920655E-005
#     -9    10       4.3053774846E-005
#     -9    11       1.4685984645E-004
#     -9    12       1.5952442683E-005
#     -9    13       2.4681017500E-005
#     -9    14       6.0106704818E-005
#     -9    15       2.0841018358E-004
#     -9    16       1.0004132038E-004
#     -9    17       3.4281136140E-004
#     -9    18       2.3460875966E-004
#     -9    19       3.5895291011E-006
#     -8   -27       6.2340353629E-005
#     -8   -26       4.9460592522E-005
#     -8   -25       6.7379708516E-005
#     -8   -24       4.3015056769E-005
#     -8   -23       3.3150187586E-005
#     -8   -22       4.6636538145E-005
#     -8   -21       4.1796188835E-005
#     -8   -20       1.1954650243E-005
#     -8   -19       7.2161620173E-006
#     -8   -18       8.5426961894E-006
#     -8   -17       4.1405066282E-006
#     -8   -16       2.2700770174E-005
#     -8   -15       3.8295474092E-005
#     -8   -14       7.5181035568E-005
#     -8   -13       1.0056485050E-004
#     -8   -12       8.1925052031E-005
#     -8   -11       4.6262392215E-005
#     -8   -10       4.2511979726E-005
#     -8    -9       6.5503342043E-005
#     -8    -8       7.6865303846E-005
#     -8    -7       5.6465447346E-005
#     -8    -6       2.4931163169E-005
#     -8    -5       5.3679554811E-005
#     -8    -4       1.5890945629E-004
#     -8    -3       2.8732363194E-004
#     -8    -2       3.6559641611E-004
#     -8    -1       3.3847500163E-004
#     -8     0       2.5375140646E-004
#     -8     1       1.3579534432E-004
#     -8     2       6.7357711212E-005
#     -8     3       3.5355995152E-005
#     -8     4       1.5491005337E-005
#     -8     5       1.0783021404E-005
#     -8     6       2.6464414868E-005
#     -8     7       5.0945179504E-005
#     -8     8       3.0450297583E-005
#     -8     9       2.6002728593E-005
#     -8    10       5.4384286923E-005
#     -8    11       6.5839391913E-005
#     -8    12       1.5309614096E-004
#     -8    13       1.6229749828E-005
#     -8    14       3.5472242399E-005
#     -8    15       8.5672357238E-005
#     -8    16       2.7888890796E-004
#     -8    17       2.8925572025E-004
#     -8    18       1.0040256012E-004
#     -7   -27       1.4589295364E-005
#     -7   -26       3.8735287783E-005
#     -7   -25       5.0963117071E-005
#     -7   -24       4.7966447520E-005
#     -7   -23       1.1517785630E-004
#     -7   -22       3.9779018253E-005
#     -7   -21       2.6612087449E-005
#     -7   -20       1.3254169273E-005
#     -7   -19       2.5648453858E-005
#     -7   -18       1.0245039208E-005
#     -7   -17       6.0640195534E-006
#     -7   -16       2.6675867437E-005
#     -7   -15       5.3915988426E-005
#     -7   -14       1.0617201304E-004
#     -7   -13       7.8478553209E-005
#     -7   -12       5.0760120177E-005
#     -7   -11       1.4936913917E-005
#     -7   -10       2.0936482571E-005
#     -7    -9       3.2498410317E-005
#     -7    -8       2.1231062305E-005
#     -7    -7       1.2540324491E-005
#     -7    -6       9.3971641311E-005
#     -7    -5       2.2841425738E-004
#     -7    -4       3.5471160867E-004
#     -7    -3       3.0178389104E-004
#     -7    -2       2.7029407727E-004
#     -7    -1       1.3583964629E-004
#     -7     0       7.7563753431E-005
#     -7     1       2.3897591783E-005
#     -7     2       1.1704797905E-005
#     -7     3       2.4337755671E-006
#     -7     4       5.5375530099E-005
#     -7     5       9.3765058347E-005
#     -7     6       1.1602283064E-004
#     -7     7       8.2080671889E-005
#     -7     8       2.8720747491E-005
#     -7     9       1.6723143157E-005
#     -7    10       1.2641463473E-004
#     -7    11       2.3345866554E-004
#     -7    12       1.7367182850E-004
#     -7    13       2.5250732193E-006
#     -7    14       5.7363917019E-005
#     -7    15       1.5868499672E-004
#     -7    16       2.3873446521E-004
#     -7    17       3.8713939658E-005
#     -6   -27       2.3984985563E-005
#     -6   -26       4.5303913189E-005
#     -6   -25       4.3460605966E-005
#     -6   -24       8.6305594946E-005
#     -6   -23       6.9333861765E-005
#     -6   -22       6.2752276285E-005
#     -6   -21       3.4287344811E-005
#     -6   -20       2.3991217286E-005
#     -6   -19       2.3875904923E-005
#     -6   -18       1.1870663188E-005
#     -6   -17       1.7728935598E-005
#     -6   -16       4.2862145628E-005
#     -6   -15       6.7129369086E-005
#     -6   -14       8.5489146723E-005
#     -6   -13       4.3481302338E-005
#     -6   -12       1.3876815397E-005
#     -6   -11       2.4919820512E-006
#     -6   -10       2.1562923298E-006
#     -6    -9       2.3668462057E-007
#     -6    -8       1.0786215825E-005
#     -6    -7       8.6945440108E-005
#     -6    -6       2.6959888911E-004
#     -6    -5       3.6437745746E-004
#     -6    -4       3.0400918973E-004
#     -6    -3       1.4458216790E-004
#     -6    -2       6.7385401355E-005
#     -6    -1       2.3970687268E-005
#     -6     0       1.4622111208E-005
