 Diffraction intensities for potential:restest_32_1010001.in                   
#    -23    21       3.7212810406E-005
#    -23    22       8.0883244175E-005
#    -23    23       6.0639851821E-005
#    -23    24       6.2168376399E-005
#    -23    25       2.6999441465E-005
#    -23    26       1.2791785754E-005
#    -22   -21       5.2937151428E-005
#    -22   -20       3.6357330060E-005
#    -22   -19       6.2166410233E-005
#    -22   -18       2.8167916561E-006
#    -22   -17       1.0320096135E-005
#    -22   -16       2.8444433518E-005
#    -22   -15       5.7371694381E-005
#    -22   -14       6.8463389575E-005
#    -22   -13       2.8467827478E-005
#    -22   -12       2.0005338688E-005
#    -22   -11       1.4006908818E-005
#    -22   -10       1.1762228667E-005
#    -22    -9       1.2244038928E-005
#    -22    -8       1.0244175216E-005
#    -22    -7       1.9862859270E-005
#    -22    -6       2.3727849656E-005
#    -22    -5       2.2064903380E-005
#    -22    -4       3.0005382789E-005
#    -22    -3       2.2486780497E-005
#    -22    -2       2.2954746262E-005
#    -22    -1       2.3132799923E-005
#    -22     0       1.8401065637E-005
#    -22     1       8.8047416182E-006
#    -22     2       5.7021826010E-006
#    -22     3       1.3388817748E-005
#    -22     4       2.8935430011E-005
#    -22     5       4.0462437464E-005
#    -22     6       5.2329582956E-005
#    -22     7       6.2498116437E-005
#    -22     8       6.8497151290E-005
#    -22     9       8.6050956617E-005
#    -22    10       1.0851936810E-004
#    -22    11       1.2931896533E-004
#    -22    12       1.2238638779E-004
#    -22    13       1.2975602102E-004
#    -22    14       1.0714947699E-004
#    -22    15       8.1970241929E-005
#    -22    16       4.0570637715E-005
#    -22    17       3.0062264578E-005
#    -22    18       2.6726910292E-005
#    -22    19       3.3557538275E-005
#    -22    20       2.6304216962E-005
#    -22    21       2.2281606373E-005
#    -22    22       1.7899481397E-005
#    -22    23       4.2345861081E-005
#    -22    24       5.9379081087E-005
#    -22    25       1.6189218383E-005
#    -22    26       1.5959230794E-005
#    -21   -22       3.8241086940E-005
#    -21   -21       4.2988678356E-005
#    -21   -20       4.7879305882E-005
#    -21   -19       2.6901446695E-005
#    -21   -18       1.2855101935E-005
#    -21   -17       1.5951896443E-005
#    -21   -16       4.5437847435E-005
#    -21   -15       7.3093768906E-005
#    -21   -14       4.2108717922E-005
#    -21   -13       2.2299964722E-005
#    -21   -12       1.1291473022E-005
#    -21   -11       1.1897934461E-005
#    -21   -10       5.3684515601E-006
#    -21    -9       2.1530314420E-006
#    -21    -8       1.2393458688E-005
#    -21    -7       1.7068072073E-005
#    -21    -6       1.6913107000E-005
#    -21    -5       2.5542023299E-005
#    -21    -4       2.2530339976E-005
#    -21    -3       2.0578215603E-005
#    -21    -2       1.3928184939E-005
#    -21    -1       8.8266403194E-006
#    -21     0       4.4452768334E-006
#    -21     1       5.6100726934E-006
#    -21     2       1.5416082959E-005
#    -21     3       3.1550589154E-005
#    -21     4       4.4872700059E-005
#    -21     5       4.8991900098E-005
#    -21     6       4.8186363755E-005
#    -21     7       5.2250521606E-005
#    -21     8       5.9022842906E-005
#    -21     9       7.3288709868E-005
#    -21    10       8.9895864397E-005
#    -21    11       9.0864210087E-005
#    -21    12       9.2496339812E-005
#    -21    13       8.6548193825E-005
#    -21    14       8.0243611277E-005
#    -21    15       5.0199164948E-005
#    -21    16       2.3136139951E-005
#    -21    17       1.2634377267E-005
#    -21    18       3.1811373414E-005
#    -21    19       3.0035006802E-005
#    -21    20       2.3703486175E-005
#    -21    21       2.0877374022E-005
#    -21    22       6.6593066127E-005
#    -21    23       1.3606239834E-005
#    -21    24       4.7449734574E-005
#    -21    25       1.3304047797E-005
#    -20   -22       5.6051395207E-005
#    -20   -21       6.5848652133E-006
#    -20   -20       2.7666349792E-005
#    -20   -19       2.7634631842E-005
#    -20   -18       1.3527607317E-005
#    -20   -17       3.1716048843E-005
#    -20   -16       2.8353310303E-005
#    -20   -15       2.5889487787E-005
#    -20   -14       2.7678909323E-005
#    -20   -13       1.4872331489E-005
#    -20   -12       1.2635007984E-005
#    -20   -11       1.4665512074E-006
#    -20   -10       2.1859835137E-005
#    -20    -9       6.6131198588E-006
#    -20    -8       1.4516603459E-005
#    -20    -7       1.3576327183E-005
#    -20    -6       2.0665915207E-005
#    -20    -5       8.3613798049E-004
#    -20    -4       1.9281873047E-005
#    -20    -3       1.3393252895E-005
#    -20    -2       5.7336218825E-006
#    -20    -1       5.6261525507E-006
#    -20     0       4.1516615198E-003
#    -20     1       2.1210535429E-005
#    -20     2       3.7154969944E-005
#    -20     3       4.4667200173E-005
#    -20     4       3.8184926860E-005
#    -20     5       8.1520515670E-003
#    -20     6       3.4922773805E-005
#    -20     7       2.1192707184E-005
#    -20     8       2.7267661798E-005
#    -20     9       3.4137253459E-005
#    -20    10       1.0105989867E-002
#    -20    11       9.1876204590E-005
#    -20    12       4.5044428294E-005
#    -20    13       4.7246116511E-005
#    -20    14       2.7881565884E-005
#    -20    15       2.3743201626E-003
#    -20    16       2.4581294770E-005
#    -20    17       1.3788361923E-005
#    -20    18       1.5277982829E-005
#    -20    19       4.5934859181E-006
#    -20    20       3.9545052493E-003
#    -20    21       6.7816408797E-005
#    -20    22       1.4176160375E-005
#    -20    23       1.0711669282E-006
#    -20    24       2.2562751910E-005
#    -20    25       8.6901492939E-004
#    -19   -23       3.1538429532E-005
#    -19   -22       1.7904528405E-005
#    -19   -21       2.5887309144E-005
#    -19   -20       3.5288662264E-005
#    -19   -19       2.6914767051E-005
#    -19   -18       1.6829750826E-005
#    -19   -17       3.5487582393E-005
#    -19   -16       2.7525523522E-005
#    -19   -15       2.6903101598E-005
#    -19   -14       2.6275373591E-005
#    -19   -13       1.1874351187E-005
#    -19   -12       2.9837503291E-006
#    -19   -11       2.5601139405E-006
#    -19   -10       7.9751982663E-006
#    -19    -9       1.2760349967E-005
#    -19    -8       1.4487458179E-005
#    -19    -7       1.6233600189E-005
#    -19    -6       2.1278381894E-005
#    -19    -5       2.1363357567E-005
#    -19    -4       1.5739536030E-005
#    -19    -3       1.3418609312E-005
#    -19    -2       1.5434900087E-005
#    -19    -1       2.1220081845E-005
#    -19     0       3.7878359891E-005
#    -19     1       5.3034699145E-005
#    -19     2       4.5410469449E-005
#    -19     3       2.9231464075E-005
#    -19     4       1.3184629362E-005
#    -19     5       3.8609991181E-006
#    -19     6       1.0616624177E-006
#    -19     7       2.4979326340E-007
#    -19     8       2.4970070940E-006
#    -19     9       3.7021845118E-006
#    -19    10       3.1449397019E-006
#    -19    11       8.7873656065E-006
#    -19    12       2.0503240904E-005
#    -19    13       2.1183339781E-005
#    -19    14       2.2297873946E-005
#    -19    15       5.7072667563E-006
#    -19    16       9.4646026175E-006
#    -19    17       1.2133029594E-005
#    -19    18       2.6965560883E-005
#    -19    19       1.3728776050E-006
#    -19    20       1.0198008212E-005
#    -19    21       7.0945055182E-006
#    -19    22       9.0009445854E-006
#    -19    23       1.0096217866E-005
#    -19    24       1.8516564308E-006
#    -19    25       2.8924433575E-006
#    -18   -23       1.4743634252E-005
#    -18   -22       1.4190614567E-005
#    -18   -21       7.1834605583E-005
#    -18   -20       3.9433877191E-005
#    -18   -19       4.0347262988E-005
#    -18   -18       2.0462828165E-005
#    -18   -17       1.5324041919E-005
#    -18   -16       2.2686051335E-005
#    -18   -15       1.6292577024E-005
#    -18   -14       1.5830189169E-005
#    -18   -13       4.7661188863E-006
#    -18   -12       4.0630709925E-006
#    -18   -11       1.1176853106E-005
#    -18   -10       2.2364174465E-005
#    -18    -9       1.6850836910E-005
#    -18    -8       1.5965900363E-005
#    -18    -7       1.9956909072E-005
#    -18    -6       2.9339495967E-005
#    -18    -5       2.8472152284E-005
#    -18    -4       2.8966031848E-005
#    -18    -3       3.1568752371E-005
#    -18    -2       3.7188149929E-005
#    -18    -1       5.3059936905E-005
#    -18     0       6.2937855751E-005
#    -18     1       5.5031615939E-005
#    -18     2       3.6388054199E-005
#    -18     3       1.4941522189E-005
#    -18     4       1.6718535186E-005
#    -18     5       2.0671528506E-005
#    -18     6       2.2170712414E-005
#    -18     7       2.5226105537E-005
#    -18     8       1.5670749635E-005
#    -18     9       2.2071321830E-005
#    -18    10       4.6667813468E-006
#    -18    11       1.1252210697E-005
#    -18    12       2.4095954382E-005
#    -18    13       2.0043096908E-005
#    -18    14       2.7468183169E-005
#    -18    15       3.2477416141E-006
#    -18    16       4.6317837740E-006
#    -18    17       1.4922735116E-005
#    -18    18       5.4437768067E-006
#    -18    19       6.2869315277E-006
#    -18    20       1.2002574067E-005
#    -18    21       6.2143247456E-006
#    -18    22       2.3502444452E-005
#    -18    23       4.6174825048E-005
#    -18    24       3.0803482512E-005
#    -17   -24       1.5241240274E-005
#    -17   -23       9.3162269211E-005
#    -17   -22       2.8844153678E-005
#    -17   -21       3.9131231490E-005
#    -17   -20       5.3832122345E-005
#    -17   -19       4.3098479806E-005
#    -17   -18       2.0832808420E-005
#    -17   -17       1.1818204775E-005
#    -17   -16       1.2142611665E-005
#    -17   -15       1.4397378510E-005
#    -17   -14       3.3270115639E-006
#    -17   -13       3.1811263344E-006
#    -17   -12       2.1737038573E-005
#    -17   -11       3.4786575799E-005
#    -17   -10       2.7352106044E-005
#    -17    -9       2.3113438028E-005
#    -17    -8       2.0547671704E-005
#    -17    -7       2.4777248249E-005
#    -17    -6       3.2528415950E-005
#    -17    -5       4.0519690280E-005
#    -17    -4       4.4913121401E-005
#    -17    -3       4.4724455907E-005
#    -17    -2       4.5493118508E-005
#    -17    -1       5.5095605927E-005
#    -17     0       6.0653856543E-005
#    -17     1       5.3546886450E-005
#    -17     2       4.6240447500E-005
#    -17     3       4.2583410354E-005
#    -17     4       6.0236411538E-005
#    -17     5       7.8228969560E-005
#    -17     6       8.7343651107E-005
#    -17     7       9.0650961075E-005
#    -17     8       4.4660473239E-005
#    -17     9       2.1315173543E-005
#    -17    10       2.7202656547E-005
#    -17    11       5.3313865175E-005
#    -17    12       8.0267016049E-005
#    -17    13       2.7098139779E-005
#    -17    14       4.5444963024E-006
#    -17    15       1.1327260645E-006
#    -17    16       3.8138108836E-006
#    -17    17       7.0032068153E-006
#    -17    18       3.4959865449E-006
#    -17    19       4.0393470993E-005
#    -17    20       5.5573632613E-005
#    -17    21       5.4615448279E-005
#    -17    22       7.0917615157E-005
#    -17    23       8.1944064173E-005
#    -17    24       1.2377192446E-004
#    -16   -24       1.0638325741E-005
#    -16   -23       4.2280491279E-005
#    -16   -22       5.6285055733E-005
#    -16   -21       5.1938126247E-005
#    -16   -20       6.8660746035E-005
#    -16   -19       1.6927299562E-005
#    -16   -18       7.3347867310E-006
#    -16   -17       1.1654648669E-005
#    -16   -16       7.7422124657E-006
#    -16   -15       9.8594621533E-006
#    -16   -14       4.1786568683E-006
#    -16   -13       2.3631959627E-005
#    -16   -12       3.6011609695E-005
#    -16   -11       3.2428381472E-005
#    -16   -10       2.1644332047E-005
#    -16    -9       1.9427682252E-005
#    -16    -8       3.1732743045E-005
#    -16    -7       4.0365670251E-005
#    -16    -6       5.2467508929E-005
#    -16    -5       4.9062259972E-005
#    -16    -4       3.8263025803E-005
#    -16    -3       2.9354264009E-005
#    -16    -2       3.6526826666E-005
#    -16    -1       5.3651466931E-005
#    -16     0       6.2149150830E-005
#    -16     1       8.3211747973E-005
#    -16     2       7.9724553445E-005
#    -16     3       9.8680393692E-005
#    -16     4       1.1382744263E-004
#    -16     5       1.0484161336E-004
#    -16     6       1.0818924648E-004
#    -16     7       5.7715332542E-005
#    -16     8       4.3178471383E-005
#    -16     9       4.2607278826E-005
#    -16    10       5.6866287524E-005
#    -16    11       9.6541699381E-005
#    -16    12       6.9474761967E-005
#    -16    13       3.3948684510E-005
#    -16    14       1.3402874048E-005
#    -16    15       1.7430302672E-005
#    -16    16       1.2758546512E-005
#    -16    17       4.3687910340E-006
#    -16    18       3.3384116779E-005
#    -16    19       1.3330685666E-004
#    -16    20       5.4383296576E-005
#    -16    21       2.8670357868E-005
#    -16    22       5.9088978836E-005
#    -16    23       7.3230694869E-005
#    -15   -25       1.8984658306E-005
#    -15   -24       2.2212865673E-005
#    -15   -23       5.6058646558E-005
#    -15   -22       6.0514254851E-005
#    -15   -21       3.2254587474E-005
#    -15   -20       1.1729756946E-005
#    -15   -19       1.3315373999E-005
#    -15   -18       1.2409832575E-005
#    -15   -17       8.4615507526E-006
#    -15   -16       7.0690760841E-006
#    -15   -15       7.4144646151E-005
#    -15   -14       1.6074139424E-005
#    -15   -13       2.7822469915E-005
#    -15   -12       3.3457269630E-005
#    -15   -11       3.0330111156E-005
#    -15   -10       2.2977316816E-003
#    -15    -9       3.6601703986E-005
#    -15    -8       4.3470278295E-005
#    -15    -7       6.2809707216E-005
#    -15    -6       4.8343838471E-005
#    -15    -5       8.1477379884E-003
#    -15    -4       1.3284456805E-005
#    -15    -3       1.5108188779E-005
#    -15    -2       4.6454509399E-005
#    -15    -1       8.3368758415E-005
#    -15     0       2.4726526949E-002
#    -15     1       1.0729426962E-004
#    -15     2       1.0583440977E-004
#    -15     3       1.0657923276E-004
#    -15     4       1.0600738713E-004
#    -15     5       2.7814994579E-002
#    -15     6       7.1109921754E-005
#    -15     7       2.7201093411E-005
#    -15     8       3.1114116230E-005
#    -15     9       7.7114935216E-005
#    -15    10       1.2589691263E-002
#    -15    11       2.2922062779E-004
#    -15    12       9.4795658459E-005
#    -15    13       8.1638446408E-005
#    -15    14       1.0930067786E-004
#    -15    15       1.5060930907E-002
#    -15    16       2.7935278311E-004
#    -15    17       5.0285179168E-005
#    -15    18       7.2991456019E-005
#    -15    19       6.4907971231E-005
#    -15    20       8.6630150937E-003
#    -15    21       2.1023063003E-004
#    -15    22       1.2711514026E-004
#    -15    23       6.3293119720E-005
#    -14   -25       1.1474960715E-005
#    -14   -24       5.9950269653E-005
#    -14   -23       6.1222868743E-005
#    -14   -22       4.1927486094E-005
#    -14   -21       3.4286955511E-005
#    -14   -20       2.2445295646E-005
#    -14   -19       1.9047805573E-005
#    -14   -18       8.3588502168E-006
#    -14   -17       7.9372285129E-007
#    -14   -16       4.1158692239E-006
#    -14   -15       9.3937352824E-006
#    -14   -14       1.2417361998E-005
#    -14   -13       2.4668470228E-005
#    -14   -12       3.1701901614E-005
#    -14   -11       2.6980792526E-005
#    -14   -10       5.3114159250E-005
#    -14    -9       7.9233619263E-005
#    -14    -8       6.8958617881E-005
#    -14    -7       5.2539068606E-005
#    -14    -6       3.5002781577E-005
#    -14    -5       3.9543889728E-006
#    -14    -4       1.6927738175E-005
#    -14    -3       4.2833971104E-005
#    -14    -2       7.9966410216E-005
#    -14    -1       1.0748433243E-004
#    -14     0       1.1449333461E-004
#    -14     1       9.4535957985E-005
#    -14     2       4.3571043553E-005
#    -14     3       1.9364364666E-005
#    -14     4       2.3208220542E-005
#    -14     5       1.3256195750E-005
#    -14     6       3.7125029826E-006
#    -14     7       2.9971904513E-007
#    -14     8       1.4377285621E-005
#    -14     9       5.6451578163E-005
#    -14    10       1.4057678663E-004
#    -14    11       1.4158511258E-004
#    -14    12       1.4593293684E-004
#    -14    13       1.1554019829E-004
#    -14    14       1.6747904304E-004
#    -14    15       8.7305593813E-005
#    -14    16       9.6868093634E-005
#    -14    17       1.1205010436E-004
#    -14    18       6.1310881258E-005
#    -14    19       1.0309244962E-004
#    -14    20       7.9589136253E-007
#    -14    21       4.5669389057E-005
#    -14    22       4.8731777335E-005
#    -13   -26       1.3011867870E-005
#    -13   -25       1.5794555372E-005
#    -13   -24       4.4469209273E-005
#    -13   -23       4.4270848717E-005
#    -13   -22       2.8558865342E-005
#    -13   -21       3.5149888983E-005
#    -13   -20       1.5715004020E-005
#    -13   -19       1.3311194258E-005
#    -13   -18       3.2114671571E-006
#    -13   -17       5.1710411420E-007
#    -13   -16       1.0107202339E-005
#    -13   -15       1.3646033061E-005
#    -13   -14       2.0782965814E-005
#    -13   -13       3.2913675474E-005
#    -13   -12       4.9112149005E-005
#    -13   -11       8.6853473131E-005
#    -13   -10       9.4553954429E-005
#    -13    -9       8.6764778118E-005
#    -13    -8       5.9469873639E-005
#    -13    -7       2.1364559109E-005
#    -13    -6       1.1359926454E-006
#    -13    -5       2.0783452631E-005
#    -13    -4       6.0470530392E-005
#    -13    -3       9.9027857068E-005
#    -13    -2       1.0614015738E-004
#    -13    -1       9.4699063850E-005
#    -13     0       3.3713484886E-005
#    -13     1       3.5476049261E-006
#    -13     2       1.0117331908E-006
#    -13     3       1.0327283697E-005
#    -13     4       9.7555420439E-006
#    -13     5       3.0690931728E-005
#    -13     6       3.8621429870E-005
#    -13     7       2.3063283372E-005
#    -13     8       2.4725438779E-005
#    -13     9       1.3270139126E-004
#    -13    10       9.6357120957E-005
#    -13    11       1.3423070563E-004
#    -13    12       1.4012366666E-004
#    -13    13       1.4160676025E-004
#    -13    14       5.2847776670E-005
#    -13    15       1.4982208875E-004
#    -13    16       1.6273362961E-004
#    -13    17       8.8082545678E-005
#    -13    18       4.3593493005E-005
#    -13    19       3.4176666211E-005
#    -13    20       3.1665765783E-005
#    -13    21       1.4421730516E-004
#    -12   -26       1.4902192295E-005
#    -12   -25       3.6650377086E-005
#    -12   -24       5.2111906096E-005
#    -12   -23       2.8187185437E-005
#    -12   -22       3.8218343399E-005
#    -12   -21       2.9961094833E-005
#    -12   -20       2.4486772956E-005
#    -12   -19       1.0299638849E-005
#    -12   -18       2.6404492504E-006
#    -12   -17       2.3030556829E-006
#    -12   -16       7.6003213774E-006
#    -12   -15       1.3490093758E-005
#    -12   -14       2.8253976483E-005
#    -12   -13       6.1911351611E-005
#    -12   -12       8.6772907961E-005
#    -12   -11       1.1296218131E-004
#    -12   -10       1.0946550634E-004
#    -12    -9       7.3924406345E-005
#    -12    -8       2.7582484163E-005
#    -12    -7       2.9666569456E-007
#    -12    -6       2.2218268227E-005
#    -12    -5       7.8460934821E-005
#    -12    -4       1.1421967442E-004
#    -12    -3       1.0698332266E-004
#    -12    -2       4.3787269613E-005
#    -12    -1       3.5802808899E-006
#    -12     0       8.5047494652E-006
#    -12     1       5.2890036484E-005
#    -12     2       1.0609707384E-004
#    -12     3       1.0488023190E-004
#    -12     4       1.3926177846E-004
#    -12     5       1.4305543245E-004
#    -12     6       1.4333919656E-004
#    -12     7       1.2833429285E-004
#    -12     8       3.7049664951E-005
#    -12     9       2.4609901667E-005
#    -12    10       6.6643990912E-005
#    -12    11       6.0170490910E-005
#    -12    12       2.1434804158E-005
#    -12    13       1.2941460267E-004
#    -12    14       2.3223260015E-004
#    -12    15       1.7438456821E-004
#    -12    16       8.2551358128E-005
#    -12    17       1.4928471490E-005
#    -12    18       2.2682494396E-005
#    -12    19       8.1198571672E-005
#    -12    20       6.0246205637E-006
#    -12    21       2.4317012496E-005
#    -11   -26       1.0727232764E-005
#    -11   -25       5.9258348942E-005
#    -11   -24       3.2962738517E-005
#    -11   -23       2.2178719223E-005
#    -11   -22       3.9385956790E-005
#    -11   -21       2.6385206205E-005
#    -11   -20       4.6025808699E-005
#    -11   -19       6.0805635620E-006
#    -11   -18       2.1797656660E-006
#    -11   -17       6.4135122966E-006
#    -11   -16       1.5150031940E-005
#    -11   -15       3.1127821141E-005
#    -11   -14       6.4845117828E-005
#    -11   -13       8.9196561091E-005
#    -11   -12       1.2708199308E-004
#    -11   -11       1.3045180930E-004
#    -11   -10       9.0658626417E-005
#    -11    -9       3.4570712066E-005
#    -11    -8       2.6374488700E-006
#    -11    -7       2.5332900216E-005
#    -11    -6       8.7577830146E-005
#    -11    -5       1.0522778495E-004
#    -11    -4       1.0643676283E-004
#    -11    -3       1.9504719639E-005
#    -11    -2       9.7854430584E-007
#    -11    -1       5.2768174007E-005
#    -11     0       1.5136825307E-004
#    -11     1       2.7197032421E-004
#    -11     2       3.7917834523E-004
#    -11     3       2.9514277597E-004
#    -11     4       2.6575230942E-004
#    -11     5       2.0624511132E-004
#    -11     6       1.8687995875E-004
#    -11     7       9.4791823099E-005
#    -11     8       3.1377303209E-005
#    -11     9       3.9649802260E-005
#    -11    10       4.4486617118E-005
#    -11    11       2.6484948697E-005
#    -11    12       7.9053315131E-005
#    -11    13       8.8384621977E-005
#    -11    14       8.6887313038E-005
#    -11    15       8.3310039189E-005
#    -11    16       1.9882878926E-005
#    -11    17       7.1677528423E-005
#    -11    18       1.1416328902E-004
#    -11    19       8.0267933107E-005
#    -11    20       6.8726841956E-006
#    -10   -27       6.9748541622E-006
#    -10   -26       5.5448297844E-005
#    -10   -25       1.2827028439E-005
#    -10   -24       2.7118339373E-005
#    -10   -23       6.7864536266E-005
#    -10   -22       3.2419186095E-005
#    -10   -21       3.9228672344E-005
#    -10   -20       1.1620286105E-004
#    -10   -19       5.4295831496E-006
#    -10   -18       8.5048242571E-006
#    -10   -17       1.0468901512E-005
#    -10   -16       1.7841818808E-005
#    -10   -15       8.6533731674E-004
#    -10   -14       1.0258583248E-004
#    -10   -13       1.3565457304E-004
#    -10   -12       1.2350101578E-004
#    -10   -11       9.1676924131E-005
#    -10   -10       1.0096427416E-002
#    -10    -9       3.8539681676E-006
#    -10    -8       1.5702602136E-005
#    -10    -7       9.0894300024E-005
#    -10    -6       1.0860550403E-004
#    -10    -5       2.7814756539E-002
#    -10    -4       2.3436818252E-005
#    -10    -3       1.0183444641E-005
#    -10    -2       1.0579349857E-004
#    -10    -1       2.7175428492E-004
#    -10     0       3.7262231750E-002
#    -10     1       4.0488495896E-004
#    -10     2       4.0168005765E-004
#    -10     3       3.2415600614E-004
#    -10     4       2.9720600742E-004
#    -10     5       2.3961403472E-002
#    -10     6       6.1078004591E-005
#    -10     7       5.5407646989E-005
#    -10     8       4.6251784566E-005
#    -10     9       6.7568663951E-005
#    -10    10       2.4194774082E-002
#    -10    11       2.4167058621E-004
#    -10    12       1.1972675644E-005
#    -10    13       2.1512607187E-005
#    -10    14       6.2490095270E-005
#    -10    15       4.1248463087E-002
#    -10    16       6.0665436177E-004
#    -10    17       1.1659622331E-004
#    -10    18       1.8351380534E-004
#    -10    19       3.1519766104E-005
#     -9   -27       4.5158681322E-006
#     -9   -26       1.9066792359E-005
#     -9   -25       1.6847660696E-005
#     -9   -24       4.6665030452E-005
#     -9   -23       5.9968992952E-005
#     -9   -22       3.7480406586E-005
#     -9   -21       1.6866571070E-005
#     -9   -20       1.0137624936E-005
#     -9   -19       1.8380124725E-005
#     -9   -18       7.9444852355E-006
#     -9   -17       2.2496655685E-005
#     -9   -16       4.3173138324E-005
#     -9   -15       9.2606534304E-005
#     -9   -14       1.3089309168E-004
#     -9   -13       1.3073860962E-004
#     -9   -12       9.3232236176E-005
#     -9   -11       9.2522146638E-005
#     -9   -10       3.2780357474E-006
#     -9    -9       2.2123258172E-005
#     -9    -8       4.4811302633E-005
#     -9    -7       5.7901223491E-005
#     -9    -6       7.1684551685E-005
#     -9    -5       1.3406163142E-005
#     -9    -4       9.6203641616E-006
#     -9    -3       1.0447229705E-004
#     -9    -2       3.7868913579E-004
#     -9    -1       4.0469602521E-004
#     -9     0       4.8721104232E-004
#     -9     1       4.1580720055E-004
#     -9     2       1.7683772470E-004
#     -9     3       9.8317071971E-005
#     -9     4       9.8433206707E-005
#     -9     5       7.9593797005E-005
#     -9     6       5.4642736488E-005
#     -9     7       3.3619357202E-005
#     -9     8       1.9351591498E-005
#     -9     9       6.6842791240E-005
#     -9    10       1.8885255202E-005
#     -9    11       2.5260882466E-005
#     -9    12       7.1506588735E-005
#     -9    13       7.2926917783E-005
#     -9    14       8.3414715518E-005
#     -9    15       3.4467858074E-006
#     -9    16       9.5343963165E-005
#     -9    17       1.7541429302E-004
#     -9    18       1.4290784789E-004
#     -9    19       9.3983267655E-005
#     -8   -27       1.3266490862E-005
#     -8   -26       1.8541532998E-005
#     -8   -25       2.3512513864E-005
#     -8   -24       5.0258499894E-005
#     -8   -23       3.7770201936E-005
#     -8   -22       2.9774367518E-005
#     -8   -21       2.1564556028E-005
#     -8   -20       1.3134215449E-005
#     -8   -19       1.3310658192E-005
#     -8   -18       1.1485057737E-005
#     -8   -17       2.3446072419E-005
#     -8   -16       5.5640094592E-005
#     -8   -15       9.3773340235E-005
#     -8   -14       1.0789607992E-004
#     -8   -13       8.7071370122E-005
#     -8   -12       4.5303679369E-005
#     -8   -11       8.7807502750E-006
#     -8   -10       4.5288098008E-006
#     -8    -9       2.1173344242E-005
#     -8    -8       4.3251585474E-005
#     -8    -7       2.7393905895E-005
#     -8    -6       3.7879199973E-006
#     -8    -5       3.0380558818E-005
#     -8    -4       1.3871119935E-004
#     -8    -3       2.9457548324E-004
#     -8    -2       4.0136290388E-004
#     -8    -1       4.1574558944E-004
#     -8     0       3.0319798285E-004
#     -8     1       1.0518785074E-004
#     -8     2       3.3580837781E-005
#     -8     3       2.4463301995E-006
#     -8     4       2.6212720107E-005
#     -8     5       9.7928628564E-007
#     -8     6       4.8963711635E-005
#     -8     7       6.1449175594E-005
#     -8     8       3.5628237867E-005
#     -8     9       7.8263895113E-005
#     -8    10       4.3124578415E-005
#     -8    11       1.8243028484E-004
#     -8    12       3.1066391785E-004
#     -8    13       2.0682238000E-004
#     -8    14       9.4284080940E-005
#     -8    15       5.0480768238E-005
#     -8    16       1.0896312909E-004
#     -8    17       1.6639700251E-004
#     -8    18       9.4990828435E-005
#     -7   -27       1.1601455882E-005
#     -7   -26       1.3456609221E-005
#     -7   -25       3.0997843271E-005
#     -7   -24       5.9271673834E-005
#     -7   -23       2.8752355870E-005
#     -7   -22       2.5406289651E-005
#     -7   -21       1.8706728874E-005
#     -7   -20       2.2657725435E-005
#     -7   -19       2.2329597022E-005
#     -7   -18       1.3503390244E-005
#     -7   -17       2.9160032727E-005
#     -7   -16       5.5767571941E-005
#     -7   -15       8.2516402849E-005
#     -7   -14       8.0640233744E-005
#     -7   -13       4.7433746232E-005
#     -7   -12       2.0429124900E-005
#     -7   -11       1.0999053308E-005
#     -7   -10       2.6917385034E-005
#     -7    -9       4.2478737556E-005
#     -7    -8       3.1184607019E-005
#     -7    -7       3.3176047140E-007
#     -7    -6       3.8340549923E-005
#     -7    -5       1.4247404470E-004
#     -7    -4       2.6513255339E-004
#     -7    -3       3.2378251666E-004
#     -7    -2       1.7679227877E-004
#     -7    -1       1.0524122864E-004
#     -7     0       1.0957477901E-004
#     -7     1       9.3609421606E-005
#     -7     2       4.9243384707E-005
#     -7     3       9.0493823433E-005
#     -7     4       1.1463717555E-004
#     -7     5       8.6141350468E-005
#     -7     6       7.3174363848E-005
#     -7     7       1.9193121164E-005
#     -7     8       1.5953993337E-005
#     -7     9       6.3089107450E-005
#     -7    10       2.6554988203E-004
#     -7    11       4.9330946616E-004
#     -7    12       4.1858941024E-004
#     -7    13       1.7466759926E-004
#     -7    14       2.8864360113E-005
#     -7    15       8.0237627668E-005
#     -7    16       1.4619756316E-004
#     -7    17       3.8725542289E-004
#     -6   -27       1.5442442914E-005
#     -6   -26       1.6689914035E-005
#     -6   -25       3.1489028794E-005
#     -6   -24       3.7144406528E-005
#     -6   -23       5.8760628929E-005
#     -6   -22       2.0460485803E-005
#     -6   -21       1.8306425612E-005
#     -6   -20       2.4133950422E-005
#     -6   -19       2.2920410940E-005
#     -6   -18       2.2725365866E-005
#     -6   -17       2.4142688564E-005
#     -6   -16       4.0888728155E-005
#     -6   -15       5.0487363374E-005
#     -6   -14       2.8050277233E-005
#     -6   -13       2.1010738208E-005
#     -6   -12       2.3806175383E-005
#     -6   -11       5.2894838102E-005
#     -6   -10       5.6596020452E-005
#     -6    -9       7.6975828350E-005
#     -6    -8       1.4254612562E-005
#     -6    -7       2.2817611527E-005
#     -6    -6       1.4275464625E-004
#     -6    -5       2.0566224945E-004
#     -6    -4       2.9675130848E-004
#     -6    -3       9.8162004225E-005
#     -6    -2       3.3660859927E-005
#     -6    -1       9.3669218353E-005
#     -6     0       2.7642259872E-004
