 Diffraction intensities for potential:ensembletest210004.in                   
#    -23    21       1.9802986892E-005
#    -23    22       1.7359861565E-004
#    -23    23       1.5241974149E-005
#    -23    24       1.9632485066E-004
#    -23    25       5.9212181669E-005
#    -23    26       1.2910878162E-005
#    -22   -21       1.5106700032E-005
#    -22   -20       4.5845079294E-005
#    -22   -19       8.5025124991E-005
#    -22   -18       1.9886091596E-005
#    -22   -17       1.6678258132E-004
#    -22   -16       1.6567742809E-005
#    -22   -15       1.1445559836E-004
#    -22   -14       7.3342633926E-005
#    -22   -13       1.1068594738E-005
#    -22   -12       4.5780315349E-005
#    -22   -11       1.0306933783E-005
#    -22   -10       1.5429608060E-005
#    -22    -9       1.9600747791E-005
#    -22    -8       6.4779022010E-008
#    -22    -7       6.0820096683E-005
#    -22    -6       2.0196591125E-005
#    -22    -5       5.3448016303E-005
#    -22    -4       5.0460103714E-005
#    -22    -3       1.0045209538E-005
#    -22    -2       4.6103544194E-005
#    -22    -1       6.5015823090E-006
#    -22     0       1.7018298447E-004
#    -22     1       1.6503061635E-004
#    -22     2       2.5399965575E-005
#    -22     3       1.0326014421E-004
#    -22     4       3.3744317548E-007
#    -22     5       3.8581845159E-005
#    -22     6       1.1643505437E-004
#    -22     7       7.4818232235E-006
#    -22     8       3.3358159389E-004
#    -22     9       4.2259619009E-005
#    -22    10       2.0077082444E-004
#    -22    11       1.9395421848E-004
#    -22    12       2.5025606487E-005
#    -22    13       3.7571475228E-004
#    -22    14       2.9571983293E-005
#    -22    15       2.2955673543E-004
#    -22    16       1.6282332440E-004
#    -22    17       2.2379644322E-005
#    -22    18       1.3897432748E-004
#    -22    19       1.6892294438E-005
#    -22    20       1.1235086138E-004
#    -22    21       9.9796219274E-005
#    -22    22       3.9996949831E-005
#    -22    23       2.4440328158E-004
#    -22    24       1.7619920337E-005
#    -22    25       6.7352305809E-005
#    -22    26       1.0463818326E-004
#    -21   -22       1.1595172498E-005
#    -21   -21       6.2172746871E-005
#    -21   -20       2.4795890750E-005
#    -21   -19       1.2420408090E-004
#    -21   -18       1.5692514930E-004
#    -21   -17       3.1502436388E-005
#    -21   -16       1.8246168296E-004
#    -21   -15       1.2801406227E-005
#    -21   -14       8.3512108625E-005
#    -21   -13       3.8918502559E-005
#    -21   -12       2.4849660369E-006
#    -21   -11       3.0047802127E-005
#    -21   -10       2.2553943187E-006
#    -21    -9       7.0092138849E-006
#    -21    -8       1.1847160425E-005
#    -21    -7       7.7533814156E-006
#    -21    -6       9.9006667245E-005
#    -21    -5       1.7821889382E-005
#    -21    -4       3.0166334100E-005
#    -21    -3       2.1194842373E-005
#    -21    -2       2.7349782365E-005
#    -21    -1       2.4050625667E-004
#    -21     0       2.6785873805E-005
#    -21     1       1.4367411199E-004
#    -21     2       5.6565842628E-005
#    -21     3       1.1679975936E-005
#    -21     4       3.9353614370E-005
#    -21     5       2.9733899735E-005
#    -21     6       1.2219104092E-004
#    -21     7       2.5204390837E-004
#    -21     8       2.0768469860E-005
#    -21     9       2.9221940655E-004
#    -21    10       2.2088204495E-005
#    -21    11       2.3742046970E-004
#    -21    12       2.7916749857E-004
#    -21    13       3.7591494052E-005
#    -21    14       5.2994704030E-004
#    -21    15       3.5755445227E-005
#    -21    16       1.2665175759E-004
#    -21    17       7.4142671558E-005
#    -21    18       9.7511137843E-006
#    -21    19       1.2122496581E-004
#    -21    20       4.8665147905E-006
#    -21    21       1.3639420639E-004
#    -21    22       2.5897145026E-004
#    -21    23       5.8307647402E-005
#    -21    24       2.4067642357E-004
#    -21    25       2.3842761452E-005
#    -20   -22       5.0987914299E-005
#    -20   -21       1.0743670795E-005
#    -20   -20       1.0369155073E-004
#    -20   -19       1.0561050690E-005
#    -20   -18       2.3388957903E-004
#    -20   -17       1.1055646934E-004
#    -20   -16       1.7885726966E-005
#    -20   -15       2.9790907971E-004
#    -20   -14       2.1323246259E-006
#    -20   -13       3.3118221770E-005
#    -20   -12       1.5911989928E-005
#    -20   -11       4.8536040390E-006
#    -20   -10       9.6767773916E-004
#    -20    -9       5.9502149403E-007
#    -20    -8       2.2724589307E-005
#    -20    -7       5.4772737973E-005
#    -20    -6       1.8596719313E-005
#    -20    -5       4.2378410886E-003
#    -20    -4       6.1525183845E-007
#    -20    -3       7.9356493833E-005
#    -20    -2       1.0431741707E-004
#    -20    -1       2.0927298229E-005
#    -20     0       1.3049833990E-002
#    -20     1       7.2939220420E-006
#    -20     2       3.4590564340E-006
#    -20     3       1.5556916530E-005
#    -20     4       1.9810458629E-006
#    -20     5       1.3677481691E-002
#    -20     6       4.8721114666E-005
#    -20     7       8.5540398337E-005
#    -20     8       7.1068928057E-005
#    -20     9       2.0519018974E-005
#    -20    10       9.8298055248E-003
#    -20    11       3.5305304614E-005
#    -20    12       2.2840089111E-004
#    -20    13       2.5169551298E-004
#    -20    14       4.9328187035E-005
#    -20    15       2.1164061869E-003
#    -20    16       1.8549370543E-005
#    -20    17       5.7399343068E-005
#    -20    18       5.8521458737E-005
#    -20    19       2.0492954777E-005
#    -20    20       2.5068222034E-003
#    -20    21       3.3154878614E-005
#    -20    22       1.1710448592E-004
#    -20    23       1.2766168742E-004
#    -20    24       1.2701873478E-004
#    -20    25       1.0443114073E-003
#    -19   -23       4.9686983339E-006
#    -19   -22       5.5756148680E-005
#    -19   -21       6.5374827306E-005
#    -19   -20       1.6468967290E-005
#    -19   -19       2.1573875454E-004
#    -19   -18       1.0863693493E-005
#    -19   -17       1.1167020758E-004
#    -19   -16       7.1940503540E-005
#    -19   -15       1.6265098864E-005
#    -19   -14       5.4810077864E-005
#    -19   -13       2.6952675145E-006
#    -19   -12       1.1469472144E-005
#    -19   -11       2.3104720558E-005
#    -19   -10       1.3763687620E-008
#    -19    -9       2.6193926579E-005
#    -19    -8       2.3911624747E-006
#    -19    -7       6.2721809891E-005
#    -19    -6       2.3855082838E-005
#    -19    -5       1.1872362640E-005
#    -19    -4       3.6027488569E-005
#    -19    -3       1.9168677080E-005
#    -19    -2       5.0229881674E-005
#    -19    -1       4.8711221256E-005
#    -19     0       7.2533076803E-006
#    -19     1       4.1245171672E-005
#    -19     2       8.1213754745E-006
#    -19     3       6.9304240057E-005
#    -19     4       9.9923878394E-005
#    -19     5       4.7343627554E-006
#    -19     6       1.8916345972E-005
#    -19     7       6.1266754554E-006
#    -19     8       7.9163177540E-005
#    -19     9       1.0787374289E-004
#    -19    10       2.3626376183E-005
#    -19    11       2.6410208572E-004
#    -19    12       2.7929207919E-005
#    -19    13       1.5857861808E-004
#    -19    14       2.1966946822E-004
#    -19    15       3.1104144472E-005
#    -19    16       1.4523783465E-004
#    -19    17       4.4715898607E-005
#    -19    18       2.1279028856E-005
#    -19    19       7.2207246062E-006
#    -19    20       1.8476485625E-005
#    -19    21       4.7555517112E-005
#    -19    22       5.2222833584E-005
#    -19    23       3.3725635256E-004
#    -19    24       9.5208328614E-005
#    -19    25       7.5476701126E-005
#    -18   -23       5.3127074754E-005
#    -18   -22       1.3244615405E-006
#    -18   -21       9.6605551107E-005
#    -18   -20       1.0428062894E-004
#    -18   -19       1.8425478006E-005
#    -18   -18       1.7954961022E-004
#    -18   -17       9.8970933926E-006
#    -18   -16       9.3066644525E-005
#    -18   -15       3.2677856747E-005
#    -18   -14       1.0311063133E-005
#    -18   -13       6.3181975409E-006
#    -18   -12       1.0097560488E-005
#    -18   -11       3.0126075728E-005
#    -18   -10       6.2609543530E-005
#    -18    -9       8.6835641099E-006
#    -18    -8       6.8111093066E-005
#    -18    -7       1.5831703244E-006
#    -18    -6       4.2044782441E-006
#    -18    -5       1.8570606504E-005
#    -18    -4       1.9428239944E-006
#    -18    -3       5.4217306743E-005
#    -18    -2       1.7738755592E-005
#    -18    -1       3.7628741924E-005
#    -18     0       8.6715661521E-005
#    -18     1       4.3555485459E-005
#    -18     2       3.9578126451E-004
#    -18     3       2.7651367760E-005
#    -18     4       9.3301839670E-005
#    -18     5       1.5852772340E-005
#    -18     6       2.9640357761E-005
#    -18     7       1.9928027452E-004
#    -18     8       1.8672021069E-005
#    -18     9       2.1058002973E-004
#    -18    10       1.4918133875E-004
#    -18    11       9.0421874821E-006
#    -18    12       1.1355503847E-004
#    -18    13       3.1894812382E-005
#    -18    14       1.2976682321E-004
#    -18    15       9.7881839647E-005
#    -18    16       1.1845450867E-007
#    -18    17       5.9956277898E-005
#    -18    18       1.5304996250E-006
#    -18    19       2.5781039790E-005
#    -18    20       1.6985552746E-005
#    -18    21       2.4468621966E-006
#    -18    22       3.7358309613E-004
#    -18    23       9.6745094905E-006
#    -18    24       1.1947272887E-004
#    -17   -24       3.2243952077E-005
#    -17   -23       6.7865290181E-006
#    -17   -22       1.1136872650E-004
#    -17   -21       1.3879863974E-005
#    -17   -20       1.0171962516E-004
#    -17   -19       1.0587728091E-004
#    -17   -18       1.5331226580E-005
#    -17   -17       1.6208188252E-004
#    -17   -16       3.7264040496E-006
#    -17   -15       3.2207714900E-005
#    -17   -14       1.9186093984E-006
#    -17   -13       1.0458670544E-006
#    -17   -12       9.7985055379E-005
#    -17   -11       3.2882194882E-005
#    -17   -10       8.3737547396E-005
#    -17    -9       7.3181563301E-005
#    -17    -8       8.6784570979E-006
#    -17    -7       3.9511640370E-006
#    -17    -6       1.2476497256E-005
#    -17    -5       4.6716643472E-005
#    -17    -4       7.7654874958E-005
#    -17    -3       8.5081376066E-006
#    -17    -2       5.6485831136E-005
#    -17    -1       9.3265300351E-006
#    -17     0       4.6244517241E-004
#    -17     1       5.4439074930E-004
#    -17     2       6.4054610460E-005
#    -17     3       4.6390293564E-004
#    -17     4       1.4191886424E-005
#    -17     5       1.9590692810E-004
#    -17     6       2.2878136074E-004
#    -17     7       4.4524791511E-005
#    -17     8       4.7429530395E-004
#    -17     9       3.3610142431E-005
#    -17    10       7.1148337008E-005
#    -17    11       3.6550738171E-005
#    -17    12       7.0945659209E-006
#    -17    13       1.7850329287E-004
#    -17    14       1.4983511039E-005
#    -17    15       4.3693180872E-006
#    -17    16       7.7856273212E-006
#    -17    17       1.6505323987E-005
#    -17    18       5.4997423371E-005
#    -17    19       1.3939151512E-005
#    -17    20       5.7452051418E-005
#    -17    21       5.6709770409E-005
#    -17    22       5.9971632955E-006
#    -17    23       2.1514786221E-004
#    -17    24       1.0305721624E-005
#    -16   -24       5.3660648249E-005
#    -16   -23       1.1424664906E-004
#    -16   -22       2.4038231047E-005
#    -16   -21       1.3574519839E-004
#    -16   -20       1.1379291465E-005
#    -16   -19       1.1384601058E-004
#    -16   -18       1.4792189936E-004
#    -16   -17       3.0847110593E-005
#    -16   -16       5.6372184715E-005
#    -16   -15       2.1501783847E-007
#    -16   -14       1.2308774628E-005
#    -16   -13       7.3253861019E-005
#    -16   -12       5.8138348909E-006
#    -16   -11       2.3860367849E-004
#    -16   -10       2.3015712585E-005
#    -16    -9       2.5760429560E-005
#    -16    -8       8.3946546441E-006
#    -16    -7       3.5097390868E-006
#    -16    -6       1.5922681578E-004
#    -16    -5       2.9844418639E-005
#    -16    -4       5.0622905006E-005
#    -16    -3       4.1433693563E-005
#    -16    -2       6.5848740076E-005
#    -16    -1       8.0461899489E-004
#    -16     0       1.2233248432E-004
#    -16     1       7.3145508881E-004
#    -16     2       6.1296396720E-004
#    -16     3       6.1674644613E-005
#    -16     4       4.0932791701E-004
#    -16     5       5.2835845226E-005
#    -16     6       2.8771117808E-004
#    -16     7       3.4762097900E-004
#    -16     8       2.0346625475E-005
#    -16     9       1.1848627767E-004
#    -16    10       1.6719170911E-006
#    -16    11       3.5787120359E-005
#    -16    12       1.1744139795E-004
#    -16    13       4.3697750540E-006
#    -16    14       1.5449768909E-005
#    -16    15       1.6086366210E-006
#    -16    16       4.2901149153E-005
#    -16    17       1.6738850513E-005
#    -16    18       2.2060544877E-005
#    -16    19       5.2162840570E-005
#    -16    20       3.9822744773E-005
#    -16    21       1.1290441122E-004
#    -16    22       1.3873428690E-004
#    -16    23       6.1219412423E-005
#    -15   -25       3.4958738822E-005
#    -15   -24       1.1990724791E-005
#    -15   -23       3.6919341437E-005
#    -15   -22       8.7789325672E-005
#    -15   -21       1.7850194112E-005
#    -15   -20       1.7605238714E-004
#    -15   -19       7.0730469094E-006
#    -15   -18       7.3780245331E-005
#    -15   -17       3.7601837845E-005
#    -15   -16       2.5549866163E-006
#    -15   -15       5.3948091308E-004
#    -15   -14       2.0803523966E-005
#    -15   -13       1.2065983665E-004
#    -15   -12       2.4716459953E-004
#    -15   -11       6.0247500704E-006
#    -15   -10       5.2195195250E-003
#    -15    -9       3.6372641048E-006
#    -15    -8       7.6012369675E-005
#    -15    -7       1.2658544283E-004
#    -15    -6       1.8548745946E-005
#    -15    -5       1.3809458929E-002
#    -15    -4       6.3072152614E-006
#    -15    -3       1.8674159283E-004
#    -15    -2       4.3398066053E-004
#    -15    -1       9.3891367993E-005
#    -15     0       2.7911842960E-002
#    -15     1       1.8648225625E-004
#    -15     2       5.1987635903E-004
#    -15     3       2.8386374982E-004
#    -15     4       3.0328835739E-005
#    -15     5       2.5995802950E-002
#    -15     6       6.5551624849E-005
#    -15     7       1.0959158387E-004
#    -15     8       5.3749101919E-005
#    -15     9       1.5408478709E-006
#    -15    10       1.4660236843E-002
#    -15    11       5.4861195090E-005
#    -15    12       1.4175267196E-004
#    -15    13       6.0409698785E-005
#    -15    14       2.5510269443E-005
#    -15    15       1.4400267711E-002
#    -15    16       2.4947576282E-006
#    -15    17       1.3802127070E-004
#    -15    18       1.6968232291E-004
#    -15    19       1.6109198664E-005
#    -15    20       1.5856573210E-003
#    -15    21       3.9231305486E-005
#    -15    22       1.7370744796E-004
#    -15    23       1.2745683302E-004
#    -14   -25       1.4429973993E-005
#    -14   -24       1.4061687994E-004
#    -14   -23       1.8235514866E-005
#    -14   -22       9.2312296742E-005
#    -14   -21       1.0983592974E-004
#    -14   -20       8.7745523211E-006
#    -14   -19       7.1458211849E-005
#    -14   -18       1.6472438101E-005
#    -14   -17       1.3239214465E-005
#    -14   -16       3.6084149710E-006
#    -14   -15       8.2758853354E-006
#    -14   -14       1.9335381440E-004
#    -14   -13       3.3823974973E-005
#    -14   -12       1.1443309691E-004
#    -14   -11       6.3612445275E-005
#    -14   -10       1.8503301071E-006
#    -14    -9       1.3252556835E-004
#    -14    -8       2.7344446864E-005
#    -14    -7       1.9317784790E-004
#    -14    -6       1.2088534121E-004
#    -14    -5       1.4597648336E-005
#    -14    -4       1.1489389548E-004
#    -14    -3       4.3411363667E-005
#    -14    -2       5.8193105464E-004
#    -14    -1       9.9445205074E-004
#    -14     0       5.7711598431E-005
#    -14     1       6.7562348702E-004
#    -14     2       4.3362025093E-005
#    -14     3       8.4423136482E-005
#    -14     4       7.4586558118E-005
#    -14     5       2.9717576571E-006
#    -14     6       6.1846137125E-005
#    -14     7       9.8478266803E-006
#    -14     8       4.3233049655E-005
#    -14     9       1.3220079301E-004
#    -14    10       2.7118230295E-005
#    -14    11       3.5678030731E-004
#    -14    12       4.1674437992E-005
#    -14    13       7.3631812713E-005
#    -14    14       1.0633487961E-004
#    -14    15       5.4853006470E-005
#    -14    16       2.1014775189E-004
#    -14    17       7.9463912722E-005
#    -14    18       6.0477976626E-005
#    -14    19       1.9431789822E-005
#    -14    20       6.5327749898E-005
#    -14    21       6.8279861352E-004
#    -14    22       1.4074786942E-004
#    -13   -26       2.7562206247E-005
#    -13   -25       5.9021231575E-005
#    -13   -24       1.4190417013E-005
#    -13   -23       1.2769402453E-004
#    -13   -22       4.4641211624E-006
#    -13   -21       6.4830137008E-005
#    -13   -20       3.1131539184E-005
#    -13   -19       4.1690421326E-006
#    -13   -18       1.8073735921E-005
#    -13   -17       2.1709233522E-007
#    -13   -16       1.2653941458E-005
#    -13   -15       7.2565580509E-005
#    -13   -14       1.6051092019E-005
#    -13   -13       1.9410953282E-004
#    -13   -12       3.2649254628E-005
#    -13   -11       5.9378634593E-005
#    -13   -10       1.5855899392E-004
#    -13    -9       2.4555085114E-005
#    -13    -8       2.7356863205E-004
#    -13    -7       1.2262615386E-005
#    -13    -6       1.6977644029E-005
#    -13    -5       2.5655626314E-005
#    -13    -4       3.3874011588E-005
#    -13    -3       6.8546217427E-004
#    -13    -2       1.4338899563E-004
#    -13    -1       3.9037379771E-004
#    -13     0       3.1523046761E-004
#    -13     1       3.1554637667E-006
#    -13     2       1.1175441078E-005
#    -13     3       2.7043991231E-007
#    -13     4       3.8263657422E-005
#    -13     5       9.2677475932E-005
#    -13     6       4.6846748750E-005
#    -13     7       3.3764142035E-004
#    -13     8       4.3238302742E-005
#    -13     9       3.3556281683E-004
#    -13    10       4.1308314687E-004
#    -13    11       4.1647089403E-005
#    -13    12       3.8904015098E-004
#    -13    13       2.7170261091E-005
#    -13    14       1.2394566621E-004
#    -13    15       1.2027976073E-004
#    -13    16       5.7154400129E-007
#    -13    17       2.7777273690E-005
#    -13    18       4.7221953248E-006
#    -13    19       1.0047788774E-005
#    -13    20       2.4020899402E-004
#    -13    21       8.5518570695E-005
#    -12   -26       3.5610447699E-006
#    -12   -25       5.8846339392E-005
#    -12   -24       1.0471841046E-004
#    -12   -23       2.8297942532E-005
#    -12   -22       1.3566696621E-004
#    -12   -21       5.0567080488E-006
#    -12   -20       2.7238280972E-005
#    -12   -19       1.7103758667E-005
#    -12   -18       2.4015916116E-006
#    -12   -17       7.7590332963E-006
#    -12   -16       5.8466669422E-006
#    -12   -15       5.7091327193E-005
#    -12   -14       7.2566459892E-005
#    -12   -13       5.6768452196E-006
#    -12   -12       1.8969969084E-004
#    -12   -11       5.6944691311E-005
#    -12   -10       2.2324390153E-004
#    -12    -9       2.2785187843E-004
#    -12    -8       1.1001342977E-005
#    -12    -7       1.8204527933E-005
#    -12    -6       1.0152261271E-005
#    -12    -5       2.2304257376E-004
#    -12    -4       3.5737021371E-004
#    -12    -3       3.1759935145E-005
#    -12    -2       4.0388843041E-004
#    -12    -1       3.9690007388E-005
#    -12     0       2.0739250776E-006
#    -12     1       4.3581511288E-005
#    -12     2       1.6161985543E-005
#    -12     3       3.0263973758E-004
#    -12     4       4.4515116329E-005
#    -12     5       5.6436180289E-004
#    -12     6       6.4660478679E-004
#    -12     7       7.6329543982E-005
#    -12     8       8.6391931279E-004
#    -12     9       8.8852869859E-005
#    -12    10       5.1295269261E-004
#    -12    11       3.5880241436E-004
#    -12    12       2.0120650247E-005
#    -12    13       1.6937740380E-004
#    -12    14       2.5220390570E-005
#    -12    15       1.2902871071E-004
#    -12    16       2.1176403194E-004
#    -12    17       5.3834226418E-005
#    -12    18       3.0674745100E-004
#    -12    19       6.5201010328E-005
#    -12    20       2.8504406483E-004
#    -12    21       2.9448422311E-004
#    -11   -26       5.9900414388E-005
#    -11   -25       1.7647980816E-005
#    -11   -24       1.3645929794E-004
#    -11   -23       1.5737765203E-004
#    -11   -22       2.6785323917E-005
#    -11   -21       4.5611366868E-005
#    -11   -20       3.2988565316E-007
#    -11   -19       9.5420263858E-007
#    -11   -18       4.6171380080E-006
#    -11   -17       1.4082229949E-006
#    -11   -16       5.0352584058E-005
#    -11   -15       9.4218032306E-006
#    -11   -14       4.7067276884E-005
#    -11   -13       1.4749662645E-004
#    -11   -12       1.2812125215E-005
#    -11   -11       4.4458404237E-004
#    -11   -10       6.3529800646E-005
#    -11    -9       9.9675661531E-005
#    -11    -8       5.1789748329E-005
#    -11    -7       3.0263387798E-005
#    -11    -6       4.0765442629E-004
#    -11    -5       5.0345716793E-005
#    -11    -4       2.4852701966E-004
#    -11    -3       1.2870393633E-004
#    -11    -2       7.8349325859E-006
#    -11    -1       7.4801915822E-005
#    -11     0       4.3576289027E-005
#    -11     1       3.6681797190E-004
#    -11     2       5.6767317887E-004
#    -11     3       9.5916070078E-005
#    -11     4       1.2782169749E-003
#    -11     5       1.4470701345E-004
#    -11     6       6.8904937267E-004
#    -11     7       5.9040129154E-004
#    -11     8       6.5708080045E-005
#    -11     9       6.9049043539E-004
#    -11    10       6.9314271173E-005
#    -11    11       2.2883864582E-004
#    -11    12       8.6786290989E-005
#    -11    13       1.4998756118E-005
#    -11    14       3.7457611555E-004
#    -11    15       5.6796434882E-005
#    -11    16       3.0058550635E-004
#    -11    17       1.0045991127E-004
#    -11    18       5.1257035553E-005
#    -11    19       4.4045794090E-004
#    -11    20       5.6442486254E-005
#    -10   -27       4.9823766041E-005
#    -10   -26       4.7282821407E-006
#    -10   -25       1.7259905136E-004
#    -10   -24       1.4399005828E-005
#    -10   -23       1.3979566866E-004
#    -10   -22       8.6568642838E-005
#    -10   -21       1.2479905830E-005
#    -10   -20       2.3132505813E-005
#    -10   -19       3.2274252496E-006
#    -10   -18       2.5003671455E-005
#    -10   -17       1.3108650460E-005
#    -10   -16       6.6582900287E-006
#    -10   -15       2.6279861445E-003
#    -10   -14       1.8301869996E-005
#    -10   -13       1.9530954847E-004
#    -10   -12       3.3323314963E-004
#    -10   -11       2.0866915318E-005
#    -10   -10       9.6780242542E-003
#    -10    -9       1.6124561145E-005
#    -10    -8       2.0572200130E-004
#    -10    -7       2.8513572770E-004
#    -10    -6       5.8627196730E-005
#    -10    -5       2.5568581734E-002
#    -10    -4       1.9506117751E-005
#    -10    -3       6.9586549882E-006
#    -10    -2       1.5651243914E-004
#    -10    -1       4.5095607801E-005
#    -10     0       3.9906885422E-002
#    -10     1       2.0264967993E-004
#    -10     2       7.9401401961E-004
#    -10     3       7.2573613614E-004
#    -10     4       8.1603128892E-005
#    -10     5       1.8282716602E-002
#    -10     6       1.7025039911E-004
#    -10     7       4.1856648144E-004
#    -10     8       3.8560322943E-004
#    -10     9       4.7416431609E-005
#    -10    10       1.7754879182E-002
#    -10    11       3.5081783866E-005
#    -10    12       6.9980137887E-005
#    -10    13       1.8639547646E-004
#    -10    14       7.7474210982E-005
#    -10    15       2.1537530194E-002
#    -10    16       9.5596451700E-005
#    -10    17       5.4660222075E-004
#    -10    18       2.3081423821E-004
#    -10    19       8.4398575088E-005
#     -9   -27       4.7220549310E-005
#     -9   -26       1.7149266834E-004
#     -9   -25       2.9964285079E-005
#     -9   -24       1.6895604040E-004
#     -9   -23       4.0504060513E-005
#     -9   -22       1.2942090642E-004
#     -9   -21       9.3082843692E-005
#     -9   -20       1.3740875799E-006
#     -9   -19       2.6210963429E-005
#     -9   -18       1.8309925748E-005
#     -9   -17       2.0970896429E-005
#     -9   -16       2.4504667381E-005
#     -9   -15       8.0117024743E-006
#     -9   -14       2.0437881570E-004
#     -9   -13       6.8041399778E-005
#     -9   -12       2.9725576366E-004
#     -9   -11       2.9620573636E-004
#     -9   -10       1.9707870447E-005
#     -9    -9       2.4197505563E-004
#     -9    -8       3.7885399076E-005
#     -9    -7       3.8297116379E-004
#     -9    -6       2.7067946445E-004
#     -9    -5       6.9767520152E-006
#     -9    -4       3.0331905762E-005
#     -9    -3       3.7916598054E-005
#     -9    -2       5.5768107656E-004
#     -9    -1       1.1201014902E-003
#     -9     0       1.1474783250E-004
#     -9     1       1.1212350629E-003
#     -9     2       8.3195009713E-005
#     -9     3       3.1248603040E-004
#     -9     4       4.7992625485E-004
#     -9     5       3.0685371913E-005
#     -9     6       2.1609604860E-004
#     -9     7       4.2896837368E-005
#     -9     8       2.4337545910E-004
#     -9     9       1.4542049047E-004
#     -9    10       1.8238139964E-005
#     -9    11       3.1531299120E-004
#     -9    12       8.2222299824E-006
#     -9    13       5.8272375082E-005
#     -9    14       2.4942010979E-004
#     -9    15       1.5331413802E-004
#     -9    16       5.0254085068E-004
#     -9    17       1.7842385131E-004
#     -9    18       5.8095519100E-004
#     -9    19       1.2580070302E-005
#     -8   -27       1.7525846612E-005
#     -8   -26       1.4378545708E-004
#     -8   -25       1.6543450837E-004
#     -8   -24       1.3916611864E-005
#     -8   -23       1.9175615120E-004
#     -8   -22       1.4598770281E-005
#     -8   -21       1.0481248888E-004
#     -8   -20       3.9514830988E-005
#     -8   -19       1.4013865810E-006
#     -8   -18       4.3402444757E-005
#     -8   -17       3.4348001301E-006
#     -8   -16       5.5019903836E-005
#     -8   -15       7.4116065316E-005
#     -8   -14       2.5253275963E-005
#     -8   -13       3.9197119092E-004
#     -8   -12       4.9989926137E-005
#     -8   -11       1.1325858402E-004
#     -8   -10       9.7768602356E-005
#     -8    -9       3.5108385338E-005
#     -8    -8       3.0360404206E-004
#     -8    -7       2.4279392200E-005
#     -8    -6       4.5554508670E-005
#     -8    -5       9.6090413399E-005
#     -8    -4       6.3679312732E-005
#     -8    -3       1.1373311920E-003
#     -8    -2       1.7102432752E-004
#     -8    -1       8.1322457335E-004
#     -8     0       6.0706382616E-004
#     -8     1       3.0431336437E-005
#     -8     2       2.0145660805E-004
#     -8     3       3.6818827332E-005
#     -8     4       3.7384077128E-005
#     -8     5       5.3312905736E-005
#     -8     6       4.7553789222E-006
#     -8     7       1.9082962164E-004
#     -8     8       2.4991695878E-005
#     -8     9       4.6647484962E-005
#     -8    10       5.0272884997E-005
#     -8    11       1.5939972107E-005
#     -8    12       5.8430473902E-004
#     -8    13       2.1135988972E-005
#     -8    14       9.8750781868E-005
#     -8    15       4.8730224940E-004
#     -8    16       9.0775164886E-005
#     -8    17       1.1045802713E-003
#     -8    18       2.1139184046E-005
#     -7   -27       6.5371991243E-005
#     -7   -26       2.0289199601E-005
#     -7   -25       1.0411334306E-004
#     -7   -24       2.1453374080E-004
#     -7   -23       4.3622954563E-005
#     -7   -22       1.9444234263E-004
#     -7   -21       1.3909930233E-005
#     -7   -20       5.6287025132E-005
#     -7   -19       1.0637791513E-004
#     -7   -18       7.8130403659E-006
#     -7   -17       2.8019359361E-005
#     -7   -16       3.8690663288E-006
#     -7   -15       1.4330821806E-004
#     -7   -14       2.5559366647E-004
#     -7   -13       2.1642722836E-005
#     -7   -12       2.0769483723E-004
#     -7   -11       9.8121754399E-006
#     -7   -10       5.5970540329E-005
#     -7    -9       7.2995546564E-005
#     -7    -8       7.8237803887E-006
#     -7    -7       4.5330012812E-005
#     -7    -6       1.9738244830E-005
#     -7    -5       5.9084677048E-004
#     -7    -4       8.6615135633E-004
#     -7    -3       1.2042589867E-004
#     -7    -2       9.8843999520E-004
#     -7    -1       6.2608730147E-005
#     -7     0       1.6914199096E-004
#     -7     1       3.0268803215E-005
#     -7     2       4.1838785114E-006
#     -7     3       6.2502936092E-007
#     -7     4       2.2613604647E-006
#     -7     5       1.8038773627E-004
#     -7     6       2.5588289812E-004
#     -7     7       1.3525381779E-005
#     -7     8       7.5708289295E-005
#     -7     9       3.8275383891E-005
#     -7    10       3.3041887348E-004
#     -7    11       7.2790517862E-004
#     -7    12       6.2013831603E-005
#     -7    13       2.7120233505E-005
#     -7    14       5.4509133445E-005
#     -7    15       4.0271914266E-004
#     -7    16       5.9112496193E-004
#     -7    17       6.9555069411E-006
#     -6   -27       8.6764556186E-007
#     -6   -26       1.9971782037E-004
#     -6   -25       2.6882314574E-005
#     -6   -24       2.5964661297E-004
#     -6   -23       2.3551469808E-004
#     -6   -22       1.3742325823E-005
#     -6   -21       1.6925606984E-004
#     -6   -20       9.3463413528E-006
#     -6   -19       7.1974040983E-005
#     -6   -18       3.6416348777E-005
#     -6   -17       1.0739355832E-005
#     -6   -16       1.4552009686E-004
#     -6   -15       1.2751862292E-005
#     -6   -14       2.1058240789E-004
#     -6   -13       1.4088983223E-004
#     -6   -12       9.1599993677E-007
#     -6   -11       9.5000111204E-006
#     -6   -10       2.3725464484E-007
#     -6    -9       9.1097751901E-008
#     -6    -8       3.3277718427E-005
#     -6    -7       4.0881123412E-005
#     -6    -6       1.0342149844E-003
#     -6    -5       9.8396302502E-005
#     -6    -4       8.2384530057E-004
#     -6    -3       3.5586205827E-004
#     -6    -2       4.4661546847E-005
#     -6    -1       8.6206109018E-005
#     -6     0       1.1461468996E-005
