 Diffraction intensities for potential:x6x6_03D10005.in                        
#    -19   -25       2.1008876527E-005
#    -19   -24       6.2530863035E-005
#    -19   -23       4.8775750765E-005
#    -19   -22       7.5648191610E-006
#    -19   -21       5.3504598436E-005
#    -19   -20       2.8243305714E-005
#    -19   -19       6.4356769176E-006
#    -19   -18       5.8342712443E-006
#    -19   -17       1.3624276676E-005
#    -19   -16       8.3095297807E-006
#    -19   -15       1.0710373000E-004
#    -19   -14       1.4964052583E-004
#    -19   -13       2.0659306659E-005
#    -19   -12       1.1798760540E-004
#    -19   -11       4.9786979509E-005
#    -19   -10       7.0160393126E-006
#    -19    -9       1.4390008617E-005
#    -19    -8       2.1156317119E-005
#    -19    -7       6.1839369028E-006
#    -19    -6       3.6584011188E-005
#    -19    -5       3.5330453108E-005
#    -19    -4       4.3598153595E-006
#    -19    -3       1.0452314284E-004
#    -19    -2       1.7252041734E-004
#    -19    -1       1.1122363585E-004
#    -19     0       5.8078794433E-004
#    -19     1       4.7166791011E-004
#    -19     2       1.3545560952E-004
#    -19     3       4.4523545676E-004
#    -19     4       3.6817012259E-004
#    -19     5       3.8348196413E-005
#    -19     6       2.2621832698E-004
#    -19     7       3.7843850175E-004
#    -19     8       2.5668638432E-005
#    -19     9       3.0471459944E-004
#    -19    10       1.5115682218E-004
#    -19    11       5.0362769061E-006
#    -19    12       9.0191103477E-006
#    -19    13       1.0386806693E-004
#    -19    14       3.5240170383E-005
#    -19    15       1.1798073969E-004
#    -19    16       2.8181330595E-005
#    -19    17       3.0060326919E-006
#    -19    18       3.0556794673E-006
#    -19    19       2.6174777584E-005
#    -19    20       1.4050140541E-005
#    -19    21       2.8397583512E-006
#    -19    22       3.4300024815E-005
#    -19    23       3.7674097832E-005
#    -19    24       1.4210792209E-004
#    -19    25       3.0881909505E-004
#    -19    26       6.3175039673E-005
#    -19    27       1.2657406737E-004
#    -19    28       1.9399874159E-004
#    -18   -30       4.1715346928E-006
#    -18   -29       6.9926892178E-007
#    -18   -28       1.2794794738E-006
#    -18   -27       1.1151122874E-004
#    -18   -26       4.1520444971E-007
#    -18   -25       1.5275475917E-006
#    -18   -24       2.2345438680E-004
#    -18   -23       8.6022768002E-007
#    -18   -22       3.2586796954E-006
#    -18   -21       5.0438876321E-005
#    -18   -20       9.9840633914E-007
#    -18   -19       3.5246054760E-006
#    -18   -18       6.2157896696E-004
#    -18   -17       7.4972916170E-007
#    -18   -16       2.4450864064E-006
#    -18   -15       2.9207806678E-004
#    -18   -14       2.6362075894E-006
#    -18   -13       2.4229459230E-006
#    -18   -12       5.7921744409E-003
#    -18   -11       2.2117086851E-006
#    -18   -10       1.2801818109E-006
#    -18    -9       1.2954676803E-004
#    -18    -8       6.8807799620E-007
#    -18    -7       1.9195737007E-006
#    -18    -6       1.3914865903E-002
#    -18    -5       3.0301951774E-006
#    -18    -4       2.1524403955E-006
#    -18    -3       4.4590626898E-004
#    -18    -2       3.2785377038E-006
#    -18    -1       1.8403415597E-006
#    -18     0       2.7335794492E-002
#    -18     1       1.1990289544E-005
#    -18     2       7.9330376795E-008
#    -18     3       7.9271969146E-004
#    -18     4       2.2689773760E-005
#    -18     5       1.3531096392E-006
#    -18     6       2.5083243067E-002
#    -18     7       8.7547301343E-006
#    -18     8       7.6438270890E-006
#    -18     9       2.1685511201E-004
#    -18    10       7.0173513806E-006
#    -18    11       1.7655953503E-005
#    -18    12       1.3298358742E-002
#    -18    13       2.5377201855E-006
#    -18    14       6.0169261220E-006
#    -18    15       1.7921334346E-004
#    -18    16       7.5188768440E-007
#    -18    17       2.1595610607E-006
#    -18    18       1.4921008275E-002
#    -18    19       5.4142218466E-007
#    -18    20       2.3579770500E-005
#    -18    21       6.4699011775E-005
#    -18    22       3.6459321267E-007
#    -18    23       8.2558119594E-006
#    -18    24       1.2813785281E-003
#    -18    25       9.6851687303E-006
#    -18    26       2.1029037441E-005
#    -18    27       6.8825373285E-004
#    -17   -30       1.8617921981E-005
#    -17   -29       1.9604611887E-005
#    -17   -28       8.8564816887E-005
#    -17   -27       8.6550913414E-005
#    -17   -26       2.1807547175E-005
#    -17   -25       9.3143609047E-005
#    -17   -24       3.4230917791E-005
#    -17   -23       8.6222748978E-006
#    -17   -22       2.3630760974E-005
#    -17   -21       1.1010240358E-005
#    -17   -20       5.0618540879E-007
#    -17   -19       1.4815898409E-006
#    -17   -18       4.5548010293E-005
#    -17   -17       9.9554558931E-006
#    -17   -16       1.4825798316E-004
#    -17   -15       1.4030363498E-004
#    -17   -14       1.0119989173E-005
#    -17   -13       6.7898883070E-005
#    -17   -12       5.5829865775E-005
#    -17   -11       1.9769782223E-005
#    -17   -10       1.5410907821E-004
#    -17    -9       1.1046826821E-004
#    -17    -8       2.1575301557E-005
#    -17    -7       1.1364956770E-004
#    -17    -6       6.1380038215E-005
#    -17    -5       1.0680752301E-005
#    -17    -4       1.8738913247E-004
#    -17    -3       3.1279073033E-004
#    -17    -2       1.3985144245E-004
#    -17    -1       6.6385072835E-004
#    -17     0       7.0400644780E-004
#    -17     1       1.1579694629E-004
#    -17     2       2.4803903989E-004
#    -17     3       2.4983757216E-004
#    -17     4       3.5264098994E-006
#    -17     5       6.1034341662E-005
#    -17     6       1.8533403189E-004
#    -17     7       1.5155289476E-005
#    -17     8       9.1187546454E-005
#    -17     9       1.6710564564E-005
#    -17    10       7.6764057294E-006
#    -17    11       4.2607246182E-005
#    -17    12       2.3009910674E-004
#    -17    13       9.4957858004E-005
#    -17    14       2.1936629127E-004
#    -17    15       1.1546372111E-004
#    -17    16       1.1375574773E-005
#    -17    17       7.9834525465E-005
#    -17    18       4.6916401827E-005
#    -17    19       9.0761687640E-009
#    -17    20       4.3836031209E-005
#    -17    21       4.5289537847E-005
#    -17    22       2.2229036612E-005
#    -17    23       4.5279447734E-005
#    -17    24       7.4825824469E-005
#    -17    25       4.3802024611E-005
#    -17    26       2.6556463356E-004
#    -17    27       2.5079590945E-004
#    -16   -31       7.4211432686E-005
#    -16   -30       1.2183594922E-007
#    -16   -29       2.3248628558E-006
#    -16   -28       2.6860900976E-004
#    -16   -27       8.8291345635E-008
#    -16   -26       2.5724562521E-006
#    -16   -25       1.7141401455E-004
#    -16   -24       2.3284605693E-007
#    -16   -23       4.2053280881E-007
#    -16   -22       3.5880238134E-005
#    -16   -21       4.4637407096E-007
#    -16   -20       1.1855102872E-006
#    -16   -19       6.1648972154E-005
#    -16   -18       3.1533525061E-008
#    -16   -17       3.3787426001E-006
#    -16   -16       2.8627066549E-004
#    -16   -15       4.1963161201E-006
#    -16   -14       2.9872258833E-006
#    -16   -13       1.8418011605E-004
#    -16   -12       3.3829039189E-006
#    -16   -11       1.1271994585E-006
#    -16   -10       4.5465409087E-004
#    -16    -9       1.4743378961E-006
#    -16    -8       6.4987821796E-006
#    -16    -7       1.4669969344E-004
#    -16    -6       9.2457867166E-007
#    -16    -5       3.1508926450E-006
#    -16    -4       5.8985303884E-004
#    -16    -3       2.6817306998E-006
#    -16    -2       4.3936679270E-007
#    -16    -1       1.1272067213E-003
#    -16     0       1.0333439001E-005
#    -16     1       1.4474683243E-006
#    -16     2       1.2749088959E-004
#    -16     3       3.1585663821E-005
#    -16     4       1.2558674198E-006
#    -16     5       4.1801949663E-005
#    -16     6       1.8995728965E-005
#    -16     7       1.2444077314E-005
#    -16     8       2.5228288792E-004
#    -16     9       4.0774723241E-007
#    -16    10       1.1871070938E-005
#    -16    11       2.2668172716E-004
#    -16    12       5.1437248565E-006
#    -16    13       1.9473447991E-006
#    -16    14       3.7130268581E-004
#    -16    15       1.9005449315E-006
#    -16    16       1.9695609417E-006
#    -16    17       3.0083532311E-004
#    -16    18       9.5570675378E-007
#    -16    19       1.4850245731E-005
#    -16    20       2.4695487315E-004
#    -16    21       3.8268385924E-007
#    -16    22       1.2013476884E-005
#    -16    23       1.2544827598E-006
#    -16    24       3.1325958150E-006
#    -16    25       1.8294996121E-005
#    -16    26       6.4631638038E-004
#    -15   -31       4.3998450964E-005
#    -15   -30       2.6126789034E-005
#    -15   -29       5.3385101731E-005
#    -15   -28       1.1466831697E-004
#    -15   -27       1.2308314991E-005
#    -15   -26       4.9343099819E-005
#    -15   -25       5.4727500627E-005
#    -15   -24       1.5568747749E-005
#    -15   -23       2.6869879072E-005
#    -15   -22       2.6987185676E-006
#    -15   -21       3.5244254552E-007
#    -15   -20       2.9142871170E-005
#    -15   -19       3.9078275339E-005
#    -15   -18       9.4931269586E-006
#    -15   -17       1.2978025706E-004
#    -15   -16       1.1008367778E-004
#    -15   -15       5.7009500867E-006
#    -15   -14       1.1453235328E-004
#    -15   -13       1.5630389758E-004
#    -15   -12       4.9306149144E-005
#    -15   -11       2.8183117756E-004
#    -15   -10       2.2394727050E-004
#    -15    -9       2.0570587874E-005
#    -15    -8       1.0171297766E-004
#    -15    -7       3.0699707818E-005
#    -15    -6       3.0242212073E-005
#    -15    -5       2.4169489926E-004
#    -15    -4       3.0894469557E-004
#    -15    -3       9.8373983258E-005
#    -15    -2       3.1547146654E-004
#    -15    -1       2.2475529306E-004
#    -15     0       2.5372819707E-005
#    -15     1       1.1537044215E-005
#    -15     2       1.9464476925E-005
#    -15     3       2.3129693717E-005
#    -15     4       7.4550310273E-005
#    -15     5       1.5008297276E-004
#    -15     6       3.2938464308E-006
#    -15     7       3.5148112683E-004
#    -15     8       3.0355095962E-004
#    -15     9       3.0711390108E-005
#    -15    10       2.5286483514E-004
#    -15    11       1.7562318459E-004
#    -15    12       1.0276165826E-004
#    -15    13       2.0129020011E-004
#    -15    14       1.4757944464E-004
#    -15    15       3.6822213742E-005
#    -15    16       1.6281845922E-004
#    -15    17       1.2824799967E-004
#    -15    18       3.0846104619E-005
#    -15    19       2.0031081305E-004
#    -15    20       1.3601427251E-004
#    -15    21       7.3531469228E-005
#    -15    22       3.8697973608E-006
#    -15    23       7.7017018004E-005
#    -15    24       5.5508655177E-005
#    -15    25       2.3381016454E-004
#    -14   -31       4.0965404727E-007
#    -14   -30       3.0787534318E-006
#    -14   -29       1.9410139033E-004
#    -14   -28       6.9045727166E-008
#    -14   -27       2.5068809584E-006
#    -14   -26       1.5856549326E-004
#    -14   -25       1.9488860807E-007
#    -14   -24       1.0732784127E-006
#    -14   -23       4.4679058053E-005
#    -14   -22       1.2882192793E-006
#    -14   -21       1.3288102751E-006
#    -14   -20       5.3109654479E-005
#    -14   -19       1.3826785914E-009
#    -14   -18       2.6809842774E-006
#    -14   -17       1.8917965052E-004
#    -14   -16       3.3630926542E-006
#    -14   -15       2.5008772501E-006
#    -14   -14       3.9936275056E-004
#    -14   -13       6.5649169708E-006
#    -14   -12       1.7036439260E-006
#    -14   -11       5.9015139005E-004
#    -14   -10       3.1649392365E-006
#    -14    -9       8.1348267449E-006
#    -14    -8       6.7221965791E-005
#    -14    -7       1.5925876629E-007
#    -14    -6       4.9777148589E-006
#    -14    -5       5.8033767192E-004
#    -14    -4       7.5421927117E-007
#    -14    -3       1.7535617688E-008
#    -14    -2       1.1598894765E-004
#    -14    -1       3.2975367479E-006
#    -14     0       2.9966495931E-006
#    -14     1       3.7208094241E-004
#    -14     2       2.7988544371E-005
#    -14     3       1.9149257774E-006
#    -14     4       7.7280219483E-004
#    -14     5       4.7498961942E-005
#    -14     6       1.0153492754E-005
#    -14     7       1.3267149681E-003
#    -14     8       3.0715645629E-006
#    -14     9       1.2576124294E-005
#    -14    10       5.0517457116E-004
#    -14    11       5.5535338425E-006
#    -14    12       9.5994489689E-007
#    -14    13       3.9753281168E-004
#    -14    14       7.3591794590E-007
#    -14    15       1.7008417677E-007
#    -14    16       4.7099589228E-004
#    -14    17       2.7292840273E-006
#    -14    18       3.9042766526E-006
#    -14    19       5.1865796170E-004
#    -14    20       2.7313349061E-007
#    -14    21       1.7527721990E-005
#    -14    22       1.1920465796E-004
#    -14    23       5.7839123692E-006
#    -14    24       2.4734765471E-005
#    -14    25       5.0243364737E-004
#    -13   -32       4.6251682849E-005
#    -13   -31       1.1057675181E-005
#    -13   -30       6.8973703862E-005
#    -13   -29       8.5001441062E-005
#    -13   -28       2.8624348257E-005
#    -13   -27       9.5549603151E-005
#    -13   -26       1.1501256602E-004
#    -13   -25       1.0362977327E-005
#    -13   -24       2.4269638656E-005
#    -13   -23       1.1722322431E-005
#    -13   -22       8.4720919576E-007
#    -13   -21       1.6153501415E-005
#    -13   -20       1.8156414126E-005
#    -13   -19       6.6749718586E-006
#    -13   -18       7.3856990043E-005
#    -13   -17       6.2759827001E-005
#    -13   -16       1.3461627109E-005
#    -13   -15       1.6158729957E-004
#    -13   -14       2.8220837005E-004
#    -13   -13       4.7523234509E-005
#    -13   -12       2.9378018637E-004
#    -13   -11       1.7574129100E-004
#    -13   -10       1.0924505700E-005
#    -13    -9       2.1269138066E-005
#    -13    -8       1.0934393339E-004
#    -13    -7       7.1431641693E-005
#    -13    -6       1.9204686433E-004
#    -13    -5       1.8166880283E-004
#    -13    -4       2.3628779751E-005
#    -13    -3       1.9756652638E-005
#    -13    -2       1.5545950612E-005
#    -13    -1       5.0048574106E-005
#    -13     0       4.2409050138E-004
#    -13     1       5.1335053766E-004
#    -13     2       1.5576569423E-004
#    -13     3       6.5903943216E-004
#    -13     4       7.1925750675E-004
#    -13     5       4.6018149117E-005
#    -13     6       6.4204584184E-004
#    -13     7       6.5962713305E-004
#    -13     8       7.2411422052E-005
#    -13     9       6.5734584020E-004
#    -13    10       2.7065222815E-004
#    -13    11       7.3406943107E-005
#    -13    12       3.0644733145E-004
#    -13    13       8.9847601851E-005
#    -13    14       4.5828038621E-005
#    -13    15       1.5073582135E-006
#    -13    16       1.3722832377E-004
#    -13    17       4.3658499679E-005
#    -13    18       1.8269971198E-004
#    -13    19       3.2681935183E-004
#    -13    20       1.9673576434E-005
#    -13    21       7.8732298524E-005
#    -13    22       4.7489612949E-005
#    -13    23       7.5600784829E-006
#    -13    24       1.0536939087E-004
#    -12   -32       2.4279244635E-006
#    -12   -31       4.8677135205E-007
#    -12   -30       1.7995042212E-004
#    -12   -29       1.2272499184E-006
#    -12   -28       9.7199633713E-006
#    -12   -27       1.9741186765E-004
#    -12   -26       1.1556083982E-006
#    -12   -25       3.7892625180E-006
#    -12   -24       2.0045781789E-005
#    -12   -23       2.2101327741E-007
#    -12   -22       1.3369555325E-007
#    -12   -21       8.5177237309E-005
#    -12   -20       1.1977852218E-007
#    -12   -19       6.7154022317E-007
#    -12   -18       2.9453954626E-003
#    -12   -17       1.1777948355E-006
#    -12   -16       4.4110607190E-006
#    -12   -15       4.9835156356E-004
#    -12   -14       4.7033096780E-006
#    -12   -13       2.1667931840E-006
#    -12   -12       9.5201445539E-003
#    -12   -11       3.1592158737E-006
#    -12   -10       9.7570063149E-006
#    -12    -9       1.7650978703E-004
#    -12    -8       1.5543690289E-008
#    -12    -7       6.1696141880E-006
#    -12    -6       2.5378173221E-002
#    -12    -5       5.1778784596E-007
#    -12    -4       4.2252252490E-007
#    -12    -3       7.8834184337E-005
#    -12    -2       2.2804911458E-007
#    -12    -1       2.7139477860E-006
#    -12     0       3.6795948924E-002
#    -12     1       1.4321780068E-005
#    -12     2       2.5269739257E-006
#    -12     3       1.4841666857E-003
#    -12     4       4.3559697796E-005
#    -12     5       1.1069590042E-005
#    -12     6       1.7593927470E-002
#    -12     7       8.6395161357E-006
#    -12     8       1.0100606553E-005
#    -12     9       7.3574732439E-004
#    -12    10       1.1775166313E-006
#    -12    11       2.7969462295E-006
#    -12    12       1.6616468356E-002
#    -12    13       1.2126228628E-006
#    -12    14       3.4131656129E-007
#    -12    15       1.1728581717E-004
#    -12    16       2.0663406255E-006
#    -12    17       2.9354867613E-006
#    -12    18       2.2085644048E-002
#    -12    19       3.2603058304E-006
#    -12    20       1.3395534107E-005
#    -12    21       1.6936639291E-004
#    -12    22       8.8070281952E-007
#    -12    23       1.3981191574E-005
#    -11   -32       5.4568666028E-006
#    -11   -31       7.8740350691E-005
#    -11   -30       1.3511942329E-004
#    -11   -29       2.6397694724E-005
#    -11   -28       7.1202233389E-005
#    -11   -27       1.7197141060E-004
#    -11   -26       1.7982278207E-005
#    -11   -25       8.7229911020E-005
#    -11   -24       1.9708602956E-005
#    -11   -23       6.3429824838E-006
#    -11   -22       1.2691192673E-005
#    -11   -21       2.3753325691E-005
#    -11   -20       9.1554644986E-006
#    -11   -19       7.9955528607E-005
#    -11   -18       5.3704009943E-005
#    -11   -17       1.2332978783E-005
#    -11   -16       1.9593593013E-004
#    -11   -15       2.6270829311E-004
#    -11   -14       3.2717637518E-005
#    -11   -13       1.8346655875E-004
#    -11   -12       1.3817537592E-004
#    -11   -11       2.2976383798E-005
#    -11   -10       3.6271268946E-005
#    -11    -9       1.5946686010E-004
#    -11    -8       6.3197867227E-005
#    -11    -7       1.3838489445E-004
#    -11    -6       1.2314059805E-004
#    -11    -5       3.6665911103E-006
#    -11    -4       4.1372589354E-005
#    -11    -3       2.6923133946E-004
#    -11    -2       1.6206317003E-004
#    -11    -1       9.0912881580E-004
#    -11     0       1.3612803494E-003
#    -11     1       2.2032658215E-004
#    -11     2       5.3001472156E-004
#    -11     3       6.4842552466E-004
#    -11     4       3.0070328893E-005
#    -11     5       3.3116977188E-004
#    -11     6       5.4490813434E-004
#    -11     7       8.4634486193E-005
#    -11     8       3.5774654317E-004
#    -11     9       1.3950459805E-004
#    -11    10       5.1112173557E-005
#    -11    11       1.4902547917E-004
#    -11    12       6.7260981345E-005
#    -11    13       4.2774316335E-006
#    -11    14       6.9482563287E-005
#    -11    15       1.2067629316E-004
#    -11    16       2.8630405598E-005
#    -11    17       2.1964544951E-004
#    -11    18       1.1182673280E-005
#    -11    19       8.0237427027E-005
#    -11    20       1.1213298053E-004
#    -11    21       1.7378827833E-004
#    -11    22       1.0571363574E-005
#    -11    23       7.0591429083E-005
#    -10   -32       2.0013264008E-006
#    -10   -31       1.8149898557E-004
#    -10   -30       5.7644378795E-007
#    -10   -29       1.0393971270E-006
#    -10   -28       2.3890257990E-004
#    -10   -27       4.7169125335E-007
#    -10   -26       2.4950056407E-006
#    -10   -25       1.2513446279E-004
#    -10   -24       7.3747066241E-007
#    -10   -23       7.6483466947E-007
#    -10   -22       3.8457638352E-005
#    -10   -21       3.2278953830E-006
#    -10   -20       3.6442021534E-007
#    -10   -19       1.1785188933E-004
#    -10   -18       3.3881147233E-008
#    -10   -17       7.1277886669E-006
#    -10   -16       4.8671694595E-004
#    -10   -15       7.5410335985E-006
#    -10   -14       1.0717780100E-006
#    -10   -13       1.8755049025E-004
#    -10   -12       2.4146852957E-006
#    -10   -11       9.0521143351E-006
#    -10   -10       1.7753380846E-004
#    -10    -9       3.1711192878E-006
#    -10    -8       3.9254249790E-006
#    -10    -7       1.7198839471E-004
#    -10    -6       1.9057234000E-007
#    -10    -5       2.2340031324E-007
#    -10    -4       5.6597816389E-004
#    -10    -3       8.6825083784E-007
#    -10    -2       2.3333892013E-006
#    -10    -1       2.0275111183E-003
#    -10     0       4.0306130867E-006
#    -10     1       1.0165663300E-005
#    -10     2       6.0784383519E-004
#    -10     3       2.6622400625E-005
#    -10     4       8.9615641032E-006
#    -10     5       1.9549494174E-004
#    -10     6       1.4455434530E-005
#    -10     7       1.5444787816E-005
#    -10     8       1.7464175581E-004
#    -10     9       5.2117406276E-006
#    -10    10       4.5167290770E-006
#    -10    11       3.0437222914E-004
#    -10    12       2.8444618066E-006
#    -10    13       1.6519576309E-006
#    -10    14       2.3969225530E-004
#    -10    15       7.9285194799E-006
#    -10    16       1.0637147057E-005
#    -10    17       2.0980997071E-004
#    -10    18       4.1640565464E-007
#    -10    19       9.0798063747E-006
#    -10    20       9.1016206594E-004
#    -10    21       4.2968321526E-006
#    -10    22       1.7416902479E-006
#     -9   -33       1.5502260030E-005
#     -9   -32       9.2620967060E-005
#     -9   -31       1.0032041490E-004
#     -9   -30       9.0363749264E-006
#     -9   -29       1.1949990593E-004
#     -9   -28       1.6094905678E-004
#     -9   -27       3.8360749303E-005
#     -9   -26       5.9366409224E-005
#     -9   -25       8.3644247785E-005
#     -9   -24       7.7283030389E-006
#     -9   -23       2.3334618271E-005
#     -9   -22       1.2956029235E-005
#     -9   -21       1.2640450602E-005
#     -9   -20       4.0608741267E-005
#     -9   -19       7.0613278388E-005
#     -9   -18       1.8268667286E-005
#     -9   -17       2.4968272361E-004
#     -9   -16       1.8761005020E-004
#     -9   -15       2.6751167361E-005
#     -9   -14       9.3227647404E-005
#     -9   -13       2.5564609850E-005
#     -9   -12       8.7803867934E-006
#     -9   -11       8.0927475215E-005
#     -9   -10       9.6525989906E-005
#     -9    -9       1.9797563261E-005
#     -9    -8       4.8095421923E-005
#     -9    -7       1.7037916072E-005
#     -9    -6       2.4235141097E-005
#     -9    -5       2.6782973940E-004
#     -9    -4       4.0804156098E-004
#     -9    -3       1.5838837276E-004
#     -9    -2       5.3474184755E-004
#     -9    -1       6.3114113292E-004
#     -9     0       9.0371640807E-005
#     -9     1       9.0355989930E-005
#     -9     2       1.3015595807E-004
#     -9     3       8.6201389212E-006
#     -9     4       1.9109694125E-005
#     -9     5       4.6007082271E-005
#     -9     6       5.2267760339E-006
#     -9     7       5.6867087542E-005
#     -9     8       8.1799524456E-005
#     -9     9       1.3880373673E-005
#     -9    10       5.9365187117E-005
#     -9    11       4.4539875932E-005
#     -9    12       3.5001909611E-005
#     -9    13       1.5058836840E-004
#     -9    14       3.0156840936E-004
#     -9    15       3.3248553995E-005
#     -9    16       6.7964316005E-005
#     -9    17       2.6228268425E-006
#     -9    18       3.3856542717E-005
#     -9    19       7.7408030166E-004
#     -9    20       3.5941690947E-004
#     -9    21       1.5365357477E-004
#     -8   -33       1.5668255796E-006
#     -8   -32       1.0820952831E-004
#     -8   -31       1.9754896535E-006
#     -8   -30       4.9268343632E-006
#     -8   -29       2.8008899502E-004
#     -8   -28       8.1854431912E-006
#     -8   -27       3.9612984657E-006
#     -8   -26       2.0073978565E-004
#     -8   -25       4.0169072016E-007
#     -8   -24       7.4196654490E-008
#     -8   -23       5.0891630703E-005
#     -8   -22       2.3633054186E-006
#     -8   -21       1.2062879574E-007
#     -8   -20       9.4219072825E-005
#     -8   -19       1.2604489597E-006
#     -8   -18       5.2116375511E-006
#     -8   -17       3.7422228518E-004
#     -8   -16       1.3352140205E-006
#     -8   -15       2.3748818151E-006
#     -8   -14       6.7831635498E-005
#     -8   -13       3.3508526825E-006
#     -8   -12       1.2118896674E-005
#     -8   -11       1.5209337800E-004
#     -8   -10       4.0652721470E-009
#     -8    -9       5.1410339253E-006
#     -8    -8       1.0803970141E-004
#     -8    -7       6.3473301876E-007
#     -8    -6       2.2607633438E-006
#     -8    -5       9.3674493980E-004
#     -8    -4       1.7545723079E-006
#     -8    -3       1.9839785063E-006
#     -8    -2       4.8026435646E-004
#     -8    -1       4.7240961681E-006
#     -8     0       1.3861536211E-005
#     -8     1       6.0129783531E-005
#     -8     2       2.1092715054E-005
#     -8     3       5.6259203192E-006
#     -8     4       2.3427186404E-004
#     -8     5       2.6815060490E-005
#     -8     6       1.3881682873E-006
#     -8     7       5.0115513970E-004
#     -8     8       8.2814548385E-006
#     -8     9       2.7237515880E-006
#     -8    10       7.8968640638E-006
#     -8    11       1.0897954717E-005
#     -8    12       4.8994469037E-006
#     -8    13       1.1594666468E-003
#     -8    14       3.9537841833E-006
#     -8    15       1.8730749232E-006
#     -8    16       1.3073912144E-004
#     -8    17       1.2857929908E-005
#     -8    18       1.0205293458E-005
#     -8    19       1.1010953955E-003
#     -8    20       1.1694576742E-005
#     -7   -33       2.5120217673E-005
#     -7   -32       5.2314563579E-005
#     -7   -31       3.9303847077E-005
#     -7   -30       8.5167149078E-005
#     -7   -29       6.6415834264E-005
#     -7   -28       1.8130073351E-005
#     -7   -27       8.7353075281E-005
#     -7   -26       6.5679595685E-005
#     -7   -25       2.4368349384E-005
#     -7   -24       2.2266562939E-005
#     -7   -23       2.6030842104E-005
#     -7   -22       4.5441010622E-006
#     -7   -21       5.0896627591E-005
#     -7   -20       2.6302971407E-005
#     -7   -19       1.6777287562E-005
#     -7   -18       1.7015426573E-004
#     -7   -17       1.3256194984E-004
#     -7   -16       2.0912970063E-005
#     -7   -15       7.0521265156E-005
#     -7   -14       2.4415351562E-005
#     -7   -13       7.7558996432E-007
#     -7   -12       9.1403019647E-005
#     -7   -11       3.8084955180E-005
#     -7   -10       7.0698064621E-006
#     -7    -9       2.4166667037E-005
#     -7    -8       2.2755640864E-004
#     -7    -7       1.1389798716E-004
#     -7    -6       5.1807768050E-004
#     -7    -5       4.1657225521E-004
#     -7    -4       6.3717778386E-005
#     -7    -3       2.6952414970E-004
#     -7    -2       3.3797077327E-005
#     -7    -1       4.7855031655E-006
#     -7     0       3.9937172107E-005
#     -7     1       1.7015239352E-004
#     -7     2       9.9342202228E-006
#     -7     3       2.3567000662E-004
#     -7     4       3.4566211714E-004
#     -7     5       2.7168176711E-005
#     -7     6       2.7156784396E-004
#     -7     7       2.0098589724E-004
#     -7     8       4.2609179598E-005
#     -7     9       1.1606354864E-004
#     -7    10       1.8221609661E-004
#     -7    11       1.0274231964E-004
#     -7    12       1.0951950962E-003
#     -7    13       1.1159748831E-003
#     -7    14       2.1326992841E-004
#     -7    15       1.0586350083E-004
#     -7    16       5.6769861003E-006
#     -7    17       1.1227556645E-005
#     -7    18       4.4522481806E-004
#     -7    19       1.3837409407E-003
#     -6   -33       9.4713623732E-005
#     -6   -32       4.0372362910E-006
#     -6   -31       2.2248567570E-006
#     -6   -30       1.6233610299E-004
#     -6   -29       3.8698677022E-006
#     -6   -28       5.9400959127E-007
#     -6   -27       1.1445438011E-004
#     -6   -26       2.4797293706E-006
#     -6   -25       4.3823786943E-006
#     -6   -24       8.7990346736E-004
#     -6   -23       1.6425878401E-006
#     -6   -22       2.8195269169E-006
#     -6   -21       9.5469200770E-005
#     -6   -20       1.0767980972E-006
#     -6   -19       2.4979317844E-007
#     -6   -18       2.3167834783E-003
#     -6   -17       9.0894630727E-007
#     -6   -16       3.3093723470E-006
#     -6   -15       7.0736915534E-005
#     -6   -14       2.7713018348E-006
#     -6   -13       9.2659989537E-006
#     -6   -12       1.2444968765E-002
#     -6   -11       2.3312439398E-007
#     -6   -10       6.0482597864E-006
#     -6    -9       3.6316600462E-004
#     -6    -8       8.7036253527E-007
#     -6    -7       2.8869099561E-006
#     -6    -6       1.7962393704E-002
#     -6    -5       1.0876500975E-006
#     -6    -4       7.6567450233E-006
#     -6    -3       4.8473021701E-005
#     -6    -2       5.2559400547E-006
#     -6    -1       8.7802606858E-006
#     -6     0       8.3081971654E-003
#     -6     1       7.0906794944E-006
#     -6     2       1.2379667104E-005
#     -6     3       4.9584568936E-004
#     -6     4       2.1054691259E-005
#     -6     5       3.2066374209E-006
#     -6     6       2.2722103383E-003
#     -6     7       1.0050677261E-005
#     -6     8       3.0732408540E-007
#     -6     9       3.8903881908E-004
#     -6    10       1.7013504855E-005
#     -6    11       7.5887774925E-006
#     -6    12       6.0005666334E-002
#     -6    13       3.2129323544E-007
#     -6    14       1.4690917062E-005
#     -6    15       3.0877051227E-004
#     -6    16       6.9542353644E-006
#     -6    17       2.2610605831E-005
#     -6    18       2.1965641718E-002
#     -5   -33       1.0657316639E-005
#     -5   -32       2.4011870577E-005
#     -5   -31       4.7905493313E-005
#     -5   -30       8.4469335315E-005
#     -5   -29       2.7687085859E-005
#     -5   -28       1.1899947296E-004
#     -5   -27       4.4186426843E-005
#     -5   -26       1.6049487450E-005
#     -5   -25       1.0141880387E-004
#     -5   -24       3.2162770725E-005
#     -5   -23       2.3250098419E-005
#     -5   -22       1.9111648030E-005
#     -5   -21       2.0532578701E-005
#     -5   -20       8.5763853037E-006
#     -5   -19       8.5845478705E-005
