 Diffraction intensities for potential:ensembletest10002.in                    
#     -6    -5       2.8254852225E-004
#     -6    -4       7.9498800754E-004
#     -6    -3       4.9322678419E-005
#     -6    -2       7.0541341193E-005
#     -6    -1       3.8747751434E-005
#     -6     0       1.5557797828E-005
#     -6     1       7.3471084638E-005
#     -6     2       2.6663109480E-005
#     -6     3       1.2004656651E-004
#     -6     4       2.1143491760E-004
#     -6     5       9.4118775463E-005
#     -6     6       2.1194671889E-004
#     -6     7       1.8942225524E-006
#     -6     8       6.8256507728E-006
#     -6     9       2.6755986888E-004
#     -6    10       1.2609708063E-004
#     -6    11       1.6231669151E-003
#     -6    12       1.6860887096E-004
#     -6    13       8.9600225849E-005
#     -6    14       2.2754019563E-004
#     -6    15       7.0757531664E-005
#     -6    16       3.4181272514E-004
#     -5   -27       2.7011400752E-004
#     -5   -26       4.3771534229E-005
#     -5   -25       4.5424478532E-004
#     -5   -24       1.7063363691E-004
#     -5   -23       3.9530698881E-004
#     -5   -22       4.9404526836E-004
#     -5   -21       3.9669756060E-005
#     -5   -20       1.6531576319E-003
#     -5   -19       2.8492499186E-005
#     -5   -18       1.7313682261E-004
#     -5   -17       1.9633414241E-004
#     -5   -16       2.4461061432E-005
#     -5   -15       1.9575968179E-003
#     -5   -14       6.9115486998E-005
#     -5   -13       7.8679912695E-005
#     -5   -12       5.7341050342E-005
#     -5   -11       3.3553090954E-005
#     -5   -10       1.2808300124E-002
#     -5    -9       1.2016029050E-004
#     -5    -8       7.3873781046E-004
#     -5    -7       1.1852742047E-003
#     -5    -6       5.7074877827E-004
#     -5    -5       1.3247895331E-002
#     -5    -4       3.6883546216E-004
#     -5    -3       4.8518743889E-004
#     -5    -2       6.7489722820E-005
#     -5    -1       8.1775898810E-005
#     -5     0       8.8444481766E-003
#     -5     1       3.5517900834E-004
#     -5     2       7.9583114194E-004
#     -5     3       5.9267341472E-004
#     -5     4       4.1884190738E-004
#     -5     5       1.3703228662E-003
#     -5     6       3.0109409382E-004
#     -5     7       9.8499995047E-005
#     -5     8       1.3057875097E-003
#     -5     9       8.4838027521E-004
#     -5    10       4.8755981474E-002
#     -5    11       8.0053939570E-004
#     -5    12       1.6288871928E-003
#     -5    13       1.9248448331E-004
#     -5    14       4.3154495205E-004
#     -5    15       2.0675808207E-002
#     -4   -28       6.1409790598E-005
#     -4   -27       7.2024898175E-006
#     -4   -26       1.5935915674E-004
#     -4   -25       1.8186815211E-005
#     -4   -24       1.7523182760E-004
#     -4   -23       1.4898104930E-004
#     -4   -22       1.7516193109E-005
#     -4   -21       3.0618452089E-004
#     -4   -20       4.9563055330E-005
#     -4   -19       1.3237191331E-004
#     -4   -18       1.7088088536E-004
#     -4   -17       9.0640241069E-006
#     -4   -16       3.6960729200E-005
#     -4   -15       5.7672793681E-005
#     -4   -14       1.7217947374E-005
#     -4   -13       4.7355809292E-006
#     -4   -12       3.2722444595E-005
#     -4   -11       2.1353881851E-004
#     -4   -10       9.4805580953E-006
#     -4    -9       1.7720179405E-004
#     -4    -8       2.8840973568E-004
#     -4    -7       1.3033977876E-004
#     -4    -6       9.9825041084E-004
#     -4    -5       5.2267615887E-005
#     -4    -4       1.0249470084E-004
#     -4    -3       2.0570680062E-005
#     -4    -2       9.3381803967E-006
#     -4    -1       3.4646282305E-004
#     -4     0       1.4877210012E-005
#     -4     1       1.3998324589E-004
#     -4     2       2.1451777289E-006
#     -4     3       4.2963002479E-005
#     -4     4       2.0999917200E-004
#     -4     5       5.7088455532E-005
#     -4     6       1.8562883110E-006
#     -4     7       2.3717326729E-004
#     -4     8       1.3948483868E-004
#     -4     9       1.2111183596E-003
#     -4    10       2.0974004405E-004
#     -4    11       9.9251734976E-004
#     -4    12       7.8495943482E-005
#     -4    13       9.4838995036E-006
#     -4    14       1.8248304808E-004
#     -3   -28       2.7580185125E-004
#     -3   -27       6.7549340703E-006
#     -3   -26       2.8105754719E-004
#     -3   -25       1.9611314460E-004
#     -3   -24       1.4777881989E-004
#     -3   -23       4.1265403834E-004
#     -3   -22       2.1155232592E-005
#     -3   -21       5.2881304418E-004
#     -3   -20       1.3138717467E-004
#     -3   -19       5.0044594736E-005
#     -3   -18       1.4116064042E-004
#     -3   -17       1.6984328992E-005
#     -3   -16       1.3787238004E-004
#     -3   -15       9.9488293801E-005
#     -3   -14       4.6217140337E-005
#     -3   -13       2.6145228844E-005
#     -3   -12       2.8287218105E-005
#     -3   -11       4.5841841187E-004
#     -3   -10       3.5551907524E-004
#     -3    -9       5.0682858260E-004
#     -3    -8       9.9659767829E-004
#     -3    -7       3.1591100211E-005
#     -3    -6       4.1277482713E-004
#     -3    -5       2.6993363422E-005
#     -3    -4       3.8109550378E-005
#     -3    -3       4.8929292293E-004
#     -3    -2       2.2373875661E-005
#     -3    -1       2.9652472149E-004
#     -3     0       1.4974741339E-005
#     -3     1       2.8197983031E-005
#     -3     2       3.0230535608E-005
#     -3     3       4.9754718645E-005
#     -3     4       1.3813077408E-004
#     -3     5       1.3013078985E-004
#     -3     6       2.1166518471E-004
#     -3     7       7.4253131412E-004
#     -3     8       5.7293088907E-005
#     -3     9       1.2958628710E-003
#     -3    10       6.6439855340E-004
#     -3    11       6.8436593314E-004
#     -3    12       9.5363004680E-005
#     -3    13       9.1927035057E-005
#     -2   -28       3.3687074978E-006
#     -2   -27       2.0276772996E-004
#     -2   -26       1.4041691838E-004
#     -2   -25       2.1326467829E-004
#     -2   -24       3.7580731937E-004
#     -2   -23       9.5672773682E-006
#     -2   -22       5.8311652701E-004
#     -2   -21       2.1937091673E-004
#     -2   -20       3.3776491869E-004
#     -2   -19       2.3747340324E-004
#     -2   -18       2.6091117378E-005
#     -2   -17       3.8668494811E-004
#     -2   -16       2.7313530013E-004
#     -2   -15       5.9319399175E-005
#     -2   -14       3.2524500104E-005
#     -2   -13       9.1255107075E-007
#     -2   -12       2.7552675088E-004
#     -2   -11       2.2512084495E-004
#     -2   -10       4.6544209509E-004
#     -2    -9       8.7400212624E-004
#     -2    -8       1.7751153814E-005
#     -2    -7       6.5259449467E-004
#     -2    -6       6.1358009233E-005
#     -2    -5       1.0876005175E-004
#     -2    -4       9.7237399781E-004
#     -2    -3       3.3167313236E-005
#     -2    -2       1.8146438858E-004
#     -2    -1       3.1886907379E-006
#     -2     0       2.4136843657E-006
#     -2     1       3.5400595272E-004
#     -2     2       1.7330689559E-004
#     -2     3       2.7766697579E-004
#     -2     4       1.8836788138E-006
#     -2     5       3.8623324497E-005
#     -2     6       1.1178062679E-004
#     -2     7       2.7972518526E-005
#     -2     8       2.2139943914E-004
#     -2     9       3.8085506081E-004
#     -2    10       3.1328784126E-004
#     -2    11       6.9762408504E-004
#     -2    12       9.2194644013E-006
#     -1   -27       8.2977090852E-005
#     -1   -26       1.0485648218E-004
#     -1   -25       3.6511171535E-006
#     -1   -24       1.0890759494E-004
#     -1   -23       5.8521984480E-005
#     -1   -22       7.9179067971E-005
#     -1   -21       1.1664973738E-004
#     -1   -20       3.3372626782E-005
#     -1   -19       6.3264297888E-006
#     -1   -18       2.6114078799E-005
#     -1   -17       3.9157286810E-005
#     -1   -16       6.3671521020E-006
#     -1   -15       1.9043388952E-005
#     -1   -14       2.1682452870E-005
#     -1   -13       4.0581937496E-005
#     -1   -12       1.4150984627E-004
#     -1   -11       3.4785564712E-004
#     -1   -10       6.4629556730E-005
#     -1    -9       3.3539565113E-004
#     -1    -8       7.5900294025E-005
#     -1    -7       1.2343044859E-004
#     -1    -6       1.2101848600E-004
#     -1    -5       1.0646202067E-004
#     -1    -4       3.5157396984E-004
#     -1    -3       2.3933192185E-005
#     -1    -2       1.1952831056E-005
#     -1    -1       9.8714253090E-005
#     -1     0       5.3914865267E-005
#     -1     1       8.4122328862E-004
#     -1     2       1.7393440397E-005
#     -1     3       1.9466208823E-004
#     -1     4       5.5072967884E-005
#     -1     5       8.8173368931E-006
#     -1     6       3.1965619467E-004
#     -1     7       3.8549202753E-006
#     -1     8       1.6219995171E-005
#     -1     9       1.2308717763E-004
#     -1    10       9.3716509132E-005
#     -1    11       5.1409405312E-005
#      0   -27       2.2355870226E-004
#      0   -26       1.3753053946E-004
#      0   -25       2.4576701280E-004
#      0   -24       1.6243403018E-004
#      0   -23       5.3376677002E-004
#      0   -22       6.9432516842E-004
#      0   -21       1.1198507474E-004
#      0   -20       3.0461454654E-003
#      0   -19       8.6179552375E-006
#      0   -18       9.3097619865E-006
#      0   -17       2.0022708034E-005
#      0   -16       2.5399820655E-005
#      0   -15       1.5833123687E-002
#      0   -14       2.6518594292E-005
#      0   -13       1.0039763876E-004
#      0   -12       4.2191129342E-004
#      0   -11       1.3479821736E-004
#      0   -10       1.5570315947E-002
#      0    -9       3.4420774363E-005
#      0    -8       1.4831577969E-004
#      0    -7       3.9024299669E-004
#      0    -6       1.5556066217E-004
#      0    -5       1.2938131356E-003
#      0    -4       1.4463793969E-004
#      0    -3       1.6549447434E-005
#      0    -2       5.5366165237E-004
#      0    -1       9.3559105483E-004
#      0     0       4.0534274446E-002
#      0     1       9.1145368970E-004
#      0     2       1.4579679905E-003
#      0     3       1.5344093292E-004
#      0     4       1.8323817627E-005
#      0     5       9.9335378910E-003
#      0     6       4.8557207276E-004
#      0     7       7.6982668928E-004
#      0     8       2.9145901101E-004
#      0     9       1.5626248510E-004
#      0    10       1.3391517770E-002
#      1   -27       2.2082459525E-006
#      1   -26       1.8493579468E-004
#      1   -25       5.8013065470E-005
#      1   -24       1.1504277067E-004
#      1   -23       7.5054329652E-006
#      1   -22       1.5113968383E-004
#      1   -21       1.8844809375E-004
#      1   -20       1.8945104529E-005
#      1   -19       1.2676610069E-005
#      1   -18       1.2860176043E-005
#      1   -17       3.4339886789E-005
#      1   -16       1.3479663391E-005
#      1   -15       8.3974744584E-005
#      1   -14       2.5878969341E-005
#      1   -13       9.8525040272E-005
#      1   -12       8.0712334366E-007
#      1   -11       8.6869415496E-005
#      1   -10       1.5890490083E-005
#      1    -9       6.1659630980E-005
#      1    -8       2.7487105527E-006
#      1    -7       6.3426028457E-006
#      1    -6       4.2851392391E-004
#      1    -5       2.0634545150E-005
#      1    -4       3.8537763403E-005
#      1    -3       1.3165934316E-004
#      1    -2       2.6064386031E-004
#      1    -1       1.3025125021E-003
#      1     0       1.6236632744E-004
#      1     1       5.5864194338E-004
#      1     2       1.7947942280E-004
#      1     3       5.1878818422E-005
#      1     4       7.7261762329E-005
#      1     5       5.8868842664E-005
#      1     6       9.2616378317E-005
#      1     7       5.0112050049E-005
#      1     8       1.4857663056E-005
#      1     9       3.9126177311E-004
#      2   -27       3.4559632753E-005
#      2   -26       1.1845552321E-004
#      2   -25       5.6791109851E-005
#      2   -24       3.2175478078E-004
#      2   -23       3.6041040228E-004
#      2   -22       4.2095747074E-005
#      2   -21       1.2994443023E-005
#      2   -20       1.8639132414E-005
#      2   -19       9.8178373450E-005
#      2   -18       1.8966504407E-004
#      2   -17       1.2324645073E-005
#      2   -16       8.3017940815E-005
#      2   -15       1.7438300578E-004
#      2   -14       1.7579521592E-004
#      2   -13       5.5665215364E-004
#      2   -12       1.5107144336E-005
#      2   -11       4.3312136002E-004
#      2   -10       1.3058845187E-004
#      2    -9       6.2583004510E-005
#      2    -8       1.8701893941E-004
#      2    -7       4.2437433582E-005
#      2    -6       2.2268506938E-004
#      2    -5       1.0461709872E-004
#      2    -4       1.0422210377E-005
#      2    -3       2.5614018294E-004
#      2    -2       2.8760310958E-005
#      2    -1       1.8585227025E-003
#      2     0       3.3681927298E-004
#      2     1       7.1225600816E-004
#      2     2       2.1174736342E-004
#      2     3       1.9320822785E-005
#      2     4       1.4786450761E-003
#      2     5       1.4621751570E-003
#      2     6       5.6688264996E-004
#      2     7       5.7046732679E-004
#      2     8       2.7318382473E-004
#      3   -26       4.8291530760E-005
#      3   -25       2.7249655004E-006
#      3   -24       3.1045123003E-004
#      3   -23       3.0960956684E-005
#      3   -22       4.1005501531E-004
#      3   -21       2.2144405540E-004
#      3   -20       3.4471502071E-004
#      3   -19       1.4066777190E-004
#      3   -18       5.1823745014E-005
#      3   -17       4.7622202085E-004
#      3   -16       3.1206584995E-004
#      3   -15       2.0291716432E-004
#      3   -14       8.4842423404E-004
#      3   -13       1.1072969699E-004
#      3   -12       1.7251704228E-004
#      3   -11       9.8576602018E-005
#      3   -10       4.2356066871E-004
#      3    -9       9.2909808300E-004
#      3    -8       1.5660063240E-004
#      3    -7       1.1476212456E-003
#      3    -6       2.3358734917E-004
#      3    -5       3.8093334915E-005
#      3    -4       9.6207541313E-005
#      3    -3       2.5757804050E-005
#      3    -2       6.4425572422E-004
#      3    -1       2.6726894614E-004
#      3     0       6.2565640545E-004
#      3     1       1.7888119584E-003
#      3     2       1.4992963481E-004
#      3     3       6.9568736098E-004
#      3     4       2.2889594383E-004
#      3     5       7.1896161972E-005
#      3     6       5.2142583943E-004
#      4   -26       1.4586508832E-005
#      4   -25       2.8434112108E-005
#      4   -24       1.1084134523E-004
#      4   -23       1.3636163300E-005
#      4   -22       1.0560846042E-004
#      4   -21       8.6825731136E-005
#      4   -20       3.2527311311E-005
#      4   -19       2.6647991482E-005
#      4   -18       2.8354539394E-005
#      4   -17       4.3918398561E-005
#      4   -16       9.4945115080E-005
#      4   -15       8.0834206178E-005
#      4   -14       3.0720647020E-004
#      4   -13       2.2074467438E-005
#      4   -12       2.7615860056E-004
#      4   -11       7.9760653988E-004
#      4   -10       1.5599401425E-004
#      4    -9       1.3502046117E-003
#      4    -8       1.2347592101E-004
#      4    -7       2.2847396230E-004
#      4    -6       6.7947797920E-005
#      4    -5       1.4604876406E-005
#      4    -4       1.7716386120E-004
#      4    -3       4.2295530916E-005
#      4    -2       3.0945262279E-005
#      4    -1       8.7531618517E-004
#      4     0       2.0619111681E-004
#      4     1       1.0789486329E-003
#      4     2       1.2912561019E-004
#      4     3       6.5158825696E-004
#      4     4       3.9183225267E-004
#      4     5       8.8736260061E-005
#      5   -25       1.2733226255E-003
#      5   -24       5.5510313830E-005
#      5   -23       4.5845879294E-005
#      5   -22       3.1846625758E-005
#      5   -21       1.1075208740E-004
#      5   -20       1.2317333769E-003
#      5   -19       3.2342290038E-005
#      5   -18       1.1782326091E-004
#      5   -17       3.6610781117E-004
#      5   -16       2.3751275251E-004
#      5   -15       2.0234547428E-002
#      5   -14       3.1477850234E-005
#      5   -13       7.7440386906E-005
#      5   -12       1.2750438944E-003
#      5   -11       1.0308615772E-003
#      5   -10       4.9703011249E-002
#      5    -9       8.0256576787E-004
#      5    -8       8.1819741305E-004
#      5    -7       3.2863933021E-006
#      5    -6       1.1442499117E-004
#      5    -5       9.8775490372E-003
#      5    -4       1.4506640959E-004
#      5    -3       2.4104123105E-004
#      5    -2       2.0967380735E-003
#      5    -1       1.4296064134E-003
#      5     0       6.5217869663E-002
#      5     1       6.7339387920E-004
#      5     2       1.2122369870E-003
#      5     3       1.8918536442E-004
#      6   -25       2.8494504846E-005
#      6   -24       1.0083445573E-005
#      6   -23       1.3523490298E-004
#      6   -22       2.2572935094E-004
#      6   -21       4.8317186815E-004
#      6   -20       5.4183266204E-005
#      6   -19       2.0189007054E-005
#      6   -18       2.4228320315E-005
#      6   -17       8.0507575132E-005
#      6   -16       1.8278373983E-004
#      6   -15       5.9342856326E-005
#      6   -14       2.7646484193E-005
#      6   -13       2.7022422617E-004
#      6   -12       9.4919035966E-005
#      6   -11       7.5236497004E-004
#      6   -10       1.0474445378E-004
#      6    -9       3.8805062916E-004
#      6    -8       5.9275100708E-005
#      6    -7       2.6745154219E-004
#      6    -6       6.2750572537E-004
#      6    -5       8.8382343135E-005
#      6    -4       5.7530465861E-004
#      6    -3       8.4765112104E-004
#      6    -2       4.3801003768E-005
#      6    -1       8.6732652340E-004
#      6     0       2.7021628168E-004
#      6     1       4.4274791919E-004
#      6     2       6.0320263011E-004
#      7   -24       8.8392239555E-005
#      7   -23       1.7258933569E-004
#      7   -22       1.9938087514E-005
#      7   -21       1.1580676754E-003
#      7   -20       1.6298868753E-004
#      7   -19       3.9377488973E-004
#      7   -18       4.0568181884E-004
#      7   -17       5.1471798090E-005
#      7   -16       5.0445858447E-004
#      7   -15       9.3181724297E-005
#      7   -14       1.1370828441E-004
#      7   -13       4.8152907494E-004
#      7   -12       1.5694262140E-005
#      7   -11       2.9561172868E-003
#      7   -10       4.9282079159E-004
#      7    -9       2.8178808392E-004
#      7    -8       2.0113543663E-004
#      7    -7       5.6380267398E-005
#      7    -6       1.1276201879E-003
#      7    -5       9.3472824711E-004
#      7    -4       8.7285874080E-004
#      7    -3       1.0883154423E-003
#      7    -2       3.8369058324E-004
#      7    -1       1.7729063815E-003
#      7     0       3.2545567229E-004
#      8   -23       8.6114002264E-005
#      8   -22       5.4647360601E-004
#      8   -21       2.8533401114E-005
#      8   -20       8.9934946660E-005
#      8   -19       6.3358658959E-004
#      8   -18       8.0120537225E-005
#      8   -17       1.3502532316E-003
#      8   -16       5.9321441164E-004
#      8   -15       1.9048333078E-004
#      8   -14       1.9975473374E-004
#      8   -13       4.7928226484E-005
#      8   -12       4.3694498006E-004
#      8   -11       4.7252169150E-004
#      8   -10       3.4550971136E-004
#      8    -9       2.4659438542E-004
#      8    -8       3.3993260766E-005
#      8    -7       2.1775083275E-004
#      8    -6       2.2485058265E-004
#      8    -5       1.8093944985E-004
#      8    -4       1.0773739314E-003
#      8    -3       3.0951972016E-005
#      8    -2       1.0589847679E-003
#      9   -21       3.3739442095E-004
#      9   -20       5.5246612811E-006
#      9   -19       1.3986171633E-004
#      9   -18       2.4337331081E-006
#      9   -17       8.6869488325E-004
#      9   -16       4.6304893354E-004
#      9   -15       6.0785086232E-005
#      9   -14       3.7812670826E-004
#      9   -13       3.4741472140E-005
#      9   -12       2.7881820599E-006
#      9   -11       3.4558998644E-005
#      9   -10       5.4642384525E-005
#      9    -9       2.5388806878E-004
#      9    -8       2.9930416207E-005
#      9    -7       2.7927737196E-004
#      9    -6       2.1368886250E-004
#      9    -5       4.5442426463E-005
#     10   -19       4.6005226422E-005
#     10   -18       5.0239138467E-004
#     10   -17       5.4194043933E-004
#     10   -16       5.3352645815E-004
#     10   -15       1.6859249703E-002
#     10   -14       3.1039094321E-004
#     10   -13       1.5862305799E-004
#     10   -12       2.8595777734E-004
#     10   -11       3.5077042391E-004
#     10   -10       1.4213219817E-002
#     10    -9       3.4872310652E-004
#     10    -8       7.3726404784E-004
