 Diffraction intensities for potential:ensembletest10001.in                    
#     -6     1       1.9530266249E-005
#     -6     2       3.1939538273E-004
#     -6     3       1.8194069739E-004
#     -6     4       9.1685648541E-004
#     -6     5       7.9622932529E-005
#     -6     6       1.4557806457E-005
#     -6     7       6.4045695931E-005
#     -6     8       8.2627714195E-005
#     -6     9       1.0531267054E-003
#     -6    10       8.4096123954E-005
#     -6    11       4.7511954147E-004
#     -6    12       1.4351992748E-003
#     -6    13       1.3465512629E-004
#     -6    14       2.9792090628E-004
#     -6    15       1.1177797073E-004
#     -6    16       1.2006323397E-004
#     -5   -27       1.3680352581E-004
#     -5   -26       2.3432136509E-005
#     -5   -25       4.7980967458E-004
#     -5   -24       8.6285164334E-005
#     -5   -23       1.3530986516E-004
#     -5   -22       1.6722073835E-004
#     -5   -21       4.2076365692E-005
#     -5   -20       1.4303727187E-003
#     -5   -19       7.1767339200E-005
#     -5   -18       5.6830039347E-005
#     -5   -17       6.3912174760E-005
#     -5   -16       8.1451248648E-005
#     -5   -15       1.4577711087E-003
#     -5   -14       2.6275722726E-005
#     -5   -13       1.2336400191E-004
#     -5   -12       1.0747166341E-004
#     -5   -11       1.4966898446E-006
#     -5   -10       1.3738792365E-002
#     -5    -9       1.6979015779E-005
#     -5    -8       2.7015805383E-004
#     -5    -7       4.5858251680E-004
#     -5    -6       1.4459516313E-004
#     -5    -5       1.4179132794E-002
#     -5    -4       9.1270600773E-005
#     -5    -3       2.8568704015E-004
#     -5    -2       1.9009790346E-005
#     -5    -1       3.4188270907E-005
#     -5     0       9.5015372535E-003
#     -5     1       3.8748232804E-005
#     -5     2       3.5573113153E-004
#     -5     3       3.2359991824E-004
#     -5     4       7.9795550027E-005
#     -5     5       1.3156790455E-003
#     -5     6       5.8466667130E-005
#     -5     7       3.1266459516E-005
#     -5     8       6.0259986995E-004
#     -5     9       4.6343120583E-005
#     -5    10       5.0991889353E-002
#     -5    11       3.8114107020E-005
#     -5    12       4.0969027933E-004
#     -5    13       2.4873024108E-004
#     -5    14       1.3946775229E-004
#     -5    15       1.8535113168E-002
#     -4   -28       1.0219223816E-005
#     -4   -27       1.0397466017E-004
#     -4   -26       1.1473966329E-005
#     -4   -25       6.7204097817E-006
#     -4   -24       4.4377280258E-004
#     -4   -23       1.1470643758E-004
#     -4   -22       2.1255164061E-004
#     -4   -21       1.1259115971E-005
#     -4   -20       2.4449293657E-005
#     -4   -19       2.2530360287E-004
#     -4   -18       1.6072876866E-004
#     -4   -17       1.2318440532E-004
#     -4   -16       1.4934776392E-005
#     -4   -15       9.8811651896E-005
#     -4   -14       3.3752657837E-004
#     -4   -13       2.3446759398E-005
#     -4   -12       2.9262227607E-004
#     -4   -11       6.0759567847E-005
#     -4   -10       1.3953633550E-005
#     -4    -9       8.2823566323E-004
#     -4    -8       3.7831477861E-004
#     -4    -7       1.2610154112E-003
#     -4    -6       1.0086478833E-004
#     -4    -5       6.5203429750E-005
#     -4    -4       1.5868897928E-004
#     -4    -3       1.5601824343E-005
#     -4    -2       3.1877705161E-004
#     -4    -1       5.2684850107E-005
#     -4     0       4.5974641875E-005
#     -4     1       3.0759168415E-004
#     -4     2       8.2438677593E-005
#     -4     3       3.8493590409E-004
#     -4     4       3.5643755797E-005
#     -4     5       8.4995667167E-006
#     -4     6       2.1716970606E-004
#     -4     7       1.5790376564E-004
#     -4     8       2.0864339505E-003
#     -4     9       1.2603758864E-004
#     -4    10       1.5861018101E-004
#     -4    11       3.1935855262E-003
#     -4    12       1.3699478199E-004
#     -4    13       3.2081603345E-004
#     -4    14       1.8993995352E-004
#     -3   -28       6.7048005392E-005
#     -3   -27       1.2069543435E-004
#     -3   -26       2.0956346686E-004
#     -3   -25       1.6903120677E-004
#     -3   -24       9.3971334859E-005
#     -3   -23       7.2671496395E-005
#     -3   -22       1.8295434753E-004
#     -3   -21       4.7114694557E-004
#     -3   -20       2.2836460867E-004
#     -3   -19       4.5674281361E-005
#     -3   -18       7.2676685639E-006
#     -3   -17       1.8192417698E-004
#     -3   -16       1.7963501860E-004
#     -3   -15       1.7101922411E-004
#     -3   -14       4.8964299293E-005
#     -3   -13       2.9224029642E-005
#     -3   -12       1.6969628600E-004
#     -3   -11       6.6493405995E-004
#     -3   -10       3.8788105179E-004
#     -3    -9       2.3866823295E-004
#     -3    -8       2.9635435049E-004
#     -3    -7       5.6513749683E-004
#     -3    -6       3.5148490907E-004
#     -3    -5       6.0180022443E-005
#     -3    -4       5.0632127036E-005
#     -3    -3       9.2566534542E-005
#     -3    -2       4.3595226235E-004
#     -3    -1       2.5819583789E-004
#     -3     0       3.4935422762E-006
#     -3     1       2.2006964851E-006
#     -3     2       2.2977751881E-005
#     -3     3       6.6073995972E-005
#     -3     4       1.1261095193E-004
#     -3     5       3.8290155167E-005
#     -3     6       1.9368213715E-004
#     -3     7       1.9118764204E-004
#     -3     8       1.9483553763E-004
#     -3     9       1.3225164847E-003
#     -3    10       4.8150278592E-004
#     -3    11       1.9774397134E-004
#     -3    12       1.1003995815E-004
#     -3    13       1.5562173090E-004
#     -2   -28       2.0076429267E-005
#     -2   -27       7.6536680692E-005
#     -2   -26       8.7403644988E-005
#     -2   -25       1.9026195216E-004
#     -2   -24       3.1057966536E-004
#     -2   -23       1.7915929431E-004
#     -2   -22       1.1127344036E-004
#     -2   -21       7.3778774217E-005
#     -2   -20       7.0947158991E-005
#     -2   -19       2.4625622528E-004
#     -2   -18       4.1941633793E-005
#     -2   -17       2.2349148610E-004
#     -2   -16       2.9890161544E-005
#     -2   -15       1.5111379499E-005
#     -2   -14       4.5836323382E-005
#     -2   -13       4.2039286859E-005
#     -2   -12       2.1232497009E-004
#     -2   -11       1.8034818447E-004
#     -2   -10       6.0351885950E-004
#     -2    -9       9.5826919750E-004
#     -2    -8       2.8340731475E-004
#     -2    -7       1.2681955218E-004
#     -2    -6       2.8647614584E-005
#     -2    -5       1.6203421157E-004
#     -2    -4       8.9314130985E-004
#     -2    -3       3.8204400270E-004
#     -2    -2       8.8849001883E-005
#     -2    -1       1.8678892998E-006
#     -2     0       4.5591443429E-005
#     -2     1       2.8478157512E-004
#     -2     2       3.5776262095E-004
#     -2     3       2.7719792945E-004
#     -2     4       3.5698018676E-005
#     -2     5       4.6215069379E-005
#     -2     6       2.0135203095E-004
#     -2     7       8.8398961197E-005
#     -2     8       3.1045656460E-004
#     -2     9       1.2358037962E-004
#     -2    10       3.0901742533E-004
#     -2    11       6.0895857078E-004
#     -2    12       1.2404771829E-004
#     -1   -27       9.6178348348E-005
#     -1   -26       1.9295720970E-004
#     -1   -25       4.7312273474E-005
#     -1   -24       2.3920035175E-006
#     -1   -23       2.1395197661E-004
#     -1   -22       6.8234403549E-005
#     -1   -21       2.5378876648E-004
#     -1   -20       3.7516219465E-006
#     -1   -19       4.3054669004E-005
#     -1   -18       1.7231502673E-004
#     -1   -17       1.3085787643E-005
#     -1   -16       2.9321925170E-005
#     -1   -15       5.5394905554E-006
#     -1   -14       1.5925943788E-005
#     -1   -13       2.0905992548E-004
#     -1   -12       1.0655160674E-004
#     -1   -11       7.8771782763E-004
#     -1   -10       2.9673499632E-005
#     -1    -9       4.4793736097E-005
#     -1    -8       6.3646094661E-004
#     -1    -7       1.3663562304E-004
#     -1    -6       3.6352952921E-004
#     -1    -5       1.0386494050E-004
#     -1    -4       7.7179466270E-005
#     -1    -3       3.2204688984E-004
#     -1    -2       2.3384149959E-005
#     -1    -1       2.5024494757E-004
#     -1     0       9.4625014005E-005
#     -1     1       1.9452017186E-004
#     -1     2       1.3448635282E-003
#     -1     3       1.4872190657E-004
#     -1     4       1.8138290813E-004
#     -1     5       2.7149060467E-005
#     -1     6       1.3121746064E-004
#     -1     7       1.9194576632E-004
#     -1     8       5.9549521564E-005
#     -1     9       3.4727889648E-004
#     -1    10       1.3017075170E-005
#     -1    11       7.0708492571E-005
#      0   -27       7.1878100914E-005
#      0   -26       4.6689994272E-005
#      0   -25       2.3377156368E-004
#      0   -24       3.0288640164E-005
#      0   -23       1.4653847090E-004
#      0   -22       2.5685221967E-004
#      0   -21       4.4285575523E-005
#      0   -20       2.7690992324E-003
#      0   -19       4.2648806131E-005
#      0   -18       2.1001653685E-005
#      0   -17       2.2742390218E-005
#      0   -16       5.4095343597E-005
#      0   -15       1.3891247252E-002
#      0   -14       1.2128087412E-005
#      0   -13       1.1482834364E-004
#      0   -12       2.1732597041E-004
#      0   -11       1.0061281648E-005
#      0   -10       1.6100515390E-002
#      0    -9       2.7114605424E-005
#      0    -8       2.4589100109E-006
#      0    -7       1.6826208087E-004
#      0    -6       9.2924064165E-005
#      0    -5       1.2217791235E-003
#      0    -4       6.5473921216E-005
#      0    -3       1.6228479418E-004
#      0    -2       4.3367406955E-004
#      0    -1       1.5492687298E-004
#      0     0       4.0383295719E-002
#      0     1       2.6575695065E-004
#      0     2       7.7252187584E-004
#      0     3       1.8836563147E-005
#      0     4       2.6489817744E-005
#      0     5       9.0704469890E-003
#      0     6       3.2572263449E-004
#      0     7       2.0475486011E-004
#      0     8       2.7330379005E-004
#      0     9       6.2534334833E-005
#      0    10       1.2606242790E-002
#      1   -27       2.1284736512E-004
#      1   -26       4.7551075161E-005
#      1   -25       2.9747840384E-005
#      1   -24       3.6772364093E-004
#      1   -23       5.5114834795E-005
#      1   -22       4.7153036835E-004
#      1   -21       7.5395764196E-005
#      1   -20       1.5519779006E-005
#      1   -19       4.5647763604E-005
#      1   -18       6.4623891391E-005
#      1   -17       1.4253674741E-006
#      1   -16       8.4955199609E-006
#      1   -15       1.5379087211E-004
#      1   -14       3.8079955821E-004
#      1   -13       5.3168680190E-005
#      1   -12       1.7294832282E-004
#      1   -11       4.6856000937E-005
#      1   -10       1.3635204160E-005
#      1    -9       9.5927724061E-005
#      1    -8       2.5879170729E-005
#      1    -7       3.6116168022E-005
#      1    -6       3.4053035740E-005
#      1    -5       3.1549046668E-005
#      1    -4       8.9399431676E-005
#      1    -3       4.6688894939E-005
#      1    -2       1.5763764314E-003
#      1    -1       2.6002327317E-004
#      1     0       2.3016576845E-004
#      1     1       1.8231870545E-003
#      1     2       1.7364588271E-004
#      1     3       2.3635814435E-004
#      1     4       2.8930358546E-005
#      1     5       2.6114372764E-004
#      1     6       9.3554877965E-004
#      1     7       1.0763009418E-004
#      1     8       1.1869868084E-003
#      1     9       2.4291513507E-004
#      2   -27       3.7016017800E-005
#      2   -26       2.4308437992E-004
#      2   -25       9.1146533488E-005
#      2   -24       8.1511127444E-005
#      2   -23       1.1893006297E-004
#      2   -22       9.8174653164E-005
#      2   -21       4.3700900884E-005
#      2   -20       5.5029554095E-005
#      2   -19       4.5496533982E-005
#      2   -18       2.0330393826E-005
#      2   -17       1.7968697255E-004
#      2   -16       1.9577084707E-004
#      2   -15       1.8499880104E-004
#      2   -14       1.2309612725E-004
#      2   -13       1.3468059276E-004
#      2   -12       1.4508056847E-005
#      2   -11       4.5869414570E-004
#      2   -10       1.1783377889E-004
#      2    -9       1.6470115753E-004
#      2    -8       4.1616694023E-005
#      2    -7       3.5474074254E-005
#      2    -6       2.5235213727E-004
#      2    -5       1.3467016326E-004
#      2    -4       5.0605456391E-005
#      2    -3       2.2619563063E-004
#      2    -2       6.8020758606E-004
#      2    -1       2.1063780732E-003
#      2     0       7.5963089203E-004
#      2     1       4.8566685672E-004
#      2     2       5.0901333762E-005
#      2     3       2.6538376160E-005
#      2     4       1.2957567790E-003
#      2     5       1.4129373187E-003
#      2     6       3.7076089957E-005
#      2     7       1.9213588761E-004
#      2     8       3.4431031828E-004
#      3   -26       2.3299366660E-005
#      3   -25       2.2098763637E-005
#      3   -24       5.7427165537E-004
#      3   -23       4.4462126816E-005
#      3   -22       6.4979073947E-005
#      3   -21       8.5267278906E-005
#      3   -20       3.5665677947E-005
#      3   -19       6.8382413712E-005
#      3   -18       1.1433872680E-004
#      3   -17       2.0775824388E-004
#      3   -16       6.9114116410E-005
#      3   -15       1.5493889436E-004
#      3   -14       4.4613001943E-004
#      3   -13       2.0463383671E-004
#      3   -12       4.3134237134E-005
#      3   -11       9.4018264968E-005
#      3   -10       5.9605911706E-004
#      3    -9       7.4676037919E-004
#      3    -8       7.3102946213E-004
#      3    -7       2.9312745134E-004
#      3    -6       7.7869685106E-005
#      3    -5       1.0805834375E-004
#      3    -4       1.6486028306E-004
#      3    -3       1.5221854472E-005
#      3    -2       2.0670993380E-004
#      3    -1       3.2602380850E-004
#      3     0       6.6682239801E-004
#      3     1       1.4900732986E-003
#      3     2       5.6742476296E-004
#      3     3       8.0884759450E-004
#      3     4       3.2914826808E-004
#      3     5       1.1155931034E-004
#      3     6       2.7977835620E-004
#      4   -26       2.0690073253E-004
#      4   -25       6.6732165216E-006
#      4   -24       1.0302168461E-004
#      4   -23       5.3297723041E-004
#      4   -22       1.3075219240E-004
#      4   -21       7.4858941547E-005
#      4   -20       4.0901691877E-005
#      4   -19       1.5884981959E-004
#      4   -18       2.5442891638E-004
#      4   -17       3.8425605455E-005
#      4   -16       5.3321961897E-004
#      4   -15       1.4479581046E-005
#      4   -14       4.8325573786E-005
#      4   -13       2.0369023761E-004
#      4   -12       2.4372061821E-004
#      4   -11       1.5662139224E-003
#      4   -10       7.4929353237E-005
#      4    -9       3.3673793083E-004
#      4    -8       2.0883185033E-003
#      4    -7       2.9509881040E-004
#      4    -6       1.4717586669E-004
#      4    -5       1.0752799747E-005
#      4    -4       2.2209047532E-005
#      4    -3       2.1990383259E-004
#      4    -2       2.4360615964E-005
#      4    -1       1.3208424512E-003
#      4     0       1.0953976217E-004
#      4     1       3.2997504118E-004
#      4     2       2.8629758063E-003
#      4     3       2.7799570147E-004
#      4     4       7.1880536454E-004
#      4     5       6.9844705909E-005
#      5   -25       1.7320766103E-003
#      5   -24       8.0881519044E-005
#      5   -23       4.5745783105E-005
#      5   -22       2.1627404447E-005
#      5   -21       3.0635207975E-005
#      5   -20       1.0460552881E-003
#      5   -19       5.2856933929E-005
#      5   -18       6.7282219549E-005
#      5   -17       2.2102321939E-004
#      5   -16       1.8112102371E-004
#      5   -15       1.9462977581E-002
#      5   -14       8.3715504402E-005
#      5   -13       6.4200329793E-005
#      5   -12       5.2742557890E-004
#      5   -11       1.8703745102E-004
#      5   -10       5.1664666745E-002
#      5    -9       2.8975445876E-004
#      5    -8       1.6663632004E-004
#      5    -7       1.0400710909E-004
#      5    -6       8.0924260197E-005
#      5    -5       9.7337535530E-003
#      5    -4       1.0959210248E-004
#      5    -3       5.6649081806E-005
#      5    -2       6.8386224174E-004
#      5    -1       1.7153732067E-004
#      5     0       6.5903359051E-002
#      5     1       4.8568409172E-005
#      5     2       4.7719113388E-004
#      5     3       1.7335613412E-004
#      6   -25       1.5209447784E-004
#      6   -24       1.7304169213E-004
#      6   -23       9.8939564527E-005
#      6   -22       4.4880353012E-004
#      6   -21       2.2200913498E-004
#      6   -20       1.3790939155E-004
#      6   -19       9.5761205662E-006
#      6   -18       6.1886877819E-005
#      6   -17       2.4112218262E-004
#      6   -16       5.1073271922E-005
#      6   -15       3.4204590484E-004
#      6   -14       2.5350417070E-004
#      6   -13       6.2921204268E-006
#      6   -12       1.3387432668E-003
#      6   -11       1.7616474684E-004
#      6   -10       2.0007239031E-004
#      6    -9       1.2086858443E-003
#      6    -8       2.0992442408E-005
#      6    -7       3.0409626774E-004
#      6    -6       9.1592748317E-005
#      6    -5       5.1267525471E-004
#      6    -4       1.1726177081E-003
#      6    -3       3.7437287778E-004
#      6    -2       3.1557191517E-003
#      6    -1       3.3485403282E-004
#      6     0       6.6366418952E-005
#      6     1       1.8791727319E-003
#      6     2       4.2545494634E-004
#      7   -24       1.0174221795E-005
#      7   -23       8.9348954578E-005
#      7   -22       1.9306916363E-004
#      7   -21       1.0267231248E-003
#      7   -20       2.0836608882E-004
#      7   -19       2.6550785901E-004
#      7   -18       1.4965278159E-004
#      7   -17       4.8896334352E-004
#      7   -16       6.4845174831E-004
#      7   -15       4.1261933549E-004
#      7   -14       7.4848818548E-005
#      7   -13       5.7667560392E-005
#      7   -12       5.4183457612E-004
#      7   -11       2.7410718902E-003
#      7   -10       9.5066691684E-004
#      7    -9       9.9690897207E-005
#      7    -8       5.9032146080E-005
#      7    -7       2.2612520671E-004
#      7    -6       8.8357744404E-004
#      7    -5       3.0245086957E-003
#      7    -4       2.3045421976E-004
#      7    -3       5.2609820968E-004
#      7    -2       7.1091766717E-004
#      7    -1       1.4908774849E-003
#      7     0       6.8714013187E-004
#      8   -23       3.1504179832E-004
#      8   -22       3.8721346797E-005
#      8   -21       2.2714499103E-004
#      8   -20       3.2862143526E-004
#      8   -19       8.9293795501E-004
#      8   -18       2.2028565027E-004
#      8   -17       4.2095276159E-004
#      8   -16       7.3968540827E-004
#      8   -15       2.9321657109E-004
#      8   -14       2.6795693875E-004
#      8   -13       1.9293730324E-004
#      8   -12       8.7134326470E-006
#      8   -11       4.8914528424E-004
#      8   -10       2.0223465208E-004
#      8    -9       4.6942666949E-004
#      8    -8       1.8927010425E-004
#      8    -7       1.0927419123E-005
#      8    -6       2.9060444328E-004
#      8    -5       2.2730368514E-005
#      8    -4       6.4618162621E-004
#      8    -3       4.1872673782E-005
#      8    -2       7.2670880477E-004
#      9   -21       1.0140231819E-003
#      9   -20       7.5512690137E-005
#      9   -19       1.5781338071E-004
#      9   -18       1.0188255778E-003
#      9   -17       4.6609593548E-004
#      9   -16       1.2591005601E-003
#      9   -15       3.5757375016E-004
#      9   -14       3.5409397755E-005
#      9   -13       2.5495341037E-004
#      9   -12       1.9086912770E-005
#      9   -11       4.1345924876E-004
#      9   -10       2.6119596168E-005
#      9    -9       1.2696251876E-004
#      9    -8       8.1304985742E-004
#      9    -7       3.5010055325E-005
#      9    -6       3.3854242555E-004
#      9    -5       7.0059811560E-005
#     10   -19       2.5298730944E-005
#     10   -18       4.0531098642E-004
#     10   -17       5.3954968332E-005
#     10   -16       1.0663785394E-004
#     10   -15       1.8770840140E-002
#     10   -14       9.2796144304E-005
#     10   -13       6.1781566802E-005
#     10   -12       1.4187413723E-004
#     10   -11       1.3420370764E-005
#     10   -10       1.2212594019E-002
#     10    -9       9.4391284451E-006
#     10    -8       7.7277382901E-004
