 Diffraction intensities for potential:6x6MoS210001.in                         
#    -19   -25       2.1760961156E-005
#    -19   -24       1.7009693525E-005
#    -19   -23       1.4224016029E-005
#    -19   -22       7.4934924846E-006
#    -19   -21       1.5199162893E-005
#    -19   -20       6.6216366924E-006
#    -19   -19       2.4002163583E-006
#    -19   -18       9.5826036020E-008
#    -19   -17       2.8139439748E-006
#    -19   -16       1.6988892677E-005
#    -19   -15       2.0758874023E-005
#    -19   -14       3.2406857026E-005
#    -19   -13       3.5057819803E-005
#    -19   -12       2.6727825137E-005
#    -19   -11       1.3332308279E-005
#    -19   -10       7.0934854226E-006
#    -19    -9       7.1017479060E-006
#    -19    -8       1.3013369519E-005
#    -19    -7       2.1158075767E-005
#    -19    -6       2.1080877858E-005
#    -19    -5       1.2314210257E-005
#    -19    -4       9.6518043852E-006
#    -19    -3       2.5910379526E-005
#    -19    -2       5.7783432013E-005
#    -19    -1       1.0196660238E-004
#    -19     0       1.3965475673E-004
#    -19     1       1.4841739742E-004
#    -19     2       1.2716890530E-004
#    -19     3       1.0027697814E-004
#    -19     4       7.0001197359E-005
#    -19     5       6.0940078831E-005
#    -19     6       6.8672924002E-005
#    -19     7       8.0876098329E-005
#    -19     8       7.3415558847E-005
#    -19     9       7.7583243325E-005
#    -19    10       3.8398030385E-005
#    -19    11       1.6363168947E-005
#    -19    12       1.0383136158E-005
#    -19    13       1.9761603422E-005
#    -19    14       1.5830172415E-005
#    -19    15       2.8624337483E-005
#    -19    16       1.8002241011E-006
#    -19    17       7.1383879316E-007
#    -19    18       7.4284752932E-007
#    -19    19       8.5274686685E-006
#    -19    20       1.1671183842E-006
#    -19    21       9.5625454818E-007
#    -19    22       9.6280979766E-006
#    -19    23       4.2601399947E-005
#    -19    24       3.0253899899E-005
#    -19    25       7.1942176169E-005
#    -19    26       4.3997650442E-005
#    -19    27       4.9154334353E-006
#    -19    28       3.7802169077E-005
#    -18   -30       2.4870440592E-006
#    -18   -29       1.0058005557E-005
#    -18   -28       2.8604837179E-005
#    -18   -27       1.8073559217E-005
#    -18   -26       2.6800871413E-005
#    -18   -25       2.2330612185E-005
#    -18   -24       5.9056596588E-005
#    -18   -23       1.4398750471E-005
#    -18   -22       7.1496365978E-006
#    -18   -21       7.8705010410E-006
#    -18   -20       2.9036683116E-006
#    -18   -19       1.9345912916E-007
#    -18   -18       6.0949232233E-004
#    -18   -17       1.0904269030E-005
#    -18   -16       2.9807237363E-005
#    -18   -15       3.1852768363E-005
#    -18   -14       3.1966032263E-005
#    -18   -13       2.4537173201E-005
#    -18   -12       5.0838495307E-003
#    -18   -11       1.1060405036E-005
#    -18   -10       1.5961404970E-005
#    -18    -9       2.3059583703E-005
#    -18    -8       3.1723457483E-005
#    -18    -7       3.5729900960E-005
#    -18    -6       1.5478252318E-002
#    -18    -5       1.5191912112E-005
#    -18    -4       2.0149105711E-005
#    -18    -3       4.9969484584E-005
#    -18    -2       1.0151475480E-004
#    -18    -1       1.4838937619E-004
#    -18     0       3.6514263935E-002
#    -18     1       1.5967294844E-004
#    -18     2       1.1538665067E-004
#    -18     3       7.9840843801E-005
#    -18     4       5.3151956970E-005
#    -18     5       5.2321175210E-005
#    -18     6       2.8264607600E-002
#    -18     7       6.9001250630E-005
#    -18     8       5.7153668104E-005
#    -18     9       3.4817099804E-005
#    -18    10       1.7963000107E-005
#    -18    11       4.8602284032E-006
#    -18    12       1.4499477250E-002
#    -18    13       3.4990665778E-005
#    -18    14       2.4572155763E-005
#    -18    15       1.7586757865E-005
#    -18    16       2.2260000942E-005
#    -18    17       2.6813040981E-006
#    -18    18       1.5576132749E-002
#    -18    19       2.7422906975E-006
#    -18    20       1.8666619345E-005
#    -18    21       7.3643942637E-006
#    -18    22       1.4726138868E-006
#    -18    23       2.7383997512E-005
#    -18    24       1.9348419527E-003
#    -18    25       6.1529863954E-005
#    -18    26       7.2260928010E-006
#    -18    27       1.0587649843E-004
#    -17   -30       6.3515932560E-006
#    -17   -29       9.2557868936E-006
#    -17   -28       2.5418720814E-005
#    -17   -27       2.8987050165E-005
#    -17   -26       2.4870287082E-005
#    -17   -25       2.9746851128E-005
#    -17   -24       1.3914552432E-005
#    -17   -23       8.3123828961E-006
#    -17   -22       4.5701215569E-006
#    -17   -21       3.2224126192E-006
#    -17   -20       2.2084747386E-007
#    -17   -19       4.5868660783E-007
#    -17   -18       1.0694580965E-005
#    -17   -17       2.0798049100E-005
#    -17   -16       3.0624033075E-005
#    -17   -15       3.1895990309E-005
#    -17   -14       2.8403462381E-005
#    -17   -13       1.8041212415E-005
#    -17   -12       1.5783917789E-005
#    -17   -11       2.0887591331E-005
#    -17   -10       3.7024855084E-005
#    -17    -9       4.3113259875E-005
#    -17    -8       4.4476081688E-005
#    -17    -7       3.3360743343E-005
#    -17    -6       2.2937571640E-005
#    -17    -5       1.0562261141E-005
#    -17    -4       2.9125600972E-005
#    -17    -3       8.1830824793E-005
#    -17    -2       1.2711500722E-004
#    -17    -1       1.5964198793E-004
#    -17     0       1.7844855292E-004
#    -17     1       1.2080200484E-004
#    -17     2       6.5752411075E-005
#    -17     3       3.1050424949E-005
#    -17     4       2.0268709935E-005
#    -17     5       3.0308220550E-005
#    -17     6       5.1290943253E-005
#    -17     7       3.5981645231E-005
#    -17     8       2.9714680933E-005
#    -17     9       1.0238579106E-005
#    -17    10       1.4783299229E-006
#    -17    11       7.7319424885E-006
#    -17    12       4.9409064098E-005
#    -17    13       5.2445027687E-005
#    -17    14       5.5487090395E-005
#    -17    15       2.7939359981E-005
#    -17    16       1.9391605217E-005
#    -17    17       1.5686816937E-005
#    -17    18       4.4182236213E-006
#    -17    19       9.1886043084E-006
#    -17    20       1.0158967391E-005
#    -17    21       1.7010105194E-005
#    -17    22       3.1002094847E-005
#    -17    23       1.5020035125E-005
#    -17    24       2.8064700716E-005
#    -17    25       3.5094023761E-005
#    -17    26       7.0597788179E-005
#    -17    27       9.9339458463E-005
#    -16   -31       8.4778974038E-006
#    -16   -30       1.0133721994E-005
#    -16   -29       2.1540951512E-005
#    -16   -28       4.0238280481E-005
#    -16   -27       3.0523041789E-005
#    -16   -26       2.4741286997E-005
#    -16   -25       2.3073463425E-005
#    -16   -24       1.7884346795E-005
#    -16   -23       9.1004723512E-006
#    -16   -22       7.0019653781E-006
#    -16   -21       1.8117807032E-006
#    -16   -20       5.4240224580E-007
#    -16   -19       5.9209810290E-006
#    -16   -18       1.4067934769E-005
#    -16   -17       2.3746823798E-005
#    -16   -16       2.8115201012E-005
#    -16   -15       2.3607203946E-005
#    -16   -14       2.4215477175E-005
#    -16   -13       2.3155116477E-005
#    -16   -12       3.1754064153E-005
#    -16   -11       4.3748959716E-005
#    -16   -10       5.6011850470E-005
#    -16    -9       5.9652407425E-005
#    -16    -8       3.3492428937E-005
#    -16    -7       1.5971824418E-005
#    -16    -6       4.6246225675E-006
#    -16    -5       1.5990504749E-005
#    -16    -4       5.0539523902E-005
#    -16    -3       1.0021072703E-004
#    -16    -2       1.1533558850E-004
#    -16    -1       1.2077325030E-004
#    -16     0       8.3599689471E-005
#    -16     1       5.1028805764E-005
#    -16     2       9.4331731177E-006
#    -16     3       3.4990288845E-006
#    -16     4       1.6455462373E-006
#    -16     5       4.8707629525E-006
#    -16     6       8.0749507170E-006
#    -16     7       9.5942347436E-006
#    -16     8       2.2043233350E-005
#    -16     9       1.7051147722E-005
#    -16    10       1.7505227133E-005
#    -16    11       1.8155723313E-005
#    -16    12       4.6340811181E-005
#    -16    13       7.4760850255E-005
#    -16    14       3.4847980346E-005
#    -16    15       1.8891587906E-005
#    -16    16       2.3120794093E-005
#    -16    17       3.9760203169E-005
#    -16    18       2.9723330858E-005
#    -16    19       1.5080926997E-005
#    -16    20       3.4029091608E-005
#    -16    21       4.4635013468E-005
#    -16    22       1.7182693651E-005
#    -16    23       1.1791796349E-008
#    -16    24       1.1972451627E-005
#    -16    25       1.1723998842E-004
#    -16    26       1.1498404711E-004
#    -15   -31       1.2492620029E-005
#    -15   -30       3.2998318983E-005
#    -15   -29       2.0079642160E-005
#    -15   -28       3.1760460411E-005
#    -15   -27       1.8373463712E-005
#    -15   -26       1.9126560619E-005
#    -15   -25       1.5870965556E-005
#    -15   -24       2.0669164162E-005
#    -15   -23       6.3705033057E-006
#    -15   -22       1.8127453731E-006
#    -15   -21       1.1697511471E-007
#    -15   -20       4.7191002011E-006
#    -15   -19       9.7021481543E-006
#    -15   -18       1.4732346489E-005
#    -15   -17       2.3809520212E-005
#    -15   -16       2.4861606447E-005
#    -15   -15       2.0664447056E-005
#    -15   -14       2.8795308292E-005
#    -15   -13       3.8585339940E-005
#    -15   -12       5.4609916593E-005
#    -15   -11       6.2883557085E-005
#    -15   -10       5.6031022844E-005
#    -15    -9       3.3568984159E-005
#    -15    -8       1.2416474087E-005
#    -15    -7       2.1307792026E-006
#    -15    -6       1.1979029987E-005
#    -15    -5       4.5305358227E-005
#    -15    -4       6.9942301114E-005
#    -15    -3       7.9783649489E-005
#    -15    -2       6.5713293031E-005
#    -15    -1       5.1012092570E-005
#    -15     0       1.9346085246E-005
#    -15     1       3.1157340265E-006
#    -15     2       7.1201562098E-006
#    -15     3       9.1614504295E-006
#    -15     4       9.7175220661E-006
#    -15     5       9.3025857782E-006
#    -15     6       3.0597843410E-005
#    -15     7       6.0844057708E-005
#    -15     8       6.9045189295E-005
#    -15     9       6.5743560396E-005
#    -15    10       3.2900895519E-005
#    -15    11       4.1157334354E-005
#    -15    12       5.7833745637E-005
#    -15    13       4.1346850603E-005
#    -15    14       3.3525516575E-005
#    -15    15       3.0260088462E-005
#    -15    16       5.3832424715E-005
#    -15    17       4.6220299146E-005
#    -15    18       6.0010094487E-005
#    -15    19       5.0646430966E-005
#    -15    20       3.0396314000E-005
#    -15    21       4.6874510271E-005
#    -15    22       8.4883516520E-006
#    -15    23       1.6060913297E-005
#    -15    24       4.2226063812E-005
#    -15    25       1.7180643259E-006
#    -14   -31       9.7607794419E-006
#    -14   -30       2.2334563750E-005
#    -14   -29       2.2329668808E-005
#    -14   -28       1.0922242780E-005
#    -14   -27       2.2819362726E-005
#    -14   -26       1.8817870262E-005
#    -14   -25       1.7642687223E-005
#    -14   -24       8.0205541836E-006
#    -14   -23       5.4199883454E-006
#    -14   -22       7.7066576258E-007
#    -14   -21       1.3180830332E-006
#    -14   -20       3.9438403418E-006
#    -14   -19       9.6651194148E-006
#    -14   -18       1.3854320864E-005
#    -14   -17       1.8137413214E-005
#    -14   -16       2.1918907812E-005
#    -14   -15       3.1708750358E-005
#    -14   -14       4.4339762770E-005
#    -14   -13       6.9604478625E-005
#    -14   -12       7.1307839928E-005
#    -14   -11       5.8007780474E-005
#    -14   -10       3.3451859793E-005
#    -14    -9       6.9246699833E-006
#    -14    -8       2.4199742155E-006
#    -14    -7       2.1685425099E-005
#    -14    -6       4.7399205136E-005
#    -14    -5       6.0896645041E-005
#    -14    -4       5.3108869285E-005
#    -14    -3       3.1018575220E-005
#    -14    -2       9.4188405865E-006
#    -14    -1       3.1154400332E-006
#    -14     0       1.6993125531E-005
#    -14     1       4.5015783674E-005
#    -14     2       6.8879045987E-005
#    -14     3       6.2191216109E-005
#    -14     4       6.6742743924E-005
#    -14     5       8.2369925858E-005
#    -14     6       1.1100386019E-004
#    -14     7       1.3967858422E-004
#    -14     8       1.2868068873E-004
#    -14     9       1.0192799928E-004
#    -14    10       4.8910074160E-005
#    -14    11       5.9666522867E-005
#    -14    12       4.9303078458E-005
#    -14    13       3.7854040607E-005
#    -14    14       3.4284820930E-005
#    -14    15       2.4375257242E-005
#    -14    16       7.1259766610E-005
#    -14    17       6.6439339234E-005
#    -14    18       7.2450987754E-005
#    -14    19       4.7232586261E-005
#    -14    20       4.6550098937E-006
#    -14    21       3.0108778790E-006
#    -14    22       3.1603070973E-005
#    -14    23       6.3676608821E-005
#    -14    24       4.8874978986E-005
#    -14    25       3.9617647636E-005
#    -13   -32       7.2706857796E-006
#    -13   -31       1.5704478344E-005
#    -13   -30       1.3999476753E-005
#    -13   -29       2.0022589689E-005
#    -13   -28       6.7333333073E-005
#    -13   -27       2.3428595291E-005
#    -13   -26       2.3336195951E-005
#    -13   -25       1.1136594812E-005
#    -13   -24       5.4499692794E-006
#    -13   -23       3.0585894688E-006
#    -13   -22       3.1254163061E-006
#    -13   -21       2.9155243304E-006
#    -13   -20       3.5817192491E-006
#    -13   -19       8.3300354268E-006
#    -13   -18       1.1673461554E-005
#    -13   -17       1.4616379125E-005
#    -13   -16       3.1137795687E-005
#    -13   -15       4.0224265523E-005
#    -13   -14       6.3773269341E-005
#    -13   -13       7.0509808620E-005
#    -13   -12       6.2316558372E-005
#    -13   -11       3.0074581984E-005
#    -13   -10       9.9651081001E-006
#    -13    -9       7.3029906521E-006
#    -13    -8       2.6800841523E-005
#    -13    -7       5.3737557866E-005
#    -13    -6       6.8648551487E-005
#    -13    -5       5.2296634706E-005
#    -13    -4       2.0249308782E-005
#    -13    -3       3.4937841229E-006
#    -13    -2       7.1267143248E-006
#    -13    -1       4.5024769535E-005
#    -13     0       9.2387130126E-005
#    -13     1       1.3558784173E-004
#    -13     2       1.4488958634E-004
#    -13     3       1.3815941587E-004
#    -13     4       1.2130401939E-004
#    -13     5       1.3077501812E-004
#    -13     6       1.5832562586E-004
#    -13     7       1.6605333505E-004
#    -13     8       1.4068130894E-004
#    -13     9       1.2652164855E-004
#    -13    10       8.1722824894E-005
#    -13    11       7.5300015623E-005
#    -13    12       6.8156190930E-005
#    -13    13       2.7587988609E-005
#    -13    14       2.7534454311E-005
#    -13    15       5.1070076004E-006
#    -13    16       4.0737050098E-005
#    -13    17       5.1275130591E-005
#    -13    18       3.6067140408E-005
#    -13    19       6.2286865730E-005
#    -13    20       9.9293685452E-006
#    -13    21       2.4860830395E-005
#    -13    22       1.9828601469E-005
#    -13    23       2.3222118276E-005
#    -13    24       1.2666428557E-005
#    -12   -32       5.6805229503E-006
#    -12   -31       1.1901867628E-005
#    -12   -30       2.2207142852E-005
#    -12   -29       2.0503471467E-005
#    -12   -28       3.2597960480E-005
#    -12   -27       2.6809745555E-005
#    -12   -26       2.3528835217E-005
#    -12   -25       1.4142688204E-005
#    -12   -24       5.0990203276E-005
#    -12   -23       4.1064431437E-006
#    -12   -22       1.1372274114E-007
#    -12   -21       5.5841524991E-006
#    -12   -20       4.5080801734E-006
#    -12   -19       1.0340930263E-005
#    -12   -18       2.2176272478E-003
#    -12   -17       2.0770934850E-005
#    -12   -16       3.0946356186E-005
#    -12   -15       5.4015805234E-005
#    -12   -14       7.5318092477E-005
#    -12   -13       5.7374882450E-005
#    -12   -12       1.2178372457E-002
#    -12   -11       1.3661721085E-005
#    -12   -10       9.2907482953E-006
#    -12    -9       2.8101464135E-005
#    -12    -8       5.9731504766E-005
#    -12    -7       8.0862333855E-005
#    -12    -6       2.8264160850E-002
#    -12    -5       3.0295149430E-005
#    -12    -4       1.6444193778E-006
#    -12    -3       9.1737134685E-006
#    -12    -2       6.8900171944E-005
#    -12    -1       1.3560014154E-004
#    -12     0       4.6535578654E-002
#    -12     1       2.2553920175E-004
#    -12     2       1.6980373372E-004
#    -12     3       1.4380885184E-004
#    -12     4       1.3766724040E-004
#    -12     5       1.4774908474E-004
#    -12     6       2.3735320316E-002
#    -12     7       1.5457341432E-004
#    -12     8       1.0563802800E-004
#    -12     9       9.4023647165E-005
#    -12    10       6.7242276271E-005
#    -12    11       5.9595287046E-005
#    -12    12       1.9324728419E-002
#    -12    13       3.0281760401E-005
#    -12    14       3.2570372466E-005
#    -12    15       1.8219606898E-005
#    -12    16       7.2109506037E-005
#    -12    17       4.5054727922E-005
#    -12    18       2.6542053833E-002
#    -12    19       2.2939890207E-005
#    -12    20       5.1619933763E-005
#    -12    21       1.6897434632E-005
#    -12    22       1.7953964864E-005
#    -12    23       4.2962490346E-005
#    -11   -32       9.1053954903E-006
#    -11   -31       1.0494736731E-005
#    -11   -30       2.0034765841E-005
#    -11   -29       1.9955751616E-005
#    -11   -28       3.3454325165E-005
#    -11   -27       3.2082566545E-005
#    -11   -26       1.2053714776E-005
#    -11   -25       1.3308305969E-005
#    -11   -24       2.7823325606E-006
#    -11   -23       4.3996351135E-006
#    -11   -22       1.8645799378E-006
#    -11   -21       2.9314396965E-006
#    -11   -20       4.3817652771E-006
#    -11   -19       1.0134660040E-005
#    -11   -18       1.4481571027E-005
#    -11   -17       2.6443279597E-005
#    -11   -16       4.0682707504E-005
#    -11   -15       5.7869642464E-005
#    -11   -14       5.4593327755E-005
#    -11   -13       3.7670320304E-005
#    -11   -12       2.4438811573E-005
#    -11   -11       8.1426174055E-006
#    -11   -10       2.1294745536E-005
#    -11    -9       5.8392255114E-005
#    -11    -8       7.3407140756E-005
#    -11    -7       6.8983245747E-005
#    -11    -6       5.1274962725E-005
#    -11    -5       4.8582254900E-006
#    -11    -4       9.7215716306E-006
#    -11    -3       6.2213007239E-005
#    -11    -2       1.4491097768E-004
#    -11    -1       2.2555286578E-004
#    -11     0       3.0831728588E-004
#    -11     1       2.1573693639E-004
#    -11     2       1.2104675138E-004
#    -11     3       9.7692853917E-005
#    -11     4       8.6325228164E-005
#    -11     5       1.2038400017E-004
#    -11     6       1.7861848327E-004
#    -11     7       1.2550880102E-004
#    -11     8       1.1657963620E-004
#    -11     9       5.7737948432E-005
#    -11    10       6.0990021755E-005
#    -11    11       3.9204436216E-005
#    -11    12       9.5980145652E-006
#    -11    13       2.3402491689E-006
#    -11    14       3.0010667969E-005
#    -11    15       4.6347130552E-005
#    -11    16       3.3242285159E-005
#    -11    17       2.9300154376E-005
#    -11    18       1.6847861312E-005
#    -11    19       5.1466189614E-005
#    -11    20       2.5049166439E-005
#    -11    21       6.3251187292E-005
#    -11    22       3.0005713210E-005
#    -11    23       1.8046057762E-005
#    -10   -32       5.7970386685E-006
#    -10   -31       1.3042173772E-005
#    -10   -30       1.4829024720E-005
#    -10   -29       2.7679594187E-005
#    -10   -28       1.4300071118E-005
#    -10   -27       1.1738064818E-005
#    -10   -26       1.7497804357E-005
#    -10   -25       1.0208804526E-005
#    -10   -24       6.4710749043E-006
#    -10   -23       3.6816351719E-006
#    -10   -22       3.4590792153E-006
#    -10   -21       3.3158972980E-006
#    -10   -20       3.7678527050E-006
#    -10   -19       1.0429151249E-005
#    -10   -18       1.9862350473E-005
#    -10   -17       3.4159758819E-005
#    -10   -16       4.8194210480E-005
#    -10   -15       5.9288748271E-005
#    -10   -14       3.8400535062E-005
#    -10   -13       1.8018772042E-005
#    -10   -12       3.9973531164E-006
#    -10   -11       1.2280879924E-005
#    -10   -10       3.1690990075E-005
#    -10    -9       7.7566656687E-005
#    -10    -8       5.7132257176E-005
#    -10    -7       3.5960121562E-005
#    -10    -6       8.0559237864E-006
#    -10    -5       9.2949571939E-006
#    -10    -4       6.6752370450E-005
#    -10    -3       1.3818544106E-004
#    -10    -2       1.6982225077E-004
#    -10    -1       2.1575016885E-004
#    -10     0       1.5523947788E-004
#    -10     1       1.5005950004E-004
#    -10     2       5.2470661944E-005
#    -10     3       5.9592233267E-005
#    -10     4       4.6221253566E-005
#    -10     5       4.8415380829E-005
#    -10     6       4.8921729278E-005
#    -10     7       9.0860067887E-005
#    -10     8       4.1810489439E-005
#    -10     9       2.7231119382E-005
#    -10    10       2.6240529962E-005
#    -10    11       3.1294886624E-005
#    -10    12       1.2143233664E-005
#    -10    13       3.2368404703E-005
#    -10    14       4.0073262308E-005
#    -10    15       1.6073669257E-005
#    -10    16       1.4224920747E-005
#    -10    17       2.1087260526E-005
#    -10    18       2.0872457543E-005
#    -10    19       1.2035323269E-004
#    -10    20       8.4129411647E-005
#    -10    21       1.1462519165E-004
#    -10    22       5.2412095997E-005
#     -9   -33       1.2631050260E-005
#     -9   -32       1.5428650512E-005
#     -9   -31       1.5542323285E-005
#     -9   -30       1.1826139061E-005
#     -9   -29       2.7302078929E-005
#     -9   -28       3.4130201088E-005
#     -9   -27       2.6637616600E-005
#     -9   -26       1.5967197527E-005
#     -9   -25       1.2132334629E-005
#     -9   -24       4.5624734842E-006
#     -9   -23       2.7640650535E-006
#     -9   -22       1.8981077881E-006
#     -9   -21       6.3187436626E-006
#     -9   -20       5.0501020625E-006
#     -9   -19       1.6850681599E-005
#     -9   -18       2.4741690921E-005
#     -9   -17       4.1990255644E-005
#     -9   -16       4.0977464423E-005
#     -9   -15       4.2579377244E-005
#     -9   -14       2.1582933435E-005
#     -9   -13       5.8008232368E-006
#     -9   -12       2.7141390117E-006
#     -9   -11       1.9788888060E-005
#     -9   -10       3.8392200801E-005
#     -9    -9       3.4797473192E-005
#     -9    -8       2.9685899391E-005
#     -9    -7       9.5738635205E-006
#     -9    -6       3.0581979951E-005
#     -9    -5       8.2372189926E-005
#     -9    -4       1.2131327799E-004
#     -9    -3       1.4383020317E-004
#     -9    -2       1.2106361238E-004
#     -9    -1       1.5007393512E-004
#     -9     0       6.7326131896E-005
#     -9     1       2.2515812262E-005
#     -9     2       8.9067369809E-006
#     -9     3       7.8573652152E-006
#     -9     4       6.6273116421E-006
#     -9     5       2.3137070181E-005
#     -9     6       3.5163956995E-005
#     -9     7       3.0312596659E-005
#     -9     8       4.6662388886E-005
#     -9     9       2.7593331140E-005
#     -9    10       2.2524885022E-005
#     -9    11       6.7581135387E-006
#     -9    12       6.6204215222E-005
#     -9    13       5.1377426445E-005
#     -9    14       7.9729453345E-005
#     -9    15       1.2629121510E-005
#     -9    16       1.8981140101E-005
#     -9    17       6.8228996558E-008
#     -9    18       2.2514881013E-005
#     -9    19       1.5602890488E-004
#     -9    20       1.2077281868E-004
#     -9    21       2.1098942994E-004
#     -8   -33       1.7248779753E-005
#     -8   -32       9.4986142300E-006
#     -8   -31       9.0094133237E-006
#     -8   -30       1.4394730407E-005
#     -8   -29       2.6796757321E-005
#     -8   -28       5.0911715368E-005
#     -8   -27       2.0146840130E-005
#     -8   -26       2.0377961547E-005
#     -8   -25       6.8459608780E-006
#     -8   -24       5.6525691294E-006
#     -8   -23       3.3731625391E-006
#     -8   -22       5.0545390425E-006
#     -8   -21       2.5052926119E-006
#     -8   -20       9.5989432213E-006
#     -8   -19       1.1331947871E-005
#     -8   -18       3.0693156807E-005
#     -8   -17       3.4874965337E-005
#     -8   -16       3.3647125737E-005
#     -8   -15       2.3559880119E-005
#     -8   -14       8.1056821631E-006
#     -8   -13       1.8492154524E-006
#     -8   -12       6.7683956218E-006
#     -8   -11       1.6364373791E-005
#     -8   -10       1.7952564310E-005
#     -8    -9       1.0220756726E-005
#     -8    -8       2.2025410518E-005
#     -8    -7       6.0835362648E-005
#     -8    -6       1.1100052186E-004
#     -8    -5       1.3077672079E-004
#     -8    -4       1.3767328233E-004
#     -8    -3       9.7703050476E-005
#     -8    -2       5.2479005090E-005
#     -8    -1       2.2519094863E-005
#     -8     0       8.1140367221E-006
#     -8     1       4.4480390465E-006
#     -8     2       3.8570316137E-006
#     -8     3       4.0827864048E-006
#     -8     4       1.7374698535E-005
#     -8     5       3.0314417017E-005
#     -8     6       5.3678460035E-005
#     -8     7       8.6534471781E-005
#     -8     8       9.5970066335E-005
#     -8     9       3.4960406409E-005
#     -8    10       2.1854765641E-006
#     -8    11       2.5886000747E-005
#     -8    12       9.1602955076E-005
#     -8    13       1.5525104145E-004
#     -8    14       1.4485259842E-004
#     -8    15       3.0529879176E-005
#     -8    16       2.9441984906E-005
#     -8    17       5.6442870487E-007
#     -8    18       1.2413421525E-004
#     -8    19       1.1297754387E-004
#     -8    20       6.8204911346E-005
#     -7   -33       5.6289235662E-006
#     -7   -32       1.0364929548E-005
#     -7   -31       3.0397258649E-005
#     -7   -30       1.8558474634E-005
#     -7   -29       1.4144234513E-005
#     -7   -28       9.9461090081E-006
#     -7   -27       2.2685527258E-005
#     -7   -26       1.3207919412E-005
#     -7   -25       1.0060223772E-005
#     -7   -24       7.2291100322E-006
#     -7   -23       5.5603423498E-006
#     -7   -22       3.8403015341E-007
#     -7   -21       1.0825903895E-005
#     -7   -20       7.8465846116E-006
#     -7   -19       1.6626204983E-005
#     -7   -18       3.1056451264E-005
#     -7   -17       3.2666968097E-005
#     -7   -16       1.8121849956E-005
#     -7   -15       1.7387465041E-005
#     -7   -14       3.7041691821E-006
#     -7   -13       4.5253581799E-006
#     -7   -12       1.0387757118E-005
#     -7   -11       4.8637014611E-006
#     -7   -10       1.4753316356E-006
#     -7    -9       1.7053641657E-005
#     -7    -8       6.9044688770E-005
#     -7    -7       1.3967953152E-004
#     -7    -6       1.5832776017E-004
#     -7    -5       1.4775137636E-004
#     -7    -4       8.6332570348E-005
#     -7    -3       5.9598834555E-005
#     -7    -2       8.9105153411E-006
#     -7    -1       4.4485573200E-006
#     -7     0       9.3833766552E-006
#     -7     1       3.8493403069E-005
#     -7     2       3.8110348346E-005
#     -7     3       5.5948332412E-005
#     -7     4       5.3213331846E-005
#     -7     5       7.9398192161E-005
#     -7     6       9.6548689611E-005
#     -7     7       9.7647400836E-005
#     -7     8       7.0646370115E-005
#     -7     9       1.8525299357E-005
#     -7    10       3.7495056618E-005
#     -7    11       1.7303662509E-004
#     -7    12       2.9640409947E-004
#     -7    13       3.1309559520E-004
#     -7    14       1.7973145169E-004
#     -7    15       6.6701390789E-005
#     -7    16       3.5989339993E-007
#     -7    17       1.3801663774E-005
#     -7    18       1.0082407564E-004
#     -7    19       2.3921415573E-004
#     -6   -33       3.5628831224E-006
#     -6   -32       4.8652629700E-006
#     -6   -31       1.1623550913E-005
#     -6   -30       3.8230668126E-005
#     -6   -29       1.6740040733E-005
#     -6   -28       4.3213426618E-005
#     -6   -27       7.6037209841E-006
#     -6   -26       8.0177133544E-006
#     -6   -25       7.9650442830E-006
#     -6   -24       6.4153158883E-004
#     -6   -23       4.8959331955E-006
#     -6   -22       4.4085070223E-006
#     -6   -21       1.0833406137E-005
#     -6   -20       8.9124445853E-006
#     -6   -19       2.2322756025E-005
#     -6   -18       3.1830061377E-003
#     -6   -17       2.2836613616E-005
#     -6   -16       1.2367337683E-005
#     -6   -15       8.5778869353E-006
#     -6   -14       6.9392589280E-006
#     -6   -13       1.9764207555E-005
#     -6   -12       1.4499560856E-002
#     -6   -11       7.7375644173E-006
#     -6   -10       1.7517045165E-005
#     -6    -9       6.5762435365E-005
#     -6    -8       1.2869676636E-004
#     -6    -7       1.6606793617E-004
#     -6    -6       2.3735272290E-002
#     -6    -5       1.2039237714E-004
#     -6    -4       4.6225026741E-005
#     -6    -3       7.8612528548E-006
#     -6    -2       3.8556178096E-006
#     -6    -1       3.8489296142E-005
#     -6     0       9.5184461478E-003
#     -6     1       7.6247156766E-005
#     -6     2       6.2163521746E-005
#     -6     3       4.9782478285E-005
#     -6     4       7.7146528417E-005
#     -6     5       1.0971867815E-004
#     -6     6       3.9159634246E-003
#     -6     7       1.0714680622E-004
#     -6     8       5.6499721388E-006
#     -6     9       3.9274101065E-005
#     -6    10       1.3565785850E-004
#     -6    11       3.3739856304E-004
#     -6    12       7.9051665335E-002
#     -6    13       2.9036984277E-004
#     -6    14       3.0217405358E-004
#     -6    15       2.9973175591E-005
#     -6    16       1.9349510138E-005
#     -6    17       7.9423430467E-005
#     -6    18       2.5471678685E-002
#     -5   -33       4.0690327535E-006
#     -5   -32       2.4418014616E-005
#     -5   -31       2.1493791677E-005
#     -5   -30       1.6191308547E-005
#     -5   -29       9.2267317024E-006
#     -5   -28       1.8842796351E-005
#     -5   -27       1.2624264015E-005
#     -5   -26       1.4954643430E-005
#     -5   -25       2.3853043533E-005
#     -5   -24       8.8050398945E-006
#     -5   -23       9.3381223595E-006
#     -5   -22       3.8947241769E-006
#     -5   -21       7.9950696205E-006
#     -5   -20       1.5239880864E-005
#     -5   -19       2.3763924931E-005
