 Diffraction intensities for potential:ensembletest210001.in                   
#    -23    21       1.3096841909E-004
#    -23    22       1.4965812140E-004
#    -23    23       4.9565992485E-005
#    -23    24       3.0456328474E-004
#    -23    25       9.8020039941E-006
#    -23    26       4.8698409797E-005
#    -22   -21       2.2902533697E-005
#    -22   -20       7.5010243682E-006
#    -22   -19       1.1617254728E-004
#    -22   -18       1.3698780104E-005
#    -22   -17       1.0458389533E-004
#    -22   -16       9.8460263370E-005
#    -22   -15       1.0305854547E-005
#    -22   -14       1.0615163730E-004
#    -22   -13       5.2849061759E-006
#    -22   -12       2.9716776066E-005
#    -22   -11       4.8526086372E-005
#    -22   -10       4.1304469590E-007
#    -22    -9       1.8599314515E-005
#    -22    -8       5.4143853119E-006
#    -22    -7       2.6541865837E-005
#    -22    -6       5.5624080602E-005
#    -22    -5       9.0973977881E-006
#    -22    -4       1.0289616828E-004
#    -22    -3       9.1978013472E-006
#    -22    -2       2.9908963231E-005
#    -22    -1       6.7816230303E-005
#    -22     0       1.1187579790E-005
#    -22     1       1.4652841955E-004
#    -22     2       2.9762788675E-005
#    -22     3       1.6881315015E-005
#    -22     4       4.3157794819E-005
#    -22     5       1.5755226120E-005
#    -22     6       8.8060573669E-005
#    -22     7       8.2397123656E-006
#    -22     8       1.3135669309E-004
#    -22     9       2.4845518690E-004
#    -22    10       7.4508443068E-005
#    -22    11       5.8834012475E-004
#    -22    12       2.3348849978E-005
#    -22    13       3.3898467078E-004
#    -22    14       1.7840167531E-004
#    -22    15       1.9112432385E-005
#    -22    16       1.4128900988E-004
#    -22    17       1.1139045753E-005
#    -22    18       1.0176131374E-004
#    -22    19       6.1361042933E-005
#    -22    20       3.1132790294E-005
#    -22    21       1.6042799150E-004
#    -22    22       3.2203210705E-005
#    -22    23       1.2796519348E-004
#    -22    24       2.2849438429E-004
#    -22    25       7.0794399805E-006
#    -22    26       1.3107410403E-004
#    -21   -22       5.3675271622E-005
#    -21   -21       7.4804274724E-006
#    -21   -20       9.2760241706E-005
#    -21   -19       9.9837441466E-005
#    -21   -18       1.8186121062E-005
#    -21   -17       1.8640658151E-004
#    -21   -16       1.9255594509E-005
#    -21   -15       9.1946869668E-005
#    -21   -14       5.4504374777E-005
#    -21   -13       5.5173091832E-006
#    -21   -12       6.1806740911E-005
#    -21   -11       1.2925677649E-005
#    -21   -10       1.3485207851E-005
#    -21    -9       7.7950329260E-006
#    -21    -8       2.5273629683E-006
#    -21    -7       4.8007517866E-005
#    -21    -6       1.2011236960E-005
#    -21    -5       5.8248113877E-005
#    -21    -4       3.8227809078E-005
#    -21    -3       7.2233004418E-006
#    -21    -2       1.0297933786E-004
#    -21    -1       2.2588694180E-005
#    -21     0       9.6827285688E-005
#    -21     1       9.9076526660E-005
#    -21     2       1.3007082761E-006
#    -21     3       4.6135058428E-005
#    -21     4       1.1756419542E-005
#    -21     5       9.3316246501E-005
#    -21     6       7.3802886213E-005
#    -21     7       2.7555595708E-005
#    -21     8       2.8924108870E-004
#    -21     9       3.5562757607E-005
#    -21    10       4.2059626454E-004
#    -21    11       3.3890701516E-004
#    -21    12       7.6699840792E-005
#    -21    13       3.6502130405E-004
#    -21    14       4.0273701619E-005
#    -21    15       1.2629764185E-004
#    -21    16       6.9838409322E-005
#    -21    17       1.0169726086E-005
#    -21    18       1.2067862386E-004
#    -21    19       1.1598032864E-005
#    -21    20       8.0357656957E-005
#    -21    21       1.8575658921E-004
#    -21    22       4.4597036122E-005
#    -21    23       2.9263610716E-004
#    -21    24       1.4058443743E-004
#    -21    25       8.7360836026E-005
#    -20   -22       3.8565963533E-005
#    -20   -21       1.5328121377E-005
#    -20   -20       9.6932486143E-005
#    -20   -19       2.0092939803E-005
#    -20   -18       2.0393159484E-004
#    -20   -17       1.2141363988E-004
#    -20   -16       1.7709464798E-005
#    -20   -15       2.7788215723E-004
#    -20   -14       4.8525233586E-006
#    -20   -13       3.6912229778E-005
#    -20   -12       3.9332802873E-005
#    -20   -11       1.7119786402E-006
#    -20   -10       1.0252610718E-003
#    -20    -9       4.0297436682E-007
#    -20    -8       1.3712162731E-005
#    -20    -7       3.3189511442E-005
#    -20    -6       1.1688116934E-005
#    -20    -5       4.2545463684E-003
#    -20    -4       2.0478779507E-006
#    -20    -3       5.1281412819E-005
#    -20    -2       8.5579610874E-005
#    -20    -1       7.1810308720E-006
#    -20     0       1.2486855298E-002
#    -20     1       1.0800456694E-005
#    -20     2       1.5485527744E-005
#    -20     3       8.9783920704E-006
#    -20     4       3.2550479112E-005
#    -20     5       1.4538771332E-002
#    -20     6       1.2843043474E-006
#    -20     7       8.6501686478E-005
#    -20     8       8.5538993832E-005
#    -20     9       5.3664358936E-005
#    -20    10       9.4851620610E-003
#    -20    11       2.0239275675E-005
#    -20    12       2.2425881803E-004
#    -20    13       1.3986521499E-004
#    -20    14       1.8158450135E-005
#    -20    15       2.4370515902E-003
#    -20    16       2.6416299438E-006
#    -20    17       1.0490143832E-004
#    -20    18       8.4921717143E-005
#    -20    19       1.7268166083E-005
#    -20    20       2.3411735969E-003
#    -20    21       5.5445172117E-005
#    -20    22       1.0655820999E-004
#    -20    23       1.8391086848E-004
#    -20    24       7.4620621710E-007
#    -20    25       9.6877396015E-004
#    -19   -23       5.4343019884E-005
#    -19   -22       1.0798271987E-005
#    -19   -21       1.0629498161E-004
#    -19   -20       9.6351200903E-005
#    -19   -19       2.3639471422E-005
#    -19   -18       1.6297826669E-004
#    -19   -17       1.9857025950E-005
#    -19   -16       1.0238649757E-004
#    -19   -15       3.7970333541E-005
#    -19   -14       9.4788109325E-006
#    -19   -13       3.3737884413E-005
#    -19   -12       3.5556053158E-006
#    -19   -11       1.8462028424E-005
#    -19   -10       2.9131782928E-005
#    -19    -9       4.9498884074E-006
#    -19    -8       5.7313612609E-005
#    -19    -7       7.8075891567E-007
#    -19    -6       3.9124518486E-005
#    -19    -5       6.1523770122E-006
#    -19    -4       3.2155021361E-006
#    -19    -3       6.7573033319E-005
#    -19    -2       1.5736546611E-005
#    -19    -1       1.7962798277E-005
#    -19     0       1.2988498968E-006
#    -19     1       1.0816308685E-005
#    -19     2       6.8692934744E-005
#    -19     3       1.1393681926E-005
#    -19     4       6.3164818386E-005
#    -19     5       1.3049837407E-005
#    -19     6       3.6680780167E-006
#    -19     7       3.1991030385E-005
#    -19     8       8.8567621534E-006
#    -19     9       1.6127884511E-004
#    -19    10       1.0419857440E-004
#    -19    11       3.9557821196E-005
#    -19    12       1.1950921325E-004
#    -19    13       8.0737918734E-006
#    -19    14       6.5044021950E-005
#    -19    15       1.0837086349E-004
#    -19    16       1.3512988620E-005
#    -19    17       2.4882065213E-004
#    -19    18       1.9187055273E-005
#    -19    19       5.2158130565E-005
#    -19    20       1.4258377005E-005
#    -19    21       1.4320768465E-005
#    -19    22       3.0011876627E-004
#    -19    23       6.5307576707E-005
#    -19    24       8.8656343036E-005
#    -19    25       2.3973078102E-004
#    -18   -23       5.2133297480E-005
#    -18   -22       9.7111044817E-006
#    -18   -21       1.5247023953E-004
#    -18   -20       1.4383093226E-005
#    -18   -19       1.2719901441E-004
#    -18   -18       1.3073676098E-004
#    -18   -17       2.0857344906E-005
#    -18   -16       1.0237895244E-004
#    -18   -15       1.8984463308E-006
#    -18   -14       1.5474348651E-005
#    -18   -13       7.7972336723E-006
#    -18   -12       1.5320293469E-006
#    -18   -11       8.0712560782E-005
#    -18   -10       2.9333993977E-005
#    -18    -9       7.1400520523E-005
#    -18    -8       3.7664031406E-005
#    -18    -7       1.1546482776E-005
#    -18    -6       3.6947467968E-006
#    -18    -5       2.3708849255E-006
#    -18    -4       2.1417735531E-005
#    -18    -3       4.5072058392E-005
#    -18    -2       1.4331956741E-007
#    -18    -1       1.7693341743E-005
#    -18     0       1.5188904508E-005
#    -18     1       1.8024956472E-004
#    -18     2       2.3531927544E-004
#    -18     3       1.9214777552E-005
#    -18     4       9.9102053264E-005
#    -18     5       2.9150184982E-005
#    -18     6       7.2843033101E-005
#    -18     7       1.5973627706E-004
#    -18     8       2.0810736776E-005
#    -18     9       1.6588443230E-004
#    -18    10       2.9008806015E-005
#    -18    11       1.8325051377E-005
#    -18    12       3.2649202090E-006
#    -18    13       3.5379791640E-006
#    -18    14       8.7879548731E-005
#    -18    15       8.7171647034E-006
#    -18    16       1.3513192317E-004
#    -18    17       1.3112808800E-004
#    -18    18       1.3245638574E-005
#    -18    19       2.3671216546E-005
#    -18    20       1.1609832641E-006
#    -18    21       1.3492936914E-004
#    -18    22       2.7940355205E-004
#    -18    23       2.9580182746E-005
#    -18    24       2.6055467446E-004
#    -17   -24       4.8306876412E-005
#    -17   -23       3.1540524385E-006
#    -17   -22       8.1833368712E-005
#    -17   -21       1.1490876621E-004
#    -17   -20       2.1526779572E-005
#    -17   -19       1.9028647667E-004
#    -17   -18       1.1246475886E-005
#    -17   -17       1.0939441192E-004
#    -17   -16       5.0329771546E-005
#    -17   -15       5.7746722094E-006
#    -17   -14       2.1614345690E-007
#    -17   -13       9.9777176613E-006
#    -17   -12       4.5896594057E-005
#    -17   -11       1.4842428909E-004
#    -17   -10       1.4881474442E-005
#    -17    -9       1.3018458695E-004
#    -17    -8       1.4879284964E-006
#    -17    -7       2.5184406962E-006
#    -17    -6       2.2242055407E-005
#    -17    -5       2.1162214803E-006
#    -17    -4       5.8545727008E-005
#    -17    -3       7.1561997371E-006
#    -17    -2       2.9644364799E-005
#    -17    -1       1.6938898173E-004
#    -17     0       3.8252158255E-005
#    -17     1       7.2809587636E-004
#    -17     2       1.2862365396E-004
#    -17     3       2.0554793801E-004
#    -17     4       2.6617777601E-004
#    -17     5       2.0482190328E-005
#    -17     6       4.2741018932E-004
#    -17     7       5.7870258002E-005
#    -17     8       1.8585051452E-004
#    -17     9       1.4214488475E-004
#    -17    10       3.5891613337E-006
#    -17    11       6.1108163747E-006
#    -17    12       5.5393918814E-006
#    -17    13       6.4333224597E-006
#    -17    14       1.9917049404E-005
#    -17    15       6.1436596951E-006
#    -17    16       3.4992904085E-005
#    -17    17       5.6011241124E-007
#    -17    18       2.8122081012E-005
#    -17    19       3.7557742884E-005
#    -17    20       1.0104856534E-005
#    -17    21       1.2698237877E-004
#    -17    22       3.0003495941E-006
#    -17    23       7.6369463443E-005
#    -17    24       2.8275369738E-004
#    -16   -24       5.1646564901E-005
#    -16   -23       2.8248990487E-005
#    -16   -22       1.8637675263E-004
#    -16   -21       1.5499531946E-005
#    -16   -20       1.1445110414E-004
#    -16   -19       1.3716288371E-004
#    -16   -18       2.8942621310E-005
#    -16   -17       1.2947311296E-004
#    -16   -16       2.5940333767E-006
#    -16   -15       5.4508338152E-006
#    -16   -14       1.1514579724E-005
#    -16   -13       2.0584026356E-006
#    -16   -12       2.2535176444E-004
#    -16   -11       4.7049888923E-005
#    -16   -10       1.0785189882E-004
#    -16    -9       2.2278841438E-005
#    -16    -8       1.8141055313E-006
#    -16    -7       6.0848819955E-005
#    -16    -6       1.5437424933E-005
#    -16    -5       6.3042603411E-005
#    -16    -4       3.6349828060E-005
#    -16    -3       9.5812462394E-006
#    -16    -2       2.7743592311E-004
#    -16    -1       8.4848432676E-005
#    -16     0       6.1258342670E-004
#    -16     1       8.2133947993E-004
#    -16     2       2.4660936977E-005
#    -16     3       6.2324728059E-004
#    -16     4       7.5944381203E-005
#    -16     5       3.6019241841E-004
#    -16     6       3.4299903622E-004
#    -16     7       3.3084733379E-005
#    -16     8       2.1222593478E-004
#    -16     9       2.7605040019E-005
#    -16    10       3.9488960290E-005
#    -16    11       2.7038823620E-005
#    -16    12       3.7911910209E-005
#    -16    13       1.1928236405E-006
#    -16    14       7.0173327541E-006
#    -16    15       1.6020491498E-005
#    -16    16       5.5825614396E-007
#    -16    17       6.3689668216E-006
#    -16    18       1.8923930580E-004
#    -16    19       1.6820498325E-005
#    -16    20       2.0361861229E-004
#    -16    21       2.3407230442E-004
#    -16    22       5.5548708428E-005
#    -16    23       2.5896281435E-004
#    -15   -25       5.5005371122E-005
#    -15   -24       4.1572598678E-005
#    -15   -23       4.6367639760E-005
#    -15   -22       8.0766363742E-005
#    -15   -21       1.6753734441E-005
#    -15   -20       2.1910487899E-004
#    -15   -19       2.2530950593E-005
#    -15   -18       6.7640142509E-005
#    -15   -17       2.5043036644E-005
#    -15   -16       1.9301704165E-006
#    -15   -15       5.2944651564E-004
#    -15   -14       1.7899831669E-005
#    -15   -13       1.1435933310E-004
#    -15   -12       2.5354868832E-004
#    -15   -11       1.3749853249E-005
#    -15   -10       5.1634645385E-003
#    -15    -9       8.2564320292E-007
#    -15    -8       7.4493771670E-005
#    -15    -7       1.0938977667E-004
#    -15    -6       1.8218473983E-005
#    -15    -5       1.4382063129E-002
#    -15    -4       3.7880441877E-006
#    -15    -3       1.3383803606E-004
#    -15    -2       3.8456769307E-004
#    -15    -1       7.3324912710E-005
#    -15     0       2.8454360737E-002
#    -15     1       2.1278109437E-004
#    -15     2       4.4599963666E-004
#    -15     3       3.6472442020E-004
#    -15     4       5.8105976821E-005
#    -15     5       2.5516199300E-002
#    -15     6       2.2968357119E-005
#    -15     7       1.1229999609E-004
#    -15     8       5.0599757669E-005
#    -15     9       1.2110182081E-005
#    -15    10       1.3457223753E-002
#    -15    11       1.0143334471E-005
#    -15    12       9.5495794885E-005
#    -15    13       3.3063543702E-005
#    -15    14       2.6489831748E-006
#    -15    15       1.5499164683E-002
#    -15    16       3.5186809382E-006
#    -15    17       1.2228317061E-004
#    -15    18       2.2879485064E-004
#    -15    19       9.7612949864E-006
#    -15    20       1.1689221686E-003
#    -15    21       1.4487386259E-004
#    -15    22       1.6558810170E-004
#    -15    23       4.1417543113E-004
#    -14   -25       1.0844104681E-004
#    -14   -24       5.0340865637E-006
#    -14   -23       1.4060034281E-004
#    -14   -22       1.4494179485E-005
#    -14   -21       1.3189672805E-004
#    -14   -20       1.2162622932E-004
#    -14   -19       4.8102323503E-006
#    -14   -18       8.4235924412E-005
#    -14   -17       1.0650950190E-006
#    -14   -16       4.6626497066E-006
#    -14   -15       2.4415794676E-005
#    -14   -14       1.0532447254E-005
#    -14   -13       2.3736014368E-004
#    -14   -12       3.2729492090E-005
#    -14   -11       4.2568694502E-005
#    -14   -10       4.1374369360E-005
#    -14    -9       1.5094667343E-005
#    -14    -8       2.6095252301E-004
#    -14    -7       2.1596470491E-005
#    -14    -6       9.3242947340E-005
#    -14    -5       1.2502650891E-005
#    -14    -4       2.2755157543E-005
#    -14    -3       4.3136156686E-004
#    -14    -2       8.8672758396E-005
#    -14    -1       7.7190942406E-004
#    -14     0       8.2028006171E-004
#    -14     1       3.3323289849E-005
#    -14     2       3.5368334682E-004
#    -14     3       2.2212457750E-005
#    -14     4       1.4093355802E-004
#    -14     5       5.4635886156E-005
#    -14     6       1.3097979704E-005
#    -14     7       7.8089096064E-005
#    -14     8       1.1060018906E-005
#    -14     9       1.1961968552E-004
#    -14    10       2.0874082014E-004
#    -14    11       5.8989141141E-005
#    -14    12       2.0974848143E-004
#    -14    13       2.1621975353E-006
#    -14    14       3.0934396556E-005
#    -14    15       8.4524186081E-005
#    -14    16       3.1636291995E-005
#    -14    17       4.2821670659E-004
#    -14    18       7.4506673641E-005
#    -14    19       1.2667149518E-004
#    -14    20       2.8956796924E-004
#    -14    21       6.3849856108E-005
#    -14    22       6.9394461594E-004
#    -13   -26       2.4108405454E-005
#    -13   -25       1.0487629639E-005
#    -13   -24       5.7845566804E-005
#    -13   -23       1.0592045935E-004
#    -13   -22       1.0319825626E-005
#    -13   -21       9.7766056818E-005
#    -13   -20       2.1854205818E-005
#    -13   -19       2.1423946656E-005
#    -13   -18       1.0531536636E-005
#    -13   -17       3.9223636090E-007
#    -13   -16       8.3267379019E-006
#    -13   -15       3.3550458580E-006
#    -13   -14       9.0693973694E-005
#    -13   -13       1.4608362324E-004
#    -13   -12       4.1619325786E-006
#    -13   -11       1.1961327438E-004
#    -13   -10       1.8428513967E-005
#    -13    -9       2.3282073319E-004
#    -13    -8       2.0053176476E-004
#    -13    -7       2.1055093903E-005
#    -13    -6       1.2486734628E-005
#    -13    -5       1.0902451920E-005
#    -13    -4       2.5307149110E-004
#    -13    -3       4.3874347370E-004
#    -13    -2       8.4098122623E-005
#    -13    -1       6.6880740333E-004
#    -13     0       5.8441656052E-005
#    -13     1       4.9639453668E-005
#    -13     2       4.5676005345E-006
#    -13     3       2.1071894645E-005
#    -13     4       1.6559943683E-005
#    -13     5       3.7457709109E-005
#    -13     6       2.3450684387E-004
#    -13     7       2.7587949977E-004
#    -13     8       2.7108084741E-005
#    -13     9       3.7776752413E-004
#    -13    10       6.3054971006E-005
#    -13    11       2.4093322357E-004
#    -13    12       1.6014882026E-004
#    -13    13       7.0509258323E-006
#    -13    14       1.3435261922E-004
#    -13    15       9.7824000780E-006
#    -13    16       2.8798949944E-004
#    -13    17       9.2061031463E-005
#    -13    18       6.6876864668E-006
#    -13    19       1.5331916610E-004
#    -13    20       5.5616387432E-005
#    -13    21       2.2830534997E-004
#    -12   -26       3.0627432493E-005
#    -12   -25       7.0052452287E-006
#    -12   -24       1.1358330937E-004
#    -12   -23       2.9662520776E-005
#    -12   -22       8.2917743920E-005
#    -12   -21       7.5773284357E-005
#    -12   -20       1.3172235065E-006
#    -12   -19       1.7048223979E-005
#    -12   -18       4.4658787742E-006
#    -12   -17       8.3503890999E-006
#    -12   -16       2.0803612490E-005
#    -12   -15       9.3803524757E-006
#    -12   -14       8.9980130130E-005
#    -12   -13       2.1679405717E-005
#    -12   -12       9.7230141044E-005
#    -12   -11       1.8786144338E-004
#    -12   -10       4.0877366863E-005
#    -12    -9       3.6827670264E-004
#    -12    -8       1.1221960895E-005
#    -12    -7       2.3759620394E-005
#    -12    -6       1.1458678428E-004
#    -12    -5       4.0584752923E-005
#    -12    -4       6.0992392413E-004
#    -12    -3       4.6652357213E-005
#    -12    -2       2.6013071965E-004
#    -12    -1       6.3733932644E-005
#    -12     0       4.7075973062E-006
#    -12     1       9.5393119116E-005
#    -12     2       5.4284912456E-005
#    -12     3       1.2010141458E-004
#    -12     4       3.9887574430E-004
#    -12     5       6.6648885268E-005
#    -12     6       1.1175043130E-003
#    -12     7       1.2616983529E-004
#    -12     8       4.5781499103E-004
#    -12     9       4.3301328144E-004
#    -12    10       4.0748886828E-005
#    -12    11       3.4722118866E-004
#    -12    12       2.9579187445E-005
#    -12    13       4.5205007896E-005
#    -12    14       9.0467213001E-005
#    -12    15       6.1720532254E-005
#    -12    16       2.8389211995E-004
#    -12    17       1.3725929571E-005
#    -12    18       4.7213632572E-005
#    -12    19       3.3908918285E-004
#    -12    20       3.5002232950E-005
#    -12    21       6.5785853035E-004
#    -11   -26       3.4306505016E-006
#    -11   -25       4.3555586538E-005
#    -11   -24       8.6189436758E-005
#    -11   -23       3.5300337121E-005
#    -11   -22       1.5157391929E-004
#    -11   -21       9.7769435473E-006
#    -11   -20       1.4329398223E-005
#    -11   -19       1.1343422909E-007
#    -11   -18       1.9553928120E-006
#    -11   -17       1.4047262071E-005
#    -11   -16       2.4652380950E-006
#    -11   -15       2.8742379725E-005
#    -11   -14       6.1693987304E-005
#    -11   -13       6.9838980896E-006
#    -11   -12       3.0271719433E-004
#    -11   -11       4.8925092030E-005
#    -11   -10       2.3473298137E-004
#    -11    -9       1.2109053030E-004
#    -11    -8       4.9774900701E-006
#    -11    -7       2.4226486898E-004
#    -11    -6       6.0749023512E-005
#    -11    -5       4.0660364522E-004
#    -11    -4       2.9380643939E-004
#    -11    -3       1.7774663172E-005
#    -11    -2       7.3566149035E-006
#    -11    -1       1.4713496164E-005
#    -11     0       2.6977276040E-004
#    -11     1       4.9117637702E-004
#    -11     2       2.9245054963E-005
#    -11     3       9.0670986650E-004
#    -11     4       1.5497438484E-004
#    -11     5       1.0001770377E-003
#    -11     6       8.8351390587E-004
#    -11     7       8.0607965232E-005
#    -11     8       6.7561335730E-004
#    -11     9       1.1296820341E-004
#    -11    10       2.5587884002E-004
#    -11    11       2.3140191325E-004
#    -11    12       7.1994178612E-007
#    -11    13       2.5310591699E-004
#    -11    14       2.7189009638E-005
#    -11    15       2.8324829491E-004
#    -11    16       1.0859925906E-004
#    -11    17       4.3766952710E-005
#    -11    18       2.2769288745E-004
#    -11    19       1.9210641917E-004
#    -11    20       1.6131299008E-004
#    -10   -27       3.4492266150E-005
#    -10   -26       1.7605585471E-005
#    -10   -25       1.0534607795E-004
#    -10   -24       3.6505846306E-005
#    -10   -23       1.1945879928E-004
#    -10   -22       7.0612195862E-005
#    -10   -21       1.3652712280E-005
#    -10   -20       2.1103869993E-005
#    -10   -19       2.6126305907E-006
#    -10   -18       3.6263274184E-005
#    -10   -17       7.4727027877E-006
#    -10   -16       1.6143847459E-006
#    -10   -15       2.4684734007E-003
#    -10   -14       1.4229438237E-005
#    -10   -13       1.9272498104E-004
#    -10   -12       2.6601804922E-004
#    -10   -11       2.6037263899E-005
#    -10   -10       1.0222632822E-002
#    -10    -9       2.3300916120E-005
#    -10    -8       1.6904638378E-004
#    -10    -7       3.4000249170E-004
#    -10    -6       4.9507145415E-005
#    -10    -5       2.5720361565E-002
#    -10    -4       1.4417952940E-005
#    -10    -3       3.9042705558E-006
#    -10    -2       1.9315991017E-004
#    -10    -1       6.4050911879E-005
#    -10     0       3.8556099943E-002
#    -10     1       2.1536778697E-004
#    -10     2       7.0059801978E-004
#    -10     3       6.5016841046E-004
#    -10     4       1.7383435515E-004
#    -10     5       1.6929550528E-002
#    -10     6       1.1430249717E-004
#    -10     7       4.9860470624E-004
#    -10     8       5.1955749333E-004
#    -10     9       1.1217825927E-005
#    -10    10       1.7442032108E-002
#    -10    11       3.6069454225E-005
#    -10    12       1.1609304731E-004
#    -10    13       2.0444767561E-004
#    -10    14       9.6588833977E-005
#    -10    15       2.2396951226E-002
#    -10    16       3.2833919841E-005
#    -10    17       1.6474980411E-004
#    -10    18       2.1921645654E-004
#    -10    19       2.3107579413E-006
#     -9   -27       1.5707472566E-006
#     -9   -26       2.0435205931E-004
#     -9   -25       3.8055284240E-005
#     -9   -24       4.5916575490E-005
#     -9   -23       2.2843982461E-004
#     -9   -22       9.0303495770E-006
#     -9   -21       1.3994861664E-004
#     -9   -20       3.6757293920E-005
#     -9   -19       7.8902856231E-006
#     -9   -18       3.8352826176E-005
#     -9   -17       1.3501960333E-006
#     -9   -16       2.9696816132E-005
#     -9   -15       4.8085972699E-005
#     -9   -14       1.8571115650E-005
#     -9   -13       3.5360106817E-004
#     -9   -12       4.9210532452E-005
#     -9   -11       1.5224018777E-004
#     -9   -10       8.5827389611E-005
#     -9    -9       2.1814320843E-005
#     -9    -8       4.6914621861E-004
#     -9    -7       7.5247206568E-005
#     -9    -6       2.9623894084E-004
#     -9    -5       7.6258312749E-005
#     -9    -4       5.5569842480E-006
#     -9    -3       3.9943462296E-004
#     -9    -2       1.0231427754E-004
#     -9    -1       1.1024413015E-003
#     -9     0       1.0683416264E-003
#     -9     1       8.9532527546E-005
#     -9     2       7.0390175051E-004
#     -9     3       2.9509905711E-005
#     -9     4       6.7266533157E-004
#     -9     5       4.2911548241E-004
#     -9     6       5.1074911889E-005
#     -9     7       5.1938232829E-004
#     -9     8       9.3965619593E-005
#     -9     9       1.3073850370E-004
#     -9    10       7.8642223626E-005
#     -9    11       5.7944444260E-005
#     -9    12       1.6302243649E-004
#     -9    13       1.2437856255E-005
#     -9    14       1.5294459453E-004
#     -9    15       3.9002359432E-004
#     -9    16       9.3313138189E-006
#     -9    17       7.7990155745E-004
#     -9    18       1.0024919019E-004
#     -9    19       5.2982083397E-005
#     -8   -27       2.6107159837E-005
#     -8   -26       2.1404876546E-004
#     -8   -25       2.2032836907E-005
#     -8   -24       1.9440694890E-004
#     -8   -23       8.7525903982E-005
#     -8   -22       3.9014159265E-005
#     -8   -21       2.0291995995E-004
#     -8   -20       1.8924273764E-005
#     -8   -19       4.7256058590E-005
#     -8   -18       1.9959193796E-005
#     -8   -17       4.3811065132E-006
#     -8   -16       5.9986949079E-005
#     -8   -15       2.0518483804E-005
#     -8   -14       1.6147018328E-004
#     -8   -13       2.0231831653E-004
#     -8   -12       9.4942496271E-006
#     -8   -11       8.7124432413E-005
#     -8   -10       1.3647553886E-005
#     -8    -9       1.9748330761E-004
#     -8    -8       2.4892996113E-004
#     -8    -7       3.3942612701E-005
#     -8    -6       1.6125750990E-004
#     -8    -5       2.4608420991E-005
#     -8    -4       4.5410398296E-004
#     -8    -3       8.6247384081E-004
#     -8    -2       1.4841386747E-004
#     -8    -1       1.3325315850E-003
#     -8     0       1.0213375785E-004
#     -8     1       2.5241797889E-004
#     -8     2       8.7843067694E-005
#     -8     3       9.1968495074E-005
#     -8     4       2.1825990146E-004
#     -8     5       2.2084115008E-006
#     -8     6       1.1753298150E-004
#     -8     7       2.3240227949E-004
#     -8     8       3.2907842212E-006
#     -8     9       1.0384711660E-004
#     -8    10       9.1144251148E-006
#     -8    11       2.8404131256E-004
#     -8    12       4.1506501565E-004
#     -8    13       2.0964325382E-007
#     -8    14       1.4029737633E-004
#     -8    15       6.5017514669E-005
#     -8    16       4.9978571928E-004
#     -8    17       6.4880405768E-004
#     -8    18       3.2619642486E-005
#     -7   -27       5.5634215740E-005
#     -7   -26       8.9630155716E-005
#     -7   -25       4.6378200558E-005
#     -7   -24       2.8681418523E-004
#     -7   -23       3.5332752535E-005
#     -7   -22       1.7728326144E-004
#     -7   -21       9.0816702046E-005
#     -7   -20       8.0788499673E-006
#     -7   -19       1.2224318382E-004
#     -7   -18       2.0032566710E-006
#     -7   -17       2.6355487438E-005
#     -7   -16       6.0872002004E-005
#     -7   -15       1.0013413184E-005
#     -7   -14       3.1129570285E-004
#     -7   -13       2.8735362311E-005
#     -7   -12       4.5892593816E-005
#     -7   -11       9.7930591415E-006
#     -7   -10       1.8754333553E-005
#     -7    -9       1.6931080437E-004
#     -7    -8       7.5254092947E-006
#     -7    -7       7.2608831631E-005
#     -7    -6       3.0818085563E-004
#     -7    -5       8.9312347445E-005
#     -7    -4       1.5596676838E-003
#     -7    -3       1.3044509715E-004
#     -7    -2       7.0510351831E-004
#     -7    -1       2.9529312950E-004
#     -7     0       2.6663231640E-005
#     -7     1       3.5476140367E-005
#     -7     2       1.6706296142E-005
#     -7     3       3.3451683769E-005
#     -7     4       7.6364045955E-005
#     -7     5       8.2583280878E-006
#     -7     6       4.0122652865E-004
#     -7     7       7.6101600345E-005
#     -7     8       6.7148253953E-005
#     -7     9       1.0727200967E-005
#     -7    10       7.7292526008E-005
#     -7    11       1.0830839430E-003
#     -7    12       1.1990507613E-004
#     -7    13       4.4473247538E-005
#     -7    14       1.6185586969E-004
#     -7    15       3.9498901063E-005
#     -7    16       8.0269972783E-004
#     -7    17       7.9875808014E-006
#     -6   -27       1.2185495531E-004
#     -6   -26       1.2849774542E-005
#     -6   -25       1.6773982866E-004
#     -6   -24       1.9827788719E-004
#     -6   -23       6.2957593208E-005
#     -6   -22       3.1034921946E-004
#     -6   -21       1.4987482726E-005
#     -6   -20       9.8896662662E-005
#     -6   -19       5.3727855096E-005
#     -6   -18       1.9215227785E-005
#     -6   -17       8.5190323213E-005
#     -6   -16       1.5788207727E-005
#     -6   -15       1.2337928742E-004
#     -6   -14       1.5317439170E-004
#     -6   -13       5.8779522058E-006
#     -6   -12       6.7481707858E-006
#     -6   -11       2.4279885562E-007
#     -6   -10       2.3924391706E-005
#     -6    -9       6.3885074933E-007
#     -6    -8       2.5746751736E-006
#     -6    -7       4.0062326802E-004
#     -6    -6       1.2747861214E-004
#     -6    -5       1.0919817468E-003
#     -6    -4       9.0947864287E-004
#     -6    -3       5.0024002320E-005
#     -6    -2       2.2920119046E-004
#     -6    -1       2.5162763877E-006
#     -6     0       5.4518026020E-005
