 Diffraction intensities for potential:restest_32_10010001.in                  
#     -6     1       3.5062299335E-005
#     -6     2       8.2897979416E-005
#     -6     3       1.2849329135E-004
#     -6     4       2.3504044799E-004
#     -6     5       2.6571792242E-004
#     -6     6       1.2817515103E-004
#     -6     7       3.0614179477E-005
#     -6     8       3.0576781463E-005
#     -6     9       1.3867270608E-004
#     -6    10       4.1404848805E-004
#     -6    11       5.4893107418E-004
#     -6    12       1.9194271346E-004
#     -6    13       1.0570346931E-004
#     -6    14       1.8438802334E-005
#     -6    15       2.3698662732E-004
#     -6    16       4.1701164469E-004
#     -5   -27       4.9505912872E-005
#     -5   -26       3.4008278930E-005
#     -5   -25       5.2468462255E-005
#     -5   -24       6.9438815219E-005
#     -5   -23       4.9882361724E-005
#     -5   -22       5.6606733188E-005
#     -5   -21       1.9988760159E-005
#     -5   -20       7.6718396659E-004
#     -5   -19       2.2037248850E-005
#     -5   -18       1.5556974557E-005
#     -5   -17       2.3827954979E-005
#     -5   -16       3.0738127143E-005
#     -5   -15       2.9312368468E-003
#     -5   -14       5.2631576286E-005
#     -5   -13       3.0542273458E-005
#     -5   -12       1.1774196824E-005
#     -5   -11       1.1302806440E-005
#     -5   -10       1.4494916400E-002
#     -5    -9       3.5892706685E-005
#     -5    -8       1.1440942497E-004
#     -5    -7       2.3395645355E-004
#     -5    -6       3.0701843834E-004
#     -5    -5       2.2633638381E-002
#     -5    -4       1.7157386901E-004
#     -5    -3       3.8195117951E-005
#     -5    -2       1.2120483956E-005
#     -5    -1       3.5069147914E-005
#     -5     0       9.6847525651E-003
#     -5     1       7.7550318610E-005
#     -5     2       1.2707194445E-004
#     -5     3       1.3771541034E-004
#     -5     4       1.9765385253E-004
#     -5     5       3.4240517392E-003
#     -5     6       2.4567107783E-004
#     -5     7       4.3932661648E-005
#     -5     8       2.7616531956E-004
#     -5     9       3.9432516179E-004
#     -5    10       7.6543142604E-002
#     -5    11       1.6342173942E-004
#     -5    12       2.0111538282E-004
#     -5    13       1.0899603678E-004
#     -5    14       1.8336636465E-004
#     -5    15       2.4183967936E-002
#     -4   -28       7.6957160997E-005
#     -4   -27       9.1157521940E-006
#     -4   -26       2.7464809663E-005
#     -4   -25       4.8104929187E-005
#     -4   -24       7.0228562537E-005
#     -4   -23       7.3728223122E-005
#     -4   -22       3.5971287177E-005
#     -4   -21       4.1095203577E-005
#     -4   -20       3.8723793517E-005
#     -4   -19       2.7524852791E-005
#     -4   -18       2.9606126641E-005
#     -4   -17       7.5493491654E-006
#     -4   -16       1.0887494881E-005
#     -4   -15       7.2355990607E-005
#     -4   -14       4.2155462829E-005
#     -4   -13       2.0496164511E-005
#     -4   -12       3.8948500323E-005
#     -4   -11       7.5787979714E-005
#     -4   -10       7.3529493190E-005
#     -4    -9       1.0923879111E-004
#     -4    -8       2.1606802651E-004
#     -4    -7       2.9301385686E-004
#     -4    -6       3.1558988069E-004
#     -4    -5       1.3492532198E-004
#     -4    -4       2.0069508534E-005
#     -4    -3       5.1044164090E-006
#     -4    -2       8.2917926813E-005
#     -4    -1       7.7563897802E-005
#     -4     0       3.1913903548E-005
#     -4     1       3.3337302060E-005
#     -4     2       4.2655419193E-005
#     -4     3       6.8584772608E-005
#     -4     4       8.7485426908E-005
#     -4     5       1.1759468993E-004
#     -4     6       4.3993230447E-005
#     -4     7       1.9885656665E-004
#     -4     8       3.9348334284E-004
#     -4     9       4.4152891277E-004
#     -4    10       2.8091526270E-004
#     -4    11       8.0043442624E-004
#     -4    12       7.3405849590E-005
#     -4    13       2.0238601352E-005
#     -4    14       2.9774021075E-005
#     -3   -28       4.3440366052E-005
#     -3   -27       3.2792663546E-005
#     -3   -26       1.5821672626E-005
#     -3   -25       6.0628041718E-005
#     -3   -24       7.5359937964E-005
#     -3   -23       4.4996964394E-005
#     -3   -22       5.1798712000E-005
#     -3   -21       6.4520989849E-005
#     -3   -20       6.4646431851E-005
#     -3   -19       3.3371780172E-005
#     -3   -18       2.3602510943E-005
#     -3   -17       2.8256808560E-005
#     -3   -16       4.9813300665E-005
#     -3   -15       2.7828655790E-005
#     -3   -14       1.4608392715E-005
#     -3   -13       6.0858218290E-006
#     -3   -12       2.9870098713E-005
#     -3   -11       6.7906306970E-005
#     -3   -10       1.2611494149E-004
#     -3    -9       1.7590455798E-004
#     -3    -8       1.8712538932E-004
#     -3    -7       1.8276450803E-004
#     -3    -6       5.2442562411E-005
#     -3    -5       2.0923059487E-005
#     -3    -4       6.4945876499E-005
#     -3    -3       1.2852885927E-004
#     -3    -2       1.2709648079E-004
#     -3    -1       3.3343534743E-005
#     -3     0       3.2787347012E-006
#     -3     1       1.5744506208E-005
#     -3     2       5.6881325594E-006
#     -3     3       2.0173476863E-006
#     -3     4       2.2755447499E-005
#     -3     5       6.5679335628E-005
#     -3     6       1.1925888602E-004
#     -3     7       1.2644922250E-004
#     -3     8       1.2423173877E-004
#     -3     9       1.8137092821E-004
#     -3    10       2.7843088365E-004
#     -3    11       1.9606094739E-004
#     -3    12       1.5784466610E-005
#     -3    13       3.7856343304E-005
#     -2   -28       2.3017328190E-006
#     -2   -27       1.0024418935E-005
#     -2   -26       3.9539183091E-005
#     -2   -25       5.4489567780E-005
#     -2   -24       1.1791650088E-004
#     -2   -23       5.2911606637E-005
#     -2   -22       4.4844951498E-005
#     -2   -21       4.4033234003E-005
#     -2   -20       4.8016088438E-005
#     -2   -19       3.7778657086E-005
#     -2   -18       2.7444944847E-005
#     -2   -17       3.6306788178E-005
#     -2   -16       2.9279907957E-005
#     -2   -15       9.0916620349E-006
#     -2   -14       5.7243936866E-006
#     -2   -13       1.6606404530E-005
#     -2   -12       5.9194908127E-005
#     -2   -11       1.0525642156E-004
#     -2   -10       1.8131078398E-004
#     -2    -9       1.7472990892E-004
#     -2    -8       1.6539064770E-004
#     -2    -7       1.0669496203E-004
#     -2    -6       3.8913253454E-005
#     -2    -5       1.1321640921E-004
#     -2    -4       2.3511361631E-004
#     -2    -3       1.3776168781E-004
#     -2    -2       4.2667631698E-005
#     -2    -1       1.5738121486E-005
#     -2     0       5.3212006308E-005
#     -2     1       1.2987422827E-004
#     -2     2       1.6488012928E-004
#     -2     3       2.7511519620E-006
#     -2     4       2.9356631123E-005
#     -2     5       5.3774296978E-006
#     -2     6       6.2737897904E-006
#     -2     7       2.3339343348E-006
#     -2     8       9.0849652030E-005
#     -2     9       7.6289748980E-005
#     -2    10       1.3082200210E-004
#     -2    11       7.9438962046E-005
#     -2    12       1.0322705480E-004
#     -1   -27       1.0897938858E-005
#     -1   -26       3.7810488509E-005
#     -1   -25       4.2104307200E-005
#     -1   -24       4.2920772463E-005
#     -1   -23       3.4481574062E-005
#     -1   -22       5.3753263105E-005
#     -1   -21       4.9191114682E-005
#     -1   -20       1.8701358747E-005
#     -1   -19       1.2845554446E-005
#     -1   -18       3.4476487016E-005
#     -1   -17       2.5414739952E-005
#     -1   -16       1.6130985667E-006
#     -1   -15       2.2191788491E-006
#     -1   -14       3.0585988493E-005
#     -1   -13       1.3229212262E-005
#     -1   -12       8.2225566188E-005
#     -1   -11       1.1734105335E-004
#     -1   -10       1.5941312418E-004
#     -1    -9       1.3496928008E-004
#     -1    -8       1.1290071015E-004
#     -1    -7       5.7847710391E-005
#     -1    -6       1.3907267354E-004
#     -1    -5       2.6583313054E-004
#     -1    -4       1.9773618372E-004
#     -1    -3       6.8624414392E-005
#     -1    -2       5.6803487685E-006
#     -1    -1       1.2985242266E-004
#     -1     0       3.0837957466E-004
#     -1     1       4.3643559100E-004
#     -1     2       3.4122683708E-004
#     -1     3       5.6740196177E-005
#     -1     4       8.9835896901E-006
#     -1     5       4.4564915799E-005
#     -1     6       8.6408040385E-005
#     -1     7       6.4913418581E-005
#     -1     8       2.6298440522E-005
#     -1     9       3.5418463322E-005
#     -1    10       9.1103180905E-005
#     -1    11       1.0105278140E-004
#      0   -27       4.3089756144E-005
#      0   -26       9.4899375382E-005
#      0   -25       1.0564473875E-004
#      0   -24       9.3054955155E-005
#      0   -23       7.5503707223E-005
#      0   -22       1.2973018684E-004
#      0   -21       5.3518083429E-005
#      0   -20       2.3317606883E-003
#      0   -19       7.4101863788E-006
#      0   -18       4.7862869170E-006
#      0   -17       7.6820050904E-007
#      0   -16       3.7487042488E-006
#      0   -15       1.5282888569E-002
#      0   -14       3.0233257329E-005
#      0   -13       2.8991565082E-005
#      0   -12       7.4034972122E-005
#      0   -11       9.3078708715E-005
#      0   -10       1.8384749036E-002
#      0    -9       7.9478824248E-005
#      0    -8       3.0230335322E-005
#      0    -7       9.3502825723E-005
#      0    -6       1.2826966683E-004
#      0    -5       3.4236001530E-003
#      0    -4       8.7544867217E-005
#      0    -3       2.0248514331E-006
#      0    -2       1.6482945644E-004
#      0    -1       4.3639243010E-004
#      0     0       6.0140489859E-002
#      0     1       3.7460609367E-004
#      0     2       2.3678526659E-004
#      0     3       3.0728846589E-006
#      0     4       7.0021894643E-005
#      0     5       1.2301932960E-002
#      0     6       3.6943328313E-004
#      0     7       1.2759740881E-004
#      0     8       1.3444683449E-004
#      0     9       6.4445481580E-005
#      0    10       1.7012759687E-002
#      1   -27       5.6414913805E-005
#      1   -26       3.5869687005E-005
#      1   -25       4.2384174308E-005
#      1   -24       7.4497771451E-005
#      1   -23       3.1390788160E-005
#      1   -22       1.5165183393E-004
#      1   -21       8.0906374006E-005
#      1   -20       2.8648441364E-006
#      1   -19       3.2338486348E-006
#      1   -18       2.1545575958E-006
#      1   -17       2.9293153013E-006
#      1   -16       9.2800397610E-007
#      1   -15       6.9990794678E-005
#      1   -14       5.2675059940E-005
#      1   -13       4.1292823511E-005
#      1   -12       7.6590596296E-006
#      1   -11       2.2655910800E-005
#      1   -10       4.9251761034E-005
#      1    -9       2.7571075898E-005
#      1    -8       2.6148280434E-005
#      1    -7       3.0662551811E-005
#      1    -6       2.4579843066E-004
#      1    -5       1.1766971510E-004
#      1    -4       2.2772038350E-005
#      1    -3       2.7463269705E-006
#      1    -2       3.4114760249E-004
#      1    -1       3.7456398206E-004
#      1     0       4.2576010293E-004
#      1     1       2.3045577571E-004
#      1     2       8.3569654649E-005
#      1     3       2.8754620193E-005
#      1     4       9.6098200980E-005
#      1     5       4.1272427265E-004
#      1     6       1.5031177154E-004
#      1     7       9.5953519310E-005
#      1     8       1.7890815622E-004
#      1     9       9.3443575102E-005
#      2   -27       1.1908706951E-005
#      2   -26       7.2043705015E-005
#      2   -25       1.1804800643E-005
#      2   -24       4.7434815817E-005
#      2   -23       8.7947689281E-005
#      2   -22       5.0678858633E-005
#      2   -21       3.2477131811E-005
#      2   -20       3.9669170714E-006
#      2   -19       2.2813652287E-005
#      2   -18       5.3368542523E-005
#      2   -17       5.0019402994E-005
#      2   -16       5.9132902394E-005
#      2   -15       3.5862655544E-005
#      2   -14       4.2976621051E-005
#      2   -13       7.3152087520E-005
#      2   -12       4.6866267142E-005
#      2   -11       2.0853098086E-004
#      2   -10       7.1580509412E-005
#      2    -9       2.3721245812E-005
#      2    -8       3.0540684290E-005
#      2    -7       4.3952796250E-005
#      2    -6       4.4027574145E-005
#      2    -5       6.5693514482E-005
#      2    -4       2.9335811809E-005
#      2    -3       5.6706853135E-005
#      2    -2       2.3673045368E-004
#      2    -1       2.3042818933E-004
#      2     0       1.2074778791E-004
#      2     1       1.0622420789E-004
#      2     2       9.7317011434E-006
#      2     3       3.4920782771E-005
#      2     4       2.4139329873E-004
#      2     5       4.3304569046E-004
#      2     6       1.7435278185E-004
#      2     7       9.5982562643E-005
#      2     8       9.5427051529E-005
#      3   -26       2.9006153587E-005
#      3   -25       8.1725285768E-006
#      3   -24       6.5367744370E-005
#      3   -23       4.4458818046E-005
#      3   -22       1.1489249990E-004
#      3   -21       5.6861871116E-005
#      3   -20       5.1747009981E-005
#      3   -19       1.4558259389E-005
#      3   -18       5.8530617286E-005
#      3   -17       6.9568799629E-005
#      3   -16       6.1439941428E-005
#      3   -15       3.6341414930E-005
#      3   -14       6.6860183436E-005
#      3   -13       8.1404990394E-005
#      3   -12       2.1766992753E-005
#      3   -11       8.2239132650E-005
#      3   -10       1.3062756912E-004
#      3    -9       1.3860565847E-004
#      3    -8       2.7609578709E-004
#      3    -7       1.9885079202E-004
#      3    -6       1.1926325477E-004
#      3    -5       5.3928565546E-006
#      3    -4       8.9738697824E-006
#      3    -3       3.0642334614E-006
#      3    -2       8.3540539892E-005
#      3    -1       1.0620775787E-004
#      3     0       2.1249357282E-004
#      3     1       2.8932509761E-004
#      3     2       4.2340954257E-004
#      3     3       3.1656765165E-005
#      3     4       2.3806428462E-004
#      3     5       3.0587586560E-005
#      3     6       7.7633568754E-005
#      4   -26       2.3132417742E-005
#      4   -25       4.4720234771E-005
#      4   -24       6.9330223368E-005
#      4   -23       2.1744187791E-004
#      4   -22       1.0929237230E-004
#      4   -21       2.7640024241E-005
#      4   -20       8.5412400323E-005
#      4   -19       1.3116557471E-005
#      4   -18       7.6356796121E-005
#      4   -17       9.1643854310E-006
#      4   -16       4.8051888404E-005
#      4   -15       5.1176809905E-005
#      4   -14       1.4556051818E-004
#      4   -13       1.5268616340E-005
#      4   -12       1.3924652552E-004
#      4   -11       2.2483027845E-004
#      4   -10       4.1397328537E-004
#      4    -9       3.9425933218E-004
#      4    -8       3.9342897914E-004
#      4    -7       1.2643540619E-004
#      4    -6       6.2866923630E-006
#      4    -5       4.4585682369E-005
#      4    -4       7.0049925253E-005
#      4    -3       2.8751353883E-005
#      4    -2       9.7257156395E-006
#      4    -1       2.8931567252E-004
#      4     0       6.0433113487E-004
#      4     1       6.5792493692E-004
#      4     2       6.2217450313E-004
#      4     3       9.6913511995E-005
#      4     4       1.1665244591E-004
#      4     5       4.7389863864E-005
#      5   -25       5.1044871619E-004
#      5   -24       1.7472628692E-005
#      5   -23       2.7885927904E-005
#      5   -22       6.0035611223E-006
#      5   -21       1.1096890400E-004
#      5   -20       1.7059566327E-003
#      5   -19       2.1781070705E-005
#      5   -18       9.3928834901E-006
#      5   -17       4.2581471901E-005
#      5   -16       3.9520428729E-005
#      5   -15       2.6096842777E-002
#      5   -14       4.9083426459E-005
#      5   -13       1.4920009234E-005
#      5   -12       1.6814812509E-004
#      5   -11       5.4892112111E-004
#      5   -10       7.6543742574E-002
#      5    -9       4.4146642236E-004
#      5    -8       1.2420250105E-004
#      5    -7       2.3396081806E-006
#      5    -6       8.6449738898E-005
#      5    -5       1.2301479484E-002
#      5    -4       9.6124623642E-005
#      5    -3       3.4933844216E-005
#      5    -2       4.2344238146E-004
#      5    -1       6.5793027957E-004
#      5     0       9.1651186617E-002
#      5     1       4.5200381738E-004
#      5     2       2.5924595649E-004
#      5     3       6.6023993104E-005
#      6   -25       6.2717388053E-005
#      6   -24       3.2843320272E-005
#      6   -23       2.6457749880E-005
#      6   -22       1.9393953469E-004
#      6   -21       2.1743889256E-004
#      6   -20       4.5381241348E-006
#      6   -19       2.8921725066E-006
#      6   -18       4.6054052972E-005
#      6   -17       1.8605003700E-005
#      6   -16       7.5774600540E-005
#      6   -15       1.6347930481E-004
#      6   -14       2.8360348409E-005
#      6   -13       6.5562720700E-007
#      6   -12       1.9201109586E-004
#      6   -11       1.6343141450E-004
#      6   -10       2.8089991866E-004
#      6    -9       1.8131720635E-004
#      6    -8       9.0822704832E-005
#      6    -7       6.4943325152E-005
#      6    -6       3.6939060724E-004
#      6    -5       4.1278430526E-004
#      6    -4       2.4144214536E-004
#      6    -3       3.1676906373E-005
#      6    -2       6.2219560091E-004
#      6    -1       4.5197714799E-004
#      6     0       4.9435801718E-004
#      6     1       2.7720559298E-004
#      6     2       1.0772957228E-004
#      7   -24       2.2461154436E-005
#      7   -23       8.1809518070E-005
#      7   -22       7.7155603225E-005
#      7   -21       5.5324263499E-004
#      7   -20       6.5784444524E-005
#      7   -19       2.3844110753E-005
#      7   -18       1.4617445634E-004
#      7   -17       1.7389542391E-004
#      7   -16       5.7349123966E-005
#      7   -15       7.7178902898E-005
#      7   -14       5.3446617850E-005
#      7   -13       1.0571399621E-004
#      7   -12       2.0110003464E-004
#      7   -11       8.0039470028E-004
#      7   -10       2.7837012024E-004
#      7    -9       7.6246912100E-005
#      7    -8       2.6317328750E-005
#      7    -7       1.2763518501E-004
#      7    -6       1.5031824121E-004
#      7    -5       4.3310953259E-004
#      7    -4       2.3810761001E-004
#      7    -3       9.6929773591E-005
#      7    -2       2.5926137979E-004
#      7    -1       2.7720641492E-004
#      7     0       7.3198850085E-005
#      8   -23       1.2994630767E-004
#      8   -22       4.7926359000E-004
#      8   -21       1.2688214796E-004
#      8   -20       7.5923476216E-005
#      8   -19       1.0814380894E-004
#      8   -18       1.3234792733E-004
#      8   -17       3.1025620872E-004
#      8   -16       2.4397699326E-004
#      8   -15       1.4478976236E-004
#      8   -14       1.8427131264E-005
#      8   -13       1.0901209118E-004
#      8   -12       7.3375320907E-005
#      8   -11       1.9602064052E-004
#      8   -10       1.3077508706E-004
#      8    -9       3.5394100665E-005
#      8    -8       1.3448689001E-004
#      8    -7       9.5980906281E-005
#      8    -6       1.7438051933E-004
#      8    -5       3.0596764746E-005
#      8    -4       1.1666684314E-004
#      8    -3       6.6022235548E-005
#      8    -2       1.0772943444E-004
#      9   -21       2.2002195321E-004
#      9   -20       5.8003579141E-005
#      9   -19       1.3580346639E-004
#      9   -18       2.5183949388E-004
#      9   -17       3.3043195636E-004
#      9   -16       2.5439852941E-004
#      9   -15       2.3694294482E-004
#      9   -14       1.8332422222E-004
#      9   -13       2.0220787328E-005
#      9   -12       1.5773238357E-005
#      9   -11       7.9419066525E-005
#      9   -10       9.1089793883E-005
#      9    -9       6.4439863441E-005
#      9    -8       1.7890952799E-004
#      9    -7       9.5984731715E-005
#      9    -6       7.7644849513E-005
#      9    -5       4.7394390805E-005
#     10   -19       1.6985714215E-006
#     10   -18       1.1467262530E-004
#     10   -17       5.4366223623E-005
#     10   -16       4.1699782001E-004
#     10   -15       2.4184360801E-002
#     10   -14       2.9757934764E-005
#     10   -13       3.7842340126E-005
#     10   -12       1.0322710647E-004
#     10   -11       1.0106021143E-004
#     10   -10       1.7012769125E-002
#     10    -9       9.3443931635E-005
#     10    -8       9.5437116518E-005
