 Diffraction intensities for potential:restest_18_5010001.in                   
#     -6     1       4.0800186175E-005
#     -6     2       8.6784746886E-005
#     -6     3       1.2282565014E-004
#     -6     4       2.1469782407E-004
#     -6     5       2.2755855661E-004
#     -6     6       1.0141734666E-004
#     -6     7       1.7496147397E-005
#     -6     8       2.4578307266E-005
#     -6     9       1.2612758142E-004
#     -6    10       4.3481146989E-004
#     -6    11       5.9737692208E-004
#     -6    12       2.7206789782E-004
#     -6    13       1.0266966900E-004
#     -6    14       2.6639522384E-005
#     -6    15       2.2567095854E-004
#     -6    16       3.6204388272E-004
#     -5   -27       4.9772277133E-005
#     -5   -26       2.8866225555E-005
#     -5   -25       4.3553190633E-005
#     -5   -24       7.1144332030E-005
#     -5   -23       4.8262274981E-005
#     -5   -22       5.4422713903E-005
#     -5   -21       1.8174747040E-005
#     -5   -20       7.7442538075E-004
#     -5   -19       2.2219642811E-005
#     -5   -18       1.6717702206E-005
#     -5   -17       2.7836432160E-005
#     -5   -16       2.8770233033E-005
#     -5   -15       2.9589171182E-003
#     -5   -14       5.0081157981E-005
#     -5   -13       3.0674742118E-005
#     -5   -12       1.5447844360E-005
#     -5   -11       1.0854092713E-005
#     -5   -10       1.4683602733E-002
#     -5    -9       3.8943976506E-005
#     -5    -8       1.1702152268E-004
#     -5    -7       2.3327537187E-004
#     -5    -6       2.9281796126E-004
#     -5    -5       2.2824710854E-002
#     -5    -4       1.6029773705E-004
#     -5    -3       3.5309878184E-005
#     -5    -2       1.1832593036E-005
#     -5    -1       4.0803930261E-005
#     -5     0       1.0063945407E-002
#     -5     1       7.9008154389E-005
#     -5     2       1.3278187528E-004
#     -5     3       1.3159348974E-004
#     -5     4       1.6277223096E-004
#     -5     5       3.7831741238E-003
#     -5     6       1.8665483489E-004
#     -5     7       3.5312318324E-005
#     -5     8       2.4624962061E-004
#     -5     9       4.0676959398E-004
#     -5    10       7.5710826392E-002
#     -5    11       1.9326165001E-004
#     -5    12       2.1120030009E-004
#     -5    13       9.4038136968E-005
#     -5    14       1.8181194334E-004
#     -5    15       2.4585910388E-002
#     -4   -28       7.4058127743E-005
#     -4   -27       8.7753212377E-006
#     -4   -26       3.0342697833E-005
#     -4   -25       3.4796571218E-005
#     -4   -24       6.2350986551E-005
#     -4   -23       6.7413706409E-005
#     -4   -22       3.7022881487E-005
#     -4   -21       4.0629911825E-005
#     -4   -20       4.4202720609E-005
#     -4   -19       3.0166731313E-005
#     -4   -18       3.1629684322E-005
#     -4   -17       1.0688697525E-005
#     -4   -16       1.0196826473E-005
#     -4   -15       7.1767507787E-005
#     -4   -14       4.0614983820E-005
#     -4   -13       2.1521076026E-005
#     -4   -12       4.0351833016E-005
#     -4   -11       7.6869137616E-005
#     -4   -10       7.9583388649E-005
#     -4    -9       1.1648356136E-004
#     -4    -8       2.2685229105E-004
#     -4    -7       2.7488811382E-004
#     -4    -6       3.0438725002E-004
#     -4    -5       1.2983559475E-004
#     -4    -4       1.5545428403E-005
#     -4    -3       2.4450153188E-006
#     -4    -2       8.6800664300E-005
#     -4    -1       7.9020569488E-005
#     -4     0       3.5807354778E-005
#     -4     1       3.6359634212E-005
#     -4     2       3.6468468500E-005
#     -4     3       6.4440502312E-005
#     -4     4       6.8546927524E-005
#     -4     5       9.1264596630E-005
#     -4     6       3.2726653654E-005
#     -4     7       1.8481911632E-004
#     -4     8       3.6892222620E-004
#     -4     9       4.5082736305E-004
#     -4    10       3.1516806332E-004
#     -4    11       7.4654020475E-004
#     -4    12       5.9610473835E-005
#     -4    13       2.1592198043E-005
#     -4    14       2.6238254329E-005
#     -3   -28       4.2004976070E-005
#     -3   -27       3.2084416345E-005
#     -3   -26       2.4183394051E-005
#     -3   -25       6.6029993726E-005
#     -3   -24       6.9191051110E-005
#     -3   -23       4.1947950268E-005
#     -3   -22       5.0071026861E-005
#     -3   -21       5.7357625820E-005
#     -3   -20       7.3859740821E-005
#     -3   -19       3.7717786011E-005
#     -3   -18       2.7961564443E-005
#     -3   -17       3.0553100667E-005
#     -3   -16       4.0498930693E-005
#     -3   -15       2.2258160104E-005
#     -3   -14       1.3490195540E-005
#     -3   -13       8.2498525081E-006
#     -3   -12       3.4038419741E-005
#     -3   -11       6.9130581777E-005
#     -3   -10       1.3564332605E-004
#     -3    -9       1.8436315266E-004
#     -3    -8       1.8225264376E-004
#     -3    -7       1.7581294923E-004
#     -3    -6       4.5138875568E-005
#     -3    -5       1.0979235055E-005
#     -3    -4       5.5370047200E-005
#     -3    -3       1.2285660146E-004
#     -3    -2       1.3280438862E-004
#     -3    -1       3.6366032817E-005
#     -3     0       6.9324288741E-007
#     -3     1       1.0671357031E-005
#     -3     2       4.5679180189E-006
#     -3     3       2.4064216093E-006
#     -3     4       1.4074121405E-005
#     -3     5       5.2982709111E-005
#     -3     6       9.6050951529E-005
#     -3     7       1.0611691156E-004
#     -3     8       1.1569766135E-004
#     -3     9       1.8349215009E-004
#     -3    10       2.8299664000E-004
#     -3    11       2.0615035380E-004
#     -3    12       1.8290632444E-005
#     -3    13       4.1022450372E-005
#     -2   -28       2.5670090687E-006
#     -2   -27       1.6847422561E-005
#     -2   -26       3.8239412962E-005
#     -2   -25       5.1780375799E-005
#     -2   -24       1.1645697878E-004
#     -2   -23       5.1994549635E-005
#     -2   -22       5.4901302806E-005
#     -2   -21       4.8810540380E-005
#     -2   -20       5.8654340131E-005
#     -2   -19       3.5168403832E-005
#     -2   -18       2.6872327618E-005
#     -2   -17       4.8021515169E-005
#     -2   -16       3.2464975807E-005
#     -2   -15       9.0070105615E-006
#     -2   -14       6.2715142471E-006
#     -2   -13       1.6919505111E-005
#     -2   -12       6.5249647921E-005
#     -2   -11       1.1414113292E-004
#     -2   -10       1.9692334857E-004
#     -2    -9       1.7604489691E-004
#     -2    -8       1.5703884623E-004
#     -2    -7       1.0612633524E-004
#     -2    -6       2.6587916764E-005
#     -2    -5       9.3669786928E-005
#     -2    -4       2.1475023332E-004
#     -2    -3       1.3162841733E-004
#     -2    -2       3.6473941021E-005
#     -2    -1       1.0669653515E-005
#     -2     0       3.5837923126E-005
#     -2     1       1.0354667195E-004
#     -2     2       1.4867743677E-004
#     -2     3       7.6319419168E-006
#     -2     4       2.1525377224E-005
#     -2     5       3.8344513729E-006
#     -2     6       3.5890029884E-006
#     -2     7       2.2668843354E-006
#     -2     8       1.0382723066E-004
#     -2     9       9.1231866465E-005
#     -2    10       1.4124586322E-004
#     -2    11       8.9191463590E-005
#     -2    12       9.1543471032E-005
#     -1   -27       1.2371547331E-005
#     -1   -26       3.4852785619E-005
#     -1   -25       3.4914741467E-005
#     -1   -24       3.1636718998E-005
#     -1   -23       3.9308900435E-005
#     -1   -22       5.4236971398E-005
#     -1   -21       4.8789959467E-005
#     -1   -20       2.0092403654E-005
#     -1   -19       1.1505475793E-005
#     -1   -18       4.0167023998E-005
#     -1   -17       2.5883471825E-005
#     -1   -16       2.8724164640E-006
#     -1   -15       2.8930710998E-006
#     -1   -14       2.8356806370E-005
#     -1   -13       2.1187295656E-005
#     -1   -12       9.0659497944E-005
#     -1   -11       1.2701562953E-004
#     -1   -10       1.7093602951E-004
#     -1    -9       1.4184242117E-004
#     -1    -8       1.1220087868E-004
#     -1    -7       5.1183936690E-005
#     -1    -6       1.1571198580E-004
#     -1    -5       2.2762777318E-004
#     -1    -4       1.6281844253E-004
#     -1    -3       6.4471533834E-005
#     -1    -2       4.5648714362E-006
#     -1    -1       1.0353579515E-004
#     -1     0       2.4859620334E-004
#     -1     1       3.7921103384E-004
#     -1     2       3.1706413388E-004
#     -1     3       5.6448507341E-005
#     -1     4       1.6879652857E-005
#     -1     5       5.9614638126E-005
#     -1     6       1.0651670517E-004
#     -1     7       5.8637486342E-005
#     -1     8       1.7831334382E-005
#     -1     9       4.5093064079E-005
#     -1    10       1.1200833295E-004
#     -1    11       9.6551541160E-005
#      0   -27       4.6252701128E-005
#      0   -26       9.5252710762E-005
#      0   -25       1.2767975652E-004
#      0   -24       9.8128781336E-005
#      0   -23       7.7430803251E-005
#      0   -22       1.2890780348E-004
#      0   -21       6.3093460731E-005
#      0   -20       2.3444184046E-003
#      0   -19       8.3909476849E-006
#      0   -18       4.8840571676E-006
#      0   -17       8.4415795274E-007
#      0   -16       2.8715095477E-006
#      0   -15       1.5305679138E-002
#      0   -14       2.7697300234E-005
#      0   -13       2.8187410310E-005
#      0   -12       7.7577959111E-005
#      0   -11       1.0474849802E-004
#      0   -10       1.8598038982E-002
#      0    -9       8.0003887087E-005
#      0    -8       3.0436069337E-005
#      0    -7       8.1866085182E-005
#      0    -6       1.0146522475E-004
#      0    -5       3.7828489718E-003
#      0    -4       6.8577607268E-005
#      0    -3       2.4131155338E-006
#      0    -2       1.4864428257E-004
#      0    -1       3.7918274187E-004
#      0     0       6.0359112463E-002
#      0     1       3.5663799548E-004
#      0     2       2.2429150004E-004
#      0     3       9.0685679186E-006
#      0     4       7.5081996297E-005
#      0     5       1.1484294064E-002
#      0     6       3.7969841831E-004
#      0     7       1.1514223311E-004
#      0     8       1.0740516728E-004
#      0     9       8.0814925656E-005
#      0    10       1.7503305042E-002
#      1   -27       6.5006407562E-005
#      1   -26       5.0346463493E-005
#      1   -25       3.2163284544E-005
#      1   -24       6.9790104376E-005
#      1   -23       3.7644073733E-005
#      1   -22       1.5550423966E-004
#      1   -21       9.0863510479E-005
#      1   -20       1.6449768552E-006
#      1   -19       3.2435206794E-006
#      1   -18       1.9755735242E-006
#      1   -17       3.6108556093E-006
#      1   -16       2.4129768768E-007
#      1   -15       6.9388228437E-005
#      1   -14       4.6547602754E-005
#      1   -13       3.5342934939E-005
#      1   -12       1.0402217478E-005
#      1   -11       2.4704048389E-005
#      1   -10       4.3257641499E-005
#      1    -9       2.6211340482E-005
#      1    -8       2.8465626273E-005
#      1    -7       1.7509576270E-005
#      1    -6       1.8670475398E-004
#      1    -5       9.1277952021E-005
#      1    -4       1.4070082195E-005
#      1    -3       7.6236246395E-006
#      1    -2       3.1701128098E-004
#      1    -1       3.5660434484E-004
#      1     0       3.6411339159E-004
#      1     1       2.2894718019E-004
#      1     2       6.3118201736E-005
#      1     3       3.6054546477E-005
#      1     4       9.9179399497E-005
#      1     5       4.8822045070E-004
#      1     6       1.8934956539E-004
#      1     7       9.3128187899E-005
#      1     8       1.9605254080E-004
#      1     9       1.1225154499E-004
#      2   -27       1.6579166990E-005
#      2   -26       4.2904514582E-005
#      2   -25       2.5405072405E-005
#      2   -24       4.3550354077E-005
#      2   -23       8.2503747474E-005
#      2   -22       5.0776630362E-005
#      2   -21       1.7862405003E-005
#      2   -20       3.3547606200E-006
#      2   -19       2.2523339321E-005
#      2   -18       5.4679922713E-005
#      2   -17       5.0241432293E-005
#      2   -16       4.5618795087E-005
#      2   -15       2.9249268780E-005
#      2   -14       3.4170717693E-005
#      2   -13       7.0100329554E-005
#      2   -12       4.1578750754E-005
#      2   -11       1.4747811748E-004
#      2   -10       5.4949821613E-005
#      2    -9       1.6799843876E-005
#      2    -8       2.4558345491E-005
#      2    -7       3.5304607912E-005
#      2    -6       3.2724620176E-005
#      2    -5       5.2966094617E-005
#      2    -4       2.1506165879E-005
#      2    -3       5.6423342284E-005
#      2    -2       2.2426393545E-004
#      2    -1       2.2892872603E-004
#      2     0       1.2136284888E-004
#      2     1       1.2579437489E-004
#      2     2       1.4831398036E-005
#      2     3       2.6710680650E-005
#      2     4       2.3966443089E-004
#      2     5       4.5773325356E-004
#      2     6       1.8140341856E-004
#      2     7       1.0635066929E-004
#      2     8       1.3503914777E-004
#      3   -26       3.0384517508E-005
#      3   -25       5.3618090897E-006
#      3   -24       8.8437365135E-005
#      3   -23       5.2046539430E-005
#      3   -22       1.1956024213E-004
#      3   -21       6.4115936329E-005
#      3   -20       5.9308660659E-005
#      3   -19       1.6246845394E-005
#      3   -18       5.8120320378E-005
#      3   -17       7.7495739338E-005
#      3   -16       6.0656225601E-005
#      3   -15       3.5205897231E-005
#      3   -14       7.5605555750E-005
#      3   -13       7.6184393874E-005
#      3   -12       1.6337792948E-005
#      3   -11       6.6351718657E-005
#      3   -10       1.2658104810E-004
#      3    -9       1.2609523234E-004
#      3    -8       2.4619654953E-004
#      3    -7       1.8477987659E-004
#      3    -6       9.6024021345E-005
#      3    -5       3.8413114193E-006
#      3    -4       1.6882205862E-005
#      3    -3       9.0614446318E-006
#      3    -2       6.3108707968E-005
#      3    -1       1.2578213854E-004
#      3     0       2.3598120199E-004
#      3     1       3.2032783909E-004
#      3     2       4.2397075611E-004
#      3     3       1.6432849056E-005
#      3     4       2.1696377261E-004
#      3     5       2.4971474965E-005
#      3     6       8.8971888099E-005
#      4   -26       2.9117204516E-005
#      4   -25       4.7330390417E-005
#      4   -24       7.4633005777E-005
#      4   -23       1.7647858607E-004
#      4   -22       1.1317846063E-004
#      4   -21       3.4411723700E-005
#      4   -20       1.0168902719E-004
#      4   -19       1.7012907171E-005
#      4   -18       6.3723442162E-005
#      4   -17       7.0520789160E-006
#      4   -16       6.4233688130E-005
#      4   -15       6.2368525094E-005
#      4   -14       1.6396381856E-004
#      4   -13       2.5036719932E-005
#      4   -12       1.5366958746E-004
#      4   -11       2.3349281463E-004
#      4   -10       4.3477185410E-004
#      4    -9       4.0672403889E-004
#      4    -8       3.6887375543E-004
#      4    -7       1.0609063323E-004
#      4    -6       3.5930655844E-006
#      4    -5       5.9637511932E-005
#      4    -4       7.5105376772E-005
#      4    -3       3.6060376203E-005
#      4    -2       1.4825426427E-005
#      4    -1       3.2031627966E-004
#      4     0       6.2049776840E-004
#      4     1       6.3085434024E-004
#      4     2       5.7986029200E-004
#      4     3       1.2448213997E-004
#      4     4       1.2562091935E-004
#      4     5       5.5263840220E-005
#      5   -25       4.9774392809E-004
#      5   -24       1.9826824380E-005
#      5   -23       2.4581404213E-005
#      5   -22       4.1337726515E-006
#      5   -21       1.2105727534E-004
#      5   -20       1.7628589405E-003
#      5   -19       2.9178739039E-005
#      5   -18       1.0142950748E-005
#      5   -17       5.6006956805E-005
#      5   -16       4.7558591311E-005
#      5   -15       2.5559698123E-002
#      5   -14       6.0554064842E-005
#      5   -13       1.6365960493E-005
#      5   -12       1.7396530384E-004
#      5   -11       5.9737401270E-004
#      5   -10       7.5711162265E-002
#      5    -9       4.5077348636E-004
#      5    -8       1.1567163188E-004
#      5    -7       2.2684674597E-006
#      5    -6       1.0654464535E-004
#      5    -5       1.1484183104E-002
#      5    -4       9.9199986994E-005
#      5    -3       2.6713640371E-005
#      5    -2       4.2397808547E-004
#      5    -1       6.3085257222E-004
#      5     0       9.1391768810E-002
#      5     1       4.4873053561E-004
#      5     2       2.4331046408E-004
#      5     3       2.4003189937E-005
#      6   -25       7.0445230138E-005
#      6   -24       3.6442317729E-005
#      6   -23       4.0523825994E-005
#      6   -22       1.7823877111E-004
#      6   -21       2.1304479558E-004
#      6   -20       7.5393411168E-006
#      6   -19       4.7104514037E-006
#      6   -18       4.7686344939E-005
#      6   -17       8.0732471481E-006
#      6   -16       8.2440545567E-005
#      6   -15       2.0825880058E-004
#      6   -14       3.5512573292E-005
#      6   -13       2.4408552321E-006
#      6   -12       2.7209282820E-004
#      6   -11       1.9326957062E-004
#      6   -10       3.1515345166E-004
#      6    -9       1.8346200531E-004
#      6    -8       1.0383507600E-004
#      6    -7       5.8653632413E-005
#      6    -6       3.7970360175E-004
#      6    -5       4.8827001621E-004
#      6    -4       2.3968997540E-004
#      6    -3       1.6433642350E-005
#      6    -2       5.7987151487E-004
#      6    -1       4.4870772375E-004
#      6     0       3.9434599466E-004
#      6     1       2.9285924830E-004
#      6     2       8.6240257096E-005
#      7   -24       4.5430068538E-005
#      7   -23       6.8728513752E-005
#      7   -22       6.7621605015E-005
#      7   -21       4.6779043618E-004
#      7   -20       9.2642362487E-005
#      7   -19       2.7842782528E-005
#      7   -18       1.3575541823E-004
#      7   -17       1.7911863700E-004
#      7   -16       1.0013399829E-004
#      7   -15       8.5872077203E-005
#      7   -14       5.7456715425E-005
#      7   -13       1.0268170649E-004
#      7   -12       2.1119982917E-004
#      7   -11       7.4652753443E-004
#      7   -10       2.8296559060E-004
#      7    -9       9.1206533589E-005
#      7    -8       1.7841647642E-005
#      7    -7       1.1516789058E-004
#      7    -6       1.8936682499E-004
#      7    -5       4.5777009687E-004
#      7    -4       2.1698770480E-004
#      7    -3       1.2449178884E-004
#      7    -2       2.4331919804E-004
#      7    -1       2.9285852960E-004
#      7     0       9.6689120345E-005
#      8   -23       1.2150783272E-004
#      8   -22       3.9048311508E-004
#      8   -21       1.1252750473E-004
#      8   -20       7.0961889020E-005
#      8   -19       1.3289485603E-004
#      8   -18       1.1856595370E-004
#      8   -17       3.4253002665E-004
#      8   -16       2.7923260705E-004
#      8   -15       1.5878021131E-004
#      8   -14       2.6629834574E-005
#      8   -13       9.4048589733E-005
#      8   -12       5.9600066908E-005
#      8   -11       2.0613097842E-004
#      8   -10       1.4121889205E-004
#      8    -9       4.5076544907E-005
#      8    -8       1.0742833157E-004
#      8    -7       9.3142683069E-005
#      8    -6       1.8142404841E-004
#      8    -5       2.4974983518E-005
#      8    -4       1.2562846789E-004
#      8    -3       2.4003576630E-005
#      8    -2       8.6244669191E-005
#      9   -21       2.1592859303E-004
#      9   -20       6.1075363086E-005
#      9   -19       1.5461173072E-004
#      9   -18       2.3462070957E-004
#      9   -17       2.8870938070E-004
#      9   -16       2.3788828551E-004
#      9   -15       2.2563898444E-004
#      9   -14       1.8179036912E-004
#      9   -13       2.1581380504E-005
#      9   -12       1.8285142637E-005
#      9   -11       8.9179703337E-005
#      9   -10       1.1199650237E-004
#      9    -9       8.0809133516E-005
#      9    -8       1.9604628959E-004
#      9    -7       1.0634594132E-004
#      9    -6       8.8976751081E-005
#      9    -5       5.5265322328E-005
#     10   -19       3.6318471864E-006
#     10   -18       1.0004895693E-004
#     10   -17       3.8564435866E-005
#     10   -16       3.6204682007E-004
#     10   -15       2.4586175306E-002
#     10   -14       2.6230526695E-005
#     10   -13       4.1012913292E-005
#     10   -12       9.1544513451E-005
#     10   -11       9.6556309222E-005
#     10   -10       1.7503296034E-002
#     10    -9       1.1224803198E-004
#     10    -8       1.3504105461E-004
