 Diffraction intensities for potential:restest_32_15010001.in                  
#     -6    -4       3.2574140986E-004
#     -6    -3       1.5338185896E-004
#     -6    -2       7.1108911078E-005
#     -6    -1       2.1311579469E-005
#     -6     0       1.0121780584E-005
#     -6     1       3.4496708981E-005
#     -6     2       8.2763210442E-005
#     -6     3       1.2907143564E-004
#     -6     4       2.3800687969E-004
#     -6     5       2.7278350588E-004
#     -6     6       1.3332272534E-004
#     -6     7       3.2779427209E-005
#     -6     8       3.1688656718E-005
#     -6     9       1.4153881859E-004
#     -6    10       4.1105576381E-004
#     -6    11       5.3922898065E-004
#     -6    12       1.8105912264E-004
#     -6    13       1.0375345685E-004
#     -6    14       1.7398173592E-005
#     -6    15       2.3690203299E-004
#     -6    16       4.2164780993E-004
#     -5   -27       4.9575911034E-005
#     -5   -26       3.5490781888E-005
#     -5   -25       5.3704835192E-005
#     -5   -24       6.9646477152E-005
#     -5   -23       5.0295343112E-005
#     -5   -22       5.6960020037E-005
#     -5   -21       2.0440380851E-005
#     -5   -20       7.6665216332E-004
#     -5   -19       2.2117910635E-005
#     -5   -18       1.5593330363E-005
#     -5   -17       2.3411940262E-005
#     -5   -16       3.1482809014E-005
#     -5   -15       2.9238870224E-003
#     -5   -14       5.3247477775E-005
#     -5   -13       3.0569434682E-005
#     -5   -12       1.1222731074E-005
#     -5   -11       1.1370666426E-005
#     -5   -10       1.4468181452E-002
#     -5    -9       3.5494316455E-005
#     -5    -8       1.1397071296E-004
#     -5    -7       2.3431515525E-004
#     -5    -6       3.1072961576E-004
#     -5    -5       2.2603347141E-002
#     -5    -4       1.7544415824E-004
#     -5    -3       3.9426203840E-005
#     -5    -2       1.2094153334E-005
#     -5    -1       3.4504786198E-005
#     -5     0       9.6275808862E-003
#     -5     1       7.9149620616E-005
#     -5     2       1.2653545124E-004
#     -5     3       1.3891225446E-004
#     -5     4       2.0431692308E-004
#     -5     5       3.3667002953E-003
#     -5     6       2.5702735125E-004
#     -5     7       4.5371475491E-005
#     -5     8       2.8254527379E-004
#     -5     9       3.9211728440E-004
#     -5    10       7.6683253720E-002
#     -5    11       1.6112763931E-004
#     -5    12       1.9830731160E-004
#     -5    13       1.0936088834E-004
#     -5    14       1.8397110931E-004
#     -5    15       2.4074768559E-002
#     -4   -28       7.7506244994E-005
#     -4   -27       9.4712839097E-006
#     -4   -26       2.6930893535E-005
#     -4   -25       5.0683567598E-005
#     -4   -24       7.1580452596E-005
#     -4   -23       7.5331172443E-005
#     -4   -22       3.6142104138E-005
#     -4   -21       4.1186565026E-005
#     -4   -20       3.7935056374E-005
#     -4   -19       2.7408808202E-005
#     -4   -18       2.9921031500E-005
#     -4   -17       7.4858370267E-006
#     -4   -16       1.1449090902E-005
#     -4   -15       7.2466360232E-005
#     -4   -14       4.2640276797E-005
#     -4   -13       2.0395477500E-005
#     -4   -12       3.8494584750E-005
#     -4   -11       7.5567446883E-005
#     -4   -10       7.2684506058E-005
#     -4    -9       1.0796113352E-004
#     -4    -8       2.1340223427E-004
#     -4    -7       2.9527859336E-004
#     -4    -6       3.1847737150E-004
#     -4    -5       1.3712852014E-004
#     -4    -4       2.1799408561E-005
#     -4    -3       5.6487665403E-006
#     -4    -2       8.2787323901E-005
#     -4    -1       7.9165209026E-005
#     -4     0       3.2433728858E-005
#     -4     1       3.4207876351E-005
#     -4     2       4.3557574421E-005
#     -4     3       6.9871037405E-005
#     -4     4       9.1536742139E-005
#     -4     5       1.2183450542E-004
#     -4     6       4.5787276826E-005
#     -4     7       1.9951941279E-004
#     -4     8       3.9757749298E-004
#     -4     9       4.4016117453E-004
#     -4    10       2.7649067892E-004
#     -4    11       8.0423526225E-004
#     -4    12       7.5758887308E-005
#     -4    13       1.9836192700E-005
#     -4    14       3.0010581735E-005
#     -3   -28       4.4015515414E-005
#     -3   -27       3.2921991116E-005
#     -3   -26       1.4389451212E-005
#     -3   -25       6.1239947870E-005
#     -3   -24       7.6252839136E-005
#     -3   -23       4.5472775354E-005
#     -3   -22       5.1802303655E-005
#     -3   -21       6.7475239102E-005
#     -3   -20       6.3096645589E-005
#     -3   -19       3.2700881137E-005
#     -3   -18       2.3131228253E-005
#     -3   -17       2.8259067183E-005
#     -3   -16       5.2316766082E-005
#     -3   -15       2.9026300452E-005
#     -3   -14       1.4860419996E-005
#     -3   -13       5.8315654163E-006
#     -3   -12       2.9378683385E-005
#     -3   -11       6.9069310269E-005
#     -3   -10       1.2389830734E-004
#     -3    -9       1.7392762020E-004
#     -3    -8       1.8813254990E-004
#     -3    -7       1.8434508583E-004
#     -3    -6       5.5408590953E-005
#     -3    -5       2.3664570959E-005
#     -3    -4       6.6279344526E-005
#     -3    -3       1.2911415964E-004
#     -3    -2       1.2656353292E-004
#     -3    -1       3.4214474270E-005
#     -3     0       4.0167606221E-006
#     -3     1       1.6493843243E-005
#     -3     2       5.7410901697E-006
#     -3     3       2.0556540099E-006
#     -3     4       2.4391286953E-005
#     -3     5       6.8247080573E-005
#     -3     6       1.2284955165E-004
#     -3     7       1.3009330376E-004
#     -3     8       1.2541845530E-004
#     -3     9       1.8176754152E-004
#     -3    10       2.7698373747E-004
#     -3    11       1.9340130451E-004
#     -3    12       1.5063011191E-005
#     -3    13       3.7110648832E-005
#     -2   -28       2.2822424456E-006
#     -2   -27       9.5254903583E-006
#     -2   -26       4.0190606977E-005
#     -2   -25       5.5442606064E-005
#     -2   -24       1.1697214854E-004
#     -2   -23       5.3188349637E-005
#     -2   -22       4.3495305937E-005
#     -2   -21       4.3332184155E-005
#     -2   -20       4.6371256192E-005
#     -2   -19       3.8106720116E-005
#     -2   -18       2.7802031071E-005
#     -2   -17       3.3897682772E-005
#     -2   -16       2.8711174484E-005
#     -2   -15       9.0212308136E-006
#     -2   -14       5.6279869115E-006
#     -2   -13       1.6627440655E-005
#     -2   -12       5.8540087912E-005
#     -2   -11       1.0383836252E-004
#     -2   -10       1.7773722893E-004
#     -2    -9       1.7347488817E-004
#     -2    -8       1.6700225839E-004
#     -2    -7       1.0634731417E-004
#     -2    -6       4.1659285163E-005
#     -2    -5       1.1637531913E-004
#     -2    -4       2.3808919741E-004
#     -2    -3       1.3896393687E-004
#     -2    -2       4.3570703383E-005
#     -2    -1       1.6486943731E-005
#     -2     0       5.6060638366E-005
#     -2     1       1.3446263676E-004
#     -2     2       1.6690571220E-004
#     -2     3       2.9114979702E-006
#     -2     4       3.0696985821E-005
#     -2     5       6.1894284469E-006
#     -2     6       7.2178431560E-006
#     -2     7       2.4948445437E-006
#     -2     8       8.5171860132E-005
#     -2     9       7.3861820792E-005
#     -2    10       1.2908432453E-004
#     -2    11       7.7602623516E-005
#     -2    12       1.0609976534E-004
#     -1   -27       1.0957063527E-005
#     -1   -26       3.8525339032E-005
#     -1   -25       4.2885545539E-005
#     -1   -24       4.4939691935E-005
#     -1   -23       3.3330580160E-005
#     -1   -22       5.3686830515E-005
#     -1   -21       4.9289101514E-005
#     -1   -20       1.8549389729E-005
#     -1   -19       1.3475846417E-005
#     -1   -18       3.2908704760E-005
#     -1   -17       2.5537532016E-005
#     -1   -16       1.4154424540E-006
#     -1   -15       2.0072244049E-006
#     -1   -14       3.0969144530E-005
#     -1   -13       1.2087434683E-005
#     -1   -12       8.0759390285E-005
#     -1   -11       1.1483095173E-004
#     -1   -10       1.5601487379E-004
#     -1    -9       1.3223231928E-004
#     -1    -8       1.1208914262E-004
#     -1    -7       5.9241681589E-005
#     -1    -6       1.4338580520E-004
#     -1    -5       2.7290607158E-004
#     -1    -4       2.0440373365E-004
#     -1    -3       6.9914224760E-005
#     -1    -2       5.7329960687E-006
#     -1    -1       1.3444041954E-004
#     -1     0       3.1963630167E-004
#     -1     1       4.4968561584E-004
#     -1     2       3.4610472214E-004
#     -1     3       5.6760870986E-005
#     -1     4       7.8485500871E-006
#     -1     5       4.3021642764E-005
#     -1     6       8.3557076385E-005
#     -1     7       6.4415490867E-005
#     -1     8       2.7778146824E-005
#     -1     9       3.4517325085E-005
#     -1    10       8.8250641624E-005
#     -1    11       1.0154884372E-004
#      0   -27       4.2533294873E-005
#      0   -26       9.4724377050E-005
#      0   -25       1.0241991509E-004
#      0   -24       9.2279191083E-005
#      0   -23       7.5016757669E-005
#      0   -22       1.2896965807E-004
#      0   -21       5.1874080903E-005
#      0   -20       2.3355715629E-003
#      0   -19       7.3005240551E-006
#      0   -18       4.7035164850E-006
#      0   -17       7.8734251369E-007
#      0   -16       3.8101641246E-006
#      0   -15       1.5279687036E-002
#      0   -14       3.0911900861E-005
#      0   -13       2.9326911138E-005
#      0   -12       7.3128075621E-005
#      0   -11       9.0141019450E-005
#      0   -10       1.8378404719E-002
#      0    -9       7.8417335244E-005
#      0    -8       2.9884145512E-005
#      0    -7       9.5511082792E-005
#      0    -6       1.3342007541E-004
#      0    -5       3.3662356438E-003
#      0    -4       9.1596989636E-005
#      0    -3       2.0635826717E-006
#      0    -2       1.6685453655E-004
#      0    -1       4.4964196497E-004
#      0     0       6.0179176581E-002
#      0     1       3.7988162550E-004
#      0     2       2.3967832109E-004
#      0     3       2.3817395035E-006
#      0     4       6.9516906829E-005
#      0     5       1.2407399926E-002
#      0     6       3.6401885164E-004
#      0     7       1.2949389012E-004
#      0     8       1.3799732908E-004
#      0     9       6.2926711518E-005
#      0    10       1.6950055585E-002
#      1   -27       5.4458784645E-005
#      1   -26       3.3186958977E-005
#      1   -25       4.4819800402E-005
#      1   -24       7.4993840761E-005
#      1   -23       2.9915283297E-005
#      1   -22       1.4928797443E-004
#      1   -21       7.8683089656E-005
#      1   -20       3.0691227433E-006
#      1   -19       3.2689364853E-006
#      1   -18       2.3290892666E-006
#      1   -17       2.7727591788E-006
#      1   -16       1.0980978640E-006
#      1   -15       7.0147997627E-005
#      1   -14       5.4183337756E-005
#      1   -13       4.2749595850E-005
#      1   -12       7.5594187265E-006
#      1   -11       2.2014577569E-005
#      1   -10       4.9539057981E-005
#      1    -9       2.7275008193E-005
#      1    -8       2.5054878390E-005
#      1    -7       3.2825202739E-005
#      1    -6       2.5714873039E-004
#      1    -5       1.2190423448E-004
#      1    -4       2.4405640156E-005
#      1    -3       2.9048708963E-006
#      1    -2       3.4602664855E-004
#      1    -1       3.7984271303E-004
#      1     0       4.4243915663E-004
#      1     1       2.3481215092E-004
#      1     2       8.8110828433E-005
#      1     3       2.7975539096E-005
#      1     4       9.7080371381E-005
#      1     5       3.9951380848E-004
#      1     6       1.4007426846E-004
#      1     7       9.4123285670E-005
#      1     8       1.7691029386E-004
#      1     9       9.0152158128E-005
#      2   -27       1.1203183810E-005
#      2   -26       7.9122625955E-005
#      2   -25       1.0497827347E-005
#      2   -24       4.9009655172E-005
#      2   -23       8.8361498140E-005
#      2   -22       5.0469700331E-005
#      2   -21       3.6267979704E-005
#      2   -20       4.1437533690E-006
#      2   -19       2.2771346539E-005
#      2   -18       5.3238423047E-005
#      2   -17       5.0280540110E-005
#      2   -16       6.2316429206E-005
#      2   -15       3.7944276197E-005
#      2   -14       4.5157478397E-005
#      2   -13       7.3263953414E-005
#      2   -12       4.7356257721E-005
#      2   -11       2.1950443817E-004
#      2   -10       7.4566644788E-005
#      2    -9       2.5284050687E-005
#      2    -8       3.1650897236E-005
#      2    -7       4.5385848490E-005
#      2    -6       4.5816447832E-005
#      2    -5       6.8255490971E-005
#      2    -4       3.0675662425E-005
#      2    -3       5.6727948992E-005
#      2    -2       2.3962544804E-004
#      2    -1       2.3478643286E-004
#      2     0       1.2209190062E-004
#      2     1       1.0370305073E-004
#      2     2       8.9107493512E-006
#      2     3       3.6214546629E-005
#      2     4       2.4459454992E-004
#      2     5       4.3596453400E-004
#      2     6       1.7170076841E-004
#      2     7       9.3876336508E-005
#      2     8       8.8882374802E-005
#      3   -26       2.8905257730E-005
#      3   -25       9.1052774201E-006
#      3   -24       6.2140345897E-005
#      3   -23       4.3254560396E-005
#      3   -22       1.1191143144E-004
#      3   -21       5.4833190322E-005
#      3   -20       4.9959977299E-005
#      3   -19       1.4282978860E-005
#      3   -18       5.9277956722E-005
#      3   -17       6.7506081608E-005
#      3   -16       6.1631437166E-005
#      3   -15       3.7083220962E-005
#      3   -14       6.5922463822E-005
#      3   -13       8.1974952638E-005
#      3   -12       2.3110411590E-005
#      3   -11       8.6179918971E-005
#      3   -10       1.3280661861E-004
#      3    -9       1.4146933104E-004
#      3    -8       2.8246920985E-004
#      3    -7       1.9950548776E-004
#      3    -6       1.2284802068E-004
#      3    -5       6.2040828655E-006
#      3    -4       7.8409699829E-006
#      3    -3       2.3748065976E-006
#      3    -2       8.8083138728E-005
#      3    -1       1.0368718755E-004
#      3     0       2.0819441771E-004
#      3     1       2.8185684141E-004
#      3     2       4.1819696395E-004
#      3     3       4.1223851390E-005
#      3     4       2.4341823058E-004
#      3     5       3.1749807100E-005
#      3     6       7.5412005292E-005
#      4   -26       2.1992253475E-005
#      4   -25       4.4770367942E-005
#      4   -24       6.9059580853E-005
#      4   -23       2.2448864354E-004
#      4   -22       1.0855259067E-004
#      4   -21       2.6310805743E-005
#      4   -20       8.2145218436E-005
#      4   -19       1.2294764372E-005
#      4   -18       7.8649636102E-005
#      4   -17       9.8548255502E-006
#      4   -16       4.5236636777E-005
#      4   -15       4.9586813840E-005
#      4   -14       1.4272416945E-004
#      4   -13       1.3766840716E-005
#      4   -12       1.3743023447E-004
#      4   -11       2.2462336471E-004
#      4   -10       4.1097622600E-004
#      4    -9       3.9204540969E-004
#      4    -8       3.9751745531E-004
#      4    -7       1.3007485216E-004
#      4    -6       7.2294707723E-006
#      4    -5       4.3043212815E-005
#      4    -4       6.9544849279E-005
#      4    -3       2.7973405625E-005
#      4    -2       8.9047702067E-006
#      4    -1       2.8184686369E-004
#      4     0       5.9889207666E-004
#      4     1       6.6343306562E-004
#      4     2       6.2948477112E-004
#      4     3       9.3279101122E-005
#      4     4       1.1521838293E-004
#      4     5       4.6054939763E-005
#      5   -25       5.1277747172E-004
#      5   -24       1.7285900394E-005
#      5   -23       2.8827287080E-005
#      5   -22       6.3889050313E-006
#      5   -21       1.0789534081E-004
#      5   -20       1.7099718899E-003
#      5   -19       2.0451281154E-005
#      5   -18       9.1362470293E-006
#      5   -17       3.9715559977E-005
#      5   -16       3.8639855144E-005
#      5   -15       2.6182882451E-002
#      5   -14       4.7234136106E-005
#      5   -13       1.4707551315E-005
#      5   -12       1.6762836315E-004
#      5   -11       5.3921266759E-004
#      5   -10       7.6683906070E-002
#      5    -9       4.4009398970E-004
#      5    -8       1.2538752779E-004
#      5    -7       2.4994169205E-006
#      5    -6       8.3597229853E-005
#      5    -5       1.2406982369E-002
#      5    -4       9.7106711161E-005
#      5    -3       3.6227203046E-005
#      5    -2       4.1822692951E-004
#      5    -1       6.6343720629E-004
#      5     0       9.1606693897E-002
#      5     1       4.4941372060E-004
#      5     2       2.6308497530E-004
#      5     3       7.7565947347E-005
#      6   -25       6.0854049222E-005
#      6   -24       3.2188390955E-005
#      6   -23       2.5123658354E-005
#      6   -22       1.9315485964E-004
#      6   -21       2.1614791953E-004
#      6   -20       4.1241396790E-006
#      6   -19       2.6374764283E-006
#      6   -18       4.6036599311E-005
#      6   -17       1.9679144421E-005
#      6   -16       7.5599465145E-005
#      6   -15       1.5469256731E-004
#      6   -14       2.7148897787E-005
#      6   -13       9.6140744988E-007
#      6   -12       1.8112236376E-004
#      6   -11       1.6113665415E-004
#      6   -10       2.7647080382E-004
#      6    -9       1.8171349685E-004
#      6    -8       8.5146672638E-005
#      6    -7       6.4442857261E-005
#      6    -6       3.6397458346E-004
#      6    -5       3.9956971383E-004
#      6    -4       2.4464161374E-004
#      6    -3       4.1247115709E-005
#      6    -2       6.2950554049E-004
#      6    -1       4.4938835266E-004
#      6     0       5.1018721530E-004
#      6     1       2.7208937907E-004
#      6     2       1.1583919412E-004
#      7   -24       1.9227886267E-005
#      7   -23       8.3955333865E-005
#      7   -22       7.9107436318E-005
#      7   -21       5.6779438449E-004
#      7   -20       6.1098453249E-005
#      7   -19       2.3497560779E-005
#      7   -18       1.4742777164E-004
#      7   -17       1.7297915756E-004
#      7   -16       4.9294392950E-005
#      7   -15       7.6163088148E-005
#      7   -14       5.3150995608E-005
#      7   -13       1.0376436036E-004
#      7   -12       1.9829094796E-004
#      7   -11       8.0419550861E-004
#      7   -10       2.7692240482E-004
#      7    -9       7.3821240867E-005
#      7    -8       2.7796232849E-005
#      7    -7       1.2953045401E-004
#      7    -6       1.4007750886E-004
#      7    -5       4.3602537264E-004
#      7    -4       2.4346176258E-004
#      7    -3       9.3296508343E-005
#      7    -2       2.6309938069E-004
#      7    -1       2.7208918079E-004
#      7     0       7.1912791606E-005
#      8   -23       1.3069128106E-004
#      8   -22       4.8917898517E-004
#      8   -21       1.2805065800E-004
#      8   -20       7.6705856830E-005
#      8   -19       1.0463054691E-004
#      8   -18       1.3570557620E-004
#      8   -17       3.0203193695E-004
#      8   -16       2.3723040016E-004
#      8   -15       1.4232790169E-004
#      8   -14       1.7387435483E-005
#      8   -13       1.0937871337E-004
#      8   -12       7.5728518146E-005
#      8   -11       1.9336044087E-004
#      8   -10       1.2903829260E-004
#      8    -9       3.4494265444E-005
#      8    -8       1.3803493103E-004
#      8    -7       9.4149067068E-005
#      8    -6       1.7172676249E-004
#      8    -5       3.1758883183E-005
#      8    -4       1.1523258626E-004
#      8    -3       7.7564396753E-005
#      8    -2       1.1583673306E-004
#      9   -21       2.1696462110E-004
#      9   -20       5.5869250862E-005
#      9   -19       1.3120220635E-004
#      9   -18       2.5470388790E-004
#      9   -17       3.3624958195E-004
#      9   -16       2.5589824346E-004
#      9   -15       2.3685791158E-004
#      9   -14       1.8392903474E-004
#      9   -13       1.9818667308E-005
#      9   -12       1.5052228835E-005
#      9   -11       7.7582588374E-005
#      9   -10       8.8236109644E-005
#      9    -9       6.2919345004E-005
#      9    -8       1.7690982696E-004
#      9    -7       9.3878991546E-005
#      9    -6       7.5422979832E-005
#      9    -5       4.6059254461E-005
#     10   -19       1.6945869352E-006
#     10   -18       1.1744223881E-004
#     10   -17       5.7850395299E-005
#     10   -16       4.2163133133E-004
#     10   -15       2.4075154034E-002
#     10   -14       2.9994565569E-005
#     10   -13       3.7097187742E-005
#     10   -12       1.0609871483E-004
#     10   -11       1.0155431108E-004
#     10   -10       1.6950082193E-002
#     10    -9       9.0151256999E-005
#     10    -8       8.8891310385E-005
