 Diffraction intensities for potential:8x8MoS210001.in                         
#    -26    17       1.1135798128E-009
#    -26    18       8.1433271575E-010
#    -26    19       5.4270708195E-010
#    -26    20       2.6419528750E-010
#    -26    21       1.6349709875E-010
#    -26    22       2.3085017794E-010
#    -26    23       3.8368318388E-010
#    -26    24       5.6949905893E-010
#    -26    25       6.6517937588E-010
#    -26    26       5.4846925711E-010
#    -26    27       3.9401986248E-010
#    -26    28       1.8181140675E-010
#    -26    29       2.1773494700E-010
#    -26    30       1.6290854225E-010
#    -26    31       5.5536023353E-010
#    -26    32       9.3769248954E-010
#    -26    33       1.2936134957E-009
#    -26    34       1.8053970456E-009
#    -26    35       4.1206977274E-009
#    -26    36       2.5400042490E-008
#    -26    37       5.3866934189E-009
#    -26    38       1.0975314003E-008
#    -25   -40       6.5337146870E-009
#    -25   -39       2.1155278722E-009
#    -25   -38       1.9799447756E-009
#    -25   -37       1.3466301666E-009
#    -25   -36       1.4249532977E-010
#    -25   -35       5.7099504174E-010
#    -25   -34       1.9556387557E-010
#    -25   -33       2.5968826926E-010
#    -25   -32       2.7612040460E-009
#    -25   -31       6.4943895802E-010
#    -25   -30       5.2780372756E-010
#    -25   -29       6.4680523563E-010
#    -25   -28       9.8949495606E-011
#    -25   -27       3.9495206889E-011
#    -25   -26       5.5899949829E-011
#    -25   -25       8.2563751385E-011
#    -25   -24       4.7244609555E-010
#    -25   -23       9.4226680857E-011
#    -25   -22       6.7172288984E-011
#    -25   -21       1.1596427922E-010
#    -25   -20       2.4000237873E-011
#    -25   -19       3.3163192623E-012
#    -25   -18       2.8238009404E-011
#    -25   -17       2.4835139583E-011
#    -25   -16       9.5580406371E-011
#    -25   -15       3.3480982505E-011
#    -25   -14       2.5424549767E-011
#    -25   -13       2.5341707539E-011
#    -25   -12       3.0516008149E-011
#    -25   -11       7.1723835532E-011
#    -25   -10       1.3761268909E-010
#    -25    -9       1.2957816641E-010
#    -25    -8       2.5142420093E-010
#    -25    -7       2.7599386825E-010
#    -25    -6       3.0550452095E-010
#    -25    -5       3.2023176737E-010
#    -25    -4       2.7660057801E-010
#    -25    -3       2.0238132123E-010
#    -25    -2       1.7116305352E-010
#    -25    -1       7.1435389874E-011
#    -25     0       1.2909685899E-011
#    -25     1       7.4979761936E-012
#    -25     2       7.2269265316E-011
#    -25     3       2.3791720200E-010
#    -25     4       5.7881335296E-010
#    -25     5       1.1135519713E-009
#    -25     6       1.7013365224E-009
#    -25     7       2.3010651235E-009
#    -25     8       2.7625693904E-009
#    -25     9       2.5747347766E-009
#    -25    10       2.3431607730E-009
#    -25    11       1.8602383483E-009
#    -25    12       1.4374914534E-009
#    -25    13       1.2020985585E-009
#    -25    14       1.1813755237E-009
#    -25    15       1.3877758468E-009
#    -25    16       1.5400987299E-009
#    -25    17       1.2986970801E-009
#    -25    18       1.1291718103E-009
#    -25    19       7.9318366313E-010
#    -25    20       4.1582959624E-010
#    -25    21       2.0285050764E-010
#    -25    22       2.7307691023E-010
#    -25    23       6.7056995193E-010
#    -25    24       8.6570390536E-010
#    -25    25       9.2953632933E-010
#    -25    26       1.0506952451E-009
#    -25    27       5.6554258379E-010
#    -25    28       4.3451305525E-010
#    -25    29       7.6291505932E-010
#    -25    30       8.9757556133E-010
#    -25    31       1.6790098893E-009
#    -25    32       1.8802988860E-009
#    -25    33       1.9767808360E-009
#    -25    34       4.6931399224E-010
#    -25    35       3.8556614843E-009
#    -25    36       1.4320179108E-008
#    -25    37       3.7145221160E-009
#    -24   -40       2.7969317771E-009
#    -24   -39       1.0785903100E-008
#    -24   -38       1.8158277832E-010
#    -24   -37       6.6877322561E-010
#    -24   -36       3.1587479822E-010
#    -24   -35       9.3552485876E-010
#    -24   -34       1.0731579597E-009
#    -24   -33       3.2463544124E-009
#    -24   -32       7.8881473559E-010
#    -24   -31       3.1991405833E-009
#    -24   -30       1.9658832618E-010
#    -24   -29       9.6403833461E-011
#    -24   -28       1.8284647691E-010
#    -24   -27       2.7183971245E-010
#    -24   -26       1.2109434721E-010
#    -24   -25       1.3724296614E-009
#    -24   -24       1.3793199295E-010
#    -24   -23       6.3294418116E-010
#    -24   -22       5.2332372532E-011
#    -24   -21       1.8857800552E-011
#    -24   -20       5.3912590265E-011
#    -24   -19       6.8694560521E-011
#    -24   -18       3.6325115826E-011
#    -24   -17       4.8168024644E-010
#    -24   -16       3.7181309626E-010
#    -24   -15       2.0026020235E-010
#    -24   -14       7.4387086828E-011
#    -24   -13       5.1546001984E-011
#    -24   -12       1.3907158417E-010
#    -24   -11       2.0001685257E-010
#    -24   -10       2.5363421869E-010
#    -24    -9       2.4625689078E-010
#    -24    -8       9.2743519014E-009
#    -24    -7       2.9051370835E-010
#    -24    -6       2.2555083907E-010
#    -24    -5       1.5976059593E-010
#    -24    -4       1.6092323627E-010
#    -24    -3       9.8332241956E-011
#    -24    -2       2.3780248915E-011
#    -24    -1       2.2697446139E-011
#    -24     0       1.6925477106E-008
#    -24     1       4.7695199543E-010
#    -24     2       9.2838181505E-010
#    -24     3       1.5481115615E-009
#    -24     4       2.2449557298E-009
#    -24     5       3.1258118740E-009
#    -24     6       4.0335925585E-009
#    -24     7       4.7126812403E-009
#    -24     8       4.9660716202E-007
#    -24     9       8.6647448422E-009
#    -24    10       8.0781840761E-009
#    -24    11       7.0516122563E-009
#    -24    12       5.9712756384E-009
#    -24    13       4.9893855860E-009
#    -24    14       4.2076477770E-009
#    -24    15       3.6630716205E-009
#    -24    16       4.8396996507E-007
#    -24    17       7.0272918843E-009
#    -24    18       6.2087914950E-009
#    -24    19       4.9076623713E-009
#    -24    20       3.5647533887E-009
#    -24    21       2.6433188080E-009
#    -24    22       1.8434700823E-009
#    -24    23       1.7055235866E-009
#    -24    24       1.6874422970E-007
#    -24    25       3.4712996239E-009
#    -24    26       2.9512385313E-009
#    -24    27       1.9399165571E-009
#    -24    28       1.3681255707E-009
#    -24    29       1.2548231275E-009
#    -24    30       1.4997980177E-009
#    -24    31       1.8260874421E-009
#    -24    32       2.8148324349E-008
#    -24    33       2.6100316201E-009
#    -24    34       3.4941059823E-009
#    -24    35       2.1591830305E-009
#    -24    36       2.7831879261E-009
#    -24    37       1.9460513124E-009
#    -23   -40       1.1363028136E-009
#    -23   -39       1.4631477202E-009
#    -23   -38       6.2820115846E-010
#    -23   -37       3.8793621578E-012
#    -23   -36       4.5622826469E-010
#    -23   -35       2.2579292577E-010
#    -23   -34       2.4568232748E-010
#    -23   -33       5.7729334605E-010
#    -23   -32       5.4467599377E-010
#    -23   -31       7.1052449038E-010
#    -23   -30       4.8787351681E-010
#    -23   -29       1.8879787338E-011
#    -23   -28       6.5719257830E-011
#    -23   -27       5.6762284275E-011
#    -23   -26       2.6963840453E-011
#    -23   -25       1.3255121758E-010
#    -23   -24       1.2765302407E-010
#    -23   -23       1.7348605019E-010
#    -23   -22       1.5815245656E-010
#    -23   -21       9.6238623489E-012
#    -23   -20       3.7995935446E-011
#    -23   -19       3.6959518557E-011
#    -23   -18       2.2518876328E-011
#    -23   -17       7.0606957047E-011
#    -23   -16       8.0976376333E-011
#    -23   -15       8.4853698998E-011
#    -23   -14       8.4406887911E-011
#    -23   -13       2.7898363426E-011
#    -23   -12       7.9460348302E-011
#    -23   -11       9.3992163258E-011
#    -23   -10       1.2321690814E-010
#    -23    -9       2.0282585649E-010
#    -23    -8       2.5047305307E-010
#    -23    -7       3.1115729535E-010
#    -23    -6       3.5038281083E-010
#    -23    -5       2.6387561874E-010
#    -23    -4       2.3800694593E-010
#    -23    -3       2.9372771668E-010
#    -23    -2       4.6767370395E-010
#    -23    -1       7.5820346937E-010
#    -23     0       1.2279368397E-009
#    -23     1       1.8170955830E-009
#    -23     2       2.7250735225E-009
#    -23     3       3.9150274486E-009
#    -23     4       5.4812405373E-009
#    -23     5       7.2993129653E-009
#    -23     6       9.1841234457E-009
#    -23     7       1.0561447867E-008
#    -23     8       1.1071504828E-008
#    -23     9       1.0382924587E-008
#    -23    10       9.1883801651E-009
#    -23    11       8.0039615645E-009
#    -23    12       6.7990020908E-009
#    -23    13       6.1204531806E-009
#    -23    14       6.1878477461E-009
#    -23    15       6.9891542507E-009
#    -23    16       7.7522902017E-009
#    -23    17       7.3241876987E-009
#    -23    18       6.3717062433E-009
#    -23    19       5.4129492012E-009
#    -23    20       4.0593058302E-009
#    -23    21       3.1756688469E-009
#    -23    22       3.2441977783E-009
#    -23    23       3.9770118430E-009
#    -23    24       4.5235682622E-009
#    -23    25       3.3952528278E-009
#    -23    26       2.8620513907E-009
#    -23    27       1.9176218516E-009
#    -23    28       1.4539382428E-009
#    -23    29       1.7092123197E-009
#    -23    30       2.2964485767E-009
#    -23    31       2.9223250710E-009
#    -23    32       4.1233325996E-009
#    -23    33       1.8675869263E-008
#    -23    34       2.8653069127E-010
#    -23    35       3.9251165734E-009
#    -23    36       2.5277717313E-009
#    -22   -41       9.7835142180E-011
#    -22   -40       1.2903400915E-009
#    -22   -39       1.1052651211E-009
#    -22   -38       1.9706781498E-009
#    -22   -37       1.6847548158E-009
#    -22   -36       7.8095930208E-008
#    -22   -35       2.6283147970E-011
#    -22   -34       1.2741239502E-009
#    -22   -33       3.6494749694E-010
#    -22   -32       4.8444707904E-010
#    -22   -31       3.0611555952E-010
#    -22   -30       1.2910331804E-009
#    -22   -29       9.9963763720E-010
#    -22   -28       1.3360232979E-008
#    -22   -27       2.8173027366E-012
#    -22   -26       2.0434759891E-010
#    -22   -25       1.5911176483E-010
#    -22   -24       9.3940007505E-011
#    -22   -23       9.6346939718E-011
#    -22   -22       3.6840664880E-010
#    -22   -21       2.9911768819E-010
#    -22   -20       2.2990602439E-009
#    -22   -19       9.8828918191E-012
#    -22   -18       2.1337165727E-011
#    -22   -17       1.0147158667E-010
#    -22   -16       7.1675390551E-011
#    -22   -15       5.9804788672E-011
#    -22   -14       1.1794130195E-010
#    -22   -13       1.2224392380E-010
#    -22   -12       4.4792246073E-010
#    -22   -11       8.0868614285E-011
#    -22   -10       5.0068020769E-011
#    -22    -9       1.1383060971E-010
#    -22    -8       1.7046710383E-010
#    -22    -7       1.3555373179E-010
#    -22    -6       2.6511343009E-010
#    -22    -5       4.0352406004E-010
#    -22    -4       5.7920473871E-010
#    -22    -3       1.0642202547E-009
#    -22    -2       1.7595536583E-009
#    -22    -1       2.5184485776E-009
#    -22     0       3.2294459388E-009
#    -22     1       4.2126770516E-009
#    -22     2       5.2443043004E-009
#    -22     3       6.3881500741E-009
#    -22     4       7.9511507279E-009
#    -22     5       9.9149334135E-009
#    -22     6       1.1504163964E-008
#    -22     7       1.2740259506E-008
#    -22     8       1.2795447005E-008
#    -22     9       1.2506884616E-008
#    -22    10       1.1957402727E-008
#    -22    11       9.5201937425E-009
#    -22    12       7.5592696937E-009
#    -22    13       6.4595770202E-009
#    -22    14       6.8442642031E-009
#    -22    15       7.7577487687E-009
#    -22    16       8.1406130279E-009
#    -22    17       8.6803931606E-009
#    -22    18       9.4875797292E-009
#    -22    19       7.1151473039E-009
#    -22    20       5.0075811109E-009
#    -22    21       3.8040228662E-009
#    -22    22       3.9382221136E-009
#    -22    23       4.6993534079E-009
#    -22    24       3.8455034161E-009
#    -22    25       3.2783655238E-009
#    -22    26       3.0086852037E-009
#    -22    27       1.8148971820E-009
#    -22    28       1.4606962792E-009
#    -22    29       1.8994463462E-009
#    -22    30       2.8468615978E-009
#    -22    31       4.9259200104E-009
#    -22    32       1.4983233565E-009
#    -22    33       6.6674035290E-009
#    -22    34       2.3096342554E-009
#    -22    35       4.8863253698E-010
#    -21   -41       1.1865120792E-010
#    -21   -40       2.7029008880E-010
#    -21   -39       8.3681180025E-011
#    -21   -38       9.3785785747E-010
#    -21   -37       3.0462560258E-010
#    -21   -36       2.2986481607E-009
#    -21   -35       5.6361474872E-010
#    -21   -34       1.5230370487E-010
#    -21   -33       9.9402023696E-012
#    -21   -32       1.2835477455E-010
#    -21   -31       7.2792927407E-011
#    -21   -30       2.9966113678E-010
#    -21   -29       5.9886121056E-011
#    -21   -28       1.0070752587E-009
#    -21   -27       2.3313796617E-010
#    -21   -26       4.9482536072E-011
#    -21   -25       4.5365367851E-012
#    -21   -24       1.3027187437E-011
#    -21   -23       1.9740912320E-011
#    -21   -22       1.1781162388E-010
#    -21   -21       7.0462866178E-011
#    -21   -20       3.2881848389E-010
#    -21   -19       7.8192064971E-011
#    -21   -18       1.5180243006E-011
#    -21   -17       1.0321796426E-011
#    -21   -16       4.0099948314E-011
#    -21   -15       4.6048140700E-011
#    -21   -14       7.3469158494E-011
#    -21   -13       6.2618548783E-011
#    -21   -12       1.6204641334E-010
#    -21   -11       8.6131560371E-011
#    -21   -10       6.9652437042E-011
#    -21    -9       7.9275520735E-011
#    -21    -8       1.1831452665E-010
#    -21    -7       2.2915469402E-010
#    -21    -6       6.5768595214E-010
#    -21    -5       1.1190976806E-009
#    -21    -4       1.6805559471E-009
#    -21    -3       2.7208042953E-009
#    -21    -2       3.8017594298E-009
#    -21    -1       4.9915719568E-009
#    -21     0       5.7288379922E-009
#    -21     1       6.7525233840E-009
#    -21     2       8.1414929984E-009
#    -21     3       8.6602900405E-009
#    -21     4       9.8202586571E-009
#    -21     5       1.1240890257E-008
#    -21     6       1.3219723577E-008
#    -21     7       1.5029575628E-008
#    -21     8       1.7738351335E-008
#    -21     9       1.8635313433E-008
#    -21    10       1.7635477095E-008
#    -21    11       1.4931518181E-008
#    -21    12       1.2814808116E-008
#    -21    13       1.0788191449E-008
#    -21    14       7.1939027621E-009
#    -21    15       8.6681426588E-009
#    -21    16       1.2084758825E-008
#    -21    17       1.0706085154E-008
#    -21    18       1.0603011806E-008
#    -21    19       7.9973625186E-009
#    -21    20       5.2001113780E-009
#    -21    21       4.8837187079E-009
#    -21    22       1.1596854608E-008
#    -21    23       4.1669469535E-009
#    -21    24       5.4983906004E-009
#    -21    25       9.4528063895E-009
#    -21    26       1.8960157316E-009
#    -21    27       1.0476653502E-009
#    -21    28       3.9949219385E-009
#    -21    29       1.8635711993E-009
#    -21    30       4.5456667831E-010
#    -21    31       7.2747461551E-009
#    -21    32       5.5158970252E-008
#    -21    33       1.2139716928E-006
#    -21    34       1.3093314696E-009
#    -21    35       1.0568621288E-009
#    -20   -42       6.7639307506E-011
#    -20   -41       1.0901353823E-009
#    -20   -40       4.0126637373E-008
#    -20   -39       1.9272798535E-009
#    -20   -38       2.8625757301E-010
#    -20   -37       4.3603571248E-010
#    -20   -36       3.1905119928E-010
#    -20   -35       1.0260513334E-008
#    -20   -34       3.9278778154E-011
#    -20   -33       3.8106974324E-010
#    -20   -32       1.3095511451E-008
#    -20   -31       7.4940112517E-010
#    -20   -30       6.3809795151E-011
#    -20   -29       4.4549017980E-011
#    -20   -28       6.8143026241E-011
#    -20   -27       1.5809879534E-009
#    -20   -26       1.9607138254E-011
#    -20   -25       7.7974559227E-011
#    -20   -24       3.0332243767E-009
#    -20   -23       2.0087768179E-010
#    -20   -22       4.6012059422E-011
#    -20   -21       4.3136077084E-011
#    -20   -20       5.2492376875E-011
#    -20   -19       1.2782494821E-010
#    -20   -18       4.5258444257E-011
#    -20   -17       5.4306111484E-011
#    -20   -16       4.8175602964E-010
#    -20   -15       7.6011396899E-011
#    -20   -14       2.4766905230E-011
#    -20   -13       1.2119914327E-011
#    -20   -12       1.7048442618E-011
#    -20   -11       7.0953027218E-011
#    -20   -10       4.8736293356E-011
#    -20    -9       1.3708249778E-010
#    -20    -8       8.7535950004E-010
#    -20    -7       7.4296963719E-010
#    -20    -6       1.4361378964E-009
#    -20    -5       2.4065598333E-009
#    -20    -4       3.5566178569E-009
#    -20    -3       5.0590884654E-009
#    -20    -2       6.6379796564E-009
#    -20    -1       8.0818217656E-009
#    -20     0       8.9486205097E-009
#    -20     1       1.0696440916E-008
#    -20     2       1.2207060046E-008
#    -20     3       1.4027231560E-008
#    -20     4       1.6367253059E-008
#    -20     5       1.9986112966E-008
#    -20     6       2.5686013959E-008
#    -20     7       3.2030745904E-008
#    -20     8       3.6937144009E-008
#    -20     9       4.0626470321E-008
#    -20    10       4.1043321491E-008
#    -20    11       3.9583285010E-008
#    -20    12       3.4050038550E-008
#    -20    13       2.7246520526E-008
#    -20    14       2.1229359335E-008
#    -20    15       1.8522404548E-008
#    -20    16       1.4551820437E-008
#    -20    17       1.3486886102E-008
#    -20    18       1.0924032764E-008
#    -20    19       8.8333890517E-009
#    -20    20       6.2553963067E-009
#    -20    21       5.9482776769E-009
#    -20    22       2.9769217695E-008
#    -20    23       3.3967619691E-009
#    -20    24       4.9579875621E-009
#    -20    25       3.3800202821E-009
#    -20    26       1.9787287037E-009
#    -20    27       6.4392829970E-010
#    -20    28       5.1441606611E-009
#    -20    29       1.7464289378E-010
#    -20    30       2.6152231464E-008
#    -20    31       1.1441457577E-009
#    -20    32       3.6122273236E-009
#    -20    33       2.5596348108E-009
#    -20    34       5.8175927070E-009
#    -19   -42       1.7400256976E-009
#    -19   -41       2.6553241689E-011
#    -19   -40       2.5635267701E-011
#    -19   -39       1.5096440357E-008
#    -19   -38       1.5078735697E-010
#    -19   -37       1.8276663240E-009
#    -19   -36       5.4141550335E-010
#    -19   -35       9.3037380006E-011
#    -19   -34       4.0127776997E-010
#    -19   -33       4.0686293183E-012
#    -19   -32       1.7347617128E-011
#    -19   -31       7.1999963216E-009
#    -19   -30       5.4089243040E-012
#    -19   -29       3.1538698651E-010
#    -19   -28       7.6182452230E-010
#    -19   -27       6.0437390613E-011
#    -19   -26       9.3119375666E-011
#    -19   -25       1.5774584437E-012
#    -19   -24       1.5520598479E-012
#    -19   -23       1.5097317034E-009
#    -19   -22       1.2616723348E-011
#    -19   -21       1.2854853689E-010
#    -19   -20       2.2387118943E-010
#    -19   -19       5.3347454832E-011
#    -19   -18       5.0066464290E-012
#    -19   -17       1.4695829100E-012
#    -19   -16       6.4934813438E-013
#    -19   -15       4.0440224918E-010
#    -19   -14       1.6127048990E-011
#    -19   -13       8.5543405534E-012
#    -19   -12       2.4065669286E-010
#    -19   -11       8.9336880449E-011
#    -19   -10       2.8463935472E-010
#    -19    -9       4.9703013556E-010
#    -19    -8       9.1656466164E-010
#    -19    -7       1.8637958557E-009
#    -19    -6       2.4701294084E-009
#    -19    -5       3.6225784616E-009
#    -19    -4       4.9984474586E-009
#    -19    -3       7.4226323655E-009
#    -19    -2       9.9016151374E-009
#    -19    -1       1.3846851198E-008
#    -19     0       1.9483053523E-008
#    -19     1       2.6583023264E-008
#    -19     2       3.6272862189E-008
#    -19     3       4.6572219278E-008
#    -19     4       5.8666816159E-008
#    -19     5       7.1936071732E-008
#    -19     6       8.5355945791E-008
#    -19     7       9.7272515259E-008
#    -19     8       1.0680130977E-007
#    -19     9       1.1517967731E-007
#    -19    10       1.1730827356E-007
#    -19    11       1.1063397624E-007
#    -19    12       9.9325974554E-008
#    -19    13       8.1379502448E-008
#    -19    14       5.5238022524E-008
#    -19    15       4.1735210873E-008
#    -19    16       2.8648998518E-008
#    -19    17       2.0336437267E-008
#    -19    18       1.7373369797E-008
#    -19    19       1.7574852477E-008
#    -19    20       1.6795601138E-008
#    -19    21       1.4640823959E-008
#    -19    22       8.2154375968E-009
#    -19    23       1.2601777457E-008
#    -19    24       1.4049003401E-008
#    -19    25       5.4553375055E-009
#    -19    26       2.9526455095E-009
#    -19    27       2.9299574858E-010
#    -19    28       6.3366637333E-011
#    -19    29       5.6614727435E-010
#    -19    30       2.0928404289E-008
#    -19    31       2.1188391770E-009
#    -19    32       1.5559957524E-007
#    -19    33       1.3768139887E-009
#    -18   -42       6.2109725474E-010
#    -18   -41       8.9611128418E-008
#    -18   -40       2.5052489944E-009
#    -18   -39       6.4328425868E-010
#    -18   -38       7.8111028761E-011
#    -18   -37       2.3821645486E-010
#    -18   -36       1.2114379492E-010
#    -18   -35       3.7560455300E-011
#    -18   -34       1.3650138126E-010
#    -18   -33       2.6117931661E-008
#    -18   -32       7.3853835164E-010
#    -18   -31       4.6630453641E-010
#    -18   -30       6.1651665075E-011
#    -18   -29       2.7139610858E-011
#    -18   -28       1.8424056182E-011
#    -18   -27       2.3983644241E-011
#    -18   -26       2.6332199094E-011
#    -18   -25       5.1978830522E-009
#    -18   -24       2.3204822662E-010
#    -18   -23       3.2390154498E-010
#    -18   -22       6.4232653551E-012
#    -18   -21       2.3761665956E-011
#    -18   -20       6.5623040931E-012
#    -18   -19       1.9086889227E-012
#    -18   -18       3.3076055784E-012
#    -18   -17       1.0912398819E-009
#    -18   -16       2.4500529219E-011
#    -18   -15       2.3379685014E-011
#    -18   -14       1.2935243236E-010
#    -18   -13       1.4444507693E-010
#    -18   -12       2.3888083802E-010
#    -18   -11       4.0073039936E-010
#    -18   -10       4.8003904603E-010
#    -18    -9       1.4307147022E-009
#    -18    -8       9.9708259008E-010
#    -18    -7       1.8653966338E-009
#    -18    -6       2.6564104114E-009
#    -18    -5       4.3764001092E-009
#    -18    -4       7.5396068819E-009
#    -18    -3       1.3848740528E-008
#    -18    -2       2.4749149636E-008
#    -18    -1       4.1271955852E-008
#    -18     0       6.8662958102E-008
#    -18     1       1.0120911055E-007
#    -18     2       1.3926812192E-007
#    -18     3       1.8146313066E-007
#    -18     4       2.1864885612E-007
#    -18     5       2.5173670678E-007
#    -18     6       2.7323000709E-007
#    -18     7       2.8787336764E-007
#    -18     8       2.9925156142E-007
#    -18     9       3.0091879565E-007
#    -18    10       3.0130001030E-007
#    -18    11       2.9362172100E-007
#    -18    12       2.5952357050E-007
#    -18    13       2.0814505044E-007
#    -18    14       1.5535591059E-007
#    -18    15       1.0162736437E-007
#    -18    16       6.1663261896E-008
#    -18    17       3.9957755489E-008
#    -18    18       3.5598299270E-008
#    -18    19       4.8828405424E-008
#    -18    20       4.6145373642E-008
#    -18    21       5.2322322364E-008
#    -18    22       4.1735880470E-008
#    -18    23       3.3011940393E-008
#    -18    24       1.9665297861E-008
#    -18    25       1.2475330639E-008
#    -18    26       4.6133529157E-009
#    -18    27       3.0489478204E-009
#    -18    28       5.9547203840E-009
#    -18    29       2.4285146819E-009
#    -18    30       6.7655124943E-009
#    -18    31       6.0233195961E-009
#    -18    32       7.6810537646E-009
#    -18    33       1.5672098512E-008
#    -17   -43       1.9086801345E-009
#    -17   -42       2.2406501374E-011
#    -17   -41       2.5824056469E-011
#    -17   -40       2.7933521569E-009
#    -17   -39       3.7606507682E-010
#    -17   -38       4.3439999550E-010
#    -17   -37       3.3124596371E-010
#    -17   -36       6.8919627676E-011
#    -17   -35       7.5286503987E-010
#    -17   -34       1.2302369046E-011
#    -17   -33       7.5660973807E-011
#    -17   -32       1.4060316406E-009
#    -17   -31       1.2227733929E-010
#    -17   -30       1.1528443262E-010
#    -17   -29       1.2357853526E-010
#    -17   -28       2.9227376262E-011
#    -17   -27       1.4492339994E-010
#    -17   -26       1.0126182649E-012
#    -17   -25       1.0683312995E-011
#    -17   -24       3.1341393766E-010
#    -17   -23       3.4261312368E-011
#    -17   -22       3.4884670263E-011
#    -17   -21       4.0127872839E-011
#    -17   -20       4.6750130111E-012
#    -17   -19       6.9280518615E-011
#    -17   -18       3.1630483368E-011
#    -17   -17       1.2052003323E-010
#    -17   -16       2.8210805668E-010
#    -17   -15       2.1318433481E-010
#    -17   -14       2.6887496153E-010
#    -17   -13       2.8713872886E-010
#    -17   -12       3.6004313977E-010
#    -17   -11       4.4792554347E-010
#    -17   -10       5.6843087866E-010
#    -17    -9       6.5659683821E-010
#    -17    -8       1.2102119116E-009
#    -17    -7       2.1565824346E-009
#    -17    -6       5.1044553384E-009
#    -17    -5       1.2204103060E-008
#    -17    -4       2.6281172247E-008
#    -17    -3       5.2891141754E-008
#    -17    -2       9.7862915417E-008
#    -17    -1       1.6217122062E-007
#    -17     0       2.5159902656E-007
#    -17     1       3.5934289731E-007
#    -17     2       4.7857848749E-007
#    -17     3       5.8934655580E-007
#    -17     4       6.6737551420E-007
#    -17     5       7.1106822595E-007
#    -17     6       7.3189624088E-007
#    -17     7       7.2790418722E-007
#    -17     8       7.3435790993E-007
#    -17     9       7.3792712403E-007
#    -17    10       7.3244035223E-007
#    -17    11       6.9027417101E-007
#    -17    12       5.9527653300E-007
#    -17    13       4.8064769340E-007
#    -17    14       3.5322816551E-007
#    -17    15       2.1711811234E-007
#    -17    16       1.4281562839E-007
#    -17    17       1.1806091386E-007
#    -17    18       1.1479382349E-007
#    -17    19       1.2726618540E-007
#    -17    20       1.2382343938E-007
#    -17    21       1.3163088846E-007
#    -17    22       1.1124561081E-007
#    -17    23       6.7855095959E-008
#    -17    24       4.6945274216E-008
#    -17    25       2.9428914653E-008
#    -17    26       7.6138642438E-009
#    -17    27       6.1198665710E-009
#    -17    28       4.0502756775E-009
#    -17    29       6.4955240854E-009
#    -17    30       1.0197066584E-008
#    -17    31       1.7705142890E-007
#    -17    32       2.3273425177E-008
#    -16   -43       2.8297947792E-009
#    -16   -42       3.8892875491E-009
#    -16   -41       1.0406846635E-008
#    -16   -40       1.8266593294E-010
#    -16   -39       1.6731078853E-009
#    -16   -38       1.3132735303E-010
#    -16   -37       1.0555696540E-010
#    -16   -36       5.9881095629E-012
#    -16   -35       7.0299995869E-010
#    -16   -34       1.0967809957E-009
#    -16   -33       3.6394513488E-009
#    -16   -32       1.4049602425E-010
#    -16   -31       5.7592587196E-010
#    -16   -30       6.9676736170E-012
#    -16   -29       6.0160801137E-011
#    -16   -28       8.9483781016E-012
#    -16   -27       1.7868223654E-010
#    -16   -26       1.5215256099E-010
#    -16   -25       9.8683212469E-010
#    -16   -24       1.8168708481E-010
#    -16   -23       1.6062976322E-010
#    -16   -22       6.5653771893E-012
#    -16   -21       5.0372098055E-011
#    -16   -20       3.1942791549E-011
#    -16   -19       9.1408242946E-012
#    -16   -18       2.3335219031E-010
#    -16   -17       5.4184555368E-010
#    -16   -16       1.3338112661E-008
#    -16   -15       5.2793339467E-010
#    -16   -14       6.3447161731E-010
#    -16   -13       6.5050544241E-010
#    -16   -12       7.2011255762E-010
#    -16   -11       9.8769557235E-010
#    -16   -10       1.4463696386E-009
#    -16    -9       2.5454127024E-009
#    -16    -8       7.2355154749E-007
#    -16    -7       2.1711713509E-008
#    -16    -6       3.7829909016E-008
#    -16    -5       6.8066246583E-008
#    -16    -4       1.2193350207E-007
#    -16    -3       2.1289585713E-007
#    -16    -2       3.4996646154E-007
#    -16    -1       5.5077436069E-007
#    -16     0       2.1892695597E-004
#    -16     1       4.3561369045E-008
#    -16     2       6.0542336165E-008
#    -16     3       1.5344847206E-007
#    -16     4       3.1833672155E-007
#    -16     5       5.5160001927E-007
#    -16     6       8.0374840772E-007
#    -16     7       1.0566808979E-006
#    -16     8       7.4287635162E-004
#    -16     9       1.0483323021E-006
#    -16    10       1.0828108726E-006
#    -16    11       1.0478680653E-006
#    -16    12       1.0757253008E-006
#    -16    13       1.0165941881E-006
#    -16    14       8.8533396276E-007
#    -16    15       7.2604747893E-007
#    -16    16       3.7685411253E-004
#    -16    17       6.8688672652E-007
#    -16    18       7.4656944148E-007
#    -16    19       6.8602177865E-007
#    -16    20       6.9357308546E-007
#    -16    21       6.6950680193E-007
#    -16    22       4.7279580706E-007
#    -16    23       3.4174997730E-007
#    -16    24       1.0110170346E-004
#    -16    25       1.2176280256E-007
#    -16    26       1.3872009924E-007
#    -16    27       1.1880794971E-007
#    -16    28       2.4043631326E-007
#    -16    29       1.5952591783E-007
#    -16    30       1.1785955521E-007
#    -16    31       1.7607836714E-008
#    -15   -43       1.2184806207E-011
#    -15   -42       2.3743906060E-012
#    -15   -41       2.3541696518E-010
#    -15   -40       2.7145513838E-010
#    -15   -39       2.0714464680E-010
#    -15   -38       1.5836279431E-010
#    -15   -37       2.0793387294E-010
#    -15   -36       5.4062044824E-010
