 Diffraction intensities for potential:x6x6_03D10001.in                        
#    -19   -25       1.5589503682E-004
#    -19   -24       7.2258052767E-005
#    -19   -23       1.4668874542E-005
#    -19   -22       5.5641444973E-006
#    -19   -21       6.7607132932E-005
#    -19   -20       4.7175241442E-006
#    -19   -19       1.0940278760E-005
#    -19   -18       3.1299168068E-007
#    -19   -17       1.4777752251E-005
#    -19   -16       5.3462057130E-006
#    -19   -15       1.1876699470E-004
#    -19   -14       2.8287026849E-005
#    -19   -13       1.8252246685E-004
#    -19   -12       1.1324887013E-004
#    -19   -11       2.6528808505E-006
#    -19   -10       2.5623841872E-006
#    -19    -9       4.0910747478E-005
#    -19    -8       2.0279392520E-005
#    -19    -7       2.1726984203E-004
#    -19    -6       5.1590033573E-005
#    -19    -5       1.9344839642E-005
#    -19    -4       3.4197119281E-006
#    -19    -3       7.8557846337E-005
#    -19    -2       4.4661528448E-005
#    -19    -1       6.7321411981E-004
#    -19     0       4.7979469654E-004
#    -19     1       2.0501350450E-004
#    -19     2       1.5106134508E-004
#    -19     3       4.1521984903E-004
#    -19     4       4.5916121722E-005
#    -19     5       4.6091529512E-004
#    -19     6       2.6233749462E-004
#    -19     7       7.1492136823E-005
#    -19     8       7.1580455609E-005
#    -19     9       3.8723021205E-004
#    -19    10       1.6881841591E-005
#    -19    11       1.3471472472E-004
#    -19    12       3.0038166641E-005
#    -19    13       3.0131079079E-005
#    -19    14       1.2984629269E-005
#    -19    15       1.3604972926E-004
#    -19    16       2.4006982740E-006
#    -19    17       1.1501900728E-005
#    -19    18       1.5742097234E-005
#    -19    19       4.5472077034E-006
#    -19    20       1.4037888548E-006
#    -19    21       3.1419698559E-006
#    -19    22       6.8620239600E-006
#    -19    23       3.4151301631E-004
#    -19    24       1.1622163835E-004
#    -19    25       7.2091805329E-005
#    -19    26       3.2023935372E-005
#    -19    27       1.0274335621E-004
#    -19    28       1.0827256308E-004
#    -18   -30       2.1240330003E-005
#    -18   -29       7.6543276629E-006
#    -18   -28       5.9240707258E-005
#    -18   -27       8.6659960955E-006
#    -18   -26       8.7267462935E-005
#    -18   -25       1.9404942325E-005
#    -18   -24       2.6129707069E-004
#    -18   -23       2.0159034637E-005
#    -18   -22       2.3514318410E-005
#    -18   -21       6.2053267930E-006
#    -18   -20       8.2329375381E-006
#    -18   -19       6.5613156924E-007
#    -18   -18       5.3842122132E-004
#    -18   -17       4.0148259141E-006
#    -18   -16       7.6290785910E-005
#    -18   -15       3.7624850072E-005
#    -18   -14       1.2727670305E-004
#    -18   -13       1.1283234118E-005
#    -18   -12       5.8976252679E-003
#    -18   -11       3.4376186789E-005
#    -18   -10       4.7029155712E-005
#    -18    -9       1.4745335524E-005
#    -18    -8       1.2810145653E-004
#    -18    -7       1.0089729344E-004
#    -18    -6       1.3098914219E-002
#    -18    -5       2.1572432784E-005
#    -18    -4       6.3352816205E-005
#    -18    -3       5.6909716413E-005
#    -18    -2       2.4743697373E-004
#    -18    -1       1.6076230172E-004
#    -18     0       2.7363981694E-002
#    -18     1       7.0750464170E-005
#    -18     2       4.6790795088E-004
#    -18     3       7.6727803164E-005
#    -18     4       1.2779116364E-004
#    -18     5       6.4747837960E-005
#    -18     6       2.4741945378E-002
#    -18     7       1.5097173917E-005
#    -18     8       1.6512029328E-004
#    -18     9       3.1414257969E-005
#    -18    10       6.0375807667E-005
#    -18    11       1.5593955601E-005
#    -18    12       1.2735916742E-002
#    -18    13       4.0490716815E-005
#    -18    14       1.0276008311E-004
#    -18    15       9.6490020902E-006
#    -18    16       7.3071838011E-005
#    -18    17       1.0773008341E-005
#    -18    18       1.4631151472E-002
#    -18    19       3.9240641367E-006
#    -18    20       3.3972676815E-005
#    -18    21       2.5390487491E-005
#    -18    22       4.7484425365E-006
#    -18    23       4.0026665372E-005
#    -18    24       1.2781163626E-003
#    -18    25       2.5950386879E-004
#    -18    26       1.7458778357E-005
#    -18    27       3.2999105849E-005
#    -17   -30       2.2066348634E-005
#    -17   -29       4.3957522650E-005
#    -17   -28       1.5895114980E-005
#    -17   -27       1.1496698259E-004
#    -17   -26       2.3784494032E-005
#    -17   -25       5.1533667673E-005
#    -17   -24       5.1613633545E-005
#    -17   -23       7.7103917476E-005
#    -17   -22       9.6366238505E-006
#    -17   -21       9.2070149419E-006
#    -17   -20       9.7316643253E-007
#    -17   -19       3.6142204603E-006
#    -17   -18       4.9297992329E-005
#    -17   -17       1.5417690457E-004
#    -17   -16       2.7218722869E-005
#    -17   -15       9.5831447188E-005
#    -17   -14       5.8741596534E-005
#    -17   -13       2.5000912589E-005
#    -17   -12       3.9857108779E-005
#    -17   -11       1.5769662471E-004
#    -17   -10       7.6274517673E-005
#    -17    -9       1.3626757765E-004
#    -17    -8       5.6052450205E-005
#    -17    -7       6.1825482274E-005
#    -17    -6       8.8950687756E-005
#    -17    -5       6.6193543129E-005
#    -17    -4       2.0271612283E-005
#    -17    -3       3.7165611783E-004
#    -17    -2       1.5690401081E-004
#    -17    -1       7.5804908988E-005
#    -17     0       8.8062000496E-004
#    -17     1       6.9399462677E-004
#    -17     2       1.3646570130E-004
#    -17     3       1.5701646134E-004
#    -17     4       1.1987471062E-005
#    -17     5       2.5642045205E-006
#    -17     6       2.1305878582E-004
#    -17     7       1.3742885759E-004
#    -17     8       2.1614544537E-005
#    -17     9       1.5380435785E-005
#    -17    10       2.2924774002E-005
#    -17    11       5.5640668502E-006
#    -17    12       1.6579828685E-004
#    -17    13       3.2741878788E-004
#    -17    14       5.8558840474E-005
#    -17    15       8.7643414077E-005
#    -17    16       2.9994764145E-005
#    -17    17       3.6810892823E-005
#    -17    18       1.8948053569E-005
#    -17    19       6.4010764217E-005
#    -17    20       1.5018035783E-005
#    -17    21       3.9726457938E-005
#    -17    22       1.4972622543E-005
#    -17    23       1.6940698716E-005
#    -17    24       1.1437343620E-004
#    -17    25       1.6260732747E-004
#    -17    26       5.9347306848E-005
#    -17    27       3.7546750910E-004
#    -16   -31       9.3306732255E-007
#    -16   -30       2.1760942239E-007
#    -16   -29       9.4821950114E-005
#    -16   -28       1.1650801652E-004
#    -16   -27       1.0927680661E-004
#    -16   -26       9.0045595053E-005
#    -16   -25       1.8220674634E-005
#    -16   -24       4.0582826370E-006
#    -16   -23       5.8170034403E-005
#    -16   -22       3.8284798099E-005
#    -16   -21       7.4569022767E-006
#    -16   -20       4.6804729645E-006
#    -16   -19       9.3349173712E-006
#    -16   -18       2.1318533747E-006
#    -16   -17       2.0149461389E-004
#    -16   -16       6.4320830537E-005
#    -16   -15       8.0535260507E-005
#    -16   -14       4.9052997364E-005
#    -16   -13       3.1475343335E-005
#    -16   -12       1.9968010933E-006
#    -16   -11       3.0323328919E-004
#    -16   -10       2.0697526760E-004
#    -16    -9       2.3582872056E-004
#    -16    -8       4.8740365565E-005
#    -16    -7       2.5047440687E-005
#    -16    -6       2.2868344071E-005
#    -16    -5       8.4485685015E-005
#    -16    -4       1.2297463184E-004
#    -16    -3       4.2675056395E-004
#    -16    -2       3.1710905466E-004
#    -16    -1       1.1990854142E-004
#    -16     0       2.5715739799E-005
#    -16     1       3.7963175368E-004
#    -16     2       9.1976935293E-006
#    -16     3       3.9828646666E-005
#    -16     4       3.4141573886E-006
#    -16     5       1.1620257338E-006
#    -16     6       1.5057214189E-005
#    -16     7       7.6585696721E-005
#    -16     8       6.2269001457E-005
#    -16     9       3.9741331209E-005
#    -16    10       9.2509474849E-005
#    -16    11       1.8413464395E-005
#    -16    12       4.0841446070E-007
#    -16    13       3.6297617750E-004
#    -16    14       1.0801369188E-004
#    -16    15       9.9313903612E-005
#    -16    16       2.9556926593E-005
#    -16    17       1.5354762920E-005
#    -16    18       4.7467560191E-006
#    -16    19       8.2702024033E-005
#    -16    20       8.3239033582E-005
#    -16    21       9.6763500686E-005
#    -16    22       5.9872434204E-005
#    -16    23       7.5221924592E-006
#    -16    24       3.8854263200E-006
#    -16    25       7.8481150318E-004
#    -16    26       3.0170533243E-004
#    -15   -31       1.5470266252E-005
#    -15   -30       3.4970181208E-005
#    -15   -29       1.3567520915E-005
#    -15   -28       2.0781558376E-004
#    -15   -27       1.3563600924E-005
#    -15   -26       1.2489500321E-004
#    -15   -25       1.4869124111E-005
#    -15   -24       2.2596177289E-005
#    -15   -23       2.0334080115E-006
#    -15   -22       2.1526850094E-005
#    -15   -21       1.6605387585E-006
#    -15   -20       3.4442943226E-005
#    -15   -19       1.3224579838E-005
#    -15   -18       3.1653581950E-005
#    -15   -17       2.2885559988E-005
#    -15   -16       1.9751675195E-004
#    -15   -15       9.2539734288E-006
#    -15   -14       1.4562443269E-004
#    -15   -13       6.8265473385E-005
#    -15   -12       3.7722422297E-005
#    -15   -11       4.7539832406E-005
#    -15   -10       4.2861495201E-004
#    -15    -9       7.0160512149E-005
#    -15    -8       5.2538666774E-005
#    -15    -7       2.0791477706E-005
#    -15    -6       8.1216567078E-006
#    -15    -5       1.2500866296E-004
#    -15    -4       5.2253240818E-004
#    -15    -3       9.8348117649E-005
#    -15    -2       4.4548408484E-004
#    -15    -1       1.5555764154E-005
#    -15     0       1.0817760199E-005
#    -15     1       2.9936366807E-005
#    -15     2       7.1247350062E-005
#    -15     3       2.8174929227E-006
#    -15     4       9.3588881878E-005
#    -15     5       2.2477902942E-005
#    -15     6       6.7220554588E-005
#    -15     7       7.2544006628E-005
#    -15     8       5.5535702849E-004
#    -15     9       2.0570492050E-005
#    -15    10       2.0768112531E-004
#    -15    11       8.4186170712E-005
#    -15    12       4.2783978397E-005
#    -15    13       2.1671388030E-005
#    -15    14       1.8521496365E-004
#    -15    15       2.3705967028E-005
#    -15    16       2.3896008431E-004
#    -15    17       4.8192493228E-005
#    -15    18       3.3278237972E-005
#    -15    19       6.4915283203E-005
#    -15    20       2.2287311310E-004
#    -15    21       5.3368947334E-005
#    -15    22       6.3514782722E-005
#    -15    23       3.0713054422E-005
#    -15    24       1.7181268169E-005
#    -15    25       4.1142626039E-005
#    -14   -31       5.7441660954E-005
#    -14   -30       3.3245794952E-006
#    -14   -29       3.3577674129E-005
#    -14   -28       4.6359272450E-005
#    -14   -27       8.1872403681E-005
#    -14   -26       3.5666183699E-005
#    -14   -25       1.1589821700E-004
#    -14   -24       1.7611238179E-006
#    -14   -23       1.3236493393E-005
#    -14   -22       1.2537782774E-006
#    -14   -21       3.7734429276E-006
#    -14   -20       1.2602562057E-005
#    -14   -19       8.7800242579E-005
#    -14   -18       6.1272750986E-006
#    -14   -17       2.0590792576E-005
#    -14   -16       1.2779067596E-004
#    -14   -15       1.1787807577E-004
#    -14   -14       9.6513807579E-005
#    -14   -13       4.5947191355E-004
#    -14   -12       5.8690760431E-006
#    -14   -11       5.2909020006E-005
#    -14   -10       7.3988505135E-005
#    -14    -9       5.7654361718E-005
#    -14    -8       2.0637836287E-005
#    -14    -7       2.1115879342E-004
#    -14    -6       1.1784803203E-005
#    -14    -5       4.8384252662E-005
#    -14    -4       3.0476336153E-004
#    -14    -3       1.7278901871E-004
#    -14    -2       9.4947115787E-005
#    -14    -1       1.4508490887E-005
#    -14     0       7.3424459509E-006
#    -14     1       7.2190985214E-005
#    -14     2       2.6820799062E-004
#    -14     3       3.1713458681E-004
#    -14     4       1.7711506932E-004
#    -14     5       6.4495187537E-004
#    -14     6       7.8143959077E-006
#    -14     7       1.7438049321E-004
#    -14     8       4.7912541533E-004
#    -14     9       4.3443959006E-004
#    -14    10       1.2530002480E-004
#    -14    11       4.8742779555E-004
#    -14    12       3.1304453732E-006
#    -14    13       5.1947875291E-005
#    -14    14       5.4236440071E-005
#    -14    15       9.1751741643E-005
#    -14    16       1.3179243120E-004
#    -14    17       3.3461878802E-004
#    -14    18       7.7425370988E-006
#    -14    19       2.1891877715E-005
#    -14    20       1.0863466802E-004
#    -14    21       5.8020952414E-005
#    -14    22       1.3819664638E-004
#    -14    23       2.5110424810E-004
#    -14    24       1.6669842628E-005
#    -14    25       2.5505324687E-005
#    -13   -32       1.5740315053E-006
#    -13   -31       1.0526293343E-004
#    -13   -30       8.6286487137E-005
#    -13   -29       2.0448726702E-005
#    -13   -28       4.0459962717E-005
#    -13   -27       5.7416068888E-005
#    -13   -26       1.4242707403E-005
#    -13   -25       5.6140810986E-005
#    -13   -24       3.8638687255E-005
#    -13   -23       4.0325495880E-006
#    -13   -22       8.5185684961E-006
#    -13   -21       6.6296025844E-006
#    -13   -20       4.0166346372E-006
#    -13   -19       6.7561020329E-005
#    -13   -18       3.9408590425E-005
#    -13   -17       3.3272007153E-005
#    -13   -16       2.4509557608E-005
#    -13   -15       2.2203651605E-004
#    -13   -14       5.0679293383E-005
#    -13   -13       4.3094498771E-004
#    -13   -12       2.6715744074E-004
#    -13   -11       2.3150381269E-005
#    -13   -10       2.1718896076E-005
#    -13    -9       2.9594630016E-005
#    -13    -8       3.8367998564E-006
#    -13    -7       5.1647123021E-004
#    -13    -6       2.8455255358E-004
#    -13    -5       2.9281861120E-005
#    -13    -4       1.5884413109E-005
#    -13    -3       7.0225618646E-005
#    -13    -2       2.0215479071E-005
#    -13    -1       3.0955296654E-004
#    -13     0       3.5372016841E-004
#    -13     1       1.7191592076E-004
#    -13     2       1.5220046556E-004
#    -13     3       6.0045616012E-004
#    -13     4       1.1217969352E-004
#    -13     5       8.9331595026E-004
#    -13     6       5.7666595961E-004
#    -13     7       1.8338500139E-004
#    -13     8       1.3172728459E-004
#    -13     9       6.2420413764E-004
#    -13    10       1.1030778161E-004
#    -13    11       5.7239927199E-004
#    -13    12       2.9294915590E-004
#    -13    13       5.4868070075E-005
#    -13    14       4.5925778276E-005
#    -13    15       1.3458632737E-004
#    -13    16       2.0814580379E-005
#    -13    17       4.0802022897E-004
#    -13    18       1.6774585612E-004
#    -13    19       3.7529720316E-005
#    -13    20       1.9439892134E-006
#    -13    21       4.8719743121E-005
#    -13    22       1.9833171423E-005
#    -13    23       1.9961055913E-004
#    -13    24       9.9573290675E-005
#    -12   -32       1.0631824923E-005
#    -12   -31       7.2575532262E-006
#    -12   -30       1.4009142064E-004
#    -12   -29       1.5970283555E-005
#    -12   -28       6.3322860508E-005
#    -12   -27       3.3150879214E-005
#    -12   -26       3.7531025201E-005
#    -12   -25       1.6056022919E-006
#    -12   -24       3.1270629641E-005
#    -12   -23       1.0022149883E-005
#    -12   -22       6.5544580730E-006
#    -12   -21       1.2814636118E-005
#    -12   -20       1.0273171240E-005
#    -12   -19       1.8339098182E-005
#    -12   -18       2.9225563727E-003
#    -12   -17       2.6760412208E-006
#    -12   -16       8.0216792231E-005
#    -12   -15       1.0282211726E-004
#    -12   -14       2.6439453502E-004
#    -12   -13       4.5551271839E-005
#    -12   -12       1.0152357297E-002
#    -12   -11       5.7302606070E-006
#    -12   -10       6.6962888854E-005
#    -12    -9       8.8574288592E-005
#    -12    -8       1.5273580165E-004
#    -12    -7       1.7509438711E-004
#    -12    -6       2.3869848744E-002
#    -12    -5       2.9736516375E-005
#    -12    -4       2.6837276918E-006
#    -12    -3       4.1290655028E-005
#    -12    -2       8.4674382057E-005
#    -12    -1       1.8674212838E-004
#    -12     0       3.6967613918E-002
#    -12     1       1.5666681633E-004
#    -12     2       6.1153464437E-004
#    -12     3       1.0719883233E-004
#    -12     4       4.0031090752E-004
#    -12     5       1.1338819524E-004
#    -12     6       1.7225747694E-002
#    -12     7       4.3011551542E-005
#    -12     8       3.2052993660E-004
#    -12     9       1.0717355431E-004
#    -12    10       2.5976302429E-004
#    -12    11       8.9673913074E-005
#    -12    12       1.5872933283E-002
#    -12    13       8.1274207378E-005
#    -12    14       1.0520134740E-004
#    -12    15       6.4101197396E-005
#    -12    16       2.5239509161E-004
#    -12    17       1.1074180063E-004
#    -12    18       2.1527147622E-002
#    -12    19       1.5644749959E-005
#    -12    20       9.3404500174E-005
#    -12    21       2.6383442198E-005
#    -12    22       9.8442827263E-005
#    -12    23       1.0496020011E-005
#    -11   -32       9.3378105929E-006
#    -11   -31       1.2181108147E-005
#    -11   -30       6.3940668141E-005
#    -11   -29       1.0925273699E-004
#    -11   -28       1.2387775518E-005
#    -11   -27       1.2031958883E-004
#    -11   -26       1.4915136676E-005
#    -11   -25       6.8927931127E-006
#    -11   -24       5.1508312159E-006
#    -11   -23       2.3478376906E-005
#    -11   -22       2.6523645761E-006
#    -11   -21       2.5475871023E-005
#    -11   -20       1.2423855286E-006
#    -11   -19       1.1172894249E-005
#    -11   -18       8.2769883766E-005
#    -11   -17       1.5363776764E-004
#    -11   -16       3.7664594844E-005
#    -11   -15       1.6516898746E-004
#    -11   -14       1.1093488896E-004
#    -11   -13       4.4809777077E-005
#    -11   -12       9.7988754667E-005
#    -11   -11       4.4472178374E-005
#    -11   -10       5.7271713833E-005
#    -11    -9       2.6455323814E-004
#    -11    -8       1.4030132343E-004
#    -11    -7       4.4245273589E-005
#    -11    -6       2.5113342502E-004
#    -11    -5       6.8778922918E-005
#    -11    -4       2.3560787203E-005
#    -11    -3       3.4088429690E-004
#    -11    -2       1.6183568758E-004
#    -11    -1       7.1145739050E-005
#    -11     0       1.4653580368E-003
#    -11     1       1.3934061627E-003
#    -11     2       2.3709909580E-004
#    -11     3       4.3342345432E-004
#    -11     4       4.7771113711E-005
#    -11     5       6.8540078731E-005
#    -11     6       6.0295936424E-004
#    -11     7       6.2240019899E-004
#    -11     8       6.8780778301E-005
#    -11     9       1.2674987110E-004
#    -11    10       1.1293487583E-004
#    -11    11       5.2185407001E-005
#    -11    12       1.0812844664E-004
#    -11    13       5.0515256168E-005
#    -11    14       1.8673166464E-005
#    -11    15       2.9255986402E-004
#    -11    16       7.1900406665E-005
#    -11    17       3.4861856055E-005
#    -11    18       1.9643333985E-004
#    -11    19       4.6473864875E-004
#    -11    20       1.2575908313E-004
#    -11    21       1.9401025110E-004
#    -11    22       1.6460360894E-005
#    -11    23       4.8752440720E-005
#    -10   -32       1.5191981193E-005
#    -10   -31       1.3927022684E-005
#    -10   -30       5.3254353712E-006
#    -10   -29       2.0059521033E-004
#    -10   -28       3.4690766788E-005
#    -10   -27       5.5762585708E-005
#    -10   -26       6.7174239556E-005
#    -10   -25       5.0462860315E-006
#    -10   -24       1.2037926557E-005
#    -10   -23       1.5356514642E-005
#    -10   -22       9.9019687415E-006
#    -10   -21       2.6390351462E-005
#    -10   -20       2.2743808182E-005
#    -10   -19       1.3548823261E-005
#    -10   -18       4.2602993926E-006
#    -10   -17       2.7975090119E-004
#    -10   -16       9.4306570960E-005
#    -10   -15       2.4051963615E-004
#    -10   -14       5.3585212784E-005
#    -10   -13       5.0371384818E-005
#    -10   -12       6.7933792298E-007
#    -10   -11       1.1598847902E-004
#    -10   -10       9.8426455506E-005
#    -10    -9       3.1731236385E-004
#    -10    -8       1.3424658458E-004
#    -10    -7       3.8706512955E-005
#    -10    -6       1.2416919832E-005
#    -10    -5       1.5988427842E-004
#    -10    -4       1.4952920662E-004
#    -10    -3       6.4528279573E-004
#    -10    -2       5.4783030535E-004
#    -10    -1       1.5866319563E-004
#    -10     0       3.1342362560E-005
#    -10     1       1.0394238219E-003
#    -10     2       1.5235195164E-004
#    -10     3       2.4964326639E-004
#    -10     4       1.4440390175E-004
#    -10     5       2.8748086705E-005
#    -10     6       1.4954094207E-005
#    -10     7       3.5027288915E-004
#    -10     8       5.7250716666E-005
#    -10     9       1.2263426224E-004
#    -10    10       5.3527425987E-005
#    -10    11       2.9647074736E-005
#    -10    12       1.7462854909E-005
#    -10    13       7.3094417752E-005
#    -10    14       1.1841309522E-004
#    -10    15       1.5381999422E-004
#    -10    16       3.4332243403E-005
#    -10    17       4.4797297489E-006
#    -10    18       1.7397332831E-005
#    -10    19       8.1588384481E-004
#    -10    20       3.0592497697E-004
#    -10    21       2.7245620916E-004
#    -10    22       2.3405422446E-004
#     -9   -33       1.6768481239E-005
#     -9   -32       9.2041704224E-005
#     -9   -31       1.5825372477E-005
#     -9   -30       9.7382493591E-006
#     -9   -29       5.6920146299E-005
#     -9   -28       1.9195797779E-004
#     -9   -27       9.2584318232E-006
#     -9   -26       7.6277255983E-005
#     -9   -25       3.0188412563E-005
#     -9   -24       7.8310591058E-007
#     -9   -23       1.0174076625E-005
#     -9   -22       1.0961052896E-005
#     -9   -21       6.9378618395E-006
#     -9   -20       5.4879341089E-005
#     -9   -19       1.4464848582E-005
#     -9   -18       2.4625707359E-005
#     -9   -17       7.5567570315E-005
#     -9   -16       3.1631161630E-004
#     -9   -15       6.1499429171E-005
#     -9   -14       1.2447911736E-004
#     -9   -13       3.2602510841E-006
#     -9   -12       2.9217625509E-006
#     -9   -11       4.7186686893E-005
#     -9   -10       2.6860934893E-004
#     -9    -9       7.5900992303E-005
#     -9    -8       1.6324166287E-004
#     -9    -7       2.1348463712E-005
#     -9    -6       1.3750304733E-005
#     -9    -5       2.3053517620E-004
#     -9    -4       8.8886562558E-004
#     -9    -3       2.2974069354E-004
#     -9    -2       9.3542572704E-004
#     -9    -1       6.6983428983E-005
#     -9     0       5.8857384582E-005
#     -9     1       3.2246132789E-005
#     -9     2       4.9727275229E-005
#     -9     3       1.2051476833E-006
#     -9     4       2.6726346787E-005
#     -9     5       1.3936246676E-005
#     -9     6       3.1685547753E-005
#     -9     7       5.1348728923E-005
#     -9     8       2.7626668620E-004
#     -9     9       6.8439074485E-005
#     -9    10       1.4434110203E-004
#     -9    11       1.3497235055E-005
#     -9    12       7.4762340310E-005
#     -9    13       5.6538059648E-005
#     -9    14       4.1278424385E-004
#     -9    15       7.1244379952E-005
#     -9    16       5.9109138717E-005
#     -9    17       2.6895073371E-007
#     -9    18       3.2360895001E-005
#     -9    19       2.0007000303E-004
#     -9    20       6.6738876395E-004
#     -9    21       1.8770170258E-004
#     -8   -33       5.6332472248E-005
#     -8   -32       3.0258600370E-005
#     -8   -31       6.2276421116E-005
#     -8   -30       1.6124569280E-006
#     -8   -29       2.0477978020E-005
#     -8   -28       1.2989414706E-004
#     -8   -27       6.2253752666E-005
#     -8   -26       4.0490038905E-005
#     -8   -25       3.9555732882E-005
#     -8   -24       7.6515275447E-006
#     -8   -23       9.9040148599E-006
#     -8   -22       2.4262732497E-005
#     -8   -21       1.8067550862E-005
#     -8   -20       3.6764902261E-005
#     -8   -19       9.4541264564E-005
#     -8   -18       4.2367171180E-006
#     -8   -17       1.2923666168E-005
#     -8   -16       1.5823565408E-004
#     -8   -15       8.4186399551E-005
#     -8   -14       4.5306068130E-005
#     -8   -13       2.2287771303E-005
#     -8   -12       1.8574498661E-005
#     -8   -11       1.0014963614E-007
#     -8   -10       6.7344531727E-005
#     -8    -9       8.5942935425E-006
#     -8    -8       1.2007832881E-004
#     -8    -7       5.4455153453E-004
#     -8    -6       3.4847299787E-006
#     -8    -5       5.1428691642E-005
#     -8    -4       6.3635318050E-004
#     -8    -3       4.6954875972E-004
#     -8    -2       3.3888386639E-004
#     -8    -1       1.4560712615E-004
#     -8     0       1.6659466062E-005
#     -8     1       4.2257718138E-007
#     -8     2       6.7913677702E-005
#     -8     3       4.4527340487E-005
#     -8     4       3.3475961656E-005
#     -8     5       2.3781136194E-004
#     -8     6       3.7868721666E-007
#     -8     7       1.2509854744E-004
#     -8     8       3.6459998918E-004
#     -8     9       8.8534792382E-005
#     -8    10       3.3271407448E-005
#     -8    11       2.0095872774E-004
#     -8    12       4.3712227638E-006
#     -8    13       1.5497256780E-004
#     -8    14       4.3601044400E-004
#     -8    15       1.5053432969E-004
#     -8    16       5.0995318262E-005
#     -8    17       6.3016505220E-005
#     -8    18       6.9138154861E-006
#     -8    19       9.6143680061E-005
#     -8    20       1.4972226008E-004
#     -7   -33       2.3445159151E-005
#     -7   -32       2.1648176167E-005
#     -7   -31       2.0491011834E-004
#     -7   -30       5.9713274018E-005
#     -7   -29       2.5308350049E-005
#     -7   -28       8.5619272746E-006
#     -7   -27       1.1555474569E-004
#     -7   -26       9.5685102750E-006
#     -7   -25       6.9676903664E-005
#     -7   -24       2.7165916181E-005
#     -7   -23       1.9786390018E-006
#     -7   -22       1.4949684032E-005
#     -7   -21       3.7571549587E-005
#     -7   -20       1.5448702870E-005
#     -7   -19       1.6093920100E-004
#     -7   -18       9.4332362087E-005
#     -7   -17       4.5617353679E-005
#     -7   -16       2.7492300670E-006
#     -7   -15       1.0831791613E-004
#     -7   -14       3.2424480007E-006
#     -7   -13       1.8085738493E-005
#     -7   -12       6.6349819644E-005
#     -7   -11       1.1738220167E-005
#     -7   -10       2.5006257857E-005
#     -7    -9       6.4040244446E-005
#     -7    -8       3.2942036476E-005
#     -7    -7       1.1985660607E-003
#     -7    -6       6.5475268064E-004
#     -7    -5       8.3502414720E-005
#     -7    -4       2.5466564863E-005
#     -7    -3       3.5913132885E-004
#     -7    -2       1.0288877446E-004
#     -7    -1       9.4201114766E-005
#     -7     0       7.5970377762E-006
#     -7     1       4.0120834021E-005
#     -7     2       4.3411836719E-006
#     -7     3       2.3032121718E-004
#     -7     4       8.3285096972E-005
#     -7     5       4.4628576764E-004
#     -7     6       4.0284519195E-004
#     -7     7       1.0933726892E-004
#     -7     8       1.0971747379E-004
#     -7     9       8.4477248931E-005
#     -7    10       2.1795657404E-005
#     -7    11       1.0959913460E-003
#     -7    12       1.0446136157E-003
#     -7    13       3.4284628730E-004
#     -7    14       1.4855479692E-004
#     -7    15       7.2887128632E-004
#     -7    16       1.3932331689E-005
#     -7    17       1.1402722174E-004
#     -7    18       4.4750610883E-004
#     -7    19       4.4507155044E-005
#     -6   -33       1.0419882366E-006
#     -6   -32       3.4428511836E-005
#     -6   -31       2.3157196543E-005
#     -6   -30       1.5892904308E-004
#     -6   -29       1.5862601880E-005
#     -6   -28       6.1981568606E-005
#     -6   -27       1.0107046561E-005
#     -6   -26       3.6428770206E-005
#     -6   -25       5.7164790870E-006
#     -6   -24       9.7747800769E-004
#     -6   -23       1.7743130604E-005
#     -6   -22       2.5153996777E-005
#     -6   -21       2.3942194569E-005
#     -6   -20       2.5228218195E-005
#     -6   -19       5.1607272125E-005
#     -6   -18       2.1578004746E-003
#     -6   -17       3.4643859277E-005
#     -6   -16       2.7895134926E-005
#     -6   -15       1.2880422534E-005
#     -6   -14       1.9169785031E-005
#     -6   -13       2.0124685694E-005
#     -6   -12       1.3040738839E-002
#     -6   -11       1.6129305625E-006
#     -6   -10       1.5363256116E-004
#     -6    -9       1.1451140094E-004
#     -6    -8       3.6299832897E-004
#     -6    -7       2.2559764212E-004
#     -6    -6       1.6566860174E-002
#     -6    -5       1.2155540740E-004
#     -6    -4       4.1505891329E-005
#     -6    -3       1.6288897144E-005
#     -6    -2       2.8207004446E-006
#     -6    -1       1.2437715800E-004
#     -6     0       8.2190913453E-003
#     -6     1       4.3061237711E-005
#     -6     2       9.5454801499E-005
#     -6     3       1.4265608038E-005
#     -6     4       1.9829106203E-004
#     -6     5       5.0223929503E-005
#     -6     6       1.8546454073E-003
#     -6     7       7.8190482388E-005
#     -6     8       9.7807867162E-005
#     -6     9       5.0864658008E-005
#     -6    10       4.4515408216E-004
#     -6    11       3.3656496871E-004
#     -6    12       5.8442321813E-002
#     -6    13       2.8664299566E-004
#     -6    14       6.0054916827E-004
#     -6    15       1.5014575901E-004
#     -6    16       8.0702256726E-005
#     -6    17       7.2035706711E-005
#     -6    18       2.2118737280E-002
#     -5   -33       2.5466250460E-005
#     -5   -32       2.3667282560E-005
#     -5   -31       3.1802830483E-005
#     -5   -30       9.9733369277E-005
#     -5   -29       1.0503001336E-004
#     -5   -28       1.9143868964E-005
#     -5   -27       5.1972894964E-005
#     -5   -26       3.6894850516E-005
#     -5   -25       3.1155905283E-005
#     -5   -24       5.9299323187E-005
#     -5   -23       9.9120981385E-005
#     -5   -22       1.4158061192E-005
#     -5   -21       5.6533310448E-005
#     -5   -20       1.7727057473E-005
#     -5   -19       4.1071448571E-005
